target	source	line	column	source_immutability	operational_scope	reference_role	corrected_scanner	literal_git_grep	agreement
F6_postulate_A_ledger_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	76	504	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	520	523	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	682	525	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	174	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	175	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	176	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	177	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	178	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	179	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	180	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	181	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	182	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	183	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	184	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	185	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	186	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	187	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	188	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	189	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	190	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	191	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	192	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	193	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	194	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	195	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1804	64	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1804	97	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12085	72	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12085	105	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13315	76	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13315	109	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14685	76	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14685	109	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	88	331	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	93	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	96	320	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F6_postulate_A_ledger_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	127	257	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	H4_N5_whole_cell_criticality_MAP.md	77	38	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	H4_N5_whole_cell_criticality_MAP.md	141	80	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	H4_N5a_whole_cell_criticality_rederivation_results.md	42	5	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	H4_N5a_whole_cell_criticality_rederivation_results.md	112	36	HARD_FROZEN_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	H4_backreaction_mass_MAP.md	140	8	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	archive/COMPLETION_PROGRAM.md	36	75	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	205	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	206	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	207	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	268	70	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	268	104	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	272	88	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	272	122	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	294	63	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	294	97	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1823	64	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1823	98	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	8	387	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	96	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	98	443	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	774	393	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	46	500	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/CANDIDATE_ADJUDICATION.tsv	46	734	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	76	646	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	100	637	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	511	620	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	516	571	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	640	46	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	651	166	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	652	167	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	671	566	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	672	622	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/INBOUND_REFERENCES.tsv	674	571	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/PREMOVE_ADJUDICATION_REPORT.md	42	151	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/PREMOVE_ADJUDICATION_REPORT.md	42	385	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/R1A_AUDIT_REPORT.md	96	162	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_CONSOLIDATED_ADJUDICATION.tsv	46	500	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_CONSOLIDATED_ADJUDICATION.tsv	46	734	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_CONSOLIDATED_ADJUDICATION.tsv	46	853	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	76	537	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	100	508	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	520	556	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	525	507	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	650	46	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	661	102	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	662	103	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	681	502	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	682	558	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/CORRECTED_INBOUND_REFERENCES.tsv	684	507	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/correction_2026-07-18/LITERAL_GIT_GREP_COMPARISON.tsv	650	46	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	196	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	197	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	198	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	257	70	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	257	104	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	261	88	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	261	122	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	283	63	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	283	97	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1805	64	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	1805	98	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12087	72	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	12087	106	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13165	75	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	13165	109	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14635	80	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14635	114	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14687	76	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14687	110	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14869	84	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	14869	118	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	8	387	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	94	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	96	353	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F7_scale_bridge_native_results.md	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	763	394	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	archive/COMPLETION_PROGRAM.md	40	54	SOFT_EVIDENCE_PATH_ONLY_SOURCE	YES	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	208	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	209	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	210	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	211	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	212	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	213	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	214	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1824	64	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/DEPENDENCY_MAP.tsv	1824	93	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	8	421	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	97	1	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	98	477	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	126	302	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	628	339	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
F8_metric_choices_results.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	771	336	HISTORICAL_SNAPSHOT_SOURCE	NO	ROOT_BASENAME_REFERENCE	MATCH	MATCH	YES
