target	source	line	column	source_immutability	source_formally_frozen	forensic_scope	operational_scope	reference_role	line_excerpt
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	3579	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	4939	37	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| **Re-run** | Read C-2026-06-14-1 (CANON.md:116-165) + C-2026-06-18-1 (CANON.md:186-230) + `F2_matter_action_forcedness_results.md` §6 (F2-1, C-F2-b). |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	4939	73	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| **Re-run** | Read C-2026-06-14-1 (CANON.md:116-165) + C-2026-06-18-1 (CANON.md:186-230) + `F2_matter_action_forcedness_results.md` §6 (F2-1, C-F2-b). |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	5035	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	5377	37	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| **Re-run** | Read C-2026-06-14-1 (CANON.md:116-165) + C-2026-06-18-1 (CANON.md:186-230) + `F2_matter_action_forcedness_results.md` §6 (F2-1, C-F2-b). |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	5377	73	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| **Re-run** | Read C-2026-06-14-1 (CANON.md:116-165) + C-2026-06-18-1 (CANON.md:186-230) + `F2_matter_action_forcedness_results.md` §6 (F2-1, C-F2-b). |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	5666	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	6319	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	6626	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	7136	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	7291	34	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; `LIVE.md` and `CANON.md` untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	7621	34	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; `LIVE.md` and `CANON.md` untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	7747	2	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	`CANON.md`, load empirical density values, start GPU numerics, or identify the axis with a physical
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	8320	30	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	- Do not alter `LIVE.md` or `CANON.md` or begin F/G.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	8341	28	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Do not alter `LIVE.md` or `CANON.md`, adopt a carrier, introduce a compensator, fit a mass, or start
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	8452	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	8996	31	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; LIVE.md and CANON.md remain untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	9130	39	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	- the canonical fold/horizon scope in CANON.md, read-only
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	9132	25	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Do not alter LIVE.md or CANON.md, fit a coefficient, declare the WR-L horizon a hard boundary, adopt a
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	9814	31	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; LIVE.md and CANON.md remain untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	9955	30	HARD_FROZEN_SOURCE	YES	YES	YES	QUALIFIED_PATH_SUFFIX	\(\lambda_4\), alter LIVE.md/CANON.md, or start numerics.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	10242	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	10786	31	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; LIVE.md and CANON.md remain untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	10920	39	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	- the canonical fold/horizon scope in CANON.md, read-only
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	10922	25	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Do not alter LIVE.md or CANON.md, fit a coefficient, declare the WR-L horizon a hard boundary, adopt a
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	11199	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	11749	31	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; LIVE.md and CANON.md remain untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	11890	30	HARD_FROZEN_SOURCE	YES	YES	YES	QUALIFIED_PATH_SUFFIX	\(\lambda_4\), alter LIVE.md/CANON.md, or start numerics.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	12177	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	12729	31	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; LIVE.md and CANON.md must remain untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	12860	25	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Do not alter LIVE.md or CANON.md, adopt a carrier, introduce a scale-setting field, fit \(X\), or
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	13146	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	13678	31	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; LIVE.md and CANON.md remain untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	13819	33	HARD_FROZEN_SOURCE	YES	YES	YES	QUALIFIED_PATH_SUFFIX	\(\widehat g=1\), alter LIVE.md/CANON.md, or start a GPU solve.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	14122	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	14774	47	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Do not adopt a postulate, alter `LIVE.md` or `CANON.md`, begin F/G, or import GR field equations.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	15051	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	15934	57	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Nothing in this dispatch authorizes an edit to LIVE.md, CANON.md, or a physics verdict.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	16349	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	16611	57	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Nothing in this dispatch authorizes an edit to LIVE.md, CANON.md, or a physics verdict.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	16972	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	17222	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	17729	31	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; LIVE.md and CANON.md remain untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	17863	12	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	LIVE.md or CANON.md, adopt \(S^2\), fit a boundary coefficient, or start F/G.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	18180	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	18342	38	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Primary current sources: `LIVE.md`, `CANON.md`, `UDT_ELEGANT_FRAME.md`, `SIMPLE_METRIC_MACRO.md`,
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	18927	4	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	1. CANON.md, especially C-2026-06-10-2, C-2026-06-18-1, C-2026-07-04-1, and
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	19062	24	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Do not edit LIVE.md or CANON.md, and do not bank a conclusion. Stop after the evidence package.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	19268	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	20467	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	21342	59	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Nothing in this dispatch authorizes changes to LIVE.md or CANON.md.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	21684	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	21831	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	22117	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	22372	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	22525	34	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; `LIVE.md` and `CANON.md` untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	22840	34	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; `LIVE.md` and `CANON.md` remain untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	22940	29	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Do not update `LIVE.md` or `CANON.md`, start GPU numerics, or adopt a matter-transition postulate.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	23214	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	23366	4	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	3. CANON.md entries C-2026-06-18-1 and C-2026-07-09-1/1a;
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	24471	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	24801	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	25540	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	25938	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	26722	66	HARD_FROZEN_SOURCE	YES	YES	YES	QUALIFIED_PATH_SUFFIX	This is analytic CPU work. Do not run GPU numerics, edit LIVE.md/CANON.md, or adopt a new postulate.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	27006	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	27160	34	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; `LIVE.md` and `CANON.md` untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	27477	34	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; `LIVE.md` and `CANON.md` remain untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	27591	76	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	the metric-topology conclusion. Evidence only: do not update `LIVE.md` or `CANON.md`, do not begin
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	27901	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	28055	34	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; `LIVE.md` and `CANON.md` untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	28249	31	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; LIVE.md and CANON.md remain untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	28357	69	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	metric. This is an evidence-only audit. Do not update `LIVE.md` or `CANON.md`, do not start F/G, and
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	28845	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	29546	30	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	- Do not alter `LIVE.md` or `CANON.md` or begin F/G.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	29564	28	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Do not alter `LIVE.md` or `CANON.md`, adopt common-scale neutrality, bank an action, start F/G, or
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	30062	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	30710	31	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; LIVE.md and CANON.md remain untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	30843	25	HARD_FROZEN_SOURCE	YES	YES	YES	QUALIFIED_PATH_SUFFIX	electron, alter LIVE.md/CANON.md, or start numerics.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	31156	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	31311	34	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; `LIVE.md` and `CANON.md` untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	31664	34	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; `LIVE.md` and `CANON.md` untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	31788	44	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Evidence only. Do not update `LIVE.md` or `CANON.md`, replace WR-L, load empirical density values, or
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	32033	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	32187	34	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; `LIVE.md` and `CANON.md` untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	32501	34	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	| Banking | None; `LIVE.md` and `CANON.md` remain untouched |
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	32615	22	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	update `LIVE.md` or `CANON.md`, start GPU numerics, or identify the macro seat mismatch as matter.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	32912	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	33603	65	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	is analytic CPU work.  Do not run GPU numerics, edit `LIVE.md`/`CANON.md`, or bank a native action.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	33945	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	34589	30	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	- Do not alter `LIVE.md` or `CANON.md` or begin F/G.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	34616	28	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Do not alter `LIVE.md` or `CANON.md`, demote existing canon, invent a repair action, or start F/G.
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	34754	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	35051	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	35818	46	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Do not bank a conclusion, edit `LIVE.md` or `CANON.md`, start F/G, or merge the macro and particle
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	36274	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	36448	46	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	Do not bank a conclusion, edit `LIVE.md` or `CANON.md`, start F/G, or merge the macro and particle
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	36652	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	36798	67	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	36939	68	HARD_FROZEN_SOURCE	YES	YES	YES	ROOT_BASENAME_REFERENCE	+5d99c0ba09fcee0429a34ac6b3dda4faff489b7d214b622fcbd286deb3785314  CANON.md
CANON.md	native_action_stage2_2026-07-18/arm_A/OUTER_TRANSCRIPT.txt	37075	33	HARD_FROZEN_SOURCE	YES	YES	YES	QUALIFIED_PATH_SUFFIX	"/bin/bash -lc 'for f in /packet/CANON.md /packet/udt_field_equations_derivation_results.md /packet/native_geometric_action_results.md /packet/simple_metric_S9_native_action_honesty_results.md /packet/matter_carrier_provenance_audit_results.md /packet/noNull_energy.py /packet/w_alg_verifier_scripts/UDT_H3_STATIC_MASS_BACKREACTION_DISPATCH.md /packet/pre_native_era_census.md /packet/macro_spine_provenance_2026-07-06.md; do basename ""$f""; sed -n '""'1,45p' \""""'$f""; done' in /return"
