stratum_id	shell	coordinate_time	phi_gradient	angular_shape	shift_value_rank	angular_first_rank	shift_first_rank	collective_Hessian_rank	constructive_attempts	classification	status_replicate_0	status_replicate_1	flat_attempts	pair_screen_zero_attempts	tidal_repeated_attempts	tidal_repeated_nonzero_attempts	curvature_operator_ranks
P02S03038	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	1	3	4	4	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03039	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	1	3	4	8	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03040	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	2	2	2	0	0
P02S03041	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03042	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03043	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	0	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03044	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03045	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03046	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03047	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	1	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03048	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03049	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03050	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03051	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	2	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03052	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03053	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03054	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03055	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	3	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03056	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	4	0	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03057	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	4	1	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03058	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	4	4	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03059	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	0	4	8	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03060	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	3
P02S03061	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03062	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03063	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	0	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03064	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03065	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03066	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03067	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	1	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03068	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03069	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03070	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03071	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	2	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03072	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03073	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03074	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03075	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	3	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03076	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	4	0	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03077	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	4	1	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03078	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	4	4	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03079	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	1	4	8	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03080	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03081	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03082	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03083	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	0	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03084	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03085	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03086	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03087	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	1	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03088	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03089	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03090	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03091	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	2	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03092	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03093	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03094	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03095	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	3	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03096	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	4	0	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03097	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	4	1	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03098	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	4	4	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03099	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	2	4	8	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03100	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03101	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03102	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03103	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	0	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03104	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03105	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03106	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03107	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	1	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03108	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03109	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03110	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03111	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	2	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03112	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03113	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03114	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03115	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	3	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03116	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	4	0	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03117	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	4	1	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03118	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	4	4	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03119	0.3	COORDINATE_STATIC	ZERO	ISOTROPIC	2	3	4	8	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03120	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	2	2	2	0	0
P02S03121	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03122	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03123	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	0	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03124	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03125	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03126	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03127	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	1	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03128	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03129	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03130	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03131	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	2	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03132	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03133	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03134	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03135	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	3	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03136	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	4	0	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03137	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	4	1	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03138	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	4	4	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03139	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	0	4	8	0	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	STRUCTURALLY_INCOMPATIBLE_SHIFT_RANK	0	0	0	0	
P02S03140	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	0	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	2	0	3
P02S03141	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	0	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03142	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	0	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03143	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	0	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03144	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	1	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03145	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	1	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03146	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	1	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03147	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	1	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03148	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	2	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03149	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	2	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03150	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	2	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03151	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	2	8	0	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	STRUCTURALLY_INCOMPATIBLE_HESSIAN_RANK	0	0	0	0	
P02S03152	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	3	0	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03153	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	3	1	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
P02S03154	0.3	COORDINATE_STATIC	ZERO	DIAGONAL_ANISOTROPIC	0	1	3	4	2	CONSTRUCTIVE_BOTH	CONSTRUCTED	CONSTRUCTED	0	0	0	0	6
