interaction_id	carrier_id	design_kind	direction_id	radius	halton_index	bank	point_id	target_mask	target_integer	ensemble_order	target_ensembles	subsets_used	subset_count	physical_interaction_claimed	slot_twojet_l2	slot_twojet_max_abs	slot_twojet_active	slot_twojet_status	metric_twojet_l2	metric_twojet_max_abs	metric_twojet_active	metric_twojet_status	riemann_l2	riemann_max_abs	riemann_active	riemann_status	weyl_l2	weyl_max_abs	weyl_active	weyl_status	ricci_l2	ricci_max_abs	ricci_active	ricci_status	scalar_l2	scalar_max_abs	scalar_active	scalar_status	shear_l2	shear_max_abs	shear_active	shear_status	twist_l2	twist_max_abs	twist_active	twist_status	phi_twojet_l2	phi_twojet_max_abs	phi_twojet_active	phi_twojet_status
V013_T7_B0_P0	V013	INTERIOR	-	-	13	B0	P0	M7	7	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M2;M3;M4;M5;M6;M7	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.9840603524171527e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	1.654696955978239e-16	3.469446951953614e-17	NO	NUMERIC_CLASSIFIED	1.9633164072918471e-16	5.204170427930421e-17	NO	NUMERIC_CLASSIFIED	8.452216506610205e-17	4.163336342344337e-17	NO	NUMERIC_CLASSIFIED	5.551115123125783e-17	5.551115123125783e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V013_T8_B0_P0	V013	INTERIOR	-	-	13	B0	P0	M8	8	1	PHI_FIELD	M0;M8	2	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.04415299281274167	0.01881720430107528	YES	NUMERIC_CLASSIFIED
V013_T9_B0_P0	V013	INTERIOR	-	-	13	B0	P0	M9	9	2	BASE_BLOCK;PHI_FIELD	M0;M1;M8;M9	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V013_TA_B0_P0	V013	INTERIOR	-	-	13	B0	P0	MA	10	2	ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M2;M8;MA	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V013_TB_B0_P0	V013	INTERIOR	-	-	13	B0	P0	MB	11	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M1;M2;M3;M8;M9;MA;MB	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.2158543068945839e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	2.023017827855918e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	1.0408340855860843e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V013_TC_B0_P0	V013	INTERIOR	-	-	13	B0	P0	MC	12	2	SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M4;M8;MC	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V013_TD_B0_P0	V013	INTERIOR	-	-	13	B0	P0	MD	13	3	BASE_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M4;M5;M8;M9;MC;MD	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	2.508985322301331e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	7.949501638480627e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	3.469446951953614e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V013_TE_B0_P0	V013	INTERIOR	-	-	13	B0	P0	ME	14	3	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M2;M4;M6;M8;MA;MC;ME	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.906840089248047e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	3.1917924965192265e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	1.5172633708919383e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	7.949501638480627e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	2.7755575615628914e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	1.5515838457795457e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V013_TF_B0_P0	V013	INTERIOR	-	-	13	B0	P0	MF	15	4	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M2;M3;M4;M5;M6;M7;M8;M9;MA;MB;MC;MD;ME;MF	16	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	8.673617379884035e-19	8.673617379884035e-19	NO	NUMERIC_CLASSIFIED	2.5962963631595152e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	2.7537881465400968e-17	7.806255641895632e-18	NO	NUMERIC_CLASSIFIED	3.2267721893315454e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_T1_B0_P0	V014	INTERIOR	-	-	14	B0	P0	M1	1	1	BASE_BLOCK	M0;M1	2	NO	0.4340802513171339	0.16903364386426237	YES	NUMERIC_CLASSIFIED	0.47022275213065284	0.16903364386426237	YES	NUMERIC_CLASSIFIED	0.2518633014880596	0.06677562856817607	YES	NUMERIC_CLASSIFIED	0.21410289425243684	0.04647108684903382	YES	NUMERIC_CLASSIFIED	0.13654954473257555	0.06385674663749376	YES	NUMERIC_CLASSIFIED	0.03767435924402118	0.03767435924402118	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_T2_B0_P0	V014	INTERIOR	-	-	14	B0	P0	M2	2	1	ANGULAR_SCREEN_BLOCK	M0;M2	2	NO	0.8671440638295668	0.27924780233686675	YES	NUMERIC_CLASSIFIED	0.8926116854152071	0.27924780233686675	YES	NUMERIC_CLASSIFIED	0.3812251146626902	0.07709648311920458	YES	NUMERIC_CLASSIFIED	0.19690779386553667	0.03122921186068623	YES	NUMERIC_CLASSIFIED	0.27405710966945984	0.15306071151122236	YES	NUMERIC_CLASSIFIED	0.37734676454089744	0.37734676454089744	YES	NUMERIC_CLASSIFIED	0.058615054271098616	0.03678097560556833	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_T3_B0_P0	V014	INTERIOR	-	-	14	B0	P0	M3	3	2	BASE_BLOCK;ANGULAR_SCREEN_BLOCK	M0;M1;M2;M3	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.06580097227996756	0.02158547850720542	YES	NUMERIC_CLASSIFIED	0.05404430423279528	0.009214483201474184	YES	NUMERIC_CLASSIFIED	0.04323824847929316	0.028834350026597927	YES	NUMERIC_CLASSIFIED	0.07065867163892625	0.07065867163892625	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_T4_B0_P0	V014	INTERIOR	-	-	14	B0	P0	M4	4	1	SHIFT_CONNECTION_BLOCK	M0;M4	2	NO	0.22057521200690144	0.07549019607843137	YES	NUMERIC_CLASSIFIED	0.3993639281680553	0.09676796380631905	YES	NUMERIC_CLASSIFIED	0.26352071361677054	0.04999641088184492	YES	NUMERIC_CLASSIFIED	0.21532681201596712	0.04989944253607213	YES	NUMERIC_CLASSIFIED	0.1056152517308304	0.05421744113914719	YES	NUMERIC_CLASSIFIED	0.09429119650241181	0.09429119650241181	YES	NUMERIC_CLASSIFIED	0.11570669388418137	0.0839111612540489	YES	NUMERIC_CLASSIFIED	0.09580433017706906	0.08740238704177324	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_T5_B0_P0	V014	INTERIOR	-	-	14	B0	P0	M5	5	2	BASE_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M4;M5	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.042353830307430146	0.009761215460965077	YES	NUMERIC_CLASSIFIED	0.02303162901220575	0.0033888342060234174	YES	NUMERIC_CLASSIFIED	0.027069442406840973	0.02095746201402714	YES	NUMERIC_CLASSIFIED	0.010671620214934313	0.010671620214934313	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_T6_B0_P0	V014	INTERIOR	-	-	14	B0	P0	M6	6	2	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M2;M4;M6	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.13949864747784319	0.04182017174239229	YES	NUMERIC_CLASSIFIED	0.08669787926364707	0.024012811204077375	YES	NUMERIC_CLASSIFIED	0.05434253805681365	0.011742665309793753	YES	NUMERIC_CLASSIFIED	0.0408794446000925	0.018110040115859295	YES	NUMERIC_CLASSIFIED	0.008981662669259927	0.008981662669259927	YES	NUMERIC_CLASSIFIED	3.254629732262919e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_T7_B0_P0	V014	INTERIOR	-	-	14	B0	P0	M7	7	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M2;M3;M4;M5;M6;M7	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	7.949501638480627e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	1.7530960559077902e-16	4.163336342344337e-17	NO	NUMERIC_CLASSIFIED	2.51096863060781e-16	6.245004513516506e-17	NO	NUMERIC_CLASSIFIED	9.159602786276758e-17	5.551115123125783e-17	NO	NUMERIC_CLASSIFIED	1.1102230246251565e-16	1.1102230246251565e-16	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_T8_B0_P0	V014	INTERIOR	-	-	14	B0	P0	M8	8	1	PHI_FIELD	M0;M8	2	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.026491795687644995	0.011290322580645164	YES	NUMERIC_CLASSIFIED
V014_T9_B0_P0	V014	INTERIOR	-	-	14	B0	P0	M9	9	2	BASE_BLOCK;PHI_FIELD	M0;M1;M8;M9	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_TA_B0_P0	V014	INTERIOR	-	-	14	B0	P0	MA	10	2	ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M2;M8;MA	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_TB_B0_P0	V014	INTERIOR	-	-	14	B0	P0	MB	11	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M1;M2;M3;M8;M9;MA;MB	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	2.1003881304739952e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	1.419932361251897e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	1.4012657719410507e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_TC_B0_P0	V014	INTERIOR	-	-	14	B0	P0	MC	12	2	SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M4;M8;MC	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_TD_B0_P0	V014	INTERIOR	-	-	14	B0	P0	MD	13	3	BASE_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M4;M5;M8;M9;MC;MD	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	1.9409338720098803e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	8.043581855694558e-18	3.469446951953614e-18	NO	NUMERIC_CLASSIFIED	7.806255641895632e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	2.7755575615628914e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_TE_B0_P0	V014	INTERIOR	-	-	14	B0	P0	ME	14	3	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M2;M4;M6;M8;MA;MC;ME	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	2.2784067540421237e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	2.7628228528987533e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	2.2130475962495652e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	9.813077866773595e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V014_TF_B0_P0	V014	INTERIOR	-	-	14	B0	P0	MF	15	4	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M1;M2;M3;M4;M5;M6;M7;M8;M9;MA;MB;MC;MD;ME;MF	16	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	7.757919228897728e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	2.4394307945917932e-17	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	2.7376909944043914e-17	8.673617379884035e-18	NO	NUMERIC_CLASSIFIED	1.993045536433795e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V015_T1_B0_P0	V015	INTERIOR	-	-	15	B0	P0	M1	1	1	BASE_BLOCK	M0;M1	2	NO	0.6997810762114118	0.30804660363535025	YES	NUMERIC_CLASSIFIED	0.7185384070609605	0.30804660363535025	YES	NUMERIC_CLASSIFIED	0.38875358393137177	0.08239802601117859	YES	NUMERIC_CLASSIFIED	0.30897400387127244	0.08759169289058255	YES	NUMERIC_CLASSIFIED	0.18157078212492495	0.10669679099967963	YES	NUMERIC_CLASSIFIED	0.03131091955343083	0.03131091955343083	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V015_T2_B0_P0	V015	INTERIOR	-	-	15	B0	P0	M2	2	1	ANGULAR_SCREEN_BLOCK	M0;M2	2	NO	0.6383804191099255	0.22714900471938926	YES	NUMERIC_CLASSIFIED	0.6529409493854973	0.22714900471938926	YES	NUMERIC_CLASSIFIED	0.2865132519104163	0.06455037624292081	YES	NUMERIC_CLASSIFIED	0.1408659888939567	0.022633198607650847	YES	NUMERIC_CLASSIFIED	0.20813155276322592	0.11488340681365289	YES	NUMERIC_CLASSIFIED	0.28870099987466036	0.28870099987466036	YES	NUMERIC_CLASSIFIED	0.04710294289320708	0.023897058505383664	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V015_T3_B0_P0	V015	INTERIOR	-	-	15	B0	P0	M3	3	2	BASE_BLOCK;ANGULAR_SCREEN_BLOCK	M0;M1;M2;M3	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.07903202156740673	0.02212659761629243	YES	NUMERIC_CLASSIFIED	0.06052013701226631	0.012263012052223632	YES	NUMERIC_CLASSIFIED	0.0459190716404367	0.027895501215719216	YES	NUMERIC_CLASSIFIED	0.0716992212389504	0.0716992212389504	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V015_T4_B0_P0	V015	INTERIOR	-	-	15	B0	P0	M4	4	1	SHIFT_CONNECTION_BLOCK	M0;M4	2	NO	0.267323753618372	0.0892156862745098	YES	NUMERIC_CLASSIFIED	0.4854853763775234	0.11439450737449895	YES	NUMERIC_CLASSIFIED	0.32307131565893965	0.062318754746484205	YES	NUMERIC_CLASSIFIED	0.25892390063356946	0.0611124377605767	YES	NUMERIC_CLASSIFIED	0.1359903081528043	0.06912391671723707	YES	NUMERIC_CLASSIFIED	0.11948332104970426	0.11948332104970426	YES	NUMERIC_CLASSIFIED	0.13931721826910054	0.10061936178278094	YES	NUMERIC_CLASSIFIED	0.12000317465745465	0.1066692242114237	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V015_T5_B0_P0	V015	INTERIOR	-	-	15	B0	P0	M5	5	2	BASE_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M4;M5	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.08383410335638086	0.026659748608538522	YES	NUMERIC_CLASSIFIED	0.04462305679266814	0.007479601192988501	YES	NUMERIC_CLASSIFIED	0.04739076201666787	0.03914341509793812	YES	NUMERIC_CLASSIFIED	0.02363399662060381	0.02363399662060381	YES	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V015_T6_B0_P0	V015	INTERIOR	-	-	15	B0	P0	M6	6	2	ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M2;M4;M6	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.12756829887159193	0.03400071284217045	YES	NUMERIC_CLASSIFIED	0.07966499688089289	0.023482296868314267	YES	NUMERIC_CLASSIFIED	0.04850117121363564	0.011258920932412347	YES	NUMERIC_CLASSIFIED	0.03902537619624437	0.01654748736777529	YES	NUMERIC_CLASSIFIED	0.016231063362799336	0.016231063362799336	YES	NUMERIC_CLASSIFIED	2.201544527669258e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V015_T7_B0_P0	V015	INTERIOR	-	-	15	B0	P0	M7	7	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;SHIFT_CONNECTION_BLOCK	M0;M1;M2;M3;M4;M5;M6;M7	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	5.669123031559819e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	2.186264065967118e-16	5.551115123125783e-17	NO	NUMERIC_CLASSIFIED	2.8136295397502086e-16	1.1102230246251565e-16	NO	NUMERIC_CLASSIFIED	1.1156982969589746e-16	6.938893903907228e-17	NO	NUMERIC_CLASSIFIED	1.1102230246251565e-16	1.1102230246251565e-16	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V015_T8_B0_P0	V015	INTERIOR	-	-	15	B0	P0	M8	8	1	PHI_FIELD	M0;M8	2	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.008830598562548322	0.0037634408602150505	YES	NUMERIC_CLASSIFIED
V015_T9_B0_P0	V015	INTERIOR	-	-	15	B0	P0	M9	9	2	BASE_BLOCK;PHI_FIELD	M0;M1;M8;M9	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V015_TA_B0_P0	V015	INTERIOR	-	-	15	B0	P0	MA	10	2	ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M2;M8;MA	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V015_TB_B0_P0	V015	INTERIOR	-	-	15	B0	P0	MB	11	3	BASE_BLOCK;ANGULAR_SCREEN_BLOCK;PHI_FIELD	M0;M1;M2;M3;M8;M9;MA;MB	8	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	3.0339068813460376e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	2.1210497352648425e-17	1.3877787807814457e-17	NO	NUMERIC_CLASSIFIED	7.757919228897728e-18	6.938893903907228e-18	NO	NUMERIC_CLASSIFIED	2.7755575615628914e-17	2.7755575615628914e-17	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
V015_TC_B0_P0	V015	INTERIOR	-	-	15	B0	P0	MC	12	2	SHIFT_CONNECTION_BLOCK;PHI_FIELD	M0;M4;M8;MC	4	NO	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED	0.0	0.0	NO	NUMERIC_CLASSIFIED
