key	tensor	eigenvalue_error	spectral_block_projector_defect	candidate_2plane_projector_defect	production_structure	independent_structure	discrete_diagnostics_agree	pass
G85|G75_AM_S12_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	2.5751227102077667e-08	1.202582496077586e-07	6.5890939572756527e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	3.7943051423017238e-08	1.0283844693692673e-07	6.3827840790251031e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	3.9176774262184022e-08	9.7173801341006028e-08	5.7106156682272504e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	2.5735773824531183e-08	1.2066976917932457e-07	6.5844573931762002e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	3.7835677868525153e-08	9.8137364226876806e-08	5.7701872888634999e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	3.9598000003970846e-08	1.0308447019643747e-07	6.1896641226379213e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	2.5477626376668727e-08	1.1955944809591452e-07	6.5751900544104412e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	3.8001138846777138e-08	9.862672349593128e-08	5.8107716463793005e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	3.952122691608384e-08	1.0290210444845184e-07	6.1753696182634353e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	2.5513081848560493e-08	1.1946027173703779e-07	6.5810184065262801e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	3.7952242626371202e-08	9.7647396470332509e-08	5.730135762161323e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	3.9674517497700901e-08	1.0310062485702071e-07	6.1953559818301194e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	2.544255448683197e-08	1.1942894567480189e-07	6.5674493810752645e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	9.2164644527326089e-08	5.4452168573821429e-08	4.0215545077433553e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	5.1859888328120718e-08	6.9647878163512018e-08	3.5126743564945798e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.7927086374408541e-08	1.5987067328106395e-07	4.1138444213722496e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	9.2159836151406438e-08	4.8132564821796022e-08	3.3952654034274065e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	5.1535194833807196e-08	6.1850515796894582e-08	1.7638542515566141e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.8148184028482506e-08	1.1596582025495542e-07	4.1821862049971719e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	9.1791285072861939e-08	6.1420832615835321e-08	4.6455119099853468e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	5.205332659352635e-08	9.1988664758082619e-08	5.8340382160530737e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.7669688073818079e-08	2.0825106965689882e-07	4.138436583442274e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	9.3694405678412807e-08	4.9555006715088472e-08	3.1041724542138944e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	5.24077661268052e-08	6.7815048774005053e-08	1.9055212563416408e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	1.5574248612981734e-08	2.7345846771926952e-06	3.9190988102251871e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	9.0365630867061952e-08	4.5906962210123672e-08	2.8258387843820351e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	5.1507884207824262e-08	6.1697161812432725e-08	4.8598241261741671e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.5983762782084687e-08	4.6383831823233054e-07	3.8299873972983578e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	9.0446281131306705e-08	5.4815684327239815e-08	3.4790500993393964e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	5.1681255747171306e-08	8.1429950751459029e-08	3.3189093045604764e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.5173994911271693e-08	7.8713984212425513e-07	3.9907544263862783e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	3.8235242583173346e-08	1.2407240056421227e-07	8.2214224886085933e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	4.0236016664307872e-08	5.8305460853644568e-08	1.5712569554273074e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	2.5430971120621315e-08	1.334394716985766e-07	7.5632968561083415e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	3.831725853276069e-08	1.2439094819306868e-07	8.1940698574057477e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	4.0095030219566841e-08	5.9899046008121028e-08	1.6377615108481984e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	2.5463531207192691e-08	1.3312708503245506e-07	7.5724503112930478e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	3.8139700009320876e-08	1.234037271843897e-07	8.2182430670786222e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	4.0393147819617337e-08	5.6777140067095661e-08	1.5204542231755522e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	2.5398615509375499e-08	1.3380614397065769e-07	7.557374081450791e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	3.7673883623856597e-08	1.1153626701877098e-07	6.9044709271027578e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	4.2026809220219175e-08	5.8613568417674368e-08	1.5688240395069598e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	2.4393059787353177e-08	1.3378252589230484e-07	7.4860369592186315e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	3.8302929383782214e-08	1.1494164172265299e-07	7.1754419850009229e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	4.1736190448116162e-08	5.7782854123921458e-08	1.4215821009120767e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	2.4531565195884397e-08	1.3350907737691129e-07	7.5275421688803933e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	3.8138648073005044e-08	1.0815984780602885e-07	6.635090635154497e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	4.2314468366722036e-08	5.9356817439335857e-08	1.756198133017423e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S12_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	2.4253870398172062e-08	1.3314695241554172e-07	7.4413027812982036e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	1.2454828318686495e-07	7.93620138113738e-08	6.0336171000582603e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	5.5639498564019618e-08	3.8972612833199771e-08	1.5712423964464382e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.8626163136165053e-08	3.2068966861967375e-07	3.9242914801620376e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	1.2676493310603831e-07	6.8646939031423542e-08	4.7177217058403325e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	5.6353329142000419e-08	4.1580432035405386e-08	1.2879817228796303e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.893840657560264e-08	8.4798316531377805e-07	3.6232552262032773e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	1.2308600316757179e-07	7.6537906131859429e-08	6.4845187620049968e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	5.515620257745546e-08	5.0503867348900032e-08	3.2648128292826109e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.8112429847616518e-08	6.0586436830508117e-07	4.0647184897701901e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	1.1134909544407989e-07	2.1733482623516528e-08	1.3607591426006663e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	4.9305465182891695e-08	4.070518782805654e-08	6.7369386241322248e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	1.324361320088896e-08	4.3909855381425392e-08	3.0716963684775575e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	1.1946432049159128e-07	2.4535660975999986e-08	1.526912923190391e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	5.1659100108736311e-08	4.4338233252015543e-08	1.0721758877967802e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.4044469970678208e-08	3.9265483009617602e-08	2.644014691661103e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	1.1448351588949635e-07	5.6937340936605687e-08	3.9067716306595452e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	4.9763945436653856e-08	6.0356496443238048e-08	1.8508334290018466e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.247955370466125e-08	4.8932801316658587e-08	3.4620920674706467e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	9.806384754229569e-08	6.9702839912158118e-08	1.5329935833883927e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	4.5728714863357833e-08	1.8333110928782215e-07	1.1657056651036734e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	3.0444542137297859e-08	3.2518052996850877e-07	1.1580588244523141e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	9.808297118940601e-08	6.9853893996645681e-08	1.4831842119226499e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	4.5722799518754798e-08	1.8351083587983718e-07	1.1630340646464657e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	3.0446140782125486e-08	3.2510249768762608e-07	1.1586715968259777e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	9.8073415832899968e-08	6.9653833163764688e-08	1.5886834342681031e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	4.5735243876798837e-08	1.8314972751365111e-07	1.1693869644844461e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	3.0445014218005717e-08	3.2526580199415321e-07	1.1577639521860591e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	9.8068103193682532e-08	7.0862560283995426e-08	1.3490543120129256e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	4.5791753229551535e-08	1.842441177139012e-07	1.1335976370131043e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	3.0407873365112525e-08	3.251260418869231e-07	1.1622884450946754e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	9.8073734799974943e-08	7.0836130339276686e-08	1.3474643614672214e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	4.5781312192627599e-08	1.8420699744349887e-07	1.1355055084328306e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	3.0413515310356853e-08	3.2504779629451093e-07	1.1628613636222205e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	9.8056419040037923e-08	7.08832321852551e-08	1.3508505164297861e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	4.5802193246458067e-08	1.8424945495860723e-07	1.132584653707207e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	3.040161430239996e-08	3.2516268818893302e-07	1.1622383751724222e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	1.1767808838492044e-07	8.0317135989627163e-08	5.7469000849353801e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	5.534473460078182e-08	2.9546391831700553e-08	6.3185292151399263e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	1.9648095053725889e-08	7.0549375627741811e-08	1.7838384251208817e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	1.1784743791931618e-07	7.2100991609377537e-08	5.1918519425334146e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_ric	5.5394534209662893e-08	2.9880830995648829e-08	6.4060043584411161e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_weyl	1.9667004504120289e-08	7.1182916971402261e-08	1.7780351786248914e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_riem	1.1750325523696148e-07	8.6551463791874377e-08	6.1714501849423059e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_ric	5.5300419216086638e-08	2.9213001963881928e-08	6.1732316179418869e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	k_weyl	1.9622789809714547e-08	6.9970880538082669e-08	1.7964654016098031e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_riem	1.1722739773345481e-07	3.7021441310379834e-08	2.1610270873741097e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_ric	5.4980293678896786e-08	2.8651983986644672e-08	3.202881389024727e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A04_LAPSE_LIFT_TIMELIVE|C0	k_weyl	1.9246864726985002e-08	7.1275075936129791e-08	1.7495365169981436e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_riem	1.1774364760963607e-07	3.6523310007212024e-08	2.114718212721639e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_ric	5.5158551004463874e-08	2.8923651449831017e-08	4.1047570302526284e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	k_weyl	1.9309737697703611e-08	7.0628740047207409e-08	1.7376986562032456e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_riem	1.1751558870454204e-07	3.7558593878894097e-08	2.2089155840530709e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_ric	5.5057919251533249e-08	2.8967107049855795e-08	2.4475879150382912e-09	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	k_weyl	1.9183455844673514e-08	7.0853438936197095e-08	1.7602862492020668e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_riem	9.8106229196037731e-08	7.3743075707117565e-08	2.2961131568377109e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_ric	4.5893920296025126e-08	1.8284622437576612e-07	1.0243381370460795e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	k_weyl	3.0389575342293362e-08	3.2776405101536316e-07	1.1599499815668051e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
G85|G75_AM_S13_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	k_riem	9.8131483494690031e-08	7.3083430874493694e-08	2.1751856092408997e-08	SPECTRALLY_UNRESOLVED	SPECTRALLY_UNRESOLVED	TRUE	TRUE
