key	max_tensor_relative_error	gradient_relative_error	spi_projector_defect	outer_ladder_max_difference	production_spi	independent_spi	production_gram_classes	independent_gram_classes	pass
G85|G75_AM_S14_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	4.7147789797634881e-07	3.031417278010881e-07	0	6.9751219598123078e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	4.7127822450172084e-07	2.7394335684228361e-07	0	6.879097233419036e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E05:A04_LAPSE_LIFT_TIMELIVE|C0	4.6021432380507361e-07	2.3390267938358361e-07	2.7126324164832171e-15	6.8013868090275806e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	4.6158418188351249e-07	2.4381698691253035e-07	0	6.8655172535776419e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	4.5862067365572528e-07	2.3538276011158348e-07	0	6.874543567531528e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	3.7244303287447248e-07	3.7244303287447248e-07	3.8748985968759737e-14	4.3293625054280006e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.7282228365400292e-07	3.7282228365400292e-07	0	4.3298194412682673e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	3.7208691146012292e-07	3.7208691146012292e-07	0	4.3288736656449498e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E100:A04_LAPSE_LIFT_TIMELIVE|C0	3.7301634501083722e-07	3.7301634501083722e-07	2.6264364141021114e-14	4.3124475540651137e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	3.7328962404178645e-07	3.7328962404178645e-07	0	4.3137994119270565e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	3.729187022400127e-07	3.729187022400127e-07	0	4.3090054588809069e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	5.7728767293523346e-07	5.7728767293523346e-07	8.4264037948869704e-15	6.5914456579595649e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	5.8179929600763576e-07	5.8179929600763576e-07	0	6.6196940843466836e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	5.723004515162264e-07	5.723004515162264e-07	0	6.5573288775514025e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E20:A04_LAPSE_LIFT_TIMELIVE|C0	5.5000477527405517e-07	5.5000477527405517e-07	3.4847902176872627e-14	6.3002854183329861e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	5.5645269747312743e-07	5.5645269747312743e-07	0	6.3431148344598577e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	5.456885101115273e-07	5.456885101115273e-07	0	6.2457216966128844e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	3.6728212734519756e-07	3.6728212734519756e-07	4.7211375261498454e-14	4.298028953815738e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.6817795157311746e-07	3.6817795157311746e-07	0	4.3002644999315569e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	3.6638586739955135e-07	3.6638586739955135e-07	0	4.2949395921603785e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E50:A04_LAPSE_LIFT_TIMELIVE|C0	3.6577983125566743e-07	3.6577983125566743e-07	5.5833006956470335e-14	4.235932847347114e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	3.6682093154581193e-07	3.6682093154581193e-07	0	4.2412342650565623e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S14_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	3.6531959571512531e-07	3.6531959571512531e-07	0	4.2224892940637935e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S15_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	2.9432126927939483e-07	2.9428590172967746e-07	2.1728455731192677e-14	6.511138253655617e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S15_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.1122946119728754e-07	3.1122946119728754e-07	0	6.5349631588930343e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S15_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	2.948560049389114e-07	2.7479842912086077e-07	0	6.4502126361465773e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S15_E05:A04_LAPSE_LIFT_TIMELIVE|C0	2.9054561932987228e-07	2.1785193348411912e-07	2.4696364367496191e-14	6.4129977723818137e-07	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S15_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.9362091227397019e-07	2.3724423528671299e-07	0	6.4656748284954045e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S15_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.9346576499068299e-07	2.2816856349714273e-07	0	6.4208856666283842e-07	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S15_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	3.2653200940278474e-07	3.2653200940278474e-07	1.5635085126652033e-14	1.3458704843695092e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S15_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.267656051456795e-07	3.267656051456795e-07	0	1.3459993107631209e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S15_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	3.2623062597933978e-07	3.2623062597933978e-07	0	1.3457667842112467e-06	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	SPI_RANK3_OR_4_NO_INTRINSIC_2PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
G85|G75_AM_S15_E100:A04_LAPSE_LIFT_TIMELIVE|C0	3.2729226218874892e-07	3.2729226218874892e-07	2.810957183332685e-14	1.3418464916580288e-06	SPI_RANK2_ALTERNATIVE_PLANE	SPI_RANK2_ALTERNATIVE_PLANE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE|DERIVATIVE_GRAM_DEFINES_ALTERNATIVE_SPECTRAL_STRUCTURE	TRUE
