path	blob	sha256	size_bytes	first_commit_date	discovery_reason	adjudication
UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md	a8d29384a514f9d3be588dad1818c4c614dc6d70	b2bdf9dd427871c6e951c6b47748b7663aa4a6264fcfcbff59b51f1ea2272003	11418	2026-07-17	TRANSITIVE_FROM:reciprocal_c_clock_channel_correction_2026-07-19/CORRECTION_OVERLAY.tsv;TRANSITIVE_FROM:reciprocal_c_clock_channel_correction_2026-07-19/SOURCE_INVENTORY.tsv;TRANSITIVE_FROM:reciprocal_c_clock_channel_correction_2026-07-19/build_source_inventory.py;TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:udt_calibrated_reciprocal_readout_descent_audit_2026-07-26/SOURCE_CAPABILITY_LEDGER.tsv;TRANSITIVE_FROM:udt_clock_anchor_scale_threading_audit_2026-07-22/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_common_scale_neutrality_provenance_audit_2026-07-24/LOAD_BEARING_SOURCE_LEDGER.tsv;TRANSITIVE_FROM:udt_complete_metric_solution_space_map_2026-07-21/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_complete_nonultrastatic_reciprocal_branch_audit_2026-07-27/SOURCE_SCOPE.tsv;TRANSITIVE_FROM:udt_founded_pair_global_alignment_audit_2026-07-26/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_founded_pair_global_alignment_audit_2026-07-26/SOURCE_PRECEDENCE.tsv;TRANSITIVE_FROM:udt_founded_pair_global_alignment_audit_2026-07-26/SOURCE_SCOPE.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/AFFECTED_RESULT_CORRECTION_PLAN.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/verify_audit.py;TRANSITIVE_FROM:udt_founding_observer_comparison_semantics_audit_2026-07-27/SOURCE_CLAIM_UNIVERSE.tsv;TRANSITIVE_FROM:udt_founding_observer_comparison_semantics_audit_2026-07-27/SOURCE_SCOPE.tsv;TRANSITIVE_FROM:udt_founding_reciprocity_object_audit_2026-07-27/SOURCE_PROPOSITIONS.tsv;TRANSITIVE_FROM:udt_frame_bivector_equivariance_audit_2026-07-23/DERIVATION_RESULT.json;TRANSITIVE_FROM:udt_metric_native_observer_separation_asymptote_audit_2026-07-24/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_observer_pair_path_groupoid_assembly_audit_2026-07-26/SOURCE_SCOPE.tsv;TRANSITIVE_FROM:udt_phi_metric_ontology_audit_2026-07-22/build_source_census.py;TRANSITIVE_FROM:udt_reciprocal_c_metric_meaning_audit_2026-07-22/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_reciprocal_transport_naturality_selector_audit_2026-07-23/DERIVATION_RESULT.json;TRANSITIVE_FROM:udt_reciprocity_regime_angular_center_audit_2026-07-22/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_timelive_spherical_areal_polarization_audit_2026-07-22/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_two_frame_regime_metric_limit_audit_2026-07-22/SOURCE_LINEAGE.tsv	UNADJUDICATED
UDT_RECIPROCAL_C_FOUNDING_POSTULATE_MAP.md	1e06e446121e902280eda16e269e4742814d48ba	c3d7cf1d0b24d83958b23ae55624259dba0a46c8bebd3308caadda873b67b5ac	5113	2026-07-17	TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:udt_reciprocal_transport_naturality_selector_audit_2026-07-23/DERIVATION_RESULT.json	UNADJUDICATED
UDT_RECIPROCAL_C_FOUNDING_POSTULATE_VERIFY_DISPATCH.md	ddca988b51f72d8707caaa5975ffd1bd4388dfce	99357a22cb1d92bafaeca4ab844f239d911d257725b9c922951bee2b0675f928	4278	2026-07-17	TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv	UNADJUDICATED
UDT_S2_CARRIER_STATUS_CLARIFICATION_2026-07-15.md	ab394adfd7174b39383b2d80f745cd772d9833f2	afeecd68e220074f9609a9488b11cf91532cf708785510a492d0e9814fe4eee1	2015	2026-07-17	TRANSITIVE_FROM:angular_derivative_weight_selector_2026-07-20/verify_angular_weight_selector.py;TRANSITIVE_FROM:c2_angular_reduction_selector_2026-07-20/verify_c2_angular_reduction.py;TRANSITIVE_FROM:c2_finite_cell_boundary_variation_2026-07-20/verify_c2_boundary_variation.py;TRANSITIVE_FROM:c2_nonlinear_stationary_solution_space_2026-07-20/verify_solution_space.py;TRANSITIVE_FROM:c2_time_fiber_shift_jacobi_2026-07-20/verify_c2_time_fiber_shift.py;TRANSITIVE_FROM:c2_variable_lapse_selector_2026-07-20/verify_c2_variable_lapse.py;TRANSITIVE_FROM:complete_coframe_seal_involution_2026-07-20/verify_complete_coframe_involution.py;TRANSITIVE_FROM:finite_cell_seal_boundary_phase_join_2026-07-20/verify_seal_boundary_join.py;TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:udt_hopf_transport_bootstrap_dependency_audit_2026-07-23/DERIVATION_RESULT.json	UNADJUDICATED
UDT_SCIENTIFIC_CHECKPOINT_INTEGRATION_PREREG_2026-07-19.md	62c4bccb064c364a6ba93480dfbf6ea859a849a0	b1ab9b11695eb59949f28c9d7577824e61ed9d4b8403cf655ca50aebff758987	3923	2026-07-19	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv	UNADJUDICATED
UDT_SCIENTIFIC_FRONTIER_2026-07-19.md	21d2440955621b6317e7ae02a754f6f5cd7758e9	9cdfc2e2b99b13a26157e88e7e52c64ac9639d7f3afc2edbc4e5da956c621cfc	78083	2026-07-19	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:clock_curvature_selector_audit_2026-07-19/REPOSITORY_GATES.json;TRANSITIVE_FROM:matter_bootstrap_dimensional_inventory_2026-07-20/SOURCE_ADJUDICATION.tsv;TRANSITIVE_FROM:matter_bootstrap_dimensional_inventory_2026-07-20/build_source_adjudication.py;TRANSITIVE_FROM:udt_clock_ruler_soldering_selector_audit_2026-07-20/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_complete_lift_mu_closure_audit_2026-07-20/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_complete_seal_fixed_set_selector_audit_2026-07-21/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_finite_cell_cartan_transport_atlas_2026-07-23/DERIVATION_RESULT.json;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_frame_bivector_equivariance_audit_2026-07-23/DERIVATION_RESULT.json;TRANSITIVE_FROM:udt_global_reciprocal_closure_audit_2026-07-20/CLAUSE_LEDGER.tsv;TRANSITIVE_FROM:udt_reciprocal_plane_projector_audit_2026-07-21/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_scientific_consolidation_checkpoint_2026-07-23/REGRESSION_GUARD_LEDGER.tsv	UNADJUDICATED
UDT_WORKSTATION_TRANSFER_MANIFEST_2026-07-17.md	79ba10937e5e6c46bfb5dc4557dc72ae21ea3a71	6b9c3918749fe66879fd572005cef8306c2c4556f1098207ec33f75bb832194f	1921	2026-07-17	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv	UNADJUDICATED
UDT_XMAX_STATUS_CLARIFICATION_2026-07-15.md	6b01ad9424a26c549a970fbcac9cd6f011cabe09	bd82e07c252fa3aa055e9e4029b964f8a4e415fd50097dd5cec8a6ba928850a1	4134	2026-07-17	TRANSITIVE_FROM:native_boundary_generator_scale_audit_2026-07-19/build_source_adjudication.py;TRANSITIVE_FROM:native_boundary_generator_scale_audit_2026-07-19/verify_boundary_generator.py;TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv	UNADJUDICATED
angular_completeness_results.md	592362e178475c1c76a44e70658a7a11bef550ec	12d1f4cacec98a760bf4a0ec21de9cd31ea3e691168f05eef24f043d9b9f0889	7264	2026-06-11	TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/AUDIT_REPORT.md	ddd5b965f7c637bf558005bf07f97cb5afeb93c4	26d5b09bbfac932c3982d6c1bc44e53ff6e9c901f5ae533b86f496bb6649de50	11353	2026-07-20	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/COMPLETENESS_SCOPE.tsv	0b454094f98b4e239248ada04711ff6b578359a5	1496cb44cdb73d2b425614978bd92d2728ab61bf9debf98d2737f079ccd3d99f	2488	2026-07-20	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/COUNTERFAMILY_LEDGER.tsv	b17af164797474801d987eb81e81e390b5e3ec50	bb06f79e7b0d45e04cdfd3422b53d50f328bedc87f87556fd26a69ad12898a94	2447	2026-07-20	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/DERIVATION_RESULT.json	2b215535599c0faf48f545adf0e58d46dfc6625d	68e460193f4618091f1bedca157f68150767ee136752c3071e4679f057d68867	4582	2026-07-20	TRANSITIVE_FROM:c2_angular_reduction_selector_2026-07-20/SOURCE_ADJUDICATION.tsv;TRANSITIVE_FROM:c2_angular_reduction_selector_2026-07-20/build_source_adjudication.py	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/INVARIANT_LEDGER.tsv	212fc6463cfdc0d3f9cfb58297371a2b61282d1f	f7f84d9fff648b7983f67993d9f044787ea0e2917c18c40593b45fe2134659dc	3588	2026-07-20	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/LAY_DECISION_TREE.md	688e3d6a63c914328ac31d6493e94d567f729c6e	763f2e1b9755e3082aaf11916c6aadd2fbc44f2b9f74b24cfb06625ffc0a915f	1424	2026-07-20	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	42b8b397216235c8600f38c68ae9fbf6c69b9a04	e8999606b438d4bc50a4b04e1bf30fe17bfafd2d71d5e731dbdb2538a31147cb	1068	2026-07-20	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:c2_angular_reduction_selector_2026-07-20/SOURCE_ADJUDICATION.tsv;TRANSITIVE_FROM:c2_angular_reduction_selector_2026-07-20/build_source_adjudication.py	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/PREREGISTRATION.md	a576e98ff1bcf07056ee70b5620ee43d147f44ab	5e1037fdf0b0a992a68138a4140e25793e86a699dc95f586e75a016de5669082	9686	2026-07-20	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/SOURCE_ADJUDICATION.tsv	1a503cf957d1b20efb83cf75d958308f708e2602	41f68a0eed57ffa59831b4c9fc6996cbab2908c745e8a62709e03faf3b17dc29	7730	2026-07-20	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/SOURCE_CENSUS.tsv	7ed823cc949bf46a12cfea4660858acb0cfc3b53	e7d2c3a06d2f51f2329d0490b6781dad776e516887ce5ac737875e969e02723a	962769	2026-07-20	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/STATUS_LEDGER.tsv	f99f808a46a78280cfb12031de3d58693afd551f	7610f0eef3b5f05bead9e5c969317dbfd3db1d57bd3348d7d7346e298403f37b	4401	2026-07-20	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/build_source_adjudication.py	5382fb1260347128366610a1dd741c9a8d08a030	78dc4e1134f833cb1e993b3a6f8eff4cbce1ded8cad26daa967ccfab0e9567ad	9818	2026-07-20	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
angular_derivative_weight_selector_2026-07-20/verify_angular_weight_selector.py	7c81f8c8de5d26b130bce2f4aa73c9b9b188eea7	23ee6840c6c4c2eb2fe7a409b9781944ac12c440f29aacc06eb5384448e8c256	20119	2026-07-20	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
angular_lagrangian_results.md	89d5c93c005f2f2ec68e3aadf0adfb9a1325bab0	3f7e5d060aabeee3edb867d9e677c6ea8c5fe460b5e80c62b53e227a13356247	16829	2026-06-14	TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
angular_lagrangian_verifier_results.md	bda58d4bfcac6d9e608c155adcdf127936d7c5f9	01a2e0e13a105992de2f99c2042d1098e7c206c400d87e6ecf81196c2e101112	12953	2026-06-14	TRANSITIVE_FROM:research/_registry/CURRENT_CLASSIFICATION.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
angular_toric_closure_selector_2026-07-19/AUDIT_REPORT.md	4104ed440be3efa52456bad89baef710e99ffa67	4e1178a7993a6f3f3e94713df27d0ab8c140b96ef613c5fa09099af72941cb8b	16110	2026-07-19	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_intrinsic_angular_product_selector_2026-07-20/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_complete_connector_assembly_audit_2026-07-22/SELECTOR_EFFECT_ATLAS.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv;TRANSITIVE_FROM:udt_global_functional_dof_constraint_rank_audit_2026-07-26/SOURCE_SCOPE.tsv;TRANSITIVE_FROM:udt_global_metric_assembly_atlas_2026-07-22/SELECTOR_MATRIX.tsv;TRANSITIVE_FROM:udt_global_metric_assembly_atlas_2026-07-22/build_global_assembly_atlas.py;TRANSITIVE_FROM:udt_post_july_offshell_response_availability_audit_2026-07-25/CANDIDATE_RESPONSE_GATE_MATRIX.tsv	UNADJUDICATED
angular_toric_closure_selector_2026-07-19/CANDIDATE_FAMILY.tsv	e1bdeb3ee4c03c4ba67366ef4d97a2e212692e06	752adf109a54aaf7e738abdf3eef0f123dc278cd2b35aca65bcf7bddcc11dd10	3521	2026-07-19	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:asymptotic_boundary_lineage_audit_2026-07-19/CANDIDATE_UNIVERSE.tsv;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv	UNADJUDICATED
angular_toric_closure_selector_2026-07-19/DERIVATION_RESULT.json	35b6a5767c72243a428413dbd0eec5cafa7b11f9	b4fa2f81773260c55cccb47d8b62896d9d2e807cfb007fca640c96aa2bcde272	6435	2026-07-19	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
angular_toric_closure_selector_2026-07-19/EXTERNAL_ADVERSARIAL_REVIEW.md	e6f7a9b92df3cbc80269c82a71efc3792c1ba6c9	08c9925a15a8c990716c0abad135bfebe057d6bde5983dd0ba768abbe202c8fe	2512	2026-07-19	TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv	UNADJUDICATED
angular_toric_closure_selector_2026-07-19/LAY_DECISION_TREE.md	c80dd70fe7287170133af2e4fd02b73a1a132fc4	dd5b79c0671ce86de3473bf0a15d62d599f926e0e888e5db1ce4ef1f4ce18f0c	1784	2026-07-19	TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv	UNADJUDICATED
angular_toric_closure_selector_2026-07-19/PREREGISTRATION.md	d77ef091efa6c2f991106854fbe176b2e2cebe63	6628c38cc85f3873e52de12fb0578493f340fc9a86c35f416a95869900f5c264	9471	2026-07-19	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv	UNADJUDICATED
angular_toric_closure_selector_2026-07-19/SHA256SUMS.txt	4cbb875b55160efcad48c522f6cdf0ac01b6753d	64d664a76a28c170cdc293626cd6a5011755ee4eeaa414a303ace7b6eec9ec50	1613	2026-07-19	TRANSITIVE_FROM:udt_global_metric_assembly_atlas_2026-07-22/SOURCE_LINEAGE.tsv;TRANSITIVE_FROM:udt_hopf_realization_deformation_audit_2026-07-23/DERIVATION_RESULT.json;TRANSITIVE_FROM:udt_hopf_transport_bootstrap_dependency_audit_2026-07-23/DERIVATION_RESULT.json	UNADJUDICATED
angular_toric_closure_selector_2026-07-19/SOURCE_INVENTORY.tsv	94276c2aec3443c357aab7e0fff801cb47464731	f60052445e668785d34bc75fc1751ed98d5a68a399c03d53dfc1962d3c04e9a0	3245	2026-07-19	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv	UNADJUDICATED
angular_toric_closure_selector_2026-07-19/STATUS_LEDGER.tsv	80b0ce7857cd2936b7f32f55aeee9dac5a0a5e83	d39b40f919c4f1b23b7785c2d5ce0b3cb325620eea7463eff4182082d2211f90	6049	2026-07-19	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/ACTIVE_RESULT_IMPACT_LEDGER.tsv	UNADJUDICATED
angular_toric_closure_selector_2026-07-19/build_source_inventory.py	43bf001b3d723ac0eb37039870ac57eee1429600	6da40a4fe9772f2f871d7a46fdc205f1e2f6ea68acdcc4109f0473d19a69a379	3159	2026-07-19	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv	UNADJUDICATED
angular_toric_closure_selector_2026-07-19/derive_angular_toric_selector.py	b8eccb07159c09d570c83364ead77cff06e7894c	9947a2dd392be559f59766de698b503618a85121093e3f3050d6610c34a49535	17327	2026-07-19	CONTENT_CONJUNCTION_SEED	UNADJUDICATED
angular_toric_closure_selector_2026-07-19/verify_angular_toric_selector.py	3c9985a4fc74eddca8052053c984540f4712efce	1229ee452297bbb2ce50f49c7c192cc4a8960d2b465b16bbc49a202dc02e847c	25004	2026-07-19	CONTENT_CONJUNCTION_SEED;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv	UNADJUDICATED
archive/ALGEBRAIC_MATTER_PATH_PLAN.md	46c8c0190fa296af98977ae09c84f03e2b81e2ff	e0c50bd7df77337a893b696039c3931b186d5543328a4c03128b6525dbdba057	6785	UNKNOWN	TRANSITIVE_FROM:STATE.md;TRANSITIVE_FROM:angular_derivative_weight_selector_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:archive/RECON_C_session.md;TRANSITIVE_FROM:c2_angular_reduction_selector_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_failed_basin_homotopy_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_finite_cell_boundary_variation_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_nonlinear_stationary_solution_space_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_rigidity_three_route_zoomout_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_time_fiber_shift_jacobi_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_variable_lapse_selector_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:complete_coframe_seal_involution_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:finite_cell_seal_boundary_phase_join_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:matter_bootstrap_dimensional_inventory_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:scale_breaking_closure_census_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/GROUP_ADJUDICATION.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/PROPOSITION_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_phi_metric_ontology_audit_2026-07-22/FORENSIC_PHI_SOURCE_CENSUS.tsv	UNADJUDICATED
archive/B1_nativeness_verifier_results.md	dc6a939ec67f9191fb5b81b11b0bdec2fa580923	4a5c4738a8554416dd1ef50398d4500077fde0a2b19ab697c4cfe3ac634b3134	13144	UNKNOWN	TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
archive/CATALOG_FRAME.md	b21e4443f95c9544a235dfc2bf41dc055968ec03	6a9cf235213a3252d796dc4285d4626990656afa74cbe36c279003feb37dd0a1	5094	UNKNOWN	TRANSITIVE_FROM:archive/w_stiffness_push_declaration.md;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
archive/COMPLETION_PROGRAM.md	03ad0992c4d5b13b677d486f0885c1fae2e55e49	3b175890cb656060d1bc2f14901eaef65f024d88b370194a35e6c81ef0ac1d58	13047	UNKNOWN	TRANSITIVE_FROM:CLAUDE.md;TRANSITIVE_FROM:HANDOFF_ARCHIVE.md;TRANSITIVE_FROM:STATE.md;TRANSITIVE_FROM:angular_derivative_weight_selector_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;TRANSITIVE_FROM:archive/complete_solver_stage1_general_einstein_results.md;TRANSITIVE_FROM:asymptotic_boundary_lineage_audit_2026-07-19/CANDIDATE_UNIVERSE.tsv;TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_angular_reduction_selector_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_failed_basin_homotopy_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_finite_cell_boundary_variation_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_nonlinear_stationary_solution_space_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_rigidity_three_route_zoomout_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_time_fiber_shift_jacobi_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:c2_variable_lapse_selector_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:complete_coframe_seal_involution_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:finite_cell_seal_boundary_phase_join_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:free_s2_matter.py;TRANSITIVE_FROM:matter_bootstrap_dimensional_inventory_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:native_hopfion_topology_audit_2026-07-19/CANDIDATE_CENSUS.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:scale_breaking_closure_census_2026-07-20/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:udt_founded_phi_complete_coframe_extension_audit_2026-07-25/FORENSIC_PHI_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/DISCOVERY_FILE_HITS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/PROPOSITION_CENSUS.tsv;TRANSITIVE_FROM:udt_joint_selector_provenance_audit_2026-07-28/SOURCE_MANIFEST.tsv;TRANSITIVE_FROM:udt_phi_metric_ontology_audit_2026-07-22/FORENSIC_PHI_SOURCE_CENSUS.tsv	UNADJUDICATED
archive/CRITICAL_UNIVERSE_FRAME.md	eb3bdeb51e0c206a6ba286e79419412b55feb4c5	9ce9debc3ea506af6a11f6b57e9610adceedfc4f3b581bcf0b97bc55f4e99f13	5215	UNKNOWN	TRANSITIVE_FROM:archive/offdiagIII_results.md;TRANSITIVE_FROM:archive/solution_space_baseline.md;TRANSITIVE_FROM:archive/sweep_results.md;TRANSITIVE_FROM:legacy/root_oneoffs_2026-07-01/offdiagIII_derive.py;TRANSITIVE_FROM:ns_scan_results.md;TRANSITIVE_FROM:scale_symmetry_bootstrap_analysis_results.md;TRANSITIVE_FROM:w_whole_results.md	UNADJUDICATED
archive/DYNAMIC_SCALE_SYNTHESIS.md	3bb5e5355f6de41e6a11787af0988cebefcc7895	26de3da64f89482cd31496b1fe2724067013c902f301efaa25397374d9cdd504	5898	UNKNOWN	TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv	UNADJUDICATED
archive/EVERYTHING_ON_SOLVER_BUILD_MAP.md	1e934686310556fda5c2b5f442ec1dbc1bc6e717	86c62c031fbcc65d71195dc0a4198aa7ab4d8d69e77fe662607290e19cfbfc55	12615	UNKNOWN	TRANSITIVE_FROM:boundary_bootstrap_representative_selector_audit_2026-07-19/SOURCE_CENSUS.tsv;TRANSITIVE_FROM:research/_registry/MIGRATION_READINESS.tsv;TRANSITIVE_FROM:research/_registry/ROOT_OWNERSHIP.tsv;TRANSITIVE_FROM:research/macro/ROOT_INVENTORY.tsv;TRANSITIVE_FROM:research/native_action/ROOT_INVENTORY.tsv	UNADJUDICATED
