target	source	line	column	categories	kinds	statuses	source_frozen	source_r0_classification	reference_role	rewrite_required	new_target	line_excerpt
SOLVER_AUDIT_2026-06-29.md	legacy/root_oneoffs_2026-07-01/d1_determinacy_check.py	2	32	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	NON_ROOT	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	"""""""D1 determinacy check (audit SOLVER_AUDIT_2026-06-29.md, HIGH finding): is the converged static"
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	1153	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	SOLVER_AUDIT_2026-06-29.md\t1\tTEXT_REFERENCE\tTEXT_REFERENCE\tSOLVER_AUDIT_2026-06-29.md\tSOLVER_AUDIT_2026-06-29.md\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	1153	60	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	SOLVER_AUDIT_2026-06-29.md\t1\tTEXT_REFERENCE\tTEXT_REFERENCE\tSOLVER_AUDIT_2026-06-29.md\tSOLVER_AUDIT_2026-06-29.md\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	1153	87	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	SOLVER_AUDIT_2026-06-29.md\t1\tTEXT_REFERENCE\tTEXT_REFERENCE\tSOLVER_AUDIT_2026-06-29.md\tSOLVER_AUDIT_2026-06-29.md\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	1154	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	SOLVER_AUDIT_2026-06-29.md\t3\tTEXT_REFERENCE\tTEXT_REFERENCE\tpre_native_era_census.md\tpre_native_era_census.md\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	1995	84	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md\t157\tTEXT_REFERENCE\tTEXT_REFERENCE\tSOLVER_AUDIT_2026-06-29.md\tSOLVER_AUDIT_2026-06-29.md\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	1995	111	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md\t157\tTEXT_REFERENCE\tTEXT_REFERENCE\tSOLVER_AUDIT_2026-06-29.md\tSOLVER_AUDIT_2026-06-29.md\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2507	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t11\tTEXT_REFERENCE\tTEXT_REFERENCE\tb1prime_3d_offround_residual.py\tb1prime_3d_offround_residual.py\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2508	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t11\tTEXT_REFERENCE\tTEXT_REFERENCE\tbranch_operator.py\tbranch_operator.py\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2509	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t11\tTEXT_REFERENCE\tTEXT_REFERENCE\tp1_residual_general_einstein.py\tp1_residual_general_einstein.py\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2510	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t14\tTEXT_REFERENCE\tTEXT_REFERENCE\tcheck_winding_survival.py\tcheck_winding_survival.py\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2511	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t15\tTEXT_REFERENCE\tTEXT_REFERENCE\tsolver_action.py\tsolver_action.py\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2512	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t16\tTEXT_REFERENCE\tTEXT_REFERENCE\tLIVE.md\tLIVE.md\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2513	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t25\tTEXT_REFERENCE\tTEXT_REFERENCE\tfull3d_spectral.py\tfull3d_spectral.py\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2514	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t33\tTEXT_REFERENCE\tTEXT_REFERENCE\tmatter_regrade_derived_operator_results.md\tmatter_regrade_derived_operator_results.md\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2515	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t39\tTEXT_REFERENCE\tTEXT_REFERENCE\teinstein_3d_weyl_gen.py\teinstein_3d_weyl_gen.py\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2516	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t39\tTEXT_REFERENCE\tTEXT_REFERENCE\tfull3d_newton.py\tfull3d_newton.py\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2517	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t57\tTEXT_REFERENCE\tTEXT_REFERENCE\tmigration_convergence_guard.py\tmigration_convergence_guard.py\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2518	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t80\tTEXT_REFERENCE\tTEXT_REFERENCE\tCLAUDE.md\tCLAUDE.md\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	2519	28	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md\t84\tTEXT_REFERENCE\tTEXT_REFERENCE\tspectral_radial_soliton.py\tspectral_radial_soliton.py\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	5161	88	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	legacy/root_oneoffs_2026-07-01/d1_determinacy_check.py\t2\tTEXT_REFERENCE\tTEXT_REFERENCE\tSOLVER_AUDIT_2026-06-29.md\tSOLVER_AUDIT_2026-06-29.md\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/DEPENDENCY_MAP.tsv	5161	115	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	legacy/root_oneoffs_2026-07-01/d1_determinacy_check.py\t2\tTEXT_REFERENCE\tTEXT_REFERENCE\tSOLVER_AUDIT_2026-06-29.md\tSOLVER_AUDIT_2026-06-29.md\tRESOLVED_TRACKED\t-
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	9	1179	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	CLAUDE.md\t100644\teae6e334fcf36c977ab571201ca9e2ed3a8d5020\t25838399458a34573fb4bc9dd4a211de8142eabb682ba382822aad57ba019b45\t24250\tc0a8bfad7b70692182f4f2c8099921dc1a3f03fc\t2026-07-10\tStartup docs (deeper dress rehearsal fixes): LIVE pytest-fail warning + CLAUDE read-order\t69\t.claude/hooks/corral_trigger.py;AGENTS.md;CLAUDE.md;COGNITIVE_CORRAL_TRIGGERS_SETUP.md;HANDOFF.md;HANDOFF_ARCHIVE.md;INDEX.md;LIVE.md;N5d_solver_build_plan.md;NEGATIVES_REGISTRY.md;PURSUIT_CHARTER_2026-07-04.md;SOLVER_INTEGRIT
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	119	6150	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	LIVE.md\t100644\t91708da8d00683f09d9995c890c011103001597b\tf0d2d89c29111d145e756a8c486d0c58f9b114e473920b3ba81ea7c6851d49e9\t42922\tbfa0b9a9371fab0266315bc2bb6845b8a7446a18\t2026-07-18\tAdd GR to UDT selector audit and external verifier\t132\t.claude/hooks/corral_trigger.py;AGENTS.md;CLAUDE.md;COGNITIVE_CORRAL_TRIGGERS_SETUP.md;FOUNDATIONAL_ASSUMPTIONS_LEDGER.md;H4_N5_whole_cell_criticality_MAP.md;HANDOFF.md;HANDOFF_ARCHIVE.md;INDEX.md;J_of_s_light_deflection_confrontation_MAP.md;LIVE.md;MEMORY.md;NEGATI
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	133	1	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	SOLVER_AUDIT_2026-06-29.md\t100644\t9f8c3cfa253b7c8b38a3c8a3b3ef55a3026dadf9\t62353fe1da76eb795f36e36fabe6792a43420155447d0cc9e0797cfe6fbf2eb9\t291\ta77d633023824250f8d97e865f774b5b49a2d7b5\t2026-07-06\tPre-native-era provenance census + organization (date-based, 2 adversarial passes).\t3\tSOLVER_AUDIT_2026-06-29.md;archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md;legacy/root_oneoffs_2026-07-01/d1_determinacy_check.py\tTEXT_REFERENCE\tARCHIVE_CANDIDATE\tdocument-level superseded/retracted/archive marker; au
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	133	283	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	SOLVER_AUDIT_2026-06-29.md\t100644\t9f8c3cfa253b7c8b38a3c8a3b3ef55a3026dadf9\t62353fe1da76eb795f36e36fabe6792a43420155447d0cc9e0797cfe6fbf2eb9\t291\ta77d633023824250f8d97e865f774b5b49a2d7b5\t2026-07-06\tPre-native-era provenance census + organization (date-based, 2 adversarial passes).\t3\tSOLVER_AUDIT_2026-06-29.md;archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md;legacy/root_oneoffs_2026-07-01/d1_determinacy_check.py\tTEXT_REFERENCE\tARCHIVE_CANDIDATE\tdocument-level superseded/retracted/archive marker; au
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	179	455	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	b1prime_3d_offround_residual.py\t100644\t1648101e6aec0d966ee596b12132fc1487541fec\ta042bdb554002a06300e9c6e675146169b8908db898e57e3cc2a2357274d328b\t16390\te7d29cda83f355b471124428c9927bf8f1c22ad0\t2026-06-25\tWire NATIVE-S^2 matter into the live solver (G3): pure 3-component carrier, core FREED\t9\tHANDOFF_ARCHIVE.md;archive/COMPLETION_PROGRAM.md;archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;archive/branch_operator_results.md;archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md;b1prime_3d_offround
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	183	598	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	branch_operator.py\t100644\t1a18189ac304abb760f926b7a599e5aca9feaa81\t633d440dbc711b250ddf1301a441d432285f7f4a945e8d719305ccf782381aef\t13921\t744199216067fb434ee67c2ef65e570d1632cf8c\t2026-07-06\tSupersession sweep: quarantine kap8 + re-grade the pre-native coupled-solver era.\t21\tHANDOFF_ARCHIVE.md;N5d_solver_build_plan.md;NEGATIVES_REGISTRY.md;STATE.md;archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;archive/LIVE_2026-07-06_EOD1_readout_provenance_arc.md;archive/MIGRATION.md;archive/branch_operator
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	337	379	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	check_winding_survival.py\t100644\t7db0406762bf817e701520b8352105a1fb9d61d7\tc6e771aaeb185992281c73bff86c0925552b0f5f1738041cd21c4dd1d7c24e9d\t3827\t24d4677126ebae8b35675981977e2f84cfda88bb\t2026-06-27\tFollow-up #2: the kap8=1 winding SURVIVED (real S^2 matter, not unwound vacuum) — resolves verifier C\t4\tarchive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md;branch_operator_contamination_ledger.md;kap8_characterization_complete_solver_results.md\tTEXT_R
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	402	437	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	einstein_3d_weyl_gen.py\t100644\tb5e52a706ac144d878fdf34fd5f142935d44101f\tccefdb9d074922d0f88f44de134e1bc316df7186fcfd62bfec206ba25cf374f5\t5847\t22a954aa7bc7c846f230ba80c7b99cf205d1f471\t2026-06-16\tinfra: full-3-D spectral primitives + analytic 3-D Weyl Einstein + correct 3-D matter EL (NaN-free, validated)\t5\tNEGATIVES_REGISTRY.md;archive/full3d_catalog_results.md;archive/infrastructure_audit_3d_2026-06-16.md;archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md;legacy/root_oneoffs_2026-07-01/gen_ei
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	419	638	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	full3d_newton.py\t100644\tc070d7de3064a62b84940a78ba2a162dbe1670ae\tcdd7853c73205f52d17bc37f9f4f8f5e45e8c7eb2738c9f7e18e793d45fcf741\t14463\t5c08edf0df93006e466eede77672a5149f524e0e\t2026-06-25\tCleanup (plumbing): live solver graph stops pulling the soliton solver + legacy residual\t15\tHANDOFF_ARCHIVE.md;STATE.md;archive/EVERYTHING_ON_SOLVER_BUILD_MAP.md;archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;archive/POST_POSTULATE_PROGRAM.md;archive/SOLVER_COMPLETENESS_MAP.md;archive/off_round_solver_resul
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	420	503	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	full3d_spectral.py\t100644\tc5e2c9c99cb26b53f2c7e526e59027484a8240cc\t466e7b8412f02b02187e01977e57388f931fd9e4bd114e78f28f1725f6e72a4b\t22353\tbc20b0923d037daf9234612ca428baa2648758a5\t2026-06-16\tfull-3-D solver + campaign: gate PASS; off-round search SOLVER-LIMITED (honest)\t12\tNEGATIVES_REGISTRY.md;archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md;archive/full3d_catalog_results.md;archive/infrastructure_audit_3d_2026-06-16.md;archive/pre_native_couple
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	536	690	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	matter_regrade_derived_operator_results.md\t100644\t41d041f7e9f1b524d52d4572656f89d026a5e5f3\t3036d3950cafabd07fdcbe9cc4edff877c89e743fae5b398728bb780ac79f058\t23810\t744199216067fb434ee67c2ef65e570d1632cf8c\t2026-07-06\tSupersession sweep: quarantine kap8 + re-grade the pre-native coupled-solver era.\t17\tF1F3_closure_results.md;F2_closure_results.md;FOUNDATIONAL_ASSUMPTIONS_LEDGER.md;HANDOFF_ARCHIVE.md;P1P5_reaudit_vs_derived_operator_results.md;STEP2_timelive_matter_MAP.md;STEP2_timelive_matter_result
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	589	423	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	migration_convergence_guard.py\t100644\t6ae9f641ede66a91ea815e725d2a64114413a05a\t0b48eaae180efe0ac1b3bcdc16f17ba763e673f8b6c12c542a318368bcaecdcc\t7300\t614586f7c9915c4fc099452fd60a12271d66c448\t2026-06-25\tHandoff docs + guard for both-branch kap8 characterization (static solver code-complete)\t8\tNEGATIVES_REGISTRY.md;STATE.md;archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;archive/MIGRATION.md;archive/pre_native_coupled/SOLVER_AUDIT_2026-06-29.md;branch_operator_contamination_ledger.md;kap8_charac
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	727	641	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	p1_residual_general_einstein.py\t100644\t9464385720d34c8d9354dc1ed8b928292e3adf78\t7ad1bb9cb96290272458ab19b3b04677946d7aa414e0a5ec96e57b35e2ab550e\t33844\t78939836326cb822e22b2a72bfd8097365185aa6\t2026-07-01\tBasin audit RAN (classify-only) + glm stronger step -> REDIRECT to derive e^{2phi} weight\t21\tHANDOFF_ARCHIVE.md;N5d_solver_build_plan.md;P1_PURITY_HARNESS_MAP.md;STATE.md;archive/EVERYTHING_ON_SOLVER_P2_MAP.md;archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;archive/LIVE_basin_D1_galerkin_arc_2
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	756	432	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	pre_native_era_census.md\t100644\td93cbf2c7802b0ab717eaffbc88070ef0f810569\tde9eaa2b4804c61465f837c771fd639357da8074891505d33d973033803ab2ec\t10132\tb108d492c324750b4e3fd7084ea543b4cd54a786\t2026-07-06\tLive macro-spine provenance pass (3 classifiers + adversarial): no quarantine, N5d unaffected.\t56\tCLAUDE.md;D1_FIX_DESIGN.md;EXTERNAL_AUDIT_2026-06-30.md;HANDOFF_ARCHIVE.md;INDEX.md;NEGATIVES_REGISTRY.md;PROVENANCE_AUDIT_2026-06-30.md;SOLVER_AUDIT_2026-06-29.md;UDT_NATIVE_ACTION_ARM_C_INPUT_SHA256SUMS_2
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	973	619	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	solver_action.py\t100644\t4ed3aecd5172ad7d3746ee8c0edc46901ce57ac2\t732cb69deedaf972fe0a78153014b2ce1805da0b244479576f889ba357ee5939\t9026\t636a44b1f8318e39853bca2cf429c649009105d3\t2026-06-23\tP4 cross-model verify: protocol + first use refines the e^{2phi} matter-weight call\t15\t.claude/skills/no-shortcuts/SKILL.md;CROSS_MODEL_VERIFY.md;HANDOFF_ARCHIVE.md;N5d_solver_build_plan.md;archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;archive/LIVE_basin_D1_galerkin_arc_2026-06-30.md;archive/pre_native_coup
SOLVER_AUDIT_2026-06-29.md	reorganization_r0/ROOT_FILE_INVENTORY.tsv	978	639	TEXT_SCAN	EXACT_TEXT	RESOLVED_EXACT	NO	NON_ROOT	R0_HISTORICAL_SNAPSHOT	NO	archive/pre_2026-07-01/SOLVER_AUDIT_2026-06-29.md	spectral_radial_soliton.py\t100644\t089b93e628d39294533ea3b6ba9c2f1c91178c8e\tdf3958149e1df55927f83786a64fc9fdcbf31a9786a4cc50d74a1864b2863c07\t11065\t9084f677b77f5041b6a2016e12a82d9354abab47\t2026-06-16\tRESULT #59: spectral coupled solver + matter-FREE catalog search -- MASS YES, DISCONNECTED-TYPE NO (axisym, matter-deforming scope; the #58 gap closed)\t12\tF0_SYSTEMATIC_AUDIT_results.md;NEGATIVES_REGISTRY.md;archive/INDEX_pre_simple_metric_WR_L_2026-07-09.md;archive/M12_winding_bc_closure_results.md;a
STEP2_timelive_matter_results.md	F4_seal_boundary_MAP.md	97	5	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	MOVE_CANDIDATE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/STEP2_timelive_matter_results.md	- **STEP2_timelive_matter_results.md** — Dirichlet wall + R-scan.
STEP2_timelive_matter_results.md	HANDOFF_ARCHIVE.md	613	39	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ACTIVE	NON_FROZEN_LIVE_POINTER	YES	archive/pre_2026-07-01/STEP2_timelive_matter_results.md	- [2] TIME-LIVE COUPLED MATTER SOLVE (STEP2_timelive_matter_results.md): **BOX-CONTROL** — on the DERIVED operator
STEP2_timelive_matter_results.md	P1P5_reaudit_vs_derived_operator_results.md	23	56	TEXT_REFERENCE	TEXT_REFERENCE	RESOLVED_TRACKED	NO	ARCHIVE_CANDIDATE	SAME_BATCH_COLOCATED_REFERENCE	NO	archive/pre_2026-07-01/STEP2_timelive_matter_results.md	`static_soliton_rerun_derived_operator_results.md`, `STEP2_timelive_matter_results.md`)
