sample	factor	group	z_lo	z_hi	lane	nside	north_selection	south_selection	rank	rank_tau	positive_condition	difference_rms	covariance_rms_scale	difference_to_covariance_rms	range_fraction	unresolved_fraction	range_quadratic_per_rank	diagonal_standardized_rms	resolved_diagonal_bins	eigen_min	eigen_max
CMASS	1	20	0.63	0.64000000000000001	W2_IMAGING	16	CMASS_North_f1_g20	CMASS_South_f1_g20	119	1.3632743138720402e-16	373.50829488349927	0.0098878675621748534	0.016175748805661735	0.61127726950816419	0.99999999999999989	1.1102230246251565e-16	0.82896403285067322	0.71873588292779056	119	1.3813248158144441e-05	0.0051593627663511672
CMASS	1	20	0.63	0.64000000000000001	W3_OFFICIAL_OBS	4	CMASS_North_f1_g20	CMASS_South_f1_g20	75	1.3653023988219023e-16	2440675.7962275413	0.010348204527652024	0.016499555883279084	0.62718079206841326	0.81753341414774783	0.18246658585225217	138.20637095345137	0.73102234979883096	119	-3.8454466481933161e-19	0.0051670381299011459
CMASS	1	20	0.63	0.64000000000000001	W3_OFFICIAL_OBS	8	CMASS_North_f1_g20	CMASS_South_f1_g20	119	1.4215093128632266e-16	2182.669866542195	0.010348204527652024	0.016981888040235898	0.60936713886780958	1	0	2.5373114255898597	0.70276351908274715	119	2.4647590487353159e-06	0.0053797553039617793
CMASS	1	20	0.63	0.64000000000000001	W3_OFFICIAL_OBS	16	CMASS_North_f1_g20	CMASS_South_f1_g20	119	1.5101785517698689e-16	352.27259246169217	0.010348204527652024	0.01709041166534573	0.60549767497029372	1	0	0.74421529696429856	0.7204624392745238	119	1.6224161306271843e-05	0.0057153273638770562
CMASS	1	21	0.64000000000000001	0.65000000000000002	W0_UNIT	4	CMASS_North_f1_g21	CMASS_South_f1_g21	74	2.6580949504138538e-16	138588.7169633139	0.013130818064159923	0.018545965656040782	0.70801479457517269	0.75861180905817038	0.24138819094182962	33.250171636930453	0.90439536258434727	119	-3.3231420499331491e-19	0.010059660023696831
CMASS	1	21	0.64000000000000001	0.65000000000000002	W0_UNIT	8	CMASS_North_f1_g21	CMASS_South_f1_g21	119	2.3380608901231224e-16	3080.0238864378625	0.013130818064159923	0.018673359649145405	0.7031845533356319	0.99999999999999944	5.5511151231257827e-16	3.2984440534703334	0.86403226311289227	119	2.872860551365824e-06	0.0088484791206117856
CMASS	1	21	0.64000000000000001	0.65000000000000002	W0_UNIT	16	CMASS_North_f1_g21	CMASS_South_f1_g21	119	2.1654244695654494e-16	436.73104711482529	0.013130818064159923	0.018753949768901487	0.70016280442074907	0.99999999999999978	2.2204460492503131e-16	0.99640197280208787	0.87561698414687983	119	1.8764706944791456e-05	0.0081951301128016067
CMASS	1	21	0.64000000000000001	0.65000000000000002	W1_SPECTRO	4	CMASS_North_f1_g21	CMASS_South_f1_g21	74	2.9880899668069715e-16	159320.01569012136	0.013988486741310814	0.019688371965016747	0.71049484264957186	0.79780970569304299	0.20219029430695701	77.500649738067807	0.86559963703545528	119	-7.9796964389933708e-19	0.011308538538707055
CMASS	1	21	0.64000000000000001	0.65000000000000002	W1_SPECTRO	8	CMASS_North_f1_g21	CMASS_South_f1_g21	119	2.8035095203242093e-16	3305.0250008350413	0.013988486741310814	0.019809614581395525	0.706146335348104	0.99999999999999922	7.7715611723760958e-16	3.2472882066891873	0.86513870819727712	119	3.2102592005137367e-06	0.010609986916858612
CMASS	1	21	0.64000000000000001	0.65000000000000002	W1_SPECTRO	16	CMASS_North_f1_g21	CMASS_South_f1_g21	119	2.4339288266976713e-16	428.53804280175717	0.013988486741310814	0.019788855270470123	0.70688711146344596	0.99999999999999967	3.3306690738754696e-16	0.92872536457618138	0.87643574739685737	119	2.1494695923829395e-05	0.0092112949218167567
CMASS	1	21	0.64000000000000001	0.65000000000000002	W2_IMAGING	4	CMASS_North_f1_g21	CMASS_South_f1_g21	74	1.9632756297228752e-16	98223.234127235701	0.012286300180276519	0.017420655641463442	0.70527197329092006	0.74372316923656867	0.25627683076343133	19.061437735096806	0.86639914725339373	119	-2.9616636728546946e-19	0.007430090247433207
CMASS	1	21	0.64000000000000001	0.65000000000000002	W2_IMAGING	8	CMASS_North_f1_g21	CMASS_South_f1_g21	119	1.9093301839903327e-16	2502.3096283036125	0.012286300180276519	0.017755501475553815	0.69197145443583119	1	0	2.9590577435664489	0.82626079287692522	119	2.8877048640440997e-06	0.0072259316849967248
CMASS	1	21	0.64000000000000001	0.65000000000000002	W2_IMAGING	16	CMASS_North_f1_g21	CMASS_South_f1_g21	119	1.7910818415275389e-16	365.49029060299534	0.012286300180276519	0.017898437441295642	0.68644540734764448	1	0	0.92808717826849374	0.83056868922474358	119	1.8546091572541313e-05	0.0067784163983978874
CMASS	1	21	0.64000000000000001	0.65000000000000002	W3_OFFICIAL_OBS	4	CMASS_North_f1_g21	CMASS_South_f1_g21	74	2.2431276412201037e-16	122499.45042142937	0.012992901942863145	0.01867898175718119	0.6955894123012345	0.76546923871995731	0.23453076128004269	73.243255162777814	0.80812971729749561	119	-4.0882376475914583e-19	0.0084892006799523693
CMASS	1	21	0.64000000000000001	0.65000000000000002	W3_OFFICIAL_OBS	8	CMASS_North_f1_g21	CMASS_South_f1_g21	119	2.3440223005068029e-16	2606.6744532616221	0.012992901942863145	0.019000784009880162	0.68380872789812275	1	0	2.929024080689508	0.80350281388782174	119	3.4032022259909093e-06	0.0088710403017735889
CMASS	1	21	0.64000000000000001	0.65000000000000002	W3_OFFICIAL_OBS	16	CMASS_North_f1_g21	CMASS_South_f1_g21	119	2.0614695568653735e-16	369.96142864049182	0.012992901942863145	0.01903729329671831	0.68249733511763933	0.99999999999999978	2.2204460492503131e-16	0.88242030974452579	0.81154154011367197	119	2.1087897935309183e-05	0.0078017088471718631
CMASS	1	22	0.65000000000000002	0.66000000000000003	W0_UNIT	4	CMASS_North_f1_g22	CMASS_South_f1_g22	73	1.7771785915135584e-16	26947.988932701817	0.017987186526567674	0.017849444256060155	1.0077168940686068	0.8645730138497858	0.1354269861502142	19.258318285992882	0.90228518961109783	119	-4.3274488124948707e-19	0.0067257990273204065
CMASS	1	22	0.65000000000000002	0.66000000000000003	W0_UNIT	8	CMASS_North_f1_g22	CMASS_South_f1_g22	119	1.7321512275259309e-16	1789.1847957873699	0.017987186526567674	0.018590853517274575	0.96752881785949341	1	0	2.5104007296431479	0.86725003713108018	119	3.6638983827316413e-06	0.0065553912796933863
CMASS	1	22	0.65000000000000002	0.66000000000000003	W0_UNIT	16	CMASS_North_f1_g22	CMASS_South_f1_g22	119	1.6589680126784285e-16	272.03059562622946	0.017987186526567674	0.018869657339534888	0.95323334191563192	0.99999999999999978	2.2204460492503131e-16	0.672806895230465	0.83895879175647259	119	2.3079854838141974e-05	0.0062784266585866749
CMASS	1	22	0.65000000000000002	0.66000000000000003	W1_SPECTRO	4	CMASS_North_f1_g22	CMASS_South_f1_g22	73	2.1886124297367991e-16	34715.929660760601	0.021057697302827656	0.01959899634982239	1.074427329184052	0.91587840163592593	0.084121598364074068	24.829652427032801	0.93468123051857266	119	-6.0683663753791714e-19	0.0082828858176647764
CMASS	1	22	0.65000000000000002	0.66000000000000003	W1_SPECTRO	8	CMASS_North_f1_g22	CMASS_South_f1_g22	119	1.7460962984421181e-16	1486.6874784212996	0.021057697302827656	0.019942812049887865	1.0559041147332109	1	0	1.9530173243322999	0.89467625652189131	119	4.4448931059544472e-06	0.0066081669235436352
CMASS	1	22	0.65000000000000002	0.66000000000000003	W1_SPECTRO	16	CMASS_North_f1_g22	CMASS_South_f1_g22	119	1.7303879476387164e-16	258.78457051800893	0.021057697302827656	0.020165384929632536	1.0442497069264416	0.99999999999999989	1.1102230246251565e-16	0.74366045386462265	0.86803509144751934	119	2.5305674398304158e-05	0.006548718080833715
CMASS	1	22	0.65000000000000002	0.66000000000000003	W2_IMAGING	4	CMASS_North_f1_g22	CMASS_South_f1_g22	73	1.4859809951360977e-16	18520.363522420499	0.017544165671011538	0.016967231615904708	1.0340028396008942	0.857933618562985	0.142066381437015	14.434916000733335	0.93435356377191225	119	-3.2960735942532354e-19	0.0056237508033399738
CMASS	1	22	0.65000000000000002	0.66000000000000003	W2_IMAGING	8	CMASS_North_f1_g22	CMASS_South_f1_g22	119	1.6615560742108674e-16	1708.5906855629403	0.017544165671011538	0.017994130655027345	0.9749937914399831	0.99999999999999889	1.1102230246251565e-15	2.3385239512720633	0.88268012739117874	119	3.6803555864181899e-06	0.0062882212745136523
CMASS	1	22	0.65000000000000002	0.66000000000000003	W2_IMAGING	16	CMASS_North_f1_g22	CMASS_South_f1_g22	119	1.5974378590191899e-16	267.30366654199497	0.017544165671011538	0.018394248451290111	0.95378540294648728	1	0	0.68058772199665141	0.84569036269870757	119	2.2616837108031817e-05	0.006045563484559955
CMASS	1	22	0.65000000000000002	0.66000000000000003	W3_OFFICIAL_OBS	4	CMASS_North_f1_g22	CMASS_South_f1_g22	73	2.026950877433448e-16	24672.319757160985	0.020941890274559592	0.018796201833634254	1.1141554267142315	0.90987292231586236	0.090127077684137635	17.118365127232693	0.99845152395832648	119	-6.2600339422191702e-19	0.0076710716103425012
CMASS	1	22	0.65000000000000002	0.66000000000000003	W3_OFFICIAL_OBS	8	CMASS_North_f1_g22	CMASS_South_f1_g22	119	1.749244975097496e-16	1493.2617097048928	0.020941890274559592	0.019386481894896446	1.0802315958148452	0.99999999999999911	8.8817841970012523e-16	1.8521461991145423	0.9408821929379162	119	4.4333040654580629e-06	0.0066200832084275596
CMASS	1	22	0.65000000000000002	0.66000000000000003	W3_OFFICIAL_OBS	16	CMASS_North_f1_g22	CMASS_South_f1_g22	119	1.7108610455644441e-16	260.59531536479795	0.020941890274559592	0.0197235635915913	1.0617701095094041	1	0	0.75045210081258129	0.90062681842952508	119	2.4846255499919648e-05	0.006474817787635906
CMASS	1	23	0.66000000000000003	0.67000000000000004	W0_UNIT	4	CMASS_North_f1_g23	CMASS_South_f1_g23	75	3.8321157070472448e-16	8522180.3434232045	0.016549878007932121	0.020069286842722925	0.82463707542916831	0.84975484802091783	0.15024515197908217	337.38557395058814	0.75916446133637683	119	-3.6862013152660223e-19	0.014502785605292938
CMASS	1	23	0.66000000000000003	0.67000000000000004	W0_UNIT	8	CMASS_North_f1_g23	CMASS_South_f1_g23	119	2.7144793738763379e-16	2677.4072355260441	0.016549878007932121	0.019845461858951155	0.8339376591765949	0.99999999999999978	2.2204460492503131e-16	3.1190191779436227	0.73616215948285424	119	3.8369392793548648e-06	0.010273048988818801
CMASS	1	23	0.66000000000000003	0.67000000000000004	W0_UNIT	16	CMASS_North_f1_g23	CMASS_South_f1_g23	119	2.750965205827745e-16	378.74508933779208	0.016549878007932121	0.020220679417051305	0.81846300347238865	1	0	0.86542817482511225	0.73240430052450378	119	2.7488491022638411e-05	0.01041113098813028
CMASS	1	23	0.66000000000000003	0.67000000000000004	W1_SPECTRO	4	CMASS_North_f1_g23	CMASS_South_f1_g23	75	5.4155775218525473e-16	15110172.912391137	0.017588047034936334	0.022237942875767771	0.7909026088065757	0.81954716931583027	0.18045283068416973	200.54083640369228	0.74533748557830359	119	-5.6951399094741978e-19	0.020495456226395939
CMASS	1	23	0.66000000000000003	0.67000000000000004	W1_SPECTRO	8	CMASS_North_f1_g23	CMASS_South_f1_g23	119	3.5138945460895596e-16	3304.655644877847	0.017588047034936334	0.021649562294622011	0.81239734991341594	0.99999999999999922	7.7715611723760958e-16	3.487686007762214	0.72145097573143402	119	4.0241607951901154e-06	0.013298465687721141
CMASS	1	23	0.66000000000000003	0.67000000000000004	W1_SPECTRO	16	CMASS_North_f1_g23	CMASS_South_f1_g23	119	3.7414672026440529e-16	438.27772091166969	0.017588047034936334	0.022263303312629039	0.79000168070114607	0.99999999999999967	3.3306690738754696e-16	0.79617311107287769	0.71034602004588521	119	3.2307649385931971e-05	0.01415972294087957
CMASS	1	23	0.66000000000000003	0.67000000000000004	W2_IMAGING	4	CMASS_North_f1_g23	CMASS_South_f1_g23	75	4.3711240172689031e-16	11161929.775905028	0.016039810867483607	0.020352572598664659	0.78809746481562659	0.84966045194717266	0.15033954805282734	1461.9763994970826	0.74454041495882617	119	-4.9327139779024049e-19	0.016542682769212148
CMASS	1	23	0.66000000000000003	0.67000000000000004	W2_IMAGING	8	CMASS_North_f1_g23	CMASS_South_f1_g23	119	3.1643284531301205e-16	3022.7521643266864	0.016039810867483607	0.020008992446675845	0.80163011257212757	1	0	2.9244777490456255	0.71983720297422116	119	3.9617934413616892e-06	0.011975519699491318
CMASS	1	23	0.66000000000000003	0.67000000000000004	W2_IMAGING	16	CMASS_North_f1_g23	CMASS_South_f1_g23	119	3.1314353124285386e-16	434.84823451565427	0.016039810867483607	0.020481781932781117	0.78312575146656893	0.99999999999999989	1.1102230246251565e-16	0.86723315673791102	0.72021459095958795	119	2.7253265471223276e-05	0.011851034374947882
CMASS	1	23	0.66000000000000003	0.67000000000000004	W3_OFFICIAL_OBS	4	CMASS_North_f1_g23	CMASS_South_f1_g23	75	6.3410652014627867e-16	19251754.517460734	0.016588421825850151	0.022740649174245012	0.7294612259634794	0.8063318552338643	0.1936681447661357	192.27303079397049	0.73360344705187619	119	-6.5733180615702564e-19	0.023997999057512459
CMASS	1	23	0.66000000000000003	0.67000000000000004	W3_OFFICIAL_OBS	8	CMASS_North_f1_g23	CMASS_South_f1_g23	119	4.1650913391115634e-16	3769.6909590079295	0.016588421825850151	0.021963330212867681	0.75527807782680756	1	0	3.3025699702793645	0.70258942676361469	119	4.1814951261251889e-06	0.015762944372089846
CMASS	1	23	0.66000000000000003	0.67000000000000004	W3_OFFICIAL_OBS	16	CMASS_North_f1_g23	CMASS_South_f1_g23	119	4.394644269197179e-16	518.5907270641469	0.016588421825850151	0.022716975766799447	0.73022139901623284	1	0	0.79234147002433697	0.69561623252608074	119	3.207094762154079e-05	0.016631696044691009
CMASS	1	24	0.67000000000000004	0.68000000000000005	W0_UNIT	4	CMASS_North_f1_g24	CMASS_South_f1_g24	74	3.5432410131595026e-16	192303.11652600986	0.017647530533889278	0.023347431568706743	0.755866035283418	0.79898281238523616	0.20101718761476384	15.840137654158088	0.70793943579928986	119	-7.755852065524419e-19	0.013409528492898315
CMASS	1	24	0.67000000000000004	0.68000000000000005	W0_UNIT	8	CMASS_North_f1_g24	CMASS_South_f1_g24	119	4.0088788168003799e-16	3137.2071272674789	0.017647530533889278	0.024387458763113469	0.72363138387266202	0.99999999999999944	5.5511151231257827e-16	2.1398901947389435	0.67082188007194266	119	4.8360696656765122e-06	0.015171752223122408
CMASS	1	24	0.67000000000000004	0.68000000000000005	W0_UNIT	16	CMASS_North_f1_g24	CMASS_South_f1_g24	119	3.5048779610191809e-16	342.08547899302442	0.017647530533889278	0.024526126556687733	0.71954005835777546	0.99999999999999944	5.5511151231257827e-16	0.5955967680282489	0.6651470031543959	119	3.8774934622854511e-05	0.013264342083382393
CMASS	1	24	0.67000000000000004	0.68000000000000005	W1_SPECTRO	4	CMASS_North_f1_g24	CMASS_South_f1_g24	74	2.970256882894387e-16	162143.68635345437	0.015960464075161745	0.023512897631974495	0.67879613669808103	0.81063112402205395	0.18936887597794605	19.518677510089784	0.69222834953882284	119	-7.5456521299120051e-19	0.011241048563863707
CMASS	1	24	0.67000000000000004	0.68000000000000005	W1_SPECTRO	8	CMASS_North_f1_g24	CMASS_South_f1_g24	119	3.3907440870077621e-16	2164.7543637386511	0.015960464075161745	0.024770104259667015	0.64434383916381233	1	0	2.1960522924794912	0.6576771604867081	119	5.9278772556791525e-06	0.012832398156938546
CMASS	1	24	0.67000000000000004	0.68000000000000005	W1_SPECTRO	16	CMASS_North_f1_g24	CMASS_South_f1_g24	119	3.0924996134431394e-16	261.93810156716813	0.015960464075161745	0.025066371395941939	0.63672814158277524	1	0	0.576022899992645	0.64579815504731786	119	4.4681093326814926e-05	0.011703680761971366
CMASS	1	24	0.67000000000000004	0.68000000000000005	W2_IMAGING	4	CMASS_North_f1_g24	CMASS_South_f1_g24	74	2.8609786223915471e-16	133800.57653856292	0.014479122359942628	0.022178505555304446	0.65284481516743353	0.71584873529679716	0.28415126470320284	10.014828002474509	0.66729203163579431	119	-6.432248096646675e-19	0.010827480888838257
CMASS	1	24	0.67000000000000004	0.68000000000000005	W2_IMAGING	8	CMASS_North_f1_g24	CMASS_South_f1_g24	119	3.2558716544809306e-16	2372.0809926280003	0.014479122359942628	0.023137270814583184	0.62579214618590995	1	0	2.0077945932020476	0.6316347324342485	119	5.1945816421742426e-06	0.012321968378055865
CMASS	1	24	0.67000000000000004	0.68000000000000005	W2_IMAGING	16	CMASS_North_f1_g24	CMASS_South_f1_g24	119	2.9354388639658009e-16	280.12023684707555	0.014479122359942628	0.023506573323244795	0.6159605724252778	1	0	0.58925277670120346	0.62484358139526808	119	3.9658964273788725e-05	0.011109278465483406
CMASS	1	24	0.67000000000000004	0.68000000000000005	W3_OFFICIAL_OBS	4	CMASS_North_f1_g24	CMASS_South_f1_g24	74	2.4730332625452391e-16	125836.57401651453	0.013647219715129295	0.022614177412524129	0.60348070443505164	0.74500978408945528	0.25499021591054472	19.00755201262206	0.6575227865521025	119	-6.3425085583758482e-19	0.0093592871257761178
CMASS	1	24	0.67000000000000004	0.68000000000000005	W3_OFFICIAL_OBS	8	CMASS_North_f1_g24	CMASS_South_f1_g24	119	2.8608744266239727e-16	1682.2958458853986	0.013647219715129295	0.023846296402203895	0.57229934095208213	0.99999999999999967	3.3306690738754696e-16	2.1625462002450742	0.62473424416404766	119	6.4358992400352665e-06	0.010827086556048323
CMASS	1	24	0.67000000000000004	0.68000000000000005	W3_OFFICIAL_OBS	16	CMASS_North_f1_g24	CMASS_South_f1_g24	119	2.7075478965176967e-16	231.33087522629322	0.013647219715129295	0.024319978062930785	0.56115263261403936	1	0	0.57953099609535863	0.6117606939640734	119	4.4295066721150559e-05	0.010246816552810813
CMASS	1	25	0.68000000000000005	0.68999999999999995	W0_UNIT	4	CMASS_North_f1_g25	CMASS_South_f1_g25	74	3.5745034568524477e-16	59530.044681582433	0.018587673153504999	0.023862358360476548	0.7789537342751478	0.85859605125139116	0.14140394874860884	50.077089058349507	0.76979645279401276	119	-5.5037430464042193e-19	0.013527842383458178
CMASS	1	25	0.68000000000000005	0.68999999999999995	W0_UNIT	8	CMASS_North_f1_g25	CMASS_South_f1_g25	119	3.3040599885574533e-16	1714.2203950267974	0.018587673153504999	0.024883836776791502	0.74697778000381487	1	0	2.5634575517482752	0.74200479557857546	119	7.2944756530746506e-06	0.012504338935526984
CMASS	1	25	0.68000000000000005	0.68999999999999995	W0_UNIT	16	CMASS_North_f1_g25	CMASS_South_f1_g25	119	3.261938255604013e-16	258.06981792296062	0.018587673153504999	0.025082593127561385	0.74105867200311104	1	0	0.80336163777133129	0.73711972685834515	119	4.7835611916466044e-05	0.012344927657515797
CMASS	1	25	0.68000000000000005	0.68999999999999995	W1_SPECTRO	4	CMASS_North_f1_g25	CMASS_South_f1_g25	74	3.501371874687451e-16	73999.344159087719	0.019153923354907624	0.025402280357843223	0.75402377601874027	0.82815193294330702	0.17184806705669298	35.732017452501331	0.74147671100633794	119	-8.1790336832551816e-19	0.013251073168174738
CMASS	1	25	0.68000000000000005	0.68999999999999995	W1_SPECTRO	8	CMASS_North_f1_g25	CMASS_South_f1_g25	119	3.5409580008363113e-16	1527.316306713278	0.019153923354907624	0.026420307563533134	0.72496973431698419	0.99999999999999989	1.1102230246251565e-16	2.2823720732684496	0.71340964038777899	119	8.774140816961386e-06	0.013400888347143687
CMASS	1	25	0.68000000000000005	0.68999999999999995	W1_SPECTRO	16	CMASS_North_f1_g25	CMASS_South_f1_g25	119	3.6157884212978971e-16	241.69228186387349	0.019153923354907624	0.026884540518095863	0.71245120748912205	1	0	0.77295341663100781	0.69889328098185588	119	5.6617806634709057e-05	0.013684086879670388
CMASS	1	25	0.68000000000000005	0.68999999999999995	W2_IMAGING	4	CMASS_North_f1_g25	CMASS_South_f1_g25	74	3.4943589312493291e-16	56937.489847585144	0.018521420888362228	0.0235688997748228	0.78584155668341882	0.83967799452679137	0.16032200547320863	42.807062000047146	0.7635920802368884	119	-7.0087256561949756e-19	0.013224532420733818
