sample	cap	nside	block_order	nested_pixel	full_random_rows	full_random_fraction	source_sha256
CMASS	North	16	387	721	8979	0.00030345893505076424	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	388	722	43629	0.001474508283475865	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	389	723	1098	3.710857675528891e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	390	728	8466	0.00028612132132083416	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	391	736	54987	0.0018583691348297553	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	392	737	54607	0.0018455264579927701	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	393	738	55428	0.0018732733992642566	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	394	739	55552	0.0018774641674952728	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	395	740	50829	0.0017178432130187432	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	396	741	5266	0.00017797246374622166	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	397	742	36025	0.0012175195606641922	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	398	744	55087	0.001861748786628962	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	399	745	50935	0.0017214256439259021	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	400	746	53910	0.0018219702849522998	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	401	747	13289	0.00044912192759657044	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	402	748	2740	9.260245929826195e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	403	1363	1403	4.7416514742869166e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	404	1364	1461	4.9376712786409014e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	405	1365	43411	0.0014671406425535946	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	406	1366	37407	0.0012642263485292279	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	407	1367	54885	0.0018549218899945644	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	408	1369	26806	0.000905949461295332	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	409	1371	92	3.109279655270109e-06	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	410	1372	45453	0.0015361531322933943	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	411	1373	53222	0.0017987182805737582	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	412	1374	19940	0.000673902568761804	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	413	1375	43952	0.0014854245587873026	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	414	1396	11120	0.0003758172800717784	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	415	1397	47800	0.001615473560020774	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	416	1398	262	8.854687713921397e-06	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	417	1399	38174	0.0012901482778291428	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	418	1405	23064	0.0007794828909690196	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	419	1407	1456	4.920773019644868e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	420	1598	2295	7.75630087917924e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	421	1599	24014	0.0008115895830614826	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	422	1613	6213	0.00020997776628470856	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	423	1614	6229	0.00021051851057258162	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	424	1615	48133	0.0016267278005121322	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	425	1617	3115	0.00010527615354528685	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	426	1618	4568	0.00015438249418775932	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	427	1619	45223	0.001528379933155219	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	428	1620	42131	0.0014238810995237496	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	429	1621	56391	0.0019058194460906165	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	430	1622	54905	0.0018555978203544058	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	431	1623	54417	0.0018391051195742775	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	432	1624	47852	0.0016172309789563616	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	433	1625	56208	0.0018996346832980684	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	434	1626	55938	0.0018905096234402103	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	435	1627	55256	0.0018674603981696212	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	436	1628	53778	0.001817509144577347	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	437	1629	48331	0.0016334195110745612	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	438	1630	50627	0.0017110163163843457	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	439	1631	55113	0.0018626274960967556	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	440	1633	2697	9.114920902460309e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	441	1634	1798	6.076613934973539e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	442	1635	40575	0.0013712937175280942	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	443	1636	35294	0.0011928143060119915	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	444	1637	56525	0.0019103481795015535	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	445	1638	54254	0.0018335962871415706	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	446	1639	55120	0.0018628640717227001	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	447	1640	37895	0.0012807190493093563	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	448	1641	56140	0.0018973365200746078	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	449	1642	33094	0.0011184619664294454	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	450	1643	54680	0.0018479936038061908	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	451	1644	52659	0.0017796908409442246	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	452	1645	50252	0.0016983426221373209	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	453	1646	52482	0.0017737088572596289	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	454	1647	54144	0.0018298786701624434	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	455	1648	54932	0.0018565103263401916	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	456	1649	54419	0.0018391727126102616	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	457	1650	48917	0.0016532242706179122	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	458	1651	55646	0.001880641040186527	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	459	1652	54745	0.001850190377475675	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	460	1653	54437	0.0018397810499341187	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	461	1654	54612	0.0018456954405827303	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	462	1655	55440	0.0018736789574801613	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	463	1656	54548	0.0018435324634312382	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	464	1657	55296	0.0018688122588893037	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	465	1658	54898	0.0018553612447284613	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	466	1659	55250	0.0018672576190616687	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	467	1660	55555	0.001877565557049249	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	468	1661	54917	0.0018560033785703107	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	469	1662	54153	0.0018301828388243718	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	470	1663	55605	0.0018792553829488523	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	471	1677	2921	9.871962905482596e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	472	1678	2937	9.926037334269902e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	473	1679	40042	0.0013532801734383228	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	474	1681	1770	5.981983684595753e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	475	1682	2505	8.466027757012634e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	476	1683	26355	0.00089070723168091	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	477	1684	37919	0.001281530165741166	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	478	1685	50598	0.001710036217362576	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	479	1686	36470	0.0012325590111706617	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	480	1687	33447	0.001130392137280645	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	481	1688	43195	0.0014598405946673082	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	482	1689	51978	0.0017566754121916275	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	483	1690	51284	0.0017332206287051335	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	484	1691	36182	0.0012228256139889466	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	485	1692	34770	0.0011751049305841488	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	486	1693	46449	0.0015698144642134924	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	487	1694	52733	0.0017821917832756375	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	488	1695	55117	0.0018627626821687239	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	489	1697	1712	5.7859638802417684e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	490	1698	823	2.7814534307470648e-05	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	491	1699	28649	0.0009682364439547104	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	492	1700	36687	0.0012398928555749401	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	493	1701	50248	0.0016982074360653526	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	494	1702	51366	0.0017359919431804828	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	495	1703	39068	0.0013203623649140502	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	496	1704	26965	0.0009113231076560706	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	497	1705	52775	0.0017836112370313044	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	498	1706	53911	0.0018220040814702918	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	499	1707	53979	0.0018243022446937523	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	500	1708	49156	0.0016613016384180162	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	501	1709	55262	0.0018676631772775736	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	502	1710	52398	0.0017708699497482954	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	503	1711	55259	0.0018675617877235973	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	504	1712	34989	0.0011825063680244113	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	505	1713	53526	0.0018089924220433462	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	506	1714	51583	0.0017433257875847613	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	507	1715	54969	0.001857760797505898	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	508	1716	55393	0.0018720905211345343	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	509	1717	54875	0.0018545839248146438	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	510	1718	54449	0.0018401866081500236	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	511	1719	52696	0.001780941312109931	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	512	1720	55649	0.0018807424297405033	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	513	1721	51651	0.0017456239508082218	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	514	1722	55293	0.0018687108693353277	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	515	1723	52484	0.001773776450295613	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	516	1724	54393	0.001838294003142468	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	517	1725	54859	0.0018540431805267707	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	518	1726	55187	0.0018651284384281685	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	519	1727	55037	0.0018600589607293586	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	520	1728	52295	0.0017673889083951125	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	521	1729	54960	0.0018574566288439695	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	522	1730	49681	0.0016790448103638509	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	523	1731	55232	0.0018666492817378116	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	524	1732	54550	0.0018436000564672223	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	525	1733	52597	0.0017775954568287167	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	526	1734	55138	0.0018634724090465574	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	527	1735	49873	0.0016855337418183276	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	528	1736	55540	0.001877058609279368	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	529	1737	55327	0.0018698599509470578	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	530	1738	53986	0.0018245388203196968	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	531	1739	55316	0.001869488189249145	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	532	1740	55142	0.0018636075951185256	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	533	1741	54027	0.0018259244775573715	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	534	1742	52851	0.0017861797723987014	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	535	1743	50312	0.001700370413216845	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	536	1744	54235	0.0018329541532997214	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	537	1745	55305	0.0018691164275512324	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	538	1746	53679	0.0018141632892961323	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	539	1747	55124	0.0018629992577946684	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	540	1748	53774	0.0018173739585053787	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	541	1749	53601	0.0018115271608927512	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	542	1750	54791	0.0018517450173033102	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	543	1751	54966	0.0018576594079519218	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	544	1752	53774	0.0018173739585053787	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	545	1753	54886	0.0018549556865125566	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	546	1754	54793	0.0018518126103392945	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	547	1755	55148	0.001863810374226478	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	548	1756	55041	0.0018601941468013269	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	549	1757	54343	0.0018366041772428644	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	550	1758	53891	0.0018213281511104504	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	551	1759	55185	0.0018650608453921844	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	552	1760	46050	0.0015563296535346578	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	553	1761	54018	0.0018256203088954429	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	554	1762	54988	0.0018584029313477473	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	555	1763	55096	0.0018620529552908906	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	556	1764	52643	0.0017791500966563517	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	557	1765	50950	0.0017219325916957833	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	558	1766	53982	0.0018244036342477286	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	559	1767	54513	0.0018423495853015159	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	560	1768	55603	0.0018791877899128682	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	561	1769	54802	0.001852116779001223	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	562	1770	55267	0.001867832159867534	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	563	1771	55021	0.0018595182164414855	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	564	1772	53501	0.0018081475090935446	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	565	1773	55213	0.0018660071478959622	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	566	1774	55150	0.001863877967262462	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	567	1775	54661	0.0018473514699643416	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	568	1776	51349	0.0017354174023746177	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	569	1777	55237	0.0018668182643277718	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	570	1778	51304	0.0017338965590649746	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	571	1779	55205	0.0018657367757520258	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	572	1780	53775	0.0018174077550233707	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	573	1781	53705	0.0018150419987639263	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	574	1782	55319	0.0018695895788031214	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	575	1783	50236	0.0016978018778494477	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	576	1784	55214	0.0018660409444139544	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
CMASS	North	16	577	1785	55619	0.0018797285342007411	dc8a37e1310d47c6ba696744ad30cf2fae506a42d2ec50040bb2f775ab06d8b6
