source_path	source_blob	claim_identity	claim	original_status	dependency_class	regrade_class	effective_status	correction_or_reason	rerun_priority
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S05	global_diameter_is_one_frame_independent_scalar	CONDITIONAL_ON_Dg	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL_ON_Dg	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S06	every_observer_has_same_maximal_reach	OPEN_STRONG_FORM	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_STRONG_FORM	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S07	pair_exchange_symmetry	WORKING_REQUIRED_SYMMETRY	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	WORKING_REQUIRED_SYMMETRY	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S08	finite_Xmax_implies_edge_boundary_or_center	REFUTED_AS_LOGICAL_INFERENCE	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_AS_LOGICAL_INFERENCE	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S09	local_WRL_X_equals_global_pair_diameter_Xmax	OPEN_DIAMETER_RADIUS_JOIN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_DIAMETER_RADIUS_JOIN	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S10	WRL_local_profile_clock_optical_and_regular_horizon_results	RETAINED_DERIVED_CONDITIONAL_WRL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	RETAINED_DERIVED_CONDITIONAL_WRL	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S11	SNe_WRL_score	RETAINED_OBSERVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	RETAINED_OBSERVED	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S12	fractional_Xmax_law_is_general_pair_distance_composition	REFUTED_IN_GENERAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REFUTED_IN_GENERAL	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S13	fractional_law_and_atanh_coordinate	RETAINED_UNIQUE_CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	RETAINED_UNIQUE_CONDITIONAL	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S14	one_asymptotic_radial_boundary_follows_from_Xmax	WITHDRAWN_INTERPRETATION	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	WITHDRAWN_INTERPRETATION	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S15	finite_cell_seal_or_boundary_functional_follows_from_Xmax	NOT_DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	NOT_DERIVED	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S16	scale_breaking_dimensional_theorem	RETAINED_DERIVED_SCOPED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	RETAINED_DERIVED_SCOPED	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S17	c_and_G_select_absolute_Xmax	RETAINED_NOT_DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	RETAINED_NOT_DERIVED	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S18	native_mass_diverges_at_global_Xmax	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S19	bootstrap_density_selects_Xmax	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S20	local_Lorentz_frame_reciprocity	RETAINED_DERIVED_LOCAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	RETAINED_DERIVED_LOCAL	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S21	full_angular_global_metric_is_load_bearing_for_Dg	DERIVED_REQUIREMENT	D2_FIXED_DIAGONAL_ROUND_SCREEN	SURVIVES_AND_NONUNIQUENESS_IS_STRONGER	DERIVED_REQUIREMENT	The need for the full angular global metric is strengthened by the two newly explicit shear directions.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S22	Hopf_dual_systole_and_particle_results	UNCHANGED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	UNCHANGED	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S23	complete_action_source_boundary_charge_carrier_mass	OPEN_UNCHANGED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN_UNCHANGED	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_xmax_observer_separation_audit_2026-07-24/STATUS_LEDGER.tsv	7ebf1d832ccbd0e36a8412d49f8bfd0f8aff5d49	S24	audit_grade	VERIFIED_WITH_CAVEATS	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	VERIFIED_WITH_CAVEATS	The observer-separation schema, one-dimensional controls, WRL/SNe retention, scale theorem, mass/bootstrap openness, local frame reciprocity, particle independence, and complete-physics boundary are not altered by the general screen.	NONE
udt_historical_angular_method_salvage_audit_2026-07-28/STATUS_LEDGER.tsv	be925e67c9825bd3c84b5eab3785c3aa47f48fa8	historical_mass_ratio_arithmetic	historical_mass_ratio_arithmetic	OBSERVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OBSERVED	Historical arithmetic remains quarantined; generic algebra and open downstream questions are not affirmative physics and are not altered by realizing the method.	NONE
udt_historical_angular_method_salvage_audit_2026-07-28/STATUS_LEDGER.tsv	be925e67c9825bd3c84b5eab3785c3aa47f48fa8	historical_lepton_quark_qcd_claims	historical_lepton_quark_qcd_claims	NOT_RESTORED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	NOT_RESTORED	Historical arithmetic remains quarantined; generic algebra and open downstream questions are not affirmative physics and are not altered by realizing the method.	NONE
udt_historical_angular_method_salvage_audit_2026-07-28/STATUS_LEDGER.tsv	be925e67c9825bd3c84b5eab3785c3aa47f48fa8	old_3_plus_5_dimension_count	old_3_plus_5_dimension_count	DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED	Historical arithmetic remains quarantined; generic algebra and open downstream questions are not affirmative physics and are not altered by realizing the method.	NONE
udt_historical_angular_method_salvage_audit_2026-07-28/STATUS_LEDGER.tsv	be925e67c9825bd3c84b5eab3785c3aa47f48fa8	old_3_plus_5_as_unique_QCD_structure	old_3_plus_5_as_unique_QCD_structure	REJECTED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REJECTED	Historical arithmetic remains quarantined; generic algebra and open downstream questions are not affirmative physics and are not altered by realizing the method.	NONE
udt_historical_angular_method_salvage_audit_2026-07-28/STATUS_LEDGER.tsv	be925e67c9825bd3c84b5eab3785c3aa47f48fa8	compact_su3_interpretation	compact_su3_interpretation	CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL	Historical arithmetic remains quarantined; generic algebra and open downstream questions are not affirmative physics and are not altered by realizing the method.	NONE
udt_historical_angular_method_salvage_audit_2026-07-28/STATUS_LEDGER.tsv	be925e67c9825bd3c84b5eab3785c3aa47f48fa8	current_positive_screen_decomposition	current_positive_screen_decomposition	DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED	The general-screen construction is the preregistered realization of this salvaged complete-operator method; historical particle/QCD claims remain quarantined.	NONE
udt_historical_angular_method_salvage_audit_2026-07-28/STATUS_LEDGER.tsv	be925e67c9825bd3c84b5eab3785c3aa47f48fa8	current_traceless_screen_closure	current_traceless_screen_closure	DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED	The general-screen construction is the preregistered realization of this salvaged complete-operator method; historical particle/QCD claims remain quarantined.	NONE
udt_historical_angular_method_salvage_audit_2026-07-28/STATUS_LEDGER.tsv	be925e67c9825bd3c84b5eab3785c3aa47f48fa8	lambda_as_complete_screen_response	lambda_as_complete_screen_response	REJECTED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	REJECTED	The general-screen construction is the preregistered realization of this salvaged complete-operator method; historical particle/QCD claims remain quarantined.	NONE
udt_historical_angular_method_salvage_audit_2026-07-28/STATUS_LEDGER.tsv	be925e67c9825bd3c84b5eab3785c3aa47f48fa8	complete_screen_operator_method	complete_screen_operator_method	LEAD	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	LEAD	The general-screen construction is the preregistered realization of this salvaged complete-operator method; historical particle/QCD claims remain quarantined.	NONE
udt_historical_angular_method_salvage_audit_2026-07-28/STATUS_LEDGER.tsv	be925e67c9825bd3c84b5eab3785c3aa47f48fa8	screen_response_coefficients	screen_response_coefficients	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	Historical arithmetic remains quarantined; generic algebra and open downstream questions are not affirmative physics and are not altered by realizing the method.	NONE
udt_historical_angular_method_salvage_audit_2026-07-28/STATUS_LEDGER.tsv	be925e67c9825bd3c84b5eab3785c3aa47f48fa8	global_screen_bundle_and_transport	global_screen_bundle_and_transport	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	Historical arithmetic remains quarantined; generic algebra and open downstream questions are not affirmative physics and are not altered by realizing the method.	NONE
udt_historical_angular_method_salvage_audit_2026-07-28/STATUS_LEDGER.tsv	be925e67c9825bd3c84b5eab3785c3aa47f48fa8	action_source_carrier_matter_map	action_source_carrier_matter_map	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	Historical arithmetic remains quarantined; generic algebra and open downstream questions are not affirmative physics and are not altered by realizing the method.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S01	Positional dilation	FOUNDING	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	FOUNDING	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S02	Reciprocal-c Identity	FOUNDING	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	FOUNDING	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S03	Dual UDT Reciprocity	FOUNDING	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	FOUNDING	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S04	Common-Scale Neutrality	FOUNDING	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	FOUNDING	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S05	Realized nonzero dilation	OBSERVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OBSERVED	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S06	Determinant-one reciprocal comparison uv=1	DERIVED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S07	Reciprocal exponential comparison	DERIVED / CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED / CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S08	Reciprocal Lorentzian metric block	CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S09	Static seal parity	CANONIZED / BINDING	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CANONIZED / BINDING	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S10	Off-shell fields and reciprocal constraint domain	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S11	Metric-only local parity-even lowest curvature-square bulk	UNIQUE-CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	UNIQUE-CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S12	C-squared bulk equation	UNIQUE-CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	UNIQUE-CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S13	Bach equation	UNIQUE-CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	UNIQUE-CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S14	Einstein-Hilbert/Lovelock bulk	CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S15	Round-S2 carrier	WORKING / POSIT / CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	WORKING / POSIT / CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S16	Static S2 E2+E4 functional	CONDITIONAL / CHOSE	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL / CHOSE	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S17	Minimal covariant S2 completion	CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S18	Foliation S2 completions	CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S19	Static-restriction affine family S_min+ker(R)	DERIVED / CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	DERIVED / CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S20	Unrestricted minimal-carrier stress identity rho+S=2rho4	CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S21	Reciprocal-tangent source identity	CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S22	Native carrier-to-dilation source law	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S23	Complete native action	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S24	Finite-cell differentiable boundary action	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S25	Normalized finite-cell gravitational charge/mass	OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OPEN	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S26	EH-conditional weak source/lapse mass M_N^(0)=2E4	CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S27	Finite-domain identity M_N^(0)=Ecarrier+B_boundary+W_res	CONDITIONAL	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S28	Limit M_N^(0)=Ecarrier	CONDITIONAL / OPEN	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	CONDITIONAL / OPEN	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S29	Current L=6 virial gap near -2.7 percent	OBSERVED / SCOPED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	OBSERVED / SCOPED	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
native_action_final_adjudication_2026-07-18/FINAL_STATUS_LEDGER.tsv	bc30820893a31b1458a1e086eabfef7dd3ed7959	S30	Old 0.05 percent centered-operator match	SUPERSEDED	D0_NONE	UNAFFECTED_LOGICALLY_INDEPENDENT	SUPERSEDED	The frozen action adjudication rows are controlled by their founding, variation-domain, carrier, boundary, mass, and provenance-firewall premises; S08 already says the reciprocal block is not the full metric, so the general screen does not correct these rows.	NONE
