path	family	role	dependency_hits	git_blob	sha256	bytes
scale_breaking_closure_census_2026-07-20/SOURCE_CENSUS.tsv	scale_breaking_closure_census_2026-07-20	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN	4beda90555a7999a98ecfacf87f3cdba043334ab	dfe286a62330ce3a85ddff7574f30ab170515db9bd00ee3e9edbb7922bd61e22	911373
scale_symmetry_bootstrap_analysis_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;TRANSVERSE_RESPONSE	2e88bd45ccf1544139471bb35890c90c3033019c	3e2cf8e02dc37b219de5d7defe0e0c6e137e4fa9a0f8304b9cc401b58a6505c5	31339
sector_weight_spectral_probe_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	318d5356345f71eb427116919ac0d5eb30781471	a9ebd39897b9090d917fb4b40d850abe331c6d75889965951df598a42935f01c	9650
simple_metric_F1_F2_dual_explore.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	d5f1d20ea066162290fcec22070b42753683528b	0e5cd1f5e39cacfd456f88c5e5319826bbbc139073ce2723f6721c077c25884f	11253
simple_metric_F2_completeness.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;TRANSVERSE_RESPONSE	258cfbab34a2b096edcf4529c9577d420ddc0b73	ed3b3ee27f93327f83f66b0db1ecb56639d9701b84afadf46c541fbd960c000d	3714
simple_metric_GR_corpus_mine_MAP.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	b72ef70bfa26ca1029a663751d5f9edd934d7fa7	42cbcf59e3de5f2322ecb5518d366e81070af9fb5d55c082e53e39e74225b8ca	8233
simple_metric_KA_develop.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	aab028ad2ca5cdd8beb4cf33cb972d7516ff4627	ecb6ff9f218d0d2a43ac327ec77b1ea27b65c0ad45f893aaa466efb5886c4c19	7435
simple_metric_L_wall_regularity_closure_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	c06c4788572f0b09e7576bfdd40298efe7175c94	0c68719277edb652fcb825d225f02cb8bb25f16a36efe6b40f3b1d9a5147b6b8	5818
simple_metric_S9_native_action_honesty_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	c5d8f8565c81351a036b2707a4238c475bb37eaf	895a559cf898eb6fd5c4849447050d6f268d75ac610f85d4a126eb6736734e3b	8427
simple_metric_c_analogy_rederive_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	c7c7d20d23ba02325d45913de98dbef6fe49cbe8	f72ae6fc34fb17aea7792e122546a0b0dab8555d51aa15ec5457cecd028f7e8e	7307
simple_metric_kaleidoscope_MINE_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	SHEAR	0b2bde062b94f3df3aef4658a6dcd5db0d34e04f	8ad11c3c430a4af107eea855bf05d27b8bde4e639391ef0eaeac38158e6f077e	6509
simple_metric_mine_EH_constraint_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	9d84d824a4060a5f9a0af34c41942f76c504c4b5	c06e456846d6c8ed6b746b16703cdf240e28e23cf7075d8db1d3e6590e350a27	5614
simple_metric_mine_SSS_Einstein_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	b51e868d21cb747788c70ee5275226e6d5f03917	d5a5deaeaed31ba5cc09f11876ad5d166cd9b9c045616acee5f7f7c7c7543e91	5968
simple_metric_mine_junction_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	ce08f9af2e97ee6004e6ca1491ec2f7b8291e411	b71aa1db33c26fafb2d5009de33348180f72f51bb8db3180c4b3390bb46e9f58	6083
simple_metric_timelive_AP_exact_derive_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	69360d03134c37b3c08269938939d1f3cb8a8e6b	3b03f743798c4cf9e1640240a2297967ebdc91dbf55b579f4ab4bdb823e4518f	5404
simple_metric_timelive_residual_appearance_MAP.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	fa8783d7660b76dc27e7860ed70cfb8cbaeae751	e13436e012d1a3555736e7fa41e64122de941e83fec424bf7e405482914e3a8f	7371
solution_space_map.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	SHEAR;PARALLEL_PAIR_SCREEN;ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	59960dca727393f68635d23d11d383af940904ec	1873da9afe8c19b28f18320532554c7116dd35858eb0de29b45095d49a046503	10178
sourced_second_jet_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	29b5aa335816301e840250f6121779ea4e8638ea	5c0d726697ef2a551e6f4a769b6b932c0430809072d33656d0c4598a5d30fe8d	12632
threadB_WORKSTATION_DISPATCH.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	f921df635449acc25621bb957763991d63c32957	d9d3e40afbaf33586c0d85d47e65997ea59c53ee33f9ed4749e33d3ef92ad443	3517
threadB_WORKSTATION_DISPATCH_mirror_vs_wall.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	SHEAR	3634d7bab44c537e3f1aafe12a5ba0d5ef1ffb38	cf77a2cd74176a8e8b72670b6b9c8d057432054227303e98c1653c5ca57d3c23	4664
threadB_coupled_cell_flatness_Lselector_CHARTER.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	30aef3e16678708783f69b719727e9cf38fe70c5	b12269cc56c2d7a71f844453f0e075191842dd82eeffef366eb45af846a5de60	3910
threadB_coupled_cell_flatness_Lselector_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	SHEAR	f9274814f51c4a79088bdedd781032de54e35af6	46bae6dbc0b947b7c67e721046b33530992be0c9343106fd2dc581771cb2ff99	12103
threadB_f2d_drain_solver_first_MAP.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	SHEAR	e0517950667aa2f0028d053d4d923192f8af23aa	f122a836f6de7cc90a67c8ab36d262673b654d0b88b8f28183e3eef53e443c80	5511
threadB_f2d_mirror_vs_wall_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	SHEAR	d78a636b63010abc36a364db02dd6847918144cc	f15fa2b6d57206c4e19a011fb9eb96eaaa4d033476affe185d2590107abe41ff	18771
threadB_f2d_nonround_topological_audit_results.md	CONTROL_ROOT	SUPPORTING_FORENSIC_SOURCE	SHEAR	93e600af7ad793bfd19d62c48a4bacc353eab7fd	9701de4066d2c1204017298f70a0ff93c5540201404b9563bb238e0c7919ae7f	11259
transverse_reciprocal_realization_selector_2026-07-19/AUDIT_REPORT.md	transverse_reciprocal_realization_selector_2026-07-19	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;ROUND_OR_DIAGONAL_SCREEN	266ccc71080fcebffbf9e3bcdf63303997a929f6	567994f42ecf608b4d5015d46cb6746067f24d29219a1c5ac9c460c8fd156745	19493
transverse_reciprocal_realization_selector_2026-07-19/CANDIDATE_FAMILY.tsv	transverse_reciprocal_realization_selector_2026-07-19	SUPPORTING_FORENSIC_SOURCE	SHEAR	03c329347ea3109a58c81726902ab97a1dc8e2bb	b553d475ca99a182b2e09a4c79bf479f24a9f9e92f2be738ce251a7a84eb1ce3	3028
transverse_reciprocal_realization_selector_2026-07-19/DERIVATION_RESULT.json	transverse_reciprocal_realization_selector_2026-07-19	PRIMARY_CLAIM_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	1b965ae7f11b1931f4c499e19efb101e9dae411f	fac08f193a32491ff5a4df89805aec3c28b9e89da68b5dd2b6c49f81df1cee1e	7915
transverse_reciprocal_realization_selector_2026-07-19/EXTERNAL_ADVERSARIAL_REVIEW.md	transverse_reciprocal_realization_selector_2026-07-19	SUPPORTING_FORENSIC_SOURCE	SHEAR	925a6bb07d1322476960359bc9e35395c1628502	a7b2a6b72f742b8ca4d3116441343503e5983ad53b0e4231a2d4a7483f540610	4643
transverse_reciprocal_realization_selector_2026-07-19/PREREGISTRATION.md	transverse_reciprocal_realization_selector_2026-07-19	SUPPORTING_FORENSIC_SOURCE	SHEAR;PARALLEL_PAIR_SCREEN;ROUND_OR_DIAGONAL_SCREEN	6c81bc9b36642db22852a244d3cc36d3b9e6b5cc	94a2193d148ec3219666d9368dde30676d8ea3f442628bf2f9cfc60311e671ea	11911
transverse_reciprocal_realization_selector_2026-07-19/STATUS_LEDGER.tsv	transverse_reciprocal_realization_selector_2026-07-19	PRIMARY_CLAIM_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	a7725b33d03034730e7dcf3a0ff43311c9eb8104	e3460c54543dbaac2dfb4d6b33e4f23318a8abe00a25645c285214e04138cada	7318
udt_amplitude_volume_metric_atlas_2026-07-21/AUDIT_REPORT.md	udt_amplitude_volume_metric_atlas_2026-07-21	PRIMARY_CLAIM_SOURCE	SHEAR	c8b6330ac82a0060559a51796ff874655c943c12	b6a5d34a90e03e6d6e02c91d9d929406ca95dd756e8a295e9854d99360e69f78	6711
udt_amplitude_volume_metric_atlas_2026-07-21/FRESH_ADVERSARIAL_CORRECTION_REQUEST.md	udt_amplitude_volume_metric_atlas_2026-07-21	SUPPORTING_FORENSIC_SOURCE	SHEAR	9c0c6cbadb7f1c3aa5de6e3eddbfec07f0bc410b	5395cd379149e3c67899fc62e64c19338cdea4235cac88ed3a109efc3422c900	1251
udt_amplitude_volume_metric_atlas_2026-07-21/FRESH_ADVERSARIAL_REVIEW.md	udt_amplitude_volume_metric_atlas_2026-07-21	SUPPORTING_FORENSIC_SOURCE	SHEAR	abe1e8e180484d1f7798343fe4525a7a22ae0089	df62b364dc98e772a6d066cb608ca82437c970931cfc8a5cd7d04342ab10566d	3696
udt_amplitude_volume_metric_atlas_2026-07-21/LAY_REPORT.md	udt_amplitude_volume_metric_atlas_2026-07-21	SUPPORTING_FORENSIC_SOURCE	SHEAR	0f685981e09310e52d385eeaf670ec59d459dd2f	a4f518bcf0330e4771d7fcdd072e0df5e30a01417871d1dcb9322638fbdc302a	2014
udt_amplitude_volume_metric_atlas_2026-07-21/NEXT_DECISION.md	udt_amplitude_volume_metric_atlas_2026-07-21	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE;BLOCK_SCREEN	a9ee50fae5571038ebe2959f9f0eb0facf0dabd5	4124cbdd7b1a80d37aa9d1454b47a75b220fd0d5780e30480500505f391c5680	1867
udt_amplitude_volume_metric_atlas_2026-07-21/PREREGISTRATION.md	udt_amplitude_volume_metric_atlas_2026-07-21	SUPPORTING_FORENSIC_SOURCE	SHEAR	25ebc76521b4eafa080710ee519d123229b20042	7769083d00d14cff004dfef8f0151a16bacd729f078a6bf6fdde6eae5c331d99	7438
udt_angular_bulk_jacobi_selector_audit_2026-07-23/AUDIT_REPORT.md	udt_angular_bulk_jacobi_selector_audit_2026-07-23	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;PARALLEL_PAIR_SCREEN;ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE;BLOCK_SCREEN	2877409b78c4dd08f916be248810310b252b0590	bf4c74e911fbade7260de12b6f33394b4047105c510fa4c01b08417cbdb18502	11531
udt_angular_bulk_jacobi_selector_audit_2026-07-23/PREREGISTRATION.md	udt_angular_bulk_jacobi_selector_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	04ba8a49036400f9b0eed516f720084ce4472c9b	1e3815dd8109d9e1befb3b901f78781fd2a6cbf66d8017f46d5e6c1d1a9cddff	7436
udt_angular_bulk_jacobi_selector_audit_2026-07-23/RECIPROCAL_SOURCE_CONDITIONAL_THEOREM.json	udt_angular_bulk_jacobi_selector_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	PARALLEL_PAIR_SCREEN	08be83720d3d3c2d9279a5f8c0a3cad3e58e0621	dee8ebe04203cf294970e94132a3d23243c82ab0beac833107e7ae307ed69601	948
udt_angular_generator_branch_census_2026-07-23/AUDIT_REPORT.md	udt_angular_generator_branch_census_2026-07-23	PRIMARY_CLAIM_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	4866539211f63fbd7cd9248177912da10e66c7f7	cb7c23006f3cc64b0496f05933ef746b5bf381c8a65c8ea20e87f1a8967a60cb	11081
udt_angular_generator_branch_census_2026-07-23/PREMISE_LEDGER.tsv	udt_angular_generator_branch_census_2026-07-23	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN	5b1a5cc0cc5a6c2f6c21d811b9baa4150811dc84	7e66df5bdbee9cd9e0a2d5d3332480caccb6fe6cb5d993c5db1fad942dfa968c	1751
udt_angular_generator_branch_census_2026-07-23/PREREGISTRATION.md	udt_angular_generator_branch_census_2026-07-23	SUPPORTING_FORENSIC_SOURCE	SHEAR	182cf13bc3c86e49633a561da0991fa9ceae52b1	e59f71e68ec735adfa94aa974a311d404bb6fd2217f8a5e7fb286d6f92ac3067	5372
udt_bootstrap_clock_angular_closure_audit_2026-07-24/AUDIT_REPORT.md	udt_bootstrap_clock_angular_closure_audit_2026-07-24	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;PARALLEL_PAIR_SCREEN;ROUND_OR_DIAGONAL_SCREEN	8bc8f4e138856b566b96eb428beda01505654cc3	d1950defd5397be0d75bbcbb4c747e8e4969852c1ed73840d9402824de169551	4769
udt_bootstrap_clock_angular_closure_audit_2026-07-24/DERIVATION_RESULT.json	udt_bootstrap_clock_angular_closure_audit_2026-07-24	PRIMARY_CLAIM_SOURCE	SHEAR	7d6ae32f92c224312eca945e71895e9a095bfb31	e5029087b0e5ca1ba595c629080db922a54dd1b76f1f6d8bc84a16db4b8dc314	3868
udt_bootstrap_clock_angular_closure_audit_2026-07-24/EXACT_DERIVATION.md	udt_bootstrap_clock_angular_closure_audit_2026-07-24	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;ROUND_OR_DIAGONAL_SCREEN	4a4f250fc1e4359adb63d9225e8b6d8c0e34f4eb	af29ba9a48392e3797e2338e7e22af0f1e02488aabdfafdceff82e176e4af2a7	6897
udt_bootstrap_clock_angular_closure_audit_2026-07-24/INDEPENDENT_STDOUT.txt	udt_bootstrap_clock_angular_closure_audit_2026-07-24	SUPPORTING_FORENSIC_SOURCE	SHEAR;PARALLEL_PAIR_SCREEN	cd95d44fa77a4824b0f5b64b30743af86c6672e7	c1789bcdf8a3cfa27f78f0fe84de9429a3181aa576d580039fa5c1e0433a413d	2048
udt_bootstrap_clock_angular_closure_audit_2026-07-24/INDEPENDENT_VERIFICATION.json	udt_bootstrap_clock_angular_closure_audit_2026-07-24	SUPPORTING_FORENSIC_SOURCE	SHEAR;PARALLEL_PAIR_SCREEN	cd95d44fa77a4824b0f5b64b30743af86c6672e7	c1789bcdf8a3cfa27f78f0fe84de9429a3181aa576d580039fa5c1e0433a413d	2048
udt_bootstrap_clock_angular_closure_audit_2026-07-24/NEXT_STEP.md	udt_bootstrap_clock_angular_closure_audit_2026-07-24	PRIMARY_CLAIM_SOURCE	SHEAR	130e44ff666c589cd7d049e519af962acc41451c	c523dd0e9a60e046b29a8c91a9ef1b12279fab7457cb4701f5fa21ab0b9a5fda	1124
udt_bootstrap_clock_angular_closure_audit_2026-07-24/POST_PREREG_CONNECTION_SCOPE_CLARIFICATION.md	udt_bootstrap_clock_angular_closure_audit_2026-07-24	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA	f16e12b1dae06bc2b0b2614bef5fab740d6fbe61	fff5739df39103c9cf36c6239095b8f72a5063449f1f12ac207d749c0c1a8da6	1247
udt_bootstrap_clock_angular_closure_audit_2026-07-24/PREREGISTRATION.md	udt_bootstrap_clock_angular_closure_audit_2026-07-24	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;PARALLEL_PAIR_SCREEN	65fdaaae219d397df9f24c3f721d43584b6f32a9	9fdc4687bd631765f01548094f17dc334066036b77a92301944bd001a4cbdf71	3523
udt_bootstrap_clock_angular_closure_audit_2026-07-24/PRODUCTION_STDOUT.txt	udt_bootstrap_clock_angular_closure_audit_2026-07-24	SUPPORTING_FORENSIC_SOURCE	SHEAR	7d6ae32f92c224312eca945e71895e9a095bfb31	e5029087b0e5ca1ba595c629080db922a54dd1b76f1f6d8bc84a16db4b8dc314	3868
udt_bootstrap_clock_angular_closure_audit_2026-07-24/STATUS_LEDGER.tsv	udt_bootstrap_clock_angular_closure_audit_2026-07-24	PRIMARY_CLAIM_SOURCE	SHEAR	2a052fec6615b064a399fc71fbed504b62710cfb	2d3184b2f94cda0892445f4644e38c909a9ef29c961492ee51fa6846c1c1b78a	2601
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/AUDIT_REPORT.md	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	PRIMARY_CLAIM_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;ROUND_OR_DIAGONAL_SCREEN	61361fa19b5b9846b512b4f2818cb566b9ec7fd1	ed33cd7a8fe21fe8619f2a6ba3b632d5b76e79da1cd3b8be18540fb88a4f9856	11626
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/CHANNEL_CANDIDATES.tsv	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	a904696354ce05927c6445a3fcac9090011ea00c	f194f5b68edab15cfd7020c032e6b9a803d0e65a687ff864305babcaf981e42f	3821
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/CHANNEL_OUTCOMES.tsv	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	SHEAR	af5cdf2a356729e7ab85a8dae5aa0b80c46f0fe8	2c09773fec571c39ba5daeebe155f1467cd20df1d3ef74bcc319432340133e4c	5859
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/COMPLETENESS_MAP.md	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	ROUND_OR_DIAGONAL_SCREEN	10738af461ec5ae93fcd73d5b6b2bf9546a74ae1	7ebbbbb41a556ec22ddcbf66a1f5779a073b93827d9d8a90f50ac016fa856c56	1534
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/NEXT_STEP.md	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	PRIMARY_CLAIM_SOURCE	SHEAR	85231737bdc185b4079f54a2dcc9e70d58ea5770	12ac83f65b01ead275ef00f7968c01f70779588f22ba78c70429c48249d89451	1537
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/PREMISE_LEDGER.tsv	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	11273935bc6a6a6924d530fe5fecb6bed4f92591	36e6fdf3b9bd02b5a9047881b60a14eb3af1b5092de3c6ff95fe1dcb0370c892	2979
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/PREREGISTRATION.md	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	bb2aeda44929548f6db78103f30a7448b7936c23	93ab7e42ba548dd28f1c7fce04c9a446c3eea415b9253fd28f4d4b1abe82f5fd	6017
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/PRIOR_RESULT_REGRADE.tsv	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	9fd68a1bb4e373c14ca58b649b5fee25b6d0cfbd	ae232595f04c1c159174ac1535730e28283eae95df0eb0ad36715740d4177c6c	2624
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/PRIOR_RESULT_REGRADE_CONTRACT.tsv	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	884b3ad7d3a8a7de1a29f8a566ff7e85e7d5b504	6fbe7744739234f769def598a18cd97c953ab5c59bc76524bf69c0fb0717056f	2152
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/REPOSITORY_GATES.json	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	2f48350856f231097ddb14a9a2b41c2c79667ecf	d531c6ecd40d8c6389f2152999e82c62812a7a3a9d8b69a9981e95159d1f5aaf	34891
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/SOURCE_AUTHORITY.tsv	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN	3550a4680d613d0679e05e765f970c7914759a2d	403fe434712b312d8182fe8e11876ef7f69b86587da1cae23f24bed52e3c91f4	1906
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/SOURCE_MANIFEST.tsv	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	SUPPORTING_FORENSIC_SOURCE	SHEAR	7cc3393896989c4f5c17aa8c42cfb87eb632f993	1d1c43c137c14406efc070579c062c44aa3f1d0deef86c638e1ff26b4686731d	2290
udt_bootstrap_substrate_micro_closure_audit_2026-07-23/STATUS_LEDGER.tsv	udt_bootstrap_substrate_micro_closure_audit_2026-07-23	PRIMARY_CLAIM_SOURCE	SHEAR	693b90f8f8c143555e013a9dbc0f614df9829f35	d2ac7d66f391f5981760566d0fee6abc3b971f6393dbc57a2e9cce8f4101bee6	3653
udt_bootstrap_to_local_response_map_audit_2026-07-25/ALGEBRA_RESULT.json	udt_bootstrap_to_local_response_map_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	SHEAR;ROUND_OR_DIAGONAL_SCREEN;TRANSVERSE_RESPONSE	3a9f2b3d0ea454a12973f564d159fa25ee8fd4f8	265662c97d975d6c60f6934be80ff3329c21d0fc6eb2843633a651727d99a88b	4597
udt_bootstrap_to_local_response_map_audit_2026-07-25/AUDIT_REPORT.md	udt_bootstrap_to_local_response_map_audit_2026-07-25	PRIMARY_CLAIM_SOURCE	SHEAR	f0ba8074128702ebb45e5b7eb79ee8bdb6bba37f	38b697ee11a2873b8ff8bd9ba4f9940d98a70c2053a6e4440d4b925c491fa92e	8275
udt_bootstrap_to_local_response_map_audit_2026-07-25/CANDIDATE_RESPONSE_MAP_MATRIX.tsv	udt_bootstrap_to_local_response_map_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	46b507c24533e3fdfc8c962bcea624b5c97baa27	c0fbaee845e6b4931a68acf7242d4b5b12d0211c6a1a5253836abc453fe95aeb	2853
udt_bootstrap_to_local_response_map_audit_2026-07-25/CATCH_PROOFS.tsv	udt_bootstrap_to_local_response_map_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	c957fbfa0d41ca923a974b3d5231282e233347ae	1f6a4a51e29ec293e0c84858552f5f80417081125728af1a8ad6e135e26fae0d	2189
udt_bootstrap_to_local_response_map_audit_2026-07-25/EXACT_DERIVATION.md	udt_bootstrap_to_local_response_map_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	783704fa943e45995d459b4b32abec8ad20dfb9a	c677aeb41e74d8d91978d661cd68db428d497a4bdf91c7a5ef78938c2e361fd4	9425
udt_bootstrap_to_local_response_map_audit_2026-07-25/GLOBAL_LOCAL_CLOSURE_LEDGER.tsv	udt_bootstrap_to_local_response_map_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	TRANSVERSE_RESPONSE	3ef3c428d2c3e4be87ecd6ccf01c8cf4eca0ddc7	a4426f41fb5370a3c8bcc922c7bb17ce4ad728ccd4b694e2768df42975fabc47	1317
udt_bootstrap_to_local_response_map_audit_2026-07-25/INDEPENDENT_RESULT.json	udt_bootstrap_to_local_response_map_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	5065b10ebbc45176508d0db82b7566fa73776582	0bcceb91d170c3ad1a9e764504117420ef63482db302269793542514e9ce522a	1644
udt_bootstrap_to_local_response_map_audit_2026-07-25/INDEPENDENT_REVIEW.md	udt_bootstrap_to_local_response_map_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;TRANSVERSE_RESPONSE	6694e4da752f199098f457c434b37e2efe1068a8	fa89b37b04e17cf5ffa8162e469726866aa4207e7025345ac03579cb697d90dc	2860
udt_bootstrap_to_local_response_map_audit_2026-07-25/NEXT_STEP.md	udt_bootstrap_to_local_response_map_audit_2026-07-25	PRIMARY_CLAIM_SOURCE	SHEAR	317862059c41d7f68fcac22eebe11aa6c89b555d	e36e8b6188ca78e141b7f556832f57a5952fc8e85515fe95e525db43c501dea9	2350
udt_bootstrap_to_local_response_map_audit_2026-07-25/PARAMETER_RESPONSE_LEDGER.tsv	udt_bootstrap_to_local_response_map_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	bbae8574cd6f11fe9c3fe50e7658d1ac398dc2bb	8c2f9b332adadf3dd4899c85e4dc202e55ca3e252f27a682c60ebc2ba565966d	1960
udt_bootstrap_to_local_response_map_audit_2026-07-25/PREREGISTRATION.md	udt_bootstrap_to_local_response_map_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	SHEAR;TRANSVERSE_RESPONSE	e0a1b3a03070558876144340d2219948405cb369	a135a48b1ce353398975e42516ffee8b6a41f52e669e23e708f6b8e040153c48	7843
udt_bootstrap_to_local_response_map_audit_2026-07-25/PREREGISTRATION_CORRECTION_01.md	udt_bootstrap_to_local_response_map_audit_2026-07-25	SUPPORTING_FORENSIC_SOURCE	EQUAL_WEIGHT_OR_LAMBDA;SHEAR;TRANSVERSE_RESPONSE	ec5344efae1682e3318716c04a87dbb806693771	9a1e5f877acd532c57c012b8bbd2a7e4ba1f7d2cbb833e7b36cb95959b4aeb1d	2171
udt_bootstrap_to_local_response_map_audit_2026-07-25/STATUS_LEDGER.tsv	udt_bootstrap_to_local_response_map_audit_2026-07-25	PRIMARY_CLAIM_SOURCE	SHEAR;TRANSVERSE_RESPONSE	e340c769924d90979b6912e1e5a6c6dbd2266dfe	a35159fceedc12263cf04a10d1698bb3112a820d6582d012a59d1bb71446e659	3043
