candidate_id	path	family	classification	current_authority_effect	evidence_basis	load_bearing	base_git_blob	base_sha256
X0335	projective_position_direction_magnitude_correction_2026-07-19/derive_direction_magnitude.py	projective_position_direction_magnitude_correction_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	e315484c9663268ca152af262d243ce5439f3362	c6bb7a845caf943b714fe1a208f23d46e696af020189583e89079d29343a72a0
X0336	projective_position_direction_magnitude_correction_2026-07-19/verify_direction_magnitude.py	projective_position_direction_magnitude_correction_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	e270ebf892a39480fdac3cf948761910919512a2	9933e06434773173da3dba163f128422d5414e371ba2de7eee82321cc947196e
X0337	projective_position_direction_magnitude_correction_2026-07-19/verify_repository_gates.py	projective_position_direction_magnitude_correction_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	91b2db6ceeebaf2b9c777132afd49df22ef41320	70a295aeab563295fa4aec7b33780fb774ad19caa4703548a8b81d75f4c18240
X0338	projective_position_join_audit_2026-07-19/AUDIT_REPORT.md	projective_position_join_audit_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	YES	9292cc7d25188a9e3cba66f6db86632376f54746	8db9b5063ff3109f8c332644052b72e630e0268bc4693191300527bd731601f1
X0339	projective_position_join_audit_2026-07-19/DERIVATION_RESULT.json	projective_position_join_audit_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	44acf036b3d53623e944233d52f6cafee4a2096f	7a3a36f516e018f7a0541c4ac4b4fb4325f3c59fac3540298165d9df5420e1c2
X0340	projective_position_join_audit_2026-07-19/DERIVATION_TRANSCRIPT.txt	projective_position_join_audit_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	abee0300e19dfbc252231548456bd408ea4881a3	ba4bc31c71de58a0a5e146a1eb3f6194c0e26e8c11bdbea240c5f2217e9de28d
X0341	projective_position_join_audit_2026-07-19/INTERNAL_ADVERSARIAL_REVIEW.md	projective_position_join_audit_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	60a0b287472e837912ccbaa555ca06650ddadf93	364057d897c174a450b0ac81548fb9e1f515416099b1b103650eba51e8c56a24
X0342	projective_position_join_audit_2026-07-19/PREREGISTRATION.md	projective_position_join_audit_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	aedc0dbaeec19549e74a243b03894b9f9172e87d	980dda8fa8fc1549bd0a083036f3ef57c526061872aeb58ec9923375f523d2b6
X0343	projective_position_join_audit_2026-07-19/PROJECTIVE_JOIN_LEDGER.tsv	projective_position_join_audit_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	4c3054ed8bee131e59b31b4fd84ae74243a3bf60	481d5a983cfcb890ae2dfddda9179a640bcd4a12e9b72ab229295e6bc5857cd7
X0344	projective_position_join_audit_2026-07-19/REPOSITORY_GATES.json	projective_position_join_audit_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	5f451da88e04d9d2e846d0d491849a489cbde9ec	010660cbe3a6fc92dc3ec0636d14edb86eb4fa1a30e37b1fec3f55272bdbefdb
X0345	projective_position_join_audit_2026-07-19/SOURCE_INVENTORY.tsv	projective_position_join_audit_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	2801a9287813e207af3bbab14490eace2da8d619	eb993e561adc8c6853d326a9abff992e338838816beae097e04fcda85d457431
X0346	projective_position_join_audit_2026-07-19/STATUS_LEDGER.tsv	projective_position_join_audit_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	YES	cadef7fafd2c2a3ed8d2b95222ce55dca943dbe1	e622f70832d0ebcba323a0f9a11dcac2ae1dbe16b6559b3bdc3aa34661e6a109
X0347	projective_position_join_audit_2026-07-19/VERIFICATION_RESULT.json	projective_position_join_audit_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	a513a3ff3455d95d70e886e26576810af0ac51f2	5b1170f0a88223a2bb20bc31df1aca0227910cfc88bf09180c91dba0bcbeb76b
X0348	projective_position_join_audit_2026-07-19/VERIFICATION_TRANSCRIPT.txt	projective_position_join_audit_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	e955fc8574fd93da831de632a93d81999d96d2f4	bb3c4dda07223d2e0ff0132c65fd4d56211aa5a2901939bd0cf1ddf623069678
X0349	projective_position_join_audit_2026-07-19/build_source_inventory.py	projective_position_join_audit_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	306923b67e30e094e1939110985f826aa14ac0d9	2a44fefe40f35474d0d47b6a70d0a11c1a0883dfa047712984c844056a75dd9e
X0350	projective_position_join_audit_2026-07-19/derive_projective_join.py	projective_position_join_audit_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	e0fd20dd52d26a4e5bb287b887aa29f95cac5e72	4e900b23b00610305d94d57cb7826dec305402e11aaddc66b59bdbfb95a16d5e
X0351	projective_position_join_audit_2026-07-19/verify_projective_join.py	projective_position_join_audit_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	3b7baee4858bf1587e67076c227ff6ed06bca1d3	0bc9aa044482fedbf94307a5f8fb27e9418ebc26da8e17f62d52a40695683c74
X0352	projective_position_join_audit_2026-07-19/verify_repository_gates.py	projective_position_join_audit_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	910bce42a47ff1889e89fc2c02d877efb36a7169	e5ae259d5ed738f36ebb4dbb2c779f62d88625f425c1a48ce068d962ab61a8dd
X0353	reciprocal_c_clock_channel_correction_2026-07-19/AUDIT_REPORT.md	reciprocal_c_clock_channel_correction_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	YES	33a7dec3fe3f313b97ef5a516cac8dfccd66bb48	57de584c7429fce9b8e352fc6bb7fc0cce552c384ca425d45ee581ae378d3b80
X0354	reciprocal_c_clock_channel_correction_2026-07-19/CORRECTION_OVERLAY.tsv	reciprocal_c_clock_channel_correction_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	3fde3f55ebf15a904e5e8103fc42c78340a70733	73f3f03203ca453607cefdc392cb24c9e4ce78bb06e5570b114c47e7ba699df7
X0355	reciprocal_c_clock_channel_correction_2026-07-19/DERIVATION_RESULT.json	reciprocal_c_clock_channel_correction_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	20687737b7c1ae6ee0ca9eea82179f68bce89b9d	dd8366a7ba0091e7af4e290629020b39f60d6252c4c434c3cbc29ceb101fa824
X0356	reciprocal_c_clock_channel_correction_2026-07-19/DERIVATION_TRANSCRIPT.txt	reciprocal_c_clock_channel_correction_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	d980e3fecb9d0093268071b8393e58b0b3d3b674	7d2f5006d3359a0b929e29199c0da3736beb4b32b207d3d12dca6f1f58f08ee4
X0357	reciprocal_c_clock_channel_correction_2026-07-19/INTERNAL_ADVERSARIAL_REVIEW.md	reciprocal_c_clock_channel_correction_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	57aa4e2b68ced017bf093508e8434d442bd65133	3123bbc1f7d548b6b4c54ca18a984907ebaf022ea885b6631f2015bbda87c56e
X0358	reciprocal_c_clock_channel_correction_2026-07-19/PREREGISTRATION.md	reciprocal_c_clock_channel_correction_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	fafb445b4c8f850794d7fa3224b02401ea908777	c1f3b30a3eaceb67901c0e0b47397b40155ec19cc03d80da7c4d27bed43139e1
X0359	reciprocal_c_clock_channel_correction_2026-07-19/REPOSITORY_GATES.json	reciprocal_c_clock_channel_correction_2026-07-19	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	1902225f4b64691d4bf13f1b530522451be18ef9	4968a7e32cecaf4d0add441be3598fb3f563bb921eda6ea5beb9edaec5058897
X0360	reciprocal_c_clock_channel_correction_2026-07-19/SOURCE_INVENTORY.tsv	reciprocal_c_clock_channel_correction_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	7a3f4c316c024deec2c2a45e3c32aa5517521c33	03c596e61c583d99a892a889aacfad41db9b8c4fc50ffc4e693789015f253491
X0361	reciprocal_c_clock_channel_correction_2026-07-19/STATUS_LEDGER.tsv	reciprocal_c_clock_channel_correction_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	YES	84ac988a8ce95e17c4bc8f027a6eb24b59994bb6	6a32f0b9c655d3173bb4646767e1e4387ddece95d2fa35d2f9c02078cb6dd5da
X0362	reciprocal_c_clock_channel_correction_2026-07-19/build_source_inventory.py	reciprocal_c_clock_channel_correction_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	eea8dad35969aade246071ec4961cd5f49addae2	5526c93024843c14bf9339262a908885dd5dff65e6cadb403fc0fda59c7ae88a
X0363	reciprocal_c_clock_channel_correction_2026-07-19/derive_clock_channel.py	reciprocal_c_clock_channel_correction_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	1aae9e8365bd532a6fa43ce0130df0bd3ebcdae5	c3b5a6c52129e8911542adbc2b8b31eb1c4889e6c25895063dfd4c1a1dd9285d
X0364	reciprocal_c_clock_channel_correction_2026-07-19/verify_repository_gates.py	reciprocal_c_clock_channel_correction_2026-07-19	ASYMPTOTIC_LIMIT_COMPATIBLE	RETAIN_CONDITIONAL	exact_1D_or_projective_mathematics_not_general_pair_metric	NO	51ebd81b8acc4dcc97b3ec9b5609c9c8b96480d3	68833e1c7afccd235d73100c35f5c35c9ec82bb0f6d68f82191cdcc3b73a6088
X0365	reorganization_r0/DEPENDENCY_MAP.tsv	reorganization_r0	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	5a06498769ca504d4ff261ef17b450a6477b8290	ad32e0f5f52dd4df1fd68eb1899f437449fdb00257e5687a32ce3941643266bc
X0366	reorganization_r0/ROOT_FILE_INVENTORY.tsv	reorganization_r0	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	fff56638eee64a15e31c551d86ee763e19ee30b1	3c52fd29e40fd1296168c2c6b6fff5df64dfc2c43a44bbb0aec1d5393a0c00f3
X0367	reorganization_r0/ROOT_RETENTION.tsv	reorganization_r0	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	695a2caa912a831cbf7360effc3c91cb5d542ef0	79a8a771a35a99e4a1d0ab986c054ca25d323789f9d6da28adfd6f3fc2accd8b
X0368	reorganization_r0/build_r0_inventory.py	reorganization_r0	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	2f0a9e141fdf00133efac02ec8907ee8bf14211c	f640a0fe568a811eeac13df11ba54279c983c7d4a3217f38f16844d32682aa46
X0369	reorganization_r1a/postmove_census/DEPENDENCY_MAP.tsv	reorganization_r1a	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	43b317c9b72331f97bd1a5406df95d3b708d9014	40002faf10c08c9d61190e4080fe0d0a554d2be34f30e73a85d3732bc952caf3
X0370	reorganization_r1a/postmove_census/ROOT_FILE_INVENTORY.tsv	reorganization_r1a	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	82b9f3db607c7d8df3469a789048d1b9d167abf9	4a88ea647eca10c62b52ff49f858bdb66d29b2aad38bcc1a3872ddd751bc874f
X0371	reorganization_r1a/postmove_census/ROOT_RETENTION.tsv	reorganization_r1a	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	695a2caa912a831cbf7360effc3c91cb5d542ef0	79a8a771a35a99e4a1d0ab986c054ca25d323789f9d6da28adfd6f3fc2accd8b
X0372	reorganization_r1b/BASE_ROOT_MARKDOWN.tsv	reorganization_r1b	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	a3bf162601b1448b8e5d03aeee3ff39389cd71e8	946801ff08ec96bc01584142f0786e24be2592c63dde209aa5b12a108a062e9b
X0373	reorganization_r1b/adjudication/CANDIDATE_ADJUDICATION.tsv	reorganization_r1b	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	e8471135d60f83bafed37dd35bcb09fb85503290	f235dff295d8bb7ab6c258be1836d5066b09b0bcee669ce132bbcb8c1f4d1824
X0374	reorganization_r1b/base_census/BASE_INBOUND_REFERENCES_FORENSIC.tsv	reorganization_r1b	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	0208bc4db691abd5021dca81d4f96be58ebb0bff	9840d60d7dc960b2e76f3751259a4360b722efbe48fd7dafec87d7a1be6008d7
X0375	reorganization_r1b/base_census/BASE_INBOUND_REFERENCES_OPERATIONAL.tsv	reorganization_r1b	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	ddbb001ec834e9e50211fa7f98a7f10df6bb593a	7484c3aede9ad2654b094b89da5e6866bd840200418d90007bd807634ac36640
X0376	reorganization_r1b/base_census/CANDIDATE_EVIDENCE.tsv	reorganization_r1b	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	638f19e324ce444e099b609092aef28a7aeb47eb	f8976d16fcafdfd1b8814dbeb111997b64cecaeb9148e0343fde54b8436690df
X0377	reorganization_r1b/base_census/INBOUND_SOURCE_IMMUTABILITY_REGISTRY.tsv	reorganization_r1b	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	eb574ac5031d15e8c42732cb7b722317dee9b9f5	886ce87be95dd4e979e0e5a101a263b1aeae3da0d66e2099a0117c8cfa8762a9
X0378	reorganization_r1b/base_census/LITERAL_GIT_GREP_COMPARISON.tsv	reorganization_r1b	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	5e082e11ccdfd4385e1080df793459fa8f57a386	33ef95c4b4f149ebee8cb82ba5630eb6c72d6bc7815c3e87d38f08a544963d5a
X0379	reorganization_r1b/base_forensic_census/DEPENDENCY_MAP.tsv	reorganization_r1b	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	5f42c295d76a4003b046f969a5bec8cb71f41f59	ddeba617ced0b7e5760c45e321c64ff26d83d03aff6ba4c937aa7bad374160d3
X0380	reorganization_r1b/base_forensic_census/ROOT_FILE_INVENTORY.tsv	reorganization_r1b	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	c4f094e34b17c45f77bd5816f800e074ee701412	1fc20eca48f942bc7079f4e33aac0c51becca41818c7a15c27a43d23b3efb295
X0381	reorganization_r1b/postmove_forensic_census/DEPENDENCY_MAP.tsv	reorganization_r1b	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	0a1f56d3bcacaf0b50ab9496fd1b76f1b2fdf53f	2f56b5afb76103f5df0af274678bf89bbe08c2b700321acd23ae9036f170adfc
X0382	reorganization_r1b/postmove_forensic_census/ROOT_FILE_INVENTORY.tsv	reorganization_r1b	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	82cfd102660ac443af0d1420528ce5a9f79ae3a1	3725018b5e76088b5f62b1977a54a320f53c03b48d9fd347436401be00363232
X0383	reorganization_r1b/postmove_operational_census/DEPENDENCY_MAP.tsv	reorganization_r1b	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	dc1ea62e94592747a7eb6fbc4c2a7facb893c35b	685146d3da193f52ac0dc52f533697fa5f94daa564b850c3645b46119d9a2d03
X0384	reorganization_r1c/FROZEN_ROOT_INVENTORY.tsv	reorganization_r1c	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	8dd5b10bf559612d67d5680621486b678a658649	a4a071407af657962e36c33e9308ddbe6416fe3f38da5ea48ea93d7c1bcbd12c
X0385	reorganization_r1c/build_r1c_lane_overlay.py	reorganization_r1c	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	a44bdfe38d3139639a74cb67445d1586c768782d	104fad4f2e5f7f0b3d6be6c461d84979d90ceae40e76cf40a87a4a740104b000
X0386	rescued_workspaces/2026-06-11/tmp_loose_scripts/attack_C_independent.py	rescued_workspaces	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	7b1e479b8c1e177547536f39b3dd8de15587e876	7830203ba25941988d931ff1f52e9f3c115466b57741412da0feafe49a35ab2b
X0387	rescued_workspaces/2026-06-11/tmp_loose_scripts/cavity_step2.py	rescued_workspaces	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	2dcc7a194cd81a4a631f0938c13527e436c9c172	1411c54c32a706ca1888f60c01ad66916d7d931100dc7f9a554970839055011d
X0388	rescued_workspaces/2026-06-11/tmp_loose_scripts/cavity_step2b.py	rescued_workspaces	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	dcdcecaf5ffb84a9f882ecf0cc5b6852bf312a81	a48e332b1ffc0dc8847830606a504fa9581381bed6fdfd06dd69ab87cbf86d67
X0389	rescued_workspaces/2026-06-11/tmp_loose_scripts/vx2_c3_c4_dplus.py	rescued_workspaces	HISTORICAL_SNAPSHOT	PRESERVE_WITH_OVERLAY	historical_or_reorganization_provenance	NO	e12eef58c3f317d94c024cc92a21c648efc8aa1b	7deadda500fd62fa99eb36810515598314b0872371e719bcd0a28f1f6fd19794
X0390	research/_registry/CURRENT_ARTIFACT_PATHS.tsv	research	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	bb2a67416d2109a8b96b3f044c1f9acc611e32cc	9c1f7c9a9f11dbf31706268d5dbd3c2ffd4247e3f981a603d86e2095925e729c
X0391	research/_registry/CURRENT_CLASSIFICATION.tsv	research	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	884f7bc44b56bfc35d7306519f588bae26b18854	05cc6b48d40b9041d1bd82584489fde6cb2a29f59b495b50c32ac30abe6bb8e3
X0392	research/_registry/CURRENT_FRONTIER_TARGETS.tsv	research	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	b400e268ee0a6cdcc995e8e37a67b752455ce9eb	5ad9408676d788063165d5b41d6e4002d81f157c2b2a22a5dd23714740d2ec61
X0393	research/_registry/MIGRATION_READINESS.tsv	research	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	0834235e68891c0b6b8f4ea6b65a4de957298861	4fbdb4e71aae4caf18df9142e7ab822bb5b348b3b364b72e97707679bd244062
X0394	research/_registry/ROOT_OWNERSHIP.tsv	research	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	5bbae7457a2192ccf54ff89866acbad5d9036c9e	4e8a4e82d4698f24dea7510932a919773267dfad3ad4033999e195044a056edc
X0395	research/foundations/ROOT_INVENTORY.tsv	research	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	c0b01b9a7ffc851ae0df2eabf4cecb3b35f887f5	4c9f95930c51bfb239f640433735e0e1a4557e9fb5c3dd8df40a03dec6cb9614
X0396	research/macro/ROOT_INVENTORY.tsv	research	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	c1e65d07acbad289f42a16459286dabfcd08b31d	e106da9692c3d97a96a97f6d6a26dc605e0758e7446de83fe07b31ec5c49be6c
X0397	research/native_action/ROOT_INVENTORY.tsv	research	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	acb845e1bebd429362216512d6cbe7220fae7835	bb1142e2753497e7fa8c5e3ebff80a3ef36890f477fc9ddb085079d8f25033e6
X0398	research/particle_mass/ROOT_INVENTORY.tsv	research	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	non_load_bearing_context_or_inherited_open_status	NO	51db9a95d714a1093a7b5a4ac71ba37df35a1cd2	d1f08ca9c56d3591ab2877b95a06bb4b8ea60dc353463879d900736ca2e91065
X0399	scale_breaking_closure_census_2026-07-20/AUDIT_REPORT.md	scale_breaking_closure_census_2026-07-20	SCALE_ONLY_UNAFFECTED	RETAIN_UNCHANGED	dimensional_or_common_homothety_use	YES	675ac9480e0e2c288bac1e7f0672cb6a16b737d7	f3cca19566a1ae3653e28e4e015039623c8be2ec7454b2e12a9859bcca45c67b
X0400	scale_breaking_closure_census_2026-07-20/CANDIDATE_CLOSURE_LEDGER.tsv	scale_breaking_closure_census_2026-07-20	SCALE_ONLY_UNAFFECTED	RETAIN_UNCHANGED	dimensional_or_common_homothety_use	NO	e5d271625877bd730ceba8750cb4ed3867e05b08	9004551d7ac1ff7dffbcc4b5dfe47cd2715717fcfe58a3a6f03317b7cb00f85a
X0401	scale_breaking_closure_census_2026-07-20/COMPLETENESS_SCOPE.tsv	scale_breaking_closure_census_2026-07-20	SCALE_ONLY_UNAFFECTED	RETAIN_UNCHANGED	dimensional_or_common_homothety_use	NO	7a2ce83d5636e0a0955fe61a2872326149b06270	43d811860c75c805920b3b45c3a390950ee6f9b1250349e9623f1e04226fe9fb
X0402	scale_breaking_closure_census_2026-07-20/DERIVATION_RESULT.json	scale_breaking_closure_census_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	9512cc98d34bc8e5fe7ab8164401757142c1bef3	4e58c749497cd0d9cefd8e3f1b676bf0e1b68e5baf39504500b2340c14095004
X0403	scale_breaking_closure_census_2026-07-20/LAY_DECISION_TREE.md	scale_breaking_closure_census_2026-07-20	SCALE_ONLY_UNAFFECTED	RETAIN_UNCHANGED	dimensional_or_common_homothety_use	NO	986cc24accb29c1c4a01cfab12cd40b7671d9d04	8101da9759d26afa6953e6c318ea4fb2f2035248434f6a8b4f1c80b37cc2d14d
X0404	scale_breaking_closure_census_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	scale_breaking_closure_census_2026-07-20	SCALE_ONLY_UNAFFECTED	RETAIN_UNCHANGED	dimensional_or_common_homothety_use	NO	aec169d00c48c63ace73e9404261b9381a928821	a1e327d688f737d327368acca5f16298a21d1bd5516c536e8984d58c39c64241
X0405	scale_breaking_closure_census_2026-07-20/PREREGISTRATION.md	scale_breaking_closure_census_2026-07-20	SCALE_ONLY_UNAFFECTED	RETAIN_UNCHANGED	dimensional_or_common_homothety_use	NO	74617e23fe53e109ec8c1b412e586c60dfcae4ef	5746657f6f03eddc5d176fd313e8c7dee0534ac531bc685fd1da2afc489db876
X0406	scale_breaking_closure_census_2026-07-20/REPOSITORY_GATES.json	scale_breaking_closure_census_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	dea87ffb185f9398c322e7dd1f0ce3fda0a84a52	7e823644dbae20ffefdae5bb725c5ca7ed2964057ffee2c5dda2036bb244659f
X0407	scale_breaking_closure_census_2026-07-20/SCALE_WEIGHT_LEDGER.tsv	scale_breaking_closure_census_2026-07-20	SCALE_ONLY_UNAFFECTED	RETAIN_UNCHANGED	dimensional_or_common_homothety_use	NO	6e7f1511e37ad92ce8ba3824cb555b94bcd13f34	e6faf94c0a6b7cbf4490aed050962a99d0f805134216c3815acc971cdecccfa6
X0408	scale_breaking_closure_census_2026-07-20/SOURCE_ADJUDICATION.tsv	scale_breaking_closure_census_2026-07-20	GENERATED_AUDIT_RECORD	FAMILY_ADJUDICATION_ALLOWED	mechanical_or_replay_record	NO	919cf77ae787e9b551e79bba4a4fbe487712f997	3909eb10377439fcf09ca6f50e9752212c3db51650838be2122dec63495a06c1
