candidate_id	path	git_blob	sha256	size_bytes	phi_line_count	concept_line_count	source_status	selection_basis	primary_ruling	affected	disputed_claim_or_scope	mathematical_result_effect	future_correction_action	ruling_evidence
AR0266	udt_mixed_readout_anchor_soldering_audit_2026-07-20/STATUS_LEDGER.tsv	7b4233c2cf935a21a0b720fca6779bb3bd0a3bcc	05e9f03384f32be6fea0f233a286da44b2554ebdaba53cacf8fbbb92ce74a24a	1981	2	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0267	udt_motif_hopf_correspondence_audit_2026-07-22/AUDIT_REPORT.md	613dba0e17a86a6ad88055aaf96e6da3477d50ed	d67c3b812e2fe8f6d31cf4a544b47d86a2d87c4b81ca2cc7aa81ea638d86ea82	16163	18	18	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0268	udt_motif_hopf_correspondence_audit_2026-07-22/LAY_REPORT.md	b055d7dbfdb1e9243a11aaa5cfe94c7ccbdfa095	6148cabc45fc4dcce56455f432cd5a7a67b7a54aa1796656bd8c431fadf0a95c	2641	3	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0269	udt_motif_hopf_correspondence_audit_2026-07-22/STATUS_LEDGER.tsv	d5d61a791407600ceb0b876bba7d2c8d09b137b4	98814d40433aff33d87017237afb117c43458cb8554d3b4f25bff816ae7cb3e3	4777	5	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0270	udt_native_coframe_composition_law_audit_2026-07-23/AUDIT_REPORT.md	0593ef63c4ae5e8c622147e3fd3c9ba5b6a3c3c1	b6f484a77b202b695ac76306e8d0ebf66b14f73b7eb671431c4821259a719ce8	12718	8	17	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	OVERBROAD_ALL_SOLDER_OPEN	YES	The sentence that the separate phi/dphi sector is not composed must distinguish the chosen atlas scalar from founded reciprocal depth.	ALGEBRA_UNCHANGED__STATUS_WORDING_NARROWED	Add an append-only overlay: pair-depth composition is derived; only independent-atlas scalar composition and complete-coframe extension remain open.	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md;reciprocal_c_clock_channel_correction_2026-07-19/AUDIT_REPORT.md
AR0271	udt_native_coframe_composition_law_audit_2026-07-23/LAY_REPORT.md	63b0747217c8eb8f4c4744bac042cafb47402c5f	ed38e5db077bf5e2ae48e820634d71d2b890d92076fddfa15d8b5f157fc2cee4	2471	2	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	OVERBROAD_ALL_SOLDER_OPEN	YES	The lay sentence that phi still needs its own composition rule is unqualified.	LAY_WORDING_ONLY	Clarify that founded pair depth already adds; a separately chosen atlas scalar and the full coframe extension remain open.	udt_native_coframe_composition_law_audit_2026-07-23/RESULT.json;EXTENSION_CLASS_LEDGER.tsv
AR0272	udt_native_coframe_composition_law_audit_2026-07-23/RESULT.json	34770bf920368e08f5242164c71445a870bbf6f2	c0ac1742e375b711bf7330dc8072e9188a320bb1411245fe611d1bc79d48d150	4573	1	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0273	udt_native_coframe_composition_law_audit_2026-07-23/STATUS_LEDGER.tsv	bacc8005ab3b31a3d9c9cc5f5045820b77d4b0f5	385f3b4b50ab9007e584bcf5e1e461e6913800e4fafc28a7a6b561aacff06a0c	2761	5	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	OVERBROAD_ALL_SOLDER_OPEN	YES	S15 says the scalar is outside the ten-field group without separating the expanded atlas field from founded reciprocal depth.	STATUS_ROW_SCOPE_ONLY	Supersede S15 by a typed two-row distinction; do not alter its chart-group calculation.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md;EXTENSION_CLASS_LEDGER.tsv
AR0274	udt_observer_centered_xmax_frame_correction_2026-07-23/AUDIT_REPORT.md	8bbc82fae6d3734919a26d1626985f70086c6244	91328e4fca88980cc37621b0e9d4e7f1162c079c0a1780adac853b205c945cb1	7574	5	10	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0275	udt_observer_centered_xmax_frame_correction_2026-07-23/LAY_REPORT.md	af22284e44780c84dc01c983b1e2a32069960313	6c7cc8f03338790f841e519f6a54dac57994c1d7b359972c52cc8f30460febf7	2888	0	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0276	udt_observer_centered_xmax_frame_correction_2026-07-23/NEXT_STEP.md	887c5799903e413056bbc0f351c80a6838c52025	918a518d969c8dd8a3fcc5f41be401437b8e1362f9ad8106e3ce755dd1b79f1e	1523	1	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0277	udt_observer_centered_xmax_frame_correction_2026-07-23/STATUS_LEDGER.tsv	4fb37f705fdcac22eab5fda43d7adbaf6aace6dc	272093836ee12856abfb71588c78fb294f4376593ee67a04305340c3e58b975e	3121	3	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0278	udt_observer_depth_angle_transition_audit_2026-07-24/AUDIT_REPORT.md	752916344b0b0961357d53f1f0277dcfb7ae1692	253c5d7bdddfff30b7a0fbc8dd7d9b200d059eb98199f182f0c4ba6ebc2131a7	4060	0	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0279	udt_observer_depth_angle_transition_audit_2026-07-24/EXACT_DERIVATION.md	8dd5cc0a2006c8e806ad5442224b251d2c18d872	bbdedd25227f824b48afa40a42ea9a11661713725f7364b9a80269dda8edc1e8	4609	0	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0280	udt_observer_depth_angle_transition_audit_2026-07-24/LAY_REPORT.md	914b7bb987ebe6bb5fb089e16715a0f63c2d20fb	db97defb73859cc9bd6c3c3109a047f6868fc9ddfa43e8a4e870a530972b9d48	1785	0	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0281	udt_observer_depth_angle_transition_audit_2026-07-24/NEXT_STEP.md	dede4ae13a0246b3e17526a5ff75a7e03d81be1d	e7dd537fe4a5b5f076023e03bff660cf06ebe668c0d9e9a803098893f9ba69ed	905	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0282	udt_observer_depth_angle_transition_audit_2026-07-24/STATUS_LEDGER.tsv	e29c340146336458598c08d6521778779242747e	6b40c67803989ed4238dd130e38bcafed1fde9640dedebc6a5265610682c2a5f	1791	0	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0283	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/AUDIT_REPORT.md	ed775ff70ca2e40e764e4b466c2d4eeb20414aa7	24f584eb3b15c34f8fd0b06ba360a121737da1d200d29d12a851b507391cb69c	3776	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0284	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/EXACT_DERIVATION.md	b84fa499b6e8e8edda908db384f39e501af69d2e	097ffb2ea563a5504977e092f7a6a11d0f144ec3909291632e3290ec1b020450	6574	2	5	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0285	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/LAY_REPORT.md	cbfe8a2fab5e7645b49fa7156f89d841f01762c5	cc486c5e03f2bb7edbab9d21f21884f0e58d026261125b75f1578f52badcf04e	1424	1	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0286	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/NEXT_STEP.md	bd9c8b88085610cfc5a028292659e17fea0858bf	41842fb4ed432f3c968eb3b5cff2a98cda0c372d29b64525f41ae34cfb5908af	889	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0287	udt_observer_longitudinal_transverse_cocycle_audit_2026-07-24/STATUS_LEDGER.tsv	dc5050b83404604a8f49f70fea529deb019022b3	603d80edfad9f20941484bb6b60f1f43bea308ceab49b885fd52739b1e1bc8ab	1094	0	1	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0288	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md	4b9004c84dff265ba97a8a5c694033a1d3ed26f6	a7ae3805927d7d8efe1a2daabfd07c0612c0f52375b60e727a6d0d0fabe66c87	4804	4	10	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CORRECT_FOUNDED_CHANNEL_AND_SCOPE	NO	Distinguishes founded reciprocal depth from the open profile or complete extension.	UNCHANGED	None.	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md
AR0289	udt_observer_pair_clock_operator_audit_2026-07-24/EXACT_DERIVATION.md	7ceb9379d0ee83f89c258d92c64e2a68e3552961	7e03ef2631908a1e26c636bb9beb7410bdc534c9fde1e15d37eb9de5efadf29d	7755	17	21	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CORRECT_FOUNDED_CHANNEL_AND_SCOPE	NO	Distinguishes founded reciprocal depth from the open profile or complete extension.	UNCHANGED	None.	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md
AR0290	udt_observer_pair_clock_operator_audit_2026-07-24/LAY_REPORT.md	71d4c863d26fa666c5ac3fc76810e43eee7b4d71	e54f4c1a9f3b10658a5896af0da0fd3e96070ebc9a0f4ee57dcf3d80117ddbba	1964	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	CORRECT_FOUNDED_CHANNEL_AND_SCOPE	NO	Distinguishes founded reciprocal depth from the open profile or complete extension.	UNCHANGED	None.	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md
AR0291	udt_observer_pair_clock_operator_audit_2026-07-24/NEXT_STEP.md	9877224ce7b96f1ba15df26220862c3d82d13953	9e2c48bff9e44470b46ff5360c33bea828c2ab7cf6a6d3fd319044b268f01913	1272	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	CORRECT_FOUNDED_CHANNEL_AND_SCOPE	NO	Distinguishes founded reciprocal depth from the open profile or complete extension.	UNCHANGED	None.	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md
AR0292	udt_observer_pair_clock_operator_audit_2026-07-24/STATUS_LEDGER.tsv	76824aac7f74d742c16c60acf6b257e3964d1dd3	66a41b931485d305e3a9f2c946903989a7b9bb0c669a8d61733a55bf3985a542	1597	3	4	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CORRECT_FOUNDED_CHANNEL_AND_SCOPE	NO	Distinguishes founded reciprocal depth from the open profile or complete extension.	UNCHANGED	None.	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md
AR0293	udt_observer_pair_navigation_checkpoint_2026-07-24/AUDIT_REPORT.md	f7fc0fad29f499045d0edd82cfdb2c7db431882d	dbac90b6f1e48f8d0394ee2f60b19d11956340393e62f142a5b1f9b3f60491a1	2832	0	7	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0294	udt_pair_space_metric_transform_sne_readout_audit_2026-07-24/AUDIT_REPORT.md	3ada271211510ff85b5edf5a273aa9843b807855	27092f2cc077fc3a639355abb6cde258f49175b277809a4ae166fde9113396a2	4039	3	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0295	udt_pair_space_metric_transform_sne_readout_audit_2026-07-24/EXACT_DERIVATION.md	fbe531a89d9a35c2cd25b6edc3ad285ba5dcd0fa	56d47a4f74283853e5866d179ee22383219be497b36698c7b09716c0618a4b51	5129	9	10	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0296	udt_pair_space_metric_transform_sne_readout_audit_2026-07-24/LAY_REPORT.md	e3ad7736bf6a61c8b1dc1f933ed380c63977668c	0589b51b81b96cc62933b9df87b9d5d2f9dc3896004004c37b2cc53919c5cc91	1443	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0297	udt_pair_space_metric_transform_sne_readout_audit_2026-07-24/NEXT_STEP.md	c727662b828c6e5e61cd9affd85b2e5683d64874	db7685155e457ab9a11ec8b8f2fa7df17be437bcc8e0847a3e5b95a4301acea9	711	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0298	udt_pair_space_metric_transform_sne_readout_audit_2026-07-24/STATUS_LEDGER.tsv	a0feca8af4d150f9b212426e0235e52e8785390f	1b9742d9af99cbf2834e2e2f0371ae3f84612a06e75e7053f02218e8ecdd2a5d	605	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	PROFILE_OR_PAIR_ASSIGNMENT_OPEN_ONLY	NO	Leaves the physical pair/path/profile assignment open without reopening the founded subgroup.	UNCHANGED	None.	udt_observer_pair_clock_operator_audit_2026-07-24/AUDIT_REPORT.md
AR0299	udt_phi_causal_interface_atlas_2026-07-22/AUDIT_REPORT.md	03e22394478a94ebd51e19ae9e733747933fdc44	fbfced171bcb77377a850fc4562c3aff06df9f732c9ccc176faf37753325e2ec	8752	17	18	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0300	udt_phi_causal_interface_atlas_2026-07-22/RESULT.json	144cebb16544026e18c919a1d116afdb65499a34	8b2ebce0ab8c4b192abacf1f373811dd4702f7b57a5b5be06f2c9a7022cd83c9	1198	3	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0301	udt_phi_causal_interface_atlas_2026-07-22/STATUS_LEDGER.tsv	6a6038ac51c32f708faa4e5eb1b8a1bc55d2ad37	9e7e056645b3eff0e0e443e10f04b7dcf064a6e199c0b154c6ece5c589bc3154	2614	6	6	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CONDITIONAL_SLOT_SCOPE_REQUIRES_RETENTION	NO	Uses an intentionally enlarged or supplied independent-phi configuration branch.	UNCHANGED_IN_CHOSEN_CONFIGURATION_SCOPE	Retain the CHOSE premise on every reuse.	udt_reciprocal_c_metric_meaning_audit_2026-07-22/AUDIT_REPORT.md
AR0302	udt_phi_metric_ontology_audit_2026-07-22/AUDIT_REPORT.md	8f583b340f683303f2644bd2d67698648a082692	f762051c7af6559556e6f2f68a6f85f3d4038dc9350822878619eb834ba30fee	10753	41	41	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CORRECT_FOUNDED_CHANNEL_AND_SCOPE	NO	Distinguishes founded reciprocal depth from the open profile or complete extension.	UNCHANGED	None.	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md
AR0303	udt_phi_metric_ontology_audit_2026-07-22/LAY_REPORT.md	35fbd44da08e6970b9b9efd2122c53dce2fbac54	279f6c7d20dd025d03886e5989d5a91a2a1c2bd2344181d746118604dc5b5db0	2673	17	17	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CORRECT_FOUNDED_CHANNEL_AND_SCOPE	NO	Distinguishes founded reciprocal depth from the open profile or complete extension.	UNCHANGED	None.	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md
AR0304	udt_phi_metric_ontology_audit_2026-07-22/STATUS_LEDGER.tsv	c7097985bdbf5397f87e12756695f7ffab2e66b6	6737e797f0d90250d386c62096a29c3493beb86262363b59fcafe3dbc2640d3f	2124	11	11	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	CORRECT_FOUNDED_CHANNEL_AND_SCOPE	NO	Distinguishes founded reciprocal depth from the open profile or complete extension.	UNCHANGED	None.	UDT_RECIPROCAL_C_FOUNDING_POSTULATE_DERIVATION_RESULTS.md
AR0305	udt_pre_density_substrate_response_atlas_2026-07-24/AUDIT_REPORT.md	ab23332f28e1a57ff44b662f222703408985ed1e	8f3a3947ce8421b53c95285266421f45df354c2bb5a6f96c6c5d6129e89f7d5a	8983	10	10	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0306	udt_pre_density_substrate_response_atlas_2026-07-24/LAY_REPORT.md	28c52859a8c5c0f8fcf9001e1a2ce426dfa9ee0d	6c529d237129433542c702a2ae408ab2a4daac7392bf7a474d3336d6c3304aa2	2009	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0307	udt_pre_density_substrate_response_atlas_2026-07-24/NEXT_STEP.md	df39dbbf4f14f163ba126ebec184fe623b7214e5	f4f2191b0784bbb9bdbc966c0ac5b5945917e7df8a994e227733fbb6d2b9f9ab	1336	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0308	udt_pre_density_substrate_response_atlas_2026-07-24/RESULTS.json	e148bc8e0b8b3488434e0ba87e535d96f5ad2cd8	b68710f6e74abd30c85fae82816080ac99302c3e663bca063b20e241210c4250	3616	13	13	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0309	udt_pre_density_substrate_response_atlas_2026-07-24/STATUS_LEDGER.tsv	704776091d7273ae49be79320a6cc0f7a154d081	d518c8c2266a5a37f61b5c0f1c35d830a86514d580e551ae6af19070cfd959cc	3174	2	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0310	udt_pre_p06_boundary_selector_audit_2026-07-21/AUDIT_REPORT.md	0de5320537cd52c63e8979a153544b29b1be4253	15f3321a00829762ae2181261f48ebb2600c03c8da5ad8c7f716d0ce14f271c9	7807	5	7	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0311	udt_pre_p06_boundary_selector_audit_2026-07-21/LAY_REPORT.md	4d220e2d5dcafffe43c31bd88593cf422baeb884	55626ece848dfa3933c7dfe338fdbede546b59c4b5f8ffd44ddbb3d83cf895ec	1595	0	0	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE+CONCEPT_FAMILY_COMPANION	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0312	udt_pre_p06_boundary_selector_audit_2026-07-21/STATUS_LEDGER.tsv	5ea940b1052a1083863ca915d3e31e53d458dddc	c16df09df2883e4a4a837b78e8076664e829f1cdfefc58d7f7c58e828a944c71	2003	2	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0313	udt_premise_reset_audit_2026-07-19/AUDIT_REPORT.md	8719cc473b8465628e2da36e7c27978db723c7d2	fc1c3d9edb7ce87415470da09c01cf2223ec4fa2022ee4565f32d77ccbc50ada	10176	13	16	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	UNRELATED_PHI_USAGE	NO	No load-bearing assertion that phi is an undefined placeholder or an eleventh native pointwise metric mode.	UNCHANGED	None.	ACTIVE_RESULT_CANDIDATES.tsv
AR0314	udt_reciprocal_angular_intertwiner_audit_2026-07-23/AUDIT_REPORT.md	b1a3168fa2df2409857e78f24ba48aa75a1a44a3	3d368c4e8c16db18aec43280f8edb3205765d4ebc5349b2795dfb1847e87355d	11732	6	7	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0315	udt_reciprocal_angular_intertwiner_audit_2026-07-23/LAY_REPORT.md	448864f1cd0aa1a094ba753a5daaf65e662d9462	d3c400777ae182a659282b7d20a9bafa21271e99bd4cb6d6982078629b14751e	1873	0	2	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
AR0316	udt_reciprocal_angular_intertwiner_audit_2026-07-23/RESULT.json	a979afe2fa4674c8ebfeffca8f4b1f8172449098	5d3d2425478bf1108d97c556733e8aa0a9c592853ca620a6a364c24abd0275ef	1742	2	3	CURRENT_POSTJULY_RESULT	DATED_RESULT_ROLE	COMPLETE_EXTENSION_OPEN_ONLY	NO	Addresses angular, shear, shift, frame, path, or global extension beyond the founded pair.	UNCHANGED	None.	EXTENSION_CLASS_LEDGER.tsv
