profile_id	shape_id	amplitude	behavior_class	q_of_s	q_at_4_exact	h_H_original_exact	archetype_id	u_H_condition	b_H_condition	h_H_condition	classification	constructive_witness	seam_detail	frozen_cell_preserved	physical_status
G75_AM_S18_E20	S18	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/5 - s/10 + 1/10	29/10	58/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S18_E50	S18	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/2 - s/4 + 1/4	29/4	29	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S18_E50	S18	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/2 - s/4 + 1/4	29/4	29	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S18_E50	S18	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/2 - s/4 + 1/4	29/4	29	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S18_E50	S18	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/2 - s/4 + 1/4	29/4	29	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S18_E50	S18	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2/2 - s/4 + 1/4	29/4	29	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S18_E100	S18	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2 - s/2 + 1/2	29/2	58	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S18_E100	S18	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2 - s/2 + 1/2	29/2	58	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S18_E100	S18	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2 - s/2 + 1/2	29/2	58	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S18_E100	S18	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2 - s/2 + 1/2	29/2	58	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S18_E100	S18	1	PERSISTENT_SIGN_NO_INTERIOR_ROOT	s**2 - s/2 + 1/2	29/2	58	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E05	S19	1/20	INTERIOR_SIGN_CHANGE	1/20 - s**2/10	-31/20	-31/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E05	S19	1/20	INTERIOR_SIGN_CHANGE	1/20 - s**2/10	-31/20	-31/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E05	S19	1/20	INTERIOR_SIGN_CHANGE	1/20 - s**2/10	-31/20	-31/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E05	S19	1/20	INTERIOR_SIGN_CHANGE	1/20 - s**2/10	-31/20	-31/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E05	S19	1/20	INTERIOR_SIGN_CHANGE	1/20 - s**2/10	-31/20	-31/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E20	S19	1/5	INTERIOR_SIGN_CHANGE	1/5 - 2*s**2/5	-31/5	-124/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E20	S19	1/5	INTERIOR_SIGN_CHANGE	1/5 - 2*s**2/5	-31/5	-124/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E20	S19	1/5	INTERIOR_SIGN_CHANGE	1/5 - 2*s**2/5	-31/5	-124/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E20	S19	1/5	INTERIOR_SIGN_CHANGE	1/5 - 2*s**2/5	-31/5	-124/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E20	S19	1/5	INTERIOR_SIGN_CHANGE	1/5 - 2*s**2/5	-31/5	-124/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E50	S19	1/2	INTERIOR_SIGN_CHANGE	1/2 - s**2	-31/2	-62	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E50	S19	1/2	INTERIOR_SIGN_CHANGE	1/2 - s**2	-31/2	-62	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E50	S19	1/2	INTERIOR_SIGN_CHANGE	1/2 - s**2	-31/2	-62	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E50	S19	1/2	INTERIOR_SIGN_CHANGE	1/2 - s**2	-31/2	-62	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E50	S19	1/2	INTERIOR_SIGN_CHANGE	1/2 - s**2	-31/2	-62	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E100	S19	1	INTERIOR_SIGN_CHANGE	1 - 2*s**2	-31	-124	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E100	S19	1	INTERIOR_SIGN_CHANGE	1 - 2*s**2	-31	-124	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E100	S19	1	INTERIOR_SIGN_CHANGE	1 - 2*s**2	-31	-124	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E100	S19	1	INTERIOR_SIGN_CHANGE	1 - 2*s**2	-31	-124	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S19_E100	S19	1	INTERIOR_SIGN_CHANGE	1 - 2*s**2	-31	-124	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E05	S20	1/20	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/20 - s**2/20	-3/4	-3	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E05	S20	1/20	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/20 - s**2/20	-3/4	-3	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E05	S20	1/20	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/20 - s**2/20	-3/4	-3	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E05	S20	1/20	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/20 - s**2/20	-3/4	-3	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E05	S20	1/20	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/20 - s**2/20	-3/4	-3	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E20	S20	1/5	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/5 - s**2/5	-3	-12	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E20	S20	1/5	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/5 - s**2/5	-3	-12	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E20	S20	1/5	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/5 - s**2/5	-3	-12	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E20	S20	1/5	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/5 - s**2/5	-3	-12	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E20	S20	1/5	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/5 - s**2/5	-3	-12	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E50	S20	1/2	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/2 - s**2/2	-15/2	-30	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E50	S20	1/2	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/2 - s**2/2	-15/2	-30	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E50	S20	1/2	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/2 - s**2/2	-15/2	-30	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E50	S20	1/2	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/2 - s**2/2	-15/2	-30	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E50	S20	1/2	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1/2 - s**2/2	-15/2	-30	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E100	S20	1	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1 - s**2	-15	-60	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E100	S20	1	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1 - s**2	-15	-60	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E100	S20	1	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1 - s**2	-15	-60	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E100	S20	1	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1 - s**2	-15	-60	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S20_E100	S20	1	ENDPOINT_TAPER_NO_INTERIOR_ROOT	1 - s**2	-15	-60	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E05	S21	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/20	1/20	1/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E05	S21	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/20	1/20	1/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E05	S21	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/20	1/20	1/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E05	S21	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/20	1/20	1/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E05	S21	1/20	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/20	1/20	1/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E20	S21	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/5	1/5	4/5	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E20	S21	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/5	1/5	4/5	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E20	S21	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/5	1/5	4/5	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E20	S21	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/5	1/5	4/5	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E20	S21	1/5	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/5	1/5	4/5	A05_MIXING_TAPER_BEFORE_SEAM	0	zero_or_nonzero	h=A*h_tilde_Kruskal_smooth near seam	REGULAR_LORENTZ_UNIFORM_NULL_SEAM	C-infinity gate equals original h on cell; zero-shift requires h_tilde smooth in U,V	zero-shift local bifurcate or nonzero-shift global time-live witness; mere h_H=0 is insufficient	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E50	S21	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/2	1/2	2	A01_PRESERVE_STATIONARY_GERM	0	0	h_H_original!=0	POINTWISE_DEGENERATE	none	original G84 stationary-axis obstruction retained	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E50	S21	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/2	1/2	2	A02_MIXING_ONLY_TIMELIVE	0	0	h_H(t)!=0	POINTWISE_DEGENERATE	h time-live only	time derivatives cannot change seam rank	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E50	S21	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/2	1/2	2	A03_RADIAL_SHIFT_TIMELIVE	0	b_H(t)!=0	h_H(t)!=0	CONDITIONAL_ON_NONVANISHING_SHIFT	b=B*w(chi)*(1+eps*sin(omega*tau)); B>0 and abs(eps)<1	regular Lorentz global witness; seam timelike off-axis and null on axial subset	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
G75_AM_S21_E50	S21	1/2	PERSISTENT_SIGN_NO_INTERIOR_ROOT	1/2	1/2	2	A04_LAPSE_LIFT_TIMELIVE	u_H(t)<0	0	h_H(t)!=0	REGULAR_LORENTZ_NONNULL_SEAM	u=-A-L*w(chi)*(1+eps*sin(omega*tau)); L>0 and abs(eps)<1	regular Lorentz global witness; seam timelike and lapse asymptote removed	true	CONTROL_CLASSIFICATION_NOT_SELECTED_PHYSICS
