object_occurrence_id	object_kind	source_id	source_path	source_row_number	source_row_label	source_row_sha256	classification	domain_chart_cover	complete_coframe_metric	overlap_transition_maps	finite_cell_completion_data	regularity_nondegeneracy	causal_interface_rules	topology_global_descent	construction_sufficiency	provenance	P03B_gate	ruling
S021:R0003	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	3	(0,1)	c52c2503a98b284db51daacb01777acdc937db4020ed29386ef006029651a4c4	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0004	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	4	(0,1)	d391a4a31cd49018a6a3692c5f6e3ca9565eb2586677db80a6a6fb41df60ed17	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0005	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	5	(0,1)	d00e9603403dadaaa798f7c9cf644c21568a1d7ca6c3fe80f8dc748fcbf5ee5e	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0006	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	6	(0,1)	337e9355cedd1f3c36a87933c064a401ad888c4633f79f3657ca9dd9d4fa2978	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0007	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	7	(0,1)	bb7b3c12ef5116f4bb6f9098f581036b5822ccfa7ab6d4c36ade1f4808f34c56	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0008	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	8	(0,1)	0fd00ca59248d424146454c39b9ba44a6ae3e4954388474ffe4b7fb33399a931	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0009	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	9	(0,1)	fb934393c4bc1e7c4f8a7d8b64111f4f47c9d6e22c99a36b0dd52292c70aa3aa	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0010	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	10	(0,1)	3c0445a70b7e7103cf2ebb254868d13e206d5652510839fb34f3b4ba54512d05	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0011	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	11	(0,1)	322323a46db9255a1cebfda4ad8d2042645a3a912c7bd41617a4c378cf122008	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0012	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	12	(0,1)	6309eaa3bc77744d4bd79321aa5c636ace0714067154b73a8bac8b083a87bfac	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0013	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	13	(0,1)	7d16259368ea69c5230c966907b1f07f01f729462bec42a13cad3b85790c3374	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0014	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	14	(0,1)	2ea9a6c985daedd6677a8536ecbfc7802116d8dc0450260dc6ccb6f6717d89f1	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0015	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	15	(0,1)	3391c82d2894f9212a9af214989ceddd3ba123200a720112016e2a36687b0ea9	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0016	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	16	(0,1)	fdd8afa3b9a2df25eb5473d9f956a3496d74aac79593e1f29acdab82b6d8359d	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0017	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	17	(1,-3)	78e9f78ab289b6664d87abab63d39b576be236196df72eb6233e5628bc835e60	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0018	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	18	(1,-3)	2167870bfbcf6b2df38c2f30120fef6f080cbaf4e12078bddc698b435e200993	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0019	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	19	(1,-3)	5ad51cbabe23f2971bb973af1e74c64366cdfc7dacbff5b43dcaca2acd665c8b	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0020	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	20	(1,-3)	5f94e2e3abf93b9a5c38b8c003e2ffb8b6ca589a04118cc8ff1475b622b4d05e	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0021	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	21	(1,-3)	40de60f2ad61efabf570aca8fa89f2b580286cc8ec714d9a610c9276187a345c	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0022	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	22	(1,-3)	f56cc7c33b0e74943bbd7ac79e937d9980a2d24d0019d8c60d191b6f7006dc95	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0023	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	23	(1,-3)	ca285e52f3fd96b8135ed747511b503a1b679e7c489cbd061f1ed423e436c8be	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0024	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	24	(1,-3)	9fb77cec4ac284fe42da92bce3518106f8195cd9cc3716ee2ad8f63c8f9c8ecc	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0025	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	25	(1,-3)	730c4b6b6e00144ff13bf2ed11d29c34807df4134af8467f5254fd6e6b96e2d2	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0026	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	26	(1,-3)	17636265ab86d46551456377baf92f181629c0a4c1f9b6b392246def15d1e17d	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0027	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	27	(1,-3)	55b147de21d701f7c60a73d2c8e5f34258f589ef34b1b8436d0d100bf5f07a58	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0028	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	28	(1,-3)	a4c38684b93fc722a6ec9ef8f5e63c39fec478f0256e5f16ba3c82e61b43bf38	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0029	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	29	(1,-3)	96e442dc5213e9665747a890a18b3e606aff4cf97dc5bcf6b70020820160a972	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0030	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	30	(1,-3)	c7225c0f6748689b391d8bade0d57bff6f4daf990c0719284dece69f13dc11e6	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0031	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	31	(1,-3)	10d783b994a51701cdd0fd04452d1b6d56f0cfbf0508aaf741acfcbda5b9943c	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0032	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	32	(1,-3)	ba39470bf635964128428601b796b310adb978e947e9d91e9a60f3f76b2dcdd9	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0033	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	33	(1,-2)	f78ef384ebe62f2eaeadb5fd7d3ea6a655f584e3c95fba15ab806c88d10001cd	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
S021:R0034	CAP_PAIR_TOPOLOGY_WITNESS	S021	udt_global_metric_assembly_atlas_2026-07-22/CAP_PAIR_WITNESSES.tsv	34	(1,-2)	5cc385e8dc7ab5032b959aa5eeb794d4c3cbc467382418f1dd12fdc7363ba602	PARTIAL_GLOBAL_DEFINITION	PARTIAL_OR_SCHEMA	NO_COMPLETE_COFRAME_IN_THIS_ROW	NOT_COMPLETE	CAP_PAIR_ONLY_NO_METRIC_PROFILE	PARTIAL_OR_CONDITIONAL	NOT_A_COMPLETE_FIELD_HISTORY	EXACT_LATTICE_TOPOLOGY_CLASS_FOR_SAMPLED_CAP_PAIR	NOT_SUFFICIENT_FOR_P03_B	FROZEN_SOURCE_ROW;NO_PHYSICAL_SELECTION	FAIL_INCOMPLETE_GLOBAL_OBJECT	Exact cap lattice/topology witness, not a coframe or cap-jet construction.
