endpoint_pair_id	J1_class	J2_class	topological_separator_agreement	J1_lambda_lo	J1_lambda_hi	J2_lambda_lo	J2_lambda_hi	shape_status
R08_1_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72534312474559914	0.98238701167254783	0.71117820574796931	0.96863381444437124	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_1_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17110288762471879	0.50804804399903225	0.14535462621025194	0.50744482841138927	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_1_MC_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55342282909004215	0.83840134658099419	0.42097184477564736	0.76870493587557165	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_1_MD_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72425962886490469	0.9825409084678719	0.70967752228065806	0.96593339907303821	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_1_MD_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.1700947811184482	0.51057909506423416	0.14502609222604232	0.51099767154601339	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_1_MD_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55352798334919939	0.83719350272037307	0.41948795336030881	0.76651769767935318	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_1_ME_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72811910194633633	0.98448342251208942	0.71400795752852331	0.97471196398425908	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_1_ME_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17117995190972377	0.50811375632184219	0.14549436625956533	0.50818243284384768	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_1_ME_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55035977788221169	0.84094825658777916	0.4199419154397292	0.77097111296887888	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_1_MF_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72721263143943105	0.98334117804881316	0.71280849272837565	0.97122800795372688	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_1_MF_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17017306307582078	0.51065584886013049	0.1451674589391396	0.51176810804455564	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_1_MF_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55041951836689995	0.83965613568272357	0.41843907487949566	0.7686789899043921	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_M8_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72624917337155581	0.98153895138654657	0.71214346463307876	0.97004877749382856	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_M8_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17113059288874796	0.50697918929980013	0.14563725420019499	0.50539175709865924	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196369	0.76779143313092846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72290524737857609	0.98200243501464446	0.70742049972563137	0.96530756248450433	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.16811954280856098	0.51455611025010883	0.14465202712699307	0.51610044445734948	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55938208890056484	0.83299942130138926	0.41991043632574038	0.76176188779842302	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73291412701401837	0.99698464194551184	0.71852565611343155	0.98926340730172957	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17136648416388275	0.50718736966337752	0.1460584631749143	0.50773728451883693	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MA_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.54985277770211394	0.84413629138557467	0.42120801252039225	0.77489140557939484	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MB_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.7314582684824581	0.99000704983986088	0.71680335735599721	0.97848168826290893	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MB_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.16836661804064398	0.51486142477509578	0.14508809702499567	0.51874794575085625	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MB_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.5500236945022684	0.84014914604470559	0.41687979140506631	0.76791185694185515	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.7233736903260416	0.98408261908569628	0.70893617052858382	0.96718696718732489	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17104742826517935	0.51016675412456047	0.14479261418937825	0.51151816930126937	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MC_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.54232989379370344	0.84260995163085461	0.41434294194730009	0.77047360966718881	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MD_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.71948567956459908	0.98455445014934695	0.70318862056525544	0.96718479162733784	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MD_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.16803986575500027	0.51754540526130977	0.1438373669492061	0.5218269901001259	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MD_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.5429084629774853	0.8392962050605598	0.41029115559463264	0.76455790894048137	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_ME_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73175253678000651	0.99316816234690408	0.71770573893011169	0.984841110163449	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_ME_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17128451424403576	0.51041735950243394	0.14522145837033582	0.51404831266326145	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_ME_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.53272287179010125	0.85017467809380853	0.41106381944645282	0.77731742579253116	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MF_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72926002916116206	0.98697430639729167	0.71411429768781864	0.97403206682479826	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MF_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.16828816237571206	0.51788762255617582	0.14428109571479106	0.52464443296845931	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R08_3_MF_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.5328765504046441	0.8461279095853188	0.40684731246723932	0.77049494974879129	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_M8_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72624917337155581	0.98153895138654657	0.71214346463307898	0.97004877749382878	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_M8_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17113059288874796	0.50697918929980024	0.14563725420019499	0.50539175709865936	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196369	0.76779143313092846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72680363749602461	0.98201268417136134	0.71295673178804042	0.97244394242904353	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17129635133887197	0.50771784768314576	0.14323745084207015	0.50596707348908299	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55059379688394505	0.84550980072310844	0.41624668645401658	0.78232321528107696	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72836544624891963	0.98317009927145593	0.71451101209760137	0.97359114098386168	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17118299150477354	0.50617386284882659	0.14578479744865877	0.50355303389480621	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MA_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55623258285877075	0.83845784136072565	0.42389538229244422	0.76994411157780129	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MB_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72889871112239779	0.98437490264109007	0.71520714316474077	0.97604229550106603	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MB_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17134896856867529	0.5069160645555052	0.14338967601474548	0.50413354556684609	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MB_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.54791784562163348	0.84780638742657988	0.4158984057280008	0.78455543332570665	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72741703164979954	0.98284341537163444	0.71341487893697575	0.97344185591589782	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17143840276600905	0.50821452025335778	0.14607642592808165	0.50779125834095984	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MC_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56454730708609124	0.83330959270421168	0.4272316991267579	0.76668011202997699	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MD_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72794302594537463	0.984034744861921	0.7140761215837047	0.97585532589960688	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MD_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17160630797832196	0.50895549194639078	0.14366568979543345	0.50837403507862511	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MD_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55655952105085971	0.84283600019931415	0.41934978458964894	0.78142481230639504	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_ME_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72937041461696139	0.98549496512396961	0.71541116951560457	0.97701643917180336	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_ME_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.1714903226182822	0.50741288284866992	0.14622287259225972	0.50595363042483776	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_ME_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56202770796772972	0.83558581696472711	0.42692216415045808	0.7688621936706409	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MF_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72987825359682346	0.98673784143161047	0.71593650202864489	0.97948647527369459	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MF_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17165843965151648	0.50815735146213492	0.14381682089156853	0.50654148146355515	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_1_MF_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55394724473526147	0.84517005606037066	0.41901387016011266	0.7836891447857407	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_M8_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72624917337155581	0.98153895138654657	0.71214346463307876	0.97004877749382856	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_M8_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17113059288874796	0.50697918929980013	0.14563725420019499	0.50539175709865924	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196369	0.76779143313092846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72791707262998495	0.98413387781112427	0.71442021954614099	0.97735381651232556	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17163695330020332	0.50924811165849992	0.1384298368544323	0.50718714730752246	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.53311141487325486	0.86332291806006334	0.39993319380370201	0.80938781828292183	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73229564383576295	0.98853421267453545	0.71844883894186318	0.98089299030777355	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17128842940292252	0.5046481090709144	0.14608606005618505	0.5001646370867816	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MA_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55108245559423186	0.84325961809119476	0.42323628813116126	0.77454156349279224	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MB_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73378885473463729	0.99259912715057064	0.71968549116852121	0.98873213326429144	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MB_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.1717967236112363	0.50694847401811249	0.13892222453369138	0.50200390641235959	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MB_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.5245878392097808	0.87096044009074325	0.39871666692120561	0.81693153387174144	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72886183029676033	0.9875263545494547	0.71409230311369021	0.98028625214132459	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17205330361232826	0.51069045565240989	0.14695878377391167	0.51264230206025774	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MC_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.57121722440663147	0.82709713612639313	0.43310883162582131	0.76435687905917826	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MD_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73022684230375268	0.99144368275107209	0.71505440025725109	0.98775861034530832	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MD_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17257915055949744	0.51298030760676938	0.13965002002218982	0.51450585090768619	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MD_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55197653880942632	0.85631577243203083	0.40960624548898011	0.80778306165518898	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_ME_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73186483507335953	0.9959277089094235	0.71746059568324461	0.99142472627263178	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_ME_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17220683064315986	0.50839109866830245	0.14739763026313088	0.50742265970974754	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_ME_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56772163784606999	0.83447997693077147	0.43223833411991092	0.77139508754642427	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MF_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.73329042601150063	1	0.71843744952675948	0.99944783737605281	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MF_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17273442627675925	0.51071113028822535	0.14013255338298988	0.5093267767551688	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R09_3_MF_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.54399108451893852	0.86437352722803806	0.40850140610592106	0.81570650188731919	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_M8_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72624917337155581	0.98153895138654657	0.71214346463307898	0.97004877749382878	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_M8_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17113059288874796	0.50697918929980024	0.14563725420019499	0.50539175709865936	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_M8_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55881647934034129	0.83621707040595983	0.42421718953196369	0.76779143313092846	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_M9_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72557315151716384	0.98100002573160883	0.71111613894561476	0.96763429889293862	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_M9_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17124557280677463	0.50564440148389611	0.14556599828030667	0.50349958168931797	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_M9_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56296536628965399	0.82840774307113929	0.42948118824002396	0.76187034195801495	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_MA_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72836544624891963	0.98317009927145593	0.71451101209760137	0.97359114098386168	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_MA_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17118299150477354	0.50617386284882659	0.14578479744865877	0.50355303389480621	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_MA_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.55623258285877075	0.83845784136072565	0.42389538229244422	0.76994411157780129	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_MB_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72769426385176839	0.98186679379743247	0.7135791832719186	0.97112217812319679	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_MB_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17129771507569611	0.50482760038966379	0.14571489365004683	0.50162899112391934	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_MB_B2B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.56041608357214423	0.83057188603164811	0.42917656996231618	0.7639245554123465	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_MC_B0B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.72448298423912283	0.9816555959237746	0.7098844763574842	0.96635575991360267	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
R10_1_MC_B1B3	FORCED_SINGLE_REGULAR_NULL_GRAPH	FORCED_SINGLE_REGULAR_NULL_GRAPH	YES	0.17083105663230666	0.50512708450029886	0.14626312463872557	0.50249117859227921	CHART_DEPENDENT_ENVELOPES__EXISTENCE_INVARIANT
