configuration_id	design_id	design_kind	direction_id	radius	halton_index	bank	point_id	configuration_sha256	metric_jet_sha256	alpha_0	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	beta	determinant	inertia	identity_residual	latent_to_slot_rank	latent_rank_status	scalar_curvature	ricci_rank	ricci_rank_status	curvature_operator_rank	curvature_rank_status	riemann_max_abs	ricci_max_abs	weyl_max_abs	weyl_trace_residual	ricci_square	riemann_square	weyl_square	mixed_curvature_max_abs	time_derivative_activity	depth_derivative_activity	angular2_derivative_activity	angular3_derivative_activity	expansion_0	expansion_1	expansion_rank	shear_rank	twist_rank	twist_max_abs	shear_max_abs	phi	phi_gradient_norm	phi_gradient_max_abs	phi_horizontal_support	phi_vertical_support	phi_hessian_max_abs	dphi_class	geometry_class	numeric_uncertain	retained	physical_merit
R02_0_B1_P5	R02_0	RADIAL	D02	0.125	-	B1	P5	eff7daefdbdc6d071ba4cd8aa0864cb5028d53b69ad2f61165240dea4218e1d2	2485606f7969b3fa9ec39d22622d4f61e33df01d690f43e5d01e86eefcc6dc5d	0.125	-0.125	0.125	0.125	0.125	-0.125	0.125	-0.125	-0.125	0.125	-0.125	-1.5037920767603539	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.054212057388318594	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.024477590079123285	0.05898294231741688	0.013687483585692727	1.2111339978641135e-17	0.004555568722331871	0.006322725080474193	-0.0018087633087647695	0.024477590079123285	0.03274990491523105	0.04456315263902643	0.04333306072653429	0.02487237407160491	-0.0035436722590163486	0.006163143484135656	1	2	1	0.020703980775963075	0.02164233883517292	-0.0035300925925925934	0.0003592328455726972	0.012934027777777779	0.012934027777777779	0.012586805555555558	0.0125	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_0_B2_P2	R02_0	RADIAL	D02	0.125	-	B2	P2	1c29a2332bd59a2e1d76ffe4cae906bc1658a3af5db3183d0bf5017fa1298768	b17d1aa2187dd5ab4dbd34f2610960fff4ffb8fd6c61696049cfa02a14136b84	0.125	-0.125	0.125	0.125	0.125	-0.125	0.125	-0.125	-0.125	0.125	-0.125	-1.4906880327129937	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.051474364435092776	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.026541442808348536	0.03967361184236714	0.015696072683107527	1.818986618563327e-17	0.002057092396336485	0.0025012593138956382	-0.0007297220807784129	0.02654144280834853	0.056911731447924045	0.03519601600782522	0.034550542707765024	0.018050268288934173	-0.006013877719706132	0.002306207468093654	1	2	1	0.016819548496712047	0.032892528815692365	0.25216529273746535	0.00042661177841951984	0.019345238095238096	0.009568452380952382	0.019345238095238096	0.008333333333333333	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_0_B2_P6	R02_0	RADIAL	D02	0.125	-	B2	P6	f3d8f94abc2910b64953ebcc01570fe34a2ab909ae995a33491024d2a35efbae	d8b5de8f32ecbdcc4bbd86048a6c194dada82b81c76bce085f01fbda7426f047	0.125	-0.125	0.125	0.125	0.125	-0.125	0.125	-0.125	-0.125	0.125	-0.125	-1.4020804593222154	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.05320472635016486	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.027087060997156447	0.04008121478519464	0.016875175192437045	1.0408340855860843e-17	0.002069960855195855	0.0026617438334957362	-0.0005345969082306567	0.027087060997156444	0.03701389450095029	0.026296093426558483	0.03344629021170207	0.02483519934730523	0.0003506207668895825	-0.002947407621742117	1	2	1	0.015697449818887172	0.027109166544423146	0.24560185185185185	0.0007190869116005962	0.021267361111111112	0.021267361111111112	0.013194444444444446	0.008333333333333333	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_0_B3_P3	R02_0	RADIAL	D02	0.125	-	B3	P3	b1f72ef0ad17ef864d3d02afa1222e5f5e3a4a9e69231fd128cb67947bb51d63	7508350bee2eddae0a0cc1ca01e1777a2e3d1a4e628310c44797735cca85acee	0.125	-0.125	0.125	0.125	0.125	-0.125	0.125	-0.125	-0.125	0.125	-0.125	-1.4674917921580448	1,3,0	4.440892098500626e-16	10	NUMERIC_CLASSIFIED	0.050697018914135264	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.025193986503769625	0.06497284145651801	0.013460468458499616	6.938893903907228e-18	0.003110383565096151	0.005441184908310966	7.714702037872716e-05	0.025162560703500234	0.049820509746186285	0.022624472546843855	0.04642278348208624	0.020059523809523812	0.03203702342160724	-0.01287691253815157	1	2	1	0.003583412536405803	0.009041299030939243	0.12310738496787604	-0.0001566682810108541	0.021785714285714283	0.021785714285714283	0.014304315476190477	0.009722222222222222	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_0_B3_P7	R02_0	RADIAL	D02	0.125	-	B3	P7	ec52be86580454abe34daae2d878283e00def06d020761c31af3befe89058c31	827abd68e10cc22f1f8383c4f81f4544791cd699f4568d586e445a00e83caff8	0.125	-0.125	0.125	0.125	0.125	-0.125	0.125	-0.125	-0.125	0.125	-0.125	-1.4956050851633715	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.04746482398831011	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.02533209511859371	0.06432383492214801	0.013775446864036148	3.469446951953614e-18	0.0030322665026324496	0.005409987989182008	9.642482266419444e-05	0.025213460125946226	0.05089821770543291	0.02691424026648076	0.048445632479665365	0.02470498286287094	0.026145825295781897	-0.013433553562242802	1	2	1	0.007196274326989021	0.010909231034602717	0.11550925925925926	-0.00019469029010474423	0.02337962962962963	0.02337962962962963	0.013194444444444444	0.009722222222222222	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_1_B0_P0	R02_1	RADIAL	D02	0.25	-	B0	P0	c5d3a5e58dff0d13c72499e8d4bc2bbb1d0eb4499c38734c42f152dcdc1fa21b	cf7a4d8a83b1460def12fea7ee88b9338bccb20740c37c63c0d77a1ba50b5095	0.25	-0.25	0.25	0.25	0.25	-0.25	0.25	-0.25	-0.25	0.25	-0.25	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.04125833015142022	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.04642240380055609	0.0776601943779815	0.023502437138316023	1.4690939437178585e-17	0.009835225645929382	0.025170040331891318	0.006067005642327071	0.04642240380055609	0.08801331532438578	0.047070358808500856	0.07415620043541529	0.08138781885567359	0.07033333333333334	0.031708333333333324	1	2	1	0.01	0.040837940556643595	-0.25	0.0004055500994882943	0.029166666666666667	0.025	0.029166666666666667	0.022222222222222223	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_1_B0_P4	R02_1	RADIAL	D02	0.25	-	B0	P4	e4f8ad07f63201b0546d4e58f10fe4fa2e3c0233d9ca5f43dbf0312e133a8e03	ae8814518b000215c84d106b2bd4fc260262fe7f22aaeefb8b0c791ce542d2d0	0.25	-0.25	0.25	0.25	0.25	-0.25	0.25	-0.25	-0.25	0.25	-0.25	-1.4672355752106874	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.039043516904130174	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.04518884237544863	0.07628151137865671	0.023426081968012682	9.432558900623889e-18	0.00952943692287932	0.02436432608446963	0.005813584309458706	0.04518884237544863	0.09269721473196253	0.0464680685388575	0.0708734380937489	0.08710663475639427	0.06451852046013845	0.023177574908004428	1	2	1	0.013971034572854299	0.038849367247212364	-0.25472121397427283	0.0003249263679011154	0.03246252204585538	0.02876570767195767	0.03246252204585538	0.022222222222222223	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_1_B1_P1	R02_1	RADIAL	D02	0.25	-	B1	P1	e8f8570d8b5ff7609418fbf3d28e59b8825dd8b15751017dba2bbd7d36853449	a1f0fc23a1c0bd1568bbd16893985216a7121b7e3b849f983b72e0c431838cf7	0.25	-0.25	0.25	0.25	0.25	-0.25	0.25	-0.25	-0.25	0.25	-0.25	-1.5066829216553872	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.1111932550770611	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.04986771335351196	0.11872004869292338	0.027523918802350743	1.214306433183765e-17	0.017627488139836014	0.023670498570582295	-0.007463164384212329	0.04986771335351195	0.06578008363499603	0.0651055621588413	0.06937005135253849	0.07007775910008616	-0.010750564704968277	0.014668598344800242	1	2	1	0.04299343762056327	0.05141635621152207	0.009923996913580249	0.0008900845683294747	0.024375	0.024375	0.018645833333333337	0.025	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_1_B1_P5	R02_1	RADIAL	D02	0.25	-	B1	P5	9145070c2ba16bd64490db4c11397a487fe66a44d5af8882cfb979472d6d6d2f	ac12b18ac046a025eaa2c93f58698e18b2b558e24ef44a536e76cc594efc2afa	0.25	-0.25	0.25	0.25	0.25	-0.25	0.25	-0.25	-0.25	0.25	-0.25	-1.5464777694211884	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.11414378069768862	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.048131604397621534	0.11763879629167756	0.028978390197331554	1.1275702593849246e-17	0.018159351866207915	0.023474969618226645	-0.008500799890201848	0.04813160439762152	0.06740166755668137	0.09067315288362582	0.08423821680329724	0.05140108775504345	-0.0071822121842135414	0.01233023597357967	1	2	1	0.04205029810385231	0.04192194485875323	-0.007060185185185187	0.0014337920192909852	0.025868055555555557	0.025868055555555557	0.025173611111111115	0.025	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_1_B2_P2	R02_1	RADIAL	D02	0.25	-	B2	P2	9ecfa6c64e25d84181df8a65f6b69a2731cddb244819461ebb575569b3a822fd	b6d85028d858e15c8022be8b620ad321483fca2d7ae724cd6f45f70ef9ebeed7	0.25	-0.25	0.25	0.25	0.25	-0.25	0.25	-0.25	-0.25	0.25	-0.25	-1.5196431850064906	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.10949230238413199	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.05086122232009662	0.08204323776196908	0.03037173914004652	1.0408340855860843e-17	0.007962524424758827	0.010143928796924008	-0.0017849319588008512	0.05086122232009661	0.11404206360362547	0.07114985359029316	0.06923379571792036	0.03616986852970227	-0.01203646325977694	0.004599482650152397	1	2	1	0.033750102055631254	0.06568030236179036	0.2543305854749307	0.0017277454433370434	0.03869047619047619	0.019136904761904765	0.03869047619047619	0.016666666666666666	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_1_B2_P6	R02_1	RADIAL	D02	0.25	-	B2	P6	87b7d810eb27c80b23e200edfa7728d7b757602887c6ef1d39877cb2ac3954ab	9726c24bafd90dcc9d2e25c57919213d646c4f4835ca909cc619e2ec43346df2	0.25	-0.25	0.25	0.25	0.25	-0.25	0.25	-0.25	-0.25	0.25	-0.25	-1.3443550103839903	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.11652732958213535	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.053160570879814295	0.08372257927373063	0.03518752532209307	1.734723475976807e-17	0.00801580972848927	0.01172468121410063	0.00021926793696996948	0.053160570879814295	0.07478995655571498	0.05142495246355136	0.06758128604432077	0.04856801066002072	0.0006895201045953453	-0.006096343449931416	1	2	1	0.031209359460733884	0.05438891494145222	0.2412037037037037	0.0029004392543668326	0.042534722222222224	0.042534722222222224	0.026388888888888892	0.016666666666666666	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_1_B3_P3	R02_1	RADIAL	D02	0.25	-	B3	P3	15518d6bfc66076f80eede4571dadb82aef29356d5b55f0c2826d24b9982155a	ca864f18dc1c75860583a900e8f9ad81b65528a45fc37468b33ea2e00a6cbb3b	0.25	-0.25	0.25	0.25	0.25	-0.25	0.25	-0.25	-0.25	0.25	-0.25	-1.4727175377567647	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.10415076793792218	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.05066836404267513	0.1301063248749616	0.027159969837392113	1.3877787807814457e-17	0.012338145193028645	0.021723438132898693	0.0006629419008610396	0.05066836404267513	0.09997310803992815	0.04531677930927557	0.09278026555335954	0.040119047619047624	0.06407788039277813	-0.025641008287526912	1	2	1	0.007096373359908925	0.0181384424082544	0.12121476993575207	-0.0006314111432652839	0.043571428571428567	0.043571428571428567	0.028608630952380955	0.019444444444444445	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_1_B3_P7	R02_1	RADIAL	D02	0.25	-	B3	P7	6a2e85f4a05153c35e458773d4d8257553c63adb3abe4604feca3853a171a4b3	515bf797b267780a66e78f6e32bfb2c40961cae9f811d1c617c2e29a2adadc84	0.25	-0.25	0.25	0.25	0.25	-0.25	0.25	-0.25	-0.25	0.25	-0.25	-1.5296848417393172	1,3,0	4.440892098500626e-16	10	NUMERIC_CLASSIFIED	0.09146951610945343	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.05116478244109905	0.127572254332343	0.02844889198053625	3.122502256758253e-17	0.011726397406827417	0.021449272901930078	0.0007853688807077946	0.05088624496414545	0.10296558858278874	0.05333236903313273	0.09599826425963891	0.0499774494290729	0.05264811599794238	-0.026787454989711936	1	2	1	0.014132319530178319	0.02228318270936452	0.10601851851851851	-0.0008091031680373493	0.04675925925925926	0.04675925925925926	0.02638888888888889	0.019444444444444445	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_2_B0_P0	R02_2	RADIAL	D02	0.5	-	B0	P0	06dd92f97b93e9d60292a5b04439e3c9d26e6ef38bddbfcaae2ceab37c7fe359	4fb4b73ccaae3e9c08d4bef01c0acc8afd5b61054b63f86ed90cdebae0b780d4	0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	-0.5	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.09338448905379215	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.09627748311353555	0.15945145329700125	0.04716452357024985	4.5102810375396984e-17	0.042644831119435705	0.10759479710432525	0.025212022464066477	0.09627748311353553	0.17602663064877155	0.09414071761700171	0.14831240087083059	0.16277563771134718	0.1406666666666667	0.06341666666666665	1	2	1	0.02	0.08167588111328719	-0.25	0.0016222003979531772	0.058333333333333334	0.05	0.058333333333333334	0.044444444444444446	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_2_B0_P4	R02_2	RADIAL	D02	0.5	-	B0	P4	59f66f7980fcf0d1dc071ded08be53937f2d00f28335fe084b2cb54398c7d043	ad373791c3361f8b7e2d1944ca4eee773ad566717201aca1caef3b3c0c03272d	0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	-0.5	-1.4722033239759245	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.08452849525802486	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.09138885821243256	0.15386138557761203	0.04691101473056622	3.2635461035545115e-17	0.04004409896325062	0.10118052297298358	0.023474013883344472	0.09138885821243253	0.1855652268719939	0.09287755901036546	0.14301172957987351	0.1723675999913573	0.12928304899222928	0.04639184725106532	1	2	1	0.028328665407819316	0.07800684228004423	-0.25944242794854566	0.0013210380878299517	0.06492504409171077	0.05753141534391534	0.06492504409171077	0.044444444444444446	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_2_B1_P1	R02_2	RADIAL	D02	0.5	-	B1	P1	c247ab35a6684f2e5bf74f997639ebcebb2d584c58f9cb5db1d3f17cbead959e	e0ba54f300389d7891af4973261764d2d07dde90a25821d20b2296a14886ae7a	0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	-0.5	-1.55242928962709	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.23813611270665838	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.1004269946540258	0.23871928905294026	0.05877103239109628	3.8163916471489756e-17	0.06819157093522143	0.08211802805612986	-0.03536217775596676	0.1004269946540258	0.13168637394764288	0.13167837723011575	0.13941165761785657	0.14173482713671953	-0.021425638449502758	0.02902184708290466	1	2	1	0.08556935233410494	0.10257344371670102	0.019847993827160498	0.0035991104090274863	0.04875	0.04875	0.037291666666666674	0.05	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_2_B1_P5	R02_2	RADIAL	D02	0.5	-	B1	P5	9937b3f9682e241feab58b08ab41c996accd036902d89d44f5828261602658a1	971a35f48d207c798ef31c20768b0ff6b873ac392e67e791365ec3726c079830	0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	-0.5	-1.635518495233045	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.25257061948256526	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.09259364940054	0.23401560872815247	0.06444028731075233	7.112366251504909e-17	0.07338645929056234	0.08038841460459878	-0.045120531367923496	0.09259364940054	0.14278056206778	0.18769570762057822	0.15916910275552865	0.10972612704090104	-0.014743895033150455	0.02467626796839277	1	2	1	0.08666994241540923	0.08576170892767827	-0.014120370370370373	0.005716602393357621	0.051736111111111115	0.051736111111111115	0.05034722222222223	0.05	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_2_B2_P2	R02_2	RADIAL	D02	0.5	-	B2	P2	c01b9d19d6e30b2466988ce978bc6835a6dec61792e7b01f2afaa3e46eeb8d23	ec84be50e154ece48cf4d4e79a6f9b368975c00303f210293acc5de4647133bd	0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	-0.5	-1.5792516904183294	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.24509559489844548	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.09649235670476432	0.1747666364267608	0.05662285716948073	2.5112751968920267e-17	0.030743397737395872	0.040370245258372656	-0.0010926000035447738	0.09270971903635322	0.22896105061855304	0.14538012015603674	0.13899996286441613	0.07261786430031153	-0.024107757801012583	0.009147236156165134	1	2	1	0.06794422436009115	0.13094970056446792	0.2586611709498614	0.007081063881633822	0.07738095238095238	0.03827380952380953	0.07738095238095238	0.03333333333333333	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_2_B2_P6	R02_2	RADIAL	D02	0.5	-	B2	P6	df1b30cd91668741ebbaa8642d33fd83c8cbe9e741dff302e126d645d3598166	397f1067d228e38ca396af2d0273e69feb4ce45e87911f846cd108eb46f7b4c1	0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	-0.5	-1.235936155658865	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.2742003197972126	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.10285499223944192	0.1819047816105946	0.07651771513306793	4.039126877591329e-17	0.030431707526351097	0.057618800907141214	0.021817324313403483	0.1028549922394419	0.15267582717732284	0.10094660147629005	0.13796008479878574	0.09287218198795882	0.0013321544924554535	-0.012998799725651586	1	2	1	0.0616765582133059	0.10949421833622831	0.2324074074074074	0.011788564372060818	0.08506944444444445	0.08506944444444445	0.052777777777777785	0.03333333333333333	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_2_B3_P3	R02_2	RADIAL	D02	0.5	-	B3	P3	28352a1721e7721e1cf55ece8a218fcb000136a789065c06164e0deeeb1fc040	4cda6ee514a980a8a3756730ff38d4cd5c0675809ecd4c5523c87d4527a8e0a6	0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	-0.5	-1.4832249219391136	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	0.2193485115573969	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.10273166695411959	0.2608879533450791	0.055289388427323664	2.0816681711721685e-17	0.04872747504619449	0.08714149426870789	0.005724467350467344	0.10273166695411959	0.20128121845509228	0.0909054984563755	0.1852995965469433	0.08023809523809525	0.12817109498381102	-0.0508307494199489	1	2	1	0.013910939868207125	0.03650108543803844	0.11742953987150416	-0.0025632352921072994	0.08714285714285713	0.08714285714285713	0.05721726190476191	0.03888888888888889	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_2_B3_P7	R02_2	RADIAL	D02	0.5	-	B3	P7	6ef8fa8186c25c1eb68ff83eaa7dffda3ef3dfccf5b3c280c84239627e517dd5	a5b64e40f3fe59e9038130ff9b7df7744fc580f3496f295ff5832d6615a0ebf3	0.5	-0.5	0.5	0.5	0.5	-0.5	0.5	-0.5	-0.5	0.5	-0.5	-1.6001917355583921	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.17056450514292631	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.10459517085412748	0.2512638057727661	0.06068064494841735	2.944669795666121e-17	0.0440293381826543	0.08456722929337569	0.006205969732950802	0.1037226402110612	0.21068866609911113	0.10470764232545719	0.1884737561858229	0.1022640893931358	0.1067220936213992	-0.05325630144032924	1	2	1	0.027223722565157732	0.046461017675799895	0.08703703703703702	-0.0034842251399488165	0.09351851851851851	0.09351851851851851	0.05277777777777778	0.03888888888888889	TIMELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_3_B0_P0	R02_3	RADIAL	D02	0.75	-	B0	P0	b7036fed3c7369e33fed63f02a588eccf51f28825d4075f983eef1e84940d7dd	6a205f6811d2d92008904398713ae83d3c008c5d4f0fdb6872b6eb909a927256	0.75	-0.75	0.75	0.75	0.75	-0.75	0.75	-0.75	-0.75	0.75	-0.75	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.1563784767071159	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.14956523793893847	0.24537377675705924	0.07098625929580146	1.734723475976807e-17	0.10390379690526882	0.2583493058785329	0.05869312139374091	0.14956523793893844	0.26403994597315733	0.14121107642550254	0.22246860130624582	0.2441634565670207	0.21100000000000002	0.095125	1	2	1	0.030000000000000006	0.1225138216699308	-0.25	0.0036499508953946463	0.0875	0.07500000000000001	0.0875	0.06666666666666667	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_3_B0_P4	R02_3	RADIAL	D02	0.75	-	B0	P4	ac65ae3e79fa81e19df53a89530f0b8ec798de2bdffd77cef0197bda151d4c5f	9fa51f1a4b07e4c832b098ddbdc6f3c0924cde13b67cba3304d42c1669f60f39	0.75	-0.75	0.75	0.75	0.75	-0.75	0.75	-0.75	-0.75	0.75	-0.75	-1.4771878924858657	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.1364666200674019	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.14083823290884143	0.23262056509626355	0.07053642656807572	5.551115123125783e-17	0.09459673444570083	0.23679253946164305	0.05380678336778163	0.13866777504419198	0.27860427244461783	0.13922912796769332	0.2164318045045298	0.2558021410611275	0.1942935855962725	0.06964281702918271	1	2	1	0.04307289250489506	0.11747064324407769	-0.2641636419228185	0.003022204153041593	0.09738756613756615	0.08629712301587301	0.09738756613756615	0.06666666666666667	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_3_B1_P1	R02_3	RADIAL	D02	0.75	-	B1	P1	79c71bb5a7af281678a67e57f709d87e0f7540cb6dc925f6aad9c6aa91b7750a	2abca2f06a2623c2702883cd627f3971bd7e061e726dc9147869fd52b6796be5	0.75	-0.75	0.75	0.75	0.75	-0.75	0.75	-0.75	-0.75	0.75	-0.75	-1.5995646228233433	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.3796988679609274	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.15222863701590944	0.3605858254964753	0.09407770917752464	4.163336342344337e-17	0.1496301891360777	0.15934597839287915	-0.09185732310233911	0.15222863701590938	0.1984856791920266	0.19974324529661566	0.2101296946680931	0.21499789820745427	-0.03202522123360339	0.043059746214313285	1	2	1	0.127727744140625	0.15346667024315436	0.029771990740740745	0.008182997439357577	0.073125	0.073125	0.055937500000000015	0.07500000000000001	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_3_B1_P5	R02_3	RADIAL	D02	0.75	-	B1	P5	4897706189be76734803b5acde9fe66b6b448c4320be6af33787324897fafcfb	f7ee1052026da1ec17b9d0edeec249169f81073fdf05e92c1683c970c539789f	0.75	-0.75	0.75	0.75	0.75	-0.75	0.75	-0.75	-0.75	0.75	-0.75	-1.7296858714306176	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.4183566399171687	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.13863193364510445	0.34940383794824825	0.10657043419905755	6.009857792193898e-17	0.17088754898543723	0.1535058987929444	-0.12992843979033591	0.13273474495117812	0.2269149156299561	0.291401127611651	0.23644429663666405	0.17560350402257793	-0.022685048546810742	0.03703809598443926	1	2	1	0.13385893293467077	0.13641002138790326	-0.02118055555555556	0.012841452811895793	0.07760416666666667	0.07760416666666667	0.07552083333333334	0.07500000000000001	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
R02_3_B2_P2	R02_3	RADIAL	D02	0.75	-	B2	P2	4b6687263336dcde1c0160d65211444880368c502150493bf413b6b7a894d194	cccdb7b3930d9de461df10b2ddf589b0d628b716d5d9a074f8f9b29ad098b2b5	0.75	-0.75	0.75	0.75	0.75	-0.75	0.75	-0.75	-0.75	0.75	-0.75	-1.6411983591256636	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.4066863397915558	4	NUMERIC_CLASSIFIED	6	NUMERIC_CLASSIFIED	0.14388637891279668	0.2779675582080436	0.08030239725942141	3.382760023054181e-17	0.06955041742587116	0.0869024462624017	0.002932871068343477	0.12529154498670905	0.3447620183541976	0.2227908239097256	0.20930157168143013	0.10934559130083736	-0.03621388362370681	0.013643260518038242	1	2	1	0.10258236691337966	0.19582443854465062	0.26299175642479217	0.016313764614389676	0.11607142857142858	0.057410714285714294	0.11607142857142858	0.05	SPACELIKE	R4_K6_S2_T1_M1	NO	YES	NOT_EVALUATED
