premise_id	role	manuscript_anchor	documentation_status	scientific_snapshot	controlling_source	source_sha256	reviewed_source_sha256	source_review_id	source_section	upstream_ids	dependency_type	claim_polarity	scope_note	reviewed_manuscript_version
G228	SUPPORTING_LEMMA	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g228_neighboring_event_curvature_first_variation_2026-08-23/AUDIT_REPORT.md	f6e61d0c09eeba6579f2b3761fd9a67ac5be0037354f267b4598366d1587f1b0	f6e61d0c09eeba6579f2b3761fd9a67ac5be0037354f267b4598366d1587f1b0	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G227	MAIN_ARGUMENT	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g227_same_event_curvature_tomography_2026-08-22/AUDIT_REPORT.md	6124a04f7fa79dcb43456bd2b17288b15f68ef3c872547f37adcdfebccf57ba4	6124a04f7fa79dcb43456bd2b17288b15f68ef3c872547f37adcdfebccf57ba4	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G226	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G226	MAIN_ARGUMENT	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g226_null_chain_conformal_symplectic_assembly_2026-08-22/AUDIT_REPORT.md	1b57ff55688a8e5f1b17827a56c1a66df90e356a6f9d1352099d8fa09fbafc97	1b57ff55688a8e5f1b17827a56c1a66df90e356a6f9d1352099d8fa09fbafc97	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G188;G222	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G225	SUPPORTING_LEMMA	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g225_shared_event_normal_screen_carry_2026-08-22/AUDIT_REPORT.md	2fbbe377624b7fbaf0befd315586d9aba48b3a854a6102e5b3eb37b8c1cad762	2fbbe377624b7fbaf0befd315586d9aba48b3a854a6102e5b3eb37b8c1cad762	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G224	SUPPORTING_LEMMA	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g224_shared_event_vertical_carry_2026-08-22/AUDIT_REPORT.md	3bd7d7977c2442e55f4ebed4332e6ee042a9d036d6ff9cfba11c862aa615d62d	3bd7d7977c2442e55f4ebed4332e6ee042a9d036d6ff9cfba11c862aa615d62d	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G223	SUPPORTING_LEMMA	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g223_null_ribbon_density_overlap_carry_2026-08-22/AUDIT_REPORT.md	4c6047a6a8a84e1c9ae71bdeab01c9b6bb829792ca73c6b82e44a97baddd5501	4c6047a6a8a84e1c9ae71bdeab01c9b6bb829792ca73c6b82e44a97baddd5501	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G221	MAIN_ARGUMENT	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g221_complete_coframe_null_clock_chord_2026-08-22/AUDIT_REPORT.md	f2bec21b49fd90460b319fa694a94f10d6ac23caebc8b553cc955956430f8c98	f2bec21b49fd90460b319fa694a94f10d6ac23caebc8b553cc955956430f8c98	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G220	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G222	MAIN_ARGUMENT	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g222_null_incidence_pair_plane_screen_join_2026-08-22/AUDIT_REPORT.md	60aff0b3c255d19bfa703270a1a609c4266c30d4627f80e31fc86a2c3107456c	60aff0b3c255d19bfa703270a1a609c4266c30d4627f80e31fc86a2c3107456c	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G221;G188	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G220	MAIN_ARGUMENT	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g220_covariant_null_clock_arrow_timelive_lift_2026-08-22/AUDIT_REPORT.md	9806ac14f5d0bc419501878627dc79770ba4dd7c50f4f14dee0db216c3d9598f	9806ac14f5d0bc419501878627dc79770ba4dd7c50f4f14dee0db216c3d9598f	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G216	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G219	SUPPORTING_LEMMA	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g219_clock_arrow_dynamic_protocol_discrimination_2026-08-22/AUDIT_REPORT.md	0ae3858eb2999d6c008db5421ddff1c8537cd041b5aca724cf250bf4b38d1032	0ae3858eb2999d6c008db5421ddff1c8537cd041b5aca724cf250bf4b38d1032	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G216	MAIN_ARGUMENT	Section 4.9	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g216_observer_event_comparison_clock_rate_ownership_2026-08-22/AUDIT_REPORT.md	a30cc5ec78093ca4e1f2efb2c4156bb2b5b83143a2d41c33ab447ec2a18feed2	a30cc5ec78093ca4e1f2efb2c4156bb2b5b83143a2d41c33ab447ec2a18feed2	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G215	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G217	SUPPORTING_LEMMA	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g217_founded_depth_event_pair_first_jet_ownership_2026-08-22/AUDIT_REPORT.md	511d1278d25622c7a446db90e121c9a6b2acdeff23bcf1f1970d53cf0d4385aa	511d1278d25622c7a446db90e121c9a6b2acdeff23bcf1f1970d53cf0d4385aa	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G218	CONTROL_ONLY	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g218_query_indexed_clock_correspondence_whiteboard_2026-08-22/WHITEBOARD_REPORT.md	8afe2c960d46ace2b63dc9e97d489c30eb81226655f7b25818b185a6ccc9c34f	8afe2c960d46ace2b63dc9e97d489c30eb81226655f7b25818b185a6ccc9c34f	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G215	MAIN_ARGUMENT	Section 4.9	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g215_completed_scalar_shared_clock_incidence_descent_2026-08-22/AUDIT_REPORT.md	c8446a6a9a8c19b60f53d2869b48e75807197d957dc043f8078f17814edefc7c	c8446a6a9a8c19b60f53d2869b48e75807197d957dc043f8078f17814edefc7c	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G176;G171	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G214	SUPPORTING_LEMMA	Section 4.9	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g214_completed_tuple_overlap_and_three_observer_carry_2026-08-22/AUDIT_REPORT.md	9736f98f78ffe7e64c5940984831e06364f1b2b20fd0fcbf0f3e877a49d88af5	9736f98f78ffe7e64c5940984831e06364f1b2b20fd0fcbf0f3e877a49d88af5	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G213	MAIN_ARGUMENT	Section 4.9	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g213_determinant_one_spatial_remainder_and_completed_rank_closure_2026-08-22/AUDIT_REPORT.md	b46d70a9b915d9d477b872cd8ba0d8fd8f96dc81c5b5dcd8bf4cc9d72c6ffc53	b46d70a9b915d9d477b872cd8ba0d8fd8f96dc81c5b5dcd8bf4cc9d72c6ffc53	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G212	CONTROL_ONLY	Section 4.9	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g212_observer_equivalence_history_bridge_whiteboard_2026-08-22/AUDIT_REPORT.md	4d2176828922f0036bb65c106f6de3207f187e66e60d26669cdc1acaf24f93b1	4d2176828922f0036bb65c106f6de3207f187e66e60d26669cdc1acaf24f93b1	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G211	MAIN_ARGUMENT	Section 4.9	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g211_complete_diagonal_scalar_basis_closure_2026-08-22/AUDIT_REPORT.md	20b79167b617f7e2f19b91b9e4932aec0d0e644aa9b19acbc5cda420888beb7a	20b79167b617f7e2f19b91b9e4932aec0d0e644aa9b19acbc5cda420888beb7a	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G210	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g210_g205_spatial_volume_robustness_2026-08-21/AUDIT_REPORT.md	0cac479fb054cd7f36fb5a0bfab8d5f8fc8394f7590de5de23f8246f0ff46fba	0cac479fb054cd7f36fb5a0bfab8d5f8fc8394f7590de5de23f8246f0ff46fba	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G209	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g209_g205_timespace_shift_robustness_2026-08-21/AUDIT_REPORT.md	addd1ea005d0d59160fcb1b9cd6d3dd0720ffdabc34f95d7cbc55e54e3587d34	addd1ea005d0d59160fcb1b9cd6d3dd0720ffdabc34f95d7cbc55e54e3587d34	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G208	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g208_g205_radial_screen_mixing_robustness_2026-08-21/AUDIT_REPORT.md	e5f0cb3c8a49bf86ae36b4cc7f4557cfa2c8776b2649f2184b5b6e823a099175	e5f0cb3c8a49bf86ae36b4cc7f4557cfa2c8776b2649f2184b5b6e823a099175	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G207	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g207_g205_tracefree_screen_timelive_robustness_2026-08-21/AUDIT_REPORT.md	f1c8b702be925397f82951b6a9d8b700fc53932404b3365b3e24d6821f3f874f	f1c8b702be925397f82951b6a9d8b700fc53932404b3365b3e24d6821f3f874f	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G206	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g206_g205_conformal_timelive_nonspherical_robustness_2026-08-21/AUDIT_REPORT.md	e97df96a68f5af8d8b12ad5f575a0f220e5a5a55b3b973b910ce40f5e42b7bc6	e97df96a68f5af8d8b12ad5f575a0f220e5a5a55b3b973b910ce40f5e42b7bc6	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G195	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g195_antisymmetric_screen_rotation_boundary_2026-08-20/AUDIT_REPORT.md	d55070b9ec0942d462ce89f1386937af61879a82ba132abd020867138705d82d	d55070b9ec0942d462ce89f1386937af61879a82ba132abd020867138705d82d	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G194	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g194_general_symmetric_screen_mixing_closure_2026-08-20/AUDIT_REPORT.md	39dfa47632544a81e360e96d405f295e144194c2957c293963511c9b6cfb2fb7	39dfa47632544a81e360e96d405f295e144194c2957c293963511c9b6cfb2fb7	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G193	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g193_noncommuting_transverse_mixing_extension_2026-08-20/AUDIT_REPORT.md	ac0b00effd82ab69cd773e49c071d4ab67864ae1f443919af35f6617ff70411b	ac0b00effd82ab69cd773e49c071d4ab67864ae1f443919af35f6617ff70411b	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G192	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g192_smooth_timelive_mixing_family_classification_2026-08-20/AUDIT_REPORT.md	89493fb924b378abadc8eee969d76ade7b8c0c19d931cf0bdd4d4f3cbfb89cef	89493fb924b378abadc8eee969d76ade7b8c0c19d931cf0bdd4d4f3cbfb89cef	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G191	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g191_nonconformal_timelive_mixing_join_2026-08-20/AUDIT_REPORT.md	f5f83f953ee028d18817d84567071271472c07af7102aab695748edbef2a1742	f5f83f953ee028d18817d84567071271472c07af7102aab695748edbef2a1742	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G190	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g190_completed_pair_timelive_frequency_screen_join_2026-08-20/AUDIT_REPORT.md	08eaf82739d4491fd46e4348465ee1590ddb90e90d88e346a7a9c61566183971	08eaf82739d4491fd46e4348465ee1590ddb90e90d88e346a7a9c61566183971	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G189	CONTROL_ONLY	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g189_p1_free_metric_flux_interface_2026-08-20/AUDIT_REPORT.md	667f9e892ca9f63ba6c89ef5aaec69c54afbd44bc289706a0536afa1c192814b	667f9e892ca9f63ba6c89ef5aaec69c54afbd44bc289706a0536afa1c192814b	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	CONTROL	Regression, comparison, provenance, or empirical control; not a construction input.	FIRST_COMPLETE_EDITION_2026-09-05
G188	MAIN_ARGUMENT	Section 4.10	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g188_complete_coframe_null_jacobi_extension_2026-08-20/AUDIT_REPORT.md	89040e228f68d3e6cd3b3c8dad33c9feadd41cff244451f1c582edac5606b381	89040e228f68d3e6cd3b3c8dad33c9feadd41cff244451f1c582edac5606b381	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G179	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G187	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g187_nonradial_finite_jacobi_screen_propagation_2026-08-20/AUDIT_REPORT.md	8ad483d2f1afa7738be546994535237c3d65ffb45adf9c749e092d51ae08e905	8ad483d2f1afa7738be546994535237c3d65ffb45adf9c749e092d51ae08e905	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G186	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g186_nonradial_completed_pair_channel_resolution_2026-08-20/AUDIT_REPORT.md	ec46a6ca3f3a5ae2e9f609a70ed44bbbdc3a3bac7f3a471e3393c4eb97370fb9	ec46a6ca3f3a5ae2e9f609a70ed44bbbdc3a3bac7f3a471e3393c4eb97370fb9	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G184	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g184_regular_branch_equivalence_classification_2026-08-19/AUDIT_REPORT.md	fd1d0ed0d4b704a301ca752ac91d22d22ef4ff77c574cb05dba4d926e0160b84	fd1d0ed0d4b704a301ca752ac91d22d22ef4ff77c574cb05dba4d926e0160b84	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G183	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g183_pair_degenerate_multibranch_strata_classification_2026-08-19/AUDIT_REPORT.md	4100ffdaa074e60e0f002ecab58b780dd668b529a7c5dd2ebd5639e2b35147f5	4100ffdaa074e60e0f002ecab58b780dd668b529a7c5dd2ebd5639e2b35147f5	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
G182	SUPPORTING_LEMMA	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g182_completed_pair_two_sided_carry_classification_2026-08-19/AUDIT_REPORT.md	8a7b1e61373bcbc38620cd311deb5a56a3bd4b2c4800b5f0b5c9af823d150edf	8a7b1e61373bcbc38620cd311deb5a56a3bd4b2c4800b5f0b5c9af823d150edf	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	POSITIVE_OR_CONDITIONAL	Supporting typing, covariance, existence, or witness material consolidated by dependency.	FIRST_COMPLETE_EDITION_2026-09-05
G180	MAIN_ARGUMENT	Section 4	FIDELITY_REVIEWED	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g180_completed_pair_smooth_family_descent_2026-08-19/AUDIT_REPORT.md	ec92df1229846fbe457f5a43f860c32228b429810b856caf7912b0143b34b36b	ec92df1229846fbe457f5a43f860c32228b429810b856caf7912b0143b34b36b	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned	G179	SCIENTIFIC	POSITIVE_OR_CONDITIONAL	Body-level construction or response/readout obligation; exact source limits retained.	FIRST_COMPLETE_EDITION_2026-09-05
G181	BOUNDARY_RESULT	Appendix A	CONSOLIDATED_IN_COVERAGE_MAP	f23199e4a47aaf83acb9ea7d1ad382cd814159c2	udt_g181_completed_pair_singular_endpoint_classification_2026-08-19/AUDIT_REPORT.md	2b53e7fcb85729444245f2a931d1a4ae740f816038498e73dcd6f20ab5a03d8d	2b53e7fcb85729444245f2a931d1a4ae740f816038498e73dcd6f20ab5a03d8d	FIRST_COMPLETE_EDITION_2026-09-05	Registry controlling source; exact hypotheses remain source-owned		NOT_RECORDED_IN_CENTRAL_MAP	NEGATIVE_OR_LIMIT	Accepted nonselection, limitation, or open-interface result retained against overclaim.	FIRST_COMPLETE_EDITION_2026-09-05
