cell_id	screen	mixing	dependence	symmetry	global_status	disposition
X0873	DIAGONAL_SHEAR	ZERO	CONDITIONAL_S3	NONE	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X0874	DIAGONAL_SHEAR	ZERO	CONDITIONAL_S3	NONE	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X0875	DIAGONAL_SHEAR	ZERO	CONDITIONAL_S3	NONE	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X0876	DIAGONAL_SHEAR	ZERO	CONDITIONAL_S3	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0877	DIAGONAL_SHEAR	ZERO	CONDITIONAL_S3	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X0878	DIAGONAL_SHEAR	ZERO	CONDITIONAL_S3	SYMMETRY_ENHANCED	CONDITIONAL_S3	SYMMETRY_ENHANCED_CONTROL
X0879	DIAGONAL_SHEAR	ZERO	CONDITIONAL_S3	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	SYMMETRY_ENHANCED_CONTROL
X0880	DIAGONAL_SHEAR	ZERO	CONDITIONAL_S3	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0881	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0882	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0883	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0884	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0885	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	AXIAL_U1_ENVELOPE_UNSELECTED
X0886	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0887	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0888	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0889	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	DISCRETE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X0890	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0891	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0892	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0893	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	NONE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X0894	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0895	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0896	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0897	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X0898	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0899	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0900	DIAGONAL_SHEAR	AXIAL_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0901	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0902	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0903	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0904	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0905	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	AXIAL_U1_ENVELOPE_UNSELECTED
X0906	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0907	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0908	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0909	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	DISCRETE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X0910	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0911	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0912	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0913	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	NONE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X0914	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0915	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0916	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0917	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X0918	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0919	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0920	DIAGONAL_SHEAR	AXIAL_SHIFT	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0921	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0922	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0923	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0924	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0925	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0926	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0927	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0928	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0929	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	DISCRETE	LOCAL_SPHERICAL	GENERAL_NONAXIS_ENVELOPE_UNSELECTED
X0930	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0931	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0932	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0933	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	NONE	LOCAL_SPHERICAL	GENERAL_NONAXIS_ENVELOPE_UNSELECTED
X0934	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0935	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0936	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0937	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X0938	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0939	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0940	DIAGONAL_SHEAR	AXIAL_SHIFT	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0941	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	SO3	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X0942	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	SO3	CONDITIONAL_S3	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0943	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	SO3	GLOBAL_NON_TORIC	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0944	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0945	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X0946	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X0947	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X0948	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0949	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	DISCRETE	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X0950	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	DISCRETE	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X0951	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	DISCRETE	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X0952	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0953	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	NONE	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X0954	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	NONE	CONDITIONAL_S3	CONDITIONAL_S3_CONTROL_ENVELOPE
X0955	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	NONE	GLOBAL_NON_TORIC	CONDITIONAL_S3_CONTROL_ENVELOPE
X0956	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0957	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	GLOBAL_DOMAIN_MISMATCH
X0958	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	SYMMETRY_ENHANCED	CONDITIONAL_S3	SYMMETRY_ENHANCED_CONTROL
X0959	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	SYMMETRY_ENHANCED_CONTROL
X0960	DIAGONAL_SHEAR	AXIAL_SHIFT	CONDITIONAL_S3	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0961	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0962	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0963	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0964	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0965	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	AXIAL_U1_ENVELOPE_UNSELECTED
X0966	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0967	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0968	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0969	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	DISCRETE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X0970	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0971	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0972	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0973	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	NONE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X0974	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0975	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0976	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0977	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X0978	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0979	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0980	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	RADIAL_ONLY	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0981	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0982	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0983	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0984	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X0985	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	AXIAL_U1_ENVELOPE_UNSELECTED
X0986	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0987	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0988	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0989	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	DISCRETE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X0990	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0991	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0992	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0993	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	NONE	LOCAL_SPHERICAL	GENERIC_SCREEN_ENVELOPE_UNSELECTED
X0994	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0995	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X0996	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X0997	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X0998	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X0999	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1000	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	AXISYMMETRIC_R_THETA	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1001	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	SO3	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1002	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	SO3	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1003	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	SO3	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1004	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	SO3	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1005	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	LOCAL_SPHERICAL	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1006	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1007	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1008	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	U1_REFLECTION_OPTIONAL	MISSING_WRL_S3_JOIN	SYMMETRY_COEFFICIENT_INCOMPATIBLE
X1009	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	DISCRETE	LOCAL_SPHERICAL	GENERAL_NONAXIS_ENVELOPE_UNSELECTED
X1010	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	DISCRETE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1011	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	DISCRETE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1012	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	DISCRETE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1013	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	NONE	LOCAL_SPHERICAL	GENERAL_NONAXIS_ENVELOPE_UNSELECTED
X1014	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	NONE	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1015	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	NONE	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1016	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	NONE	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
X1017	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	LOCAL_SPHERICAL	SYMMETRY_ENHANCED_CONTROL
X1018	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	CONDITIONAL_S3	GLOBAL_DOMAIN_MISMATCH
X1019	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	GLOBAL_NON_TORIC	GLOBAL_DOMAIN_MISMATCH
X1020	DIAGONAL_SHEAR	TWO_COMPONENT_SHIFT	FULL_R_THETA_PSI	SYMMETRY_ENHANCED	MISSING_WRL_S3_JOIN	GLOBAL_JOIN_OPEN_NO_CROSS_SPLICE
