key	weyl_relative_error	ricci_relative_error	ladder_weyl_outer_error	ladder_ricci_outer_error	production_petrov	independent_petrov	production_owner	independent_owner	pass
G85|G75_AM_S12_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.4622391058581996e-10	2.507478340656855e-10	4.8701545380737715e-10	3.2717415422588873e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S12_E20:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S12_E20:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S12_E20:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S12_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	2.5842489843092816e-10	2.8231190995632772e-10	2.1052849234531715e-10	1.416718472555043e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S12_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	2.5823203865017523e-10	2.8233679781895173e-10	2.1115440443764658e-10	1.4151621391608306e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S12_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	2.5890928845407096e-10	2.8223544268515617e-10	2.1097447552537816e-10	1.4156321252320569e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S12_E50:A04_LAPSE_LIFT_TIMELIVE|C0	2.5823526418116448e-10	2.822094433889085e-10	2.0970486687880386e-10	1.4115535575199661e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S12_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.5821048555592671e-10	2.8220154380259059e-10	2.0978846236895022e-10	1.4123663496835657e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S12_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.5832843703344676e-10	2.8220033694266418e-10	2.1034725515473334e-10	1.4129005268950952e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S12_E50:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S12_E50:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S12_E50:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S13_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	4.3255501514826171e-10	3.6508414817412843e-10	1.0823705362802387e-09	6.7647560924483933e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	4.3335895232537005e-10	3.6623649683158267e-10	1.0802345459966066e-09	6.7206795721294195e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	4.3163380696319968e-10	3.6098696010130002e-10	1.0802568634660119e-09	6.7328802928223012e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E05:A04_LAPSE_LIFT_TIMELIVE|C0	4.2875881759263061e-10	3.6119067025148184e-10	1.0756692873968395e-09	6.6260760184313295e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	4.2952426363946492e-10	3.6110350301853509e-10	1.0746752327222618e-09	6.6405175598518406e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	4.3029586300642895e-10	3.6153371712601852e-10	1.0894961719092651e-09	6.6804681349753619e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E05:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S13_E05:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S13_E05:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S13_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	4.9277522125428884e-10	4.9941740897068773e-10	4.548499282854593e-10	3.9062056891429468e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	4.9278569976421856e-10	4.9941796369248569e-10	4.5496523799275983e-10	3.9061626970241239e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	4.9283991856783953e-10	4.9941704754121546e-10	4.5491525895729365e-10	3.9062490042202336e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E100:A04_LAPSE_LIFT_TIMELIVE|C0	4.9277572445337993e-10	4.9941098542118349e-10	4.5477695907701699e-10	3.9059815786912153e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	4.928182187150963e-10	4.9941183057553719e-10	4.548553946142702e-10	3.9059872938585717e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	4.9275469805013742e-10	4.9941003157512845e-10	4.5478231972345977e-10	3.9059738774568853e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E100:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S13_E100:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S13_E100:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S13_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	3.5122738516955866e-10	3.6929640347875976e-10	9.2405770822726338e-10	7.7627402888938327e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	3.5103364033086688e-10	3.693183840216978e-10	9.2451187729686045e-10	7.7623441712197453e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	3.5165149009644191e-10	3.6923408221589486e-10	9.2428636258328158e-10	7.7622985379936512e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E20:A04_LAPSE_LIFT_TIMELIVE|C0	3.5105624286251892e-10	3.691667233491037e-10	9.2308580549093758e-10	7.7601566177416818e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	3.5100569316248172e-10	3.6916831365141769e-10	9.2304388862714872e-10	7.7606978867982448e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	3.5114313426793233e-10	3.6915140485570311e-10	9.2401462300758249e-10	7.7605098667059813e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E20:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S13_E20:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S13_E20:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S13_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	4.9458437526548146e-10	4.9815637132511328e-10	4.9669647622485158e-10	3.9709927023448901e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	4.9454537898408563e-10	4.9815863447654923e-10	4.9673629029451538e-10	3.9708481142348412e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	4.9468348975466374e-10	4.9815340451506428e-10	4.9687079525883028e-10	3.9711606105479305e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E50:A04_LAPSE_LIFT_TIMELIVE|C0	4.9453724696197166e-10	4.9813141253267772e-10	4.9654369543774258e-10	3.9699930505443927e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	4.9453500900172828e-10	4.9813399833336584e-10	4.9646853011908941e-10	3.9700726895805688e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	4.9458239779651389e-10	4.9812700860908984e-10	4.9665228845424459e-10	3.9699465305291015e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S13_E50:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S13_E50:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S13_E50:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S14_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	2.6073103869485465e-10	2.5999836477598986e-10	7.7350358213884514e-10	4.948800565683e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E05:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	2.6573652768350526e-10	2.624790375969433e-10	7.5592575455327843e-10	4.8641862103631164e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E05:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	2.5353595552619033e-10	2.5146427241522442e-10	7.6173457766254666e-10	4.8882869942503839e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E05:A04_LAPSE_LIFT_TIMELIVE|C0	2.5610850291054236e-10	2.5779307624900467e-10	7.6449964133174388e-10	4.7373336201673825e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E05:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.5544064167904234e-10	2.5857530615258067e-10	7.6289152611949177e-10	4.7416273846720243e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E05:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.5938403871193673e-10	2.6009473664986429e-10	8.0475749811023873e-10	4.8109546660793735e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E05:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S14_E05:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S14_E05:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S14_E100:A03_RADIAL_SHIFT_TIMELIVE|C0	2.9440467186199954e-10	3.2763042250392803e-10	2.1901335746748267e-10	1.7950064997261205e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E100:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	2.9438481672033582e-10	3.2763079394871017e-10	2.1887564434208322e-10	1.794986049561947e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E100:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	2.944287033935999e-10	3.2762984503990838e-10	2.1879445864928467e-10	1.795006686140051e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E100:A04_LAPSE_LIFT_TIMELIVE|C0	2.9434887708177685e-10	3.2762101906441685e-10	2.1882561617738907e-10	1.7948792744398068e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E100:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.9438202511073011e-10	3.2762283340868763e-10	2.1899169844293709e-10	1.7949107124845176e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E100:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.9434808652734896e-10	3.2761989151288318e-10	2.1892817176920833e-10	1.7948771483866946e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E100:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S14_E100:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S14_E100:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S14_E20:A03_RADIAL_SHIFT_TIMELIVE|C0	2.3552513068880315e-10	2.666651631932509e-10	7.1820140894513848e-10	5.8211061117772921e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E20:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	2.3518950979700551e-10	2.6670910181581708e-10	7.1944947850642893e-10	5.8199548624276195e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E20:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	2.3659000590478502e-10	2.6656087529755018e-10	7.1931288185131136e-10	5.8207501180097787e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E20:A04_LAPSE_LIFT_TIMELIVE|C0	2.3499050701997568e-10	2.6655019933715095e-10	7.1511771059310447e-10	5.8164882566967011e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E20:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.3499570302794637e-10	2.6661030791831144e-10	7.1505864148629772e-10	5.8165867564117864e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E20:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.3523744083004351e-10	2.6658715743980546e-10	7.171729632111576e-10	5.8177908912118223e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E20:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S14_E20:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S14_E20:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S14_E50:A03_RADIAL_SHIFT_TIMELIVE|C0	2.9518313621921145e-10	3.2640202692496334e-10	2.5139593859634004e-10	1.8719282631357473e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E50:A03_RADIAL_SHIFT_TIMELIVE|CMINUS	2.951674523983517e-10	3.2640388303544487e-10	2.5117075235940712e-10	1.8719203366811728e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E50:A03_RADIAL_SHIFT_TIMELIVE|CPLUS	2.9536289585979099e-10	3.2639857451997995e-10	2.5131618115083354e-10	1.8719963181144563e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E50:A04_LAPSE_LIFT_TIMELIVE|C0	2.9511570377350809e-10	3.2636683186428744e-10	2.5117105206891959e-10	1.8713930509927826e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E50:A04_LAPSE_LIFT_TIMELIVE|CMINUS	2.9513293186572895e-10	3.2637558121426533e-10	2.5113587610637832e-10	1.8714979534529304e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E50:A04_LAPSE_LIFT_TIMELIVE|CPLUS	2.9516800047064107e-10	3.2636403183111386e-10	2.5094613914939303e-10	1.8711905361733703e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
G85|G75_AM_S14_E50:A05_SHIFT_SUPPORTED_TAPER|C0	5.783761957347887e-11	6.8583373595142298e-11	4.3028604223781101e-10	3.8099028197161275e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S14_E50:A05_SHIFT_SUPPORTED_TAPER|CMINUS	1.7527984284942418e-10	1.5419683240249471e-10	1.1974723488225803e-09	1.0185051121132839e-09	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S14_E50:A05_SHIFT_SUPPORTED_TAPER|CPLUS	5.3082244730189451e-10	4.127748963824271e-10	7.571723963011429e-10	6.9215651604907657e-10	D	D	WEYL_AND_RICCI_AGREE_ON_SPLIT	WEYL_AND_RICCI_AGREE_ON_SPLIT	TRUE
G85|G75_AM_S15_E05:A03_RADIAL_SHIFT_TIMELIVE|C0	1.0388316780244054e-10	1.1443002730334092e-10	6.3645392565258948e-10	5.1759282864586838e-10	I	I	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	SPLIT_MISALIGNED_WITH_CURVATURE_PRINCIPALS	TRUE
