identity_order	identity_id	bank	carrier_id	mask_id	start_point	end_point	global_domain_status
1093	B1_R04_3_M5	B1	R04_3	M5	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1094	B1_R04_3_M6	B1	R04_3	M6	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1095	B1_R04_3_M7	B1	R04_3	M7	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1096	B1_R04_3_M8	B1	R04_3	M8	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1097	B1_R04_3_M9	B1	R04_3	M9	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1098	B1_R04_3_MA	B1	R04_3	MA	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1099	B1_R04_3_MB	B1	R04_3	MB	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1100	B1_R04_3_MC	B1	R04_3	MC	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1101	B1_R04_3_MD	B1	R04_3	MD	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1102	B1_R04_3_ME	B1	R04_3	ME	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1103	B1_R04_3_MF	B1	R04_3	MF	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1104	B1_R05_3_M0	B1	R05_3	M0	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1105	B1_R05_3_M1	B1	R05_3	M1	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1106	B1_R05_3_M2	B1	R05_3	M2	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1107	B1_R05_3_M3	B1	R05_3	M3	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1108	B1_R05_3_M4	B1	R05_3	M4	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1109	B1_R05_3_M5	B1	R05_3	M5	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1110	B1_R05_3_M6	B1	R05_3	M6	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1111	B1_R05_3_M7	B1	R05_3	M7	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1112	B1_R05_3_M8	B1	R05_3	M8	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1113	B1_R05_3_M9	B1	R05_3	M9	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1114	B1_R05_3_MA	B1	R05_3	MA	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1115	B1_R05_3_MB	B1	R05_3	MB	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1116	B1_R05_3_MC	B1	R05_3	MC	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1117	B1_R05_3_MD	B1	R05_3	MD	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1118	B1_R05_3_ME	B1	R05_3	ME	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1119	B1_R05_3_MF	B1	R05_3	MF	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1120	B1_R06_3_M0	B1	R06_3	M0	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1121	B1_R06_3_M1	B1	R06_3	M1	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1122	B1_R06_3_M2	B1	R06_3	M2	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1123	B1_R06_3_M3	B1	R06_3	M3	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1124	B1_R06_3_M4	B1	R06_3	M4	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1125	B1_R06_3_M5	B1	R06_3	M5	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1126	B1_R06_3_M6	B1	R06_3	M6	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1127	B1_R06_3_M7	B1	R06_3	M7	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1128	B1_R06_3_M8	B1	R06_3	M8	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1129	B1_R06_3_M9	B1	R06_3	M9	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1130	B1_R06_3_MA	B1	R06_3	MA	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1131	B1_R06_3_MB	B1	R06_3	MB	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1132	B1_R06_3_MC	B1	R06_3	MC	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1133	B1_R06_3_MD	B1	R06_3	MD	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1134	B1_R06_3_ME	B1	R06_3	ME	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1135	B1_R06_3_MF	B1	R06_3	MF	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1136	B1_R07_3_M0	B1	R07_3	M0	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1137	B1_R07_3_M1	B1	R07_3	M1	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1138	B1_R07_3_M2	B1	R07_3	M2	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1139	B1_R07_3_M3	B1	R07_3	M3	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1140	B1_R07_3_M4	B1	R07_3	M4	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1141	B1_R07_3_M5	B1	R07_3	M5	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1142	B1_R07_3_M6	B1	R07_3	M6	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1143	B1_R07_3_M7	B1	R07_3	M7	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1144	B1_R07_3_M8	B1	R07_3	M8	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1145	B1_R07_3_M9	B1	R07_3	M9	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1146	B1_R07_3_MA	B1	R07_3	MA	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1147	B1_R07_3_MB	B1	R07_3	MB	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1148	B1_R07_3_MC	B1	R07_3	MC	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1149	B1_R07_3_MD	B1	R07_3	MD	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1150	B1_R07_3_ME	B1	R07_3	ME	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1151	B1_R07_3_MF	B1	R07_3	MF	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1152	B1_R08_3_M0	B1	R08_3	M0	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1153	B1_R08_3_M1	B1	R08_3	M1	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1154	B1_R08_3_M2	B1	R08_3	M2	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1155	B1_R08_3_M3	B1	R08_3	M3	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1156	B1_R08_3_M4	B1	R08_3	M4	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1157	B1_R08_3_M5	B1	R08_3	M5	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1158	B1_R08_3_M6	B1	R08_3	M6	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1159	B1_R08_3_M7	B1	R08_3	M7	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1160	B1_R08_3_M8	B1	R08_3	M8	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1161	B1_R08_3_M9	B1	R08_3	M9	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1162	B1_R08_3_MA	B1	R08_3	MA	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1163	B1_R08_3_MB	B1	R08_3	MB	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1164	B1_R08_3_MC	B1	R08_3	MC	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1165	B1_R08_3_MD	B1	R08_3	MD	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1166	B1_R08_3_ME	B1	R08_3	ME	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1167	B1_R08_3_MF	B1	R08_3	MF	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1168	B1_R09_3_M0	B1	R09_3	M0	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1169	B1_R09_3_M1	B1	R09_3	M1	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1170	B1_R09_3_M2	B1	R09_3	M2	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1171	B1_R09_3_M3	B1	R09_3	M3	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1172	B1_R09_3_M4	B1	R09_3	M4	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1173	B1_R09_3_M5	B1	R09_3	M5	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1174	B1_R09_3_M6	B1	R09_3	M6	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1175	B1_R09_3_M7	B1	R09_3	M7	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1176	B1_R09_3_M8	B1	R09_3	M8	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1177	B1_R09_3_M9	B1	R09_3	M9	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1178	B1_R09_3_MA	B1	R09_3	MA	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1179	B1_R09_3_MB	B1	R09_3	MB	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1180	B1_R09_3_MC	B1	R09_3	MC	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1181	B1_R09_3_MD	B1	R09_3	MD	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1182	B1_R09_3_ME	B1	R09_3	ME	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1183	B1_R09_3_MF	B1	R09_3	MF	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1184	B1_R10_3_M0	B1	R10_3	M0	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1185	B1_R10_3_M1	B1	R10_3	M1	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1186	B1_R10_3_M2	B1	R10_3	M2	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1187	B1_R10_3_M3	B1	R10_3	M3	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1188	B1_R10_3_M4	B1	R10_3	M4	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1189	B1_R10_3_M5	B1	R10_3	M5	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1190	B1_R10_3_M6	B1	R10_3	M6	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1191	B1_R10_3_M7	B1	R10_3	M7	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1192	B1_R10_3_M8	B1	R10_3	M8	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1193	B1_R10_3_M9	B1	R10_3	M9	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1194	B1_R10_3_MA	B1	R10_3	MA	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1195	B1_R10_3_MB	B1	R10_3	MB	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1196	B1_R10_3_MC	B1	R10_3	MC	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1197	B1_R10_3_MD	B1	R10_3	MD	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1198	B1_R10_3_ME	B1	R10_3	ME	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1199	B1_R10_3_MF	B1	R10_3	MF	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1200	B1_R11_3_M0	B1	R11_3	M0	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1201	B1_R11_3_M1	B1	R11_3	M1	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1202	B1_R11_3_M2	B1	R11_3	M2	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1203	B1_R11_3_M3	B1	R11_3	M3	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1204	B1_R11_3_M4	B1	R11_3	M4	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1205	B1_R11_3_M5	B1	R11_3	M5	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1206	B1_R11_3_M6	B1	R11_3	M6	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1207	B1_R11_3_M7	B1	R11_3	M7	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1208	B1_R11_3_M8	B1	R11_3	M8	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1209	B1_R11_3_M9	B1	R11_3	M9	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1210	B1_R11_3_MA	B1	R11_3	MA	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1211	B1_R11_3_MB	B1	R11_3	MB	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1212	B1_R11_3_MC	B1	R11_3	MC	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1213	B1_R11_3_MD	B1	R11_3	MD	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1214	B1_R11_3_ME	B1	R11_3	ME	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1215	B1_R11_3_MF	B1	R11_3	MF	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1216	B1_R12_3_M0	B1	R12_3	M0	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1217	B1_R12_3_M1	B1	R12_3	M1	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1218	B1_R12_3_M2	B1	R12_3	M2	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1219	B1_R12_3_M3	B1	R12_3	M3	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1220	B1_R12_3_M4	B1	R12_3	M4	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1221	B1_R12_3_M5	B1	R12_3	M5	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1222	B1_R12_3_M6	B1	R12_3	M6	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1223	B1_R12_3_M7	B1	R12_3	M7	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1224	B1_R12_3_M8	B1	R12_3	M8	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1225	B1_R12_3_M9	B1	R12_3	M9	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1226	B1_R12_3_MA	B1	R12_3	MA	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1227	B1_R12_3_MB	B1	R12_3	MB	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
1228	B1_R12_3_MC	B1	R12_3	MC	[0.3333333333333333,-0.25,0.2,-0.16666666666666666]	[0.5,0.0,-0.3333333333333333,0.25]	LOCAL_ANALYTIC_CHART_ONLY
