configuration_id	carrier_id	mask_id	bank	point_id	gradient_norm	gradient_class	parent_tensor_residual	selfadjoint_operator_residual	skew_operator_residual	riemann_isolated_real_simple_eigenplanes	riemann_nondegenerate_simple_eigenplanes	riemann_complementary_split_count	riemann_repeated_eigenvalue_multiplicity	riemann_complex_isolated_count	riemann_numeric_status	weyl_isolated_real_simple_eigenplanes	weyl_nondegenerate_simple_eigenplanes	weyl_complementary_split_count	weyl_repeated_eigenvalue_multiplicity	weyl_complex_isolated_count	weyl_numeric_status	retained	physical_merit
R04_1_MB_B0_P4	R04_1	MB	B0	P4	0.00030118712183452355	SPACELIKE	0.0	1.3877787807814457e-17	1.3312807887456817e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R04_1_MC_B0_P4	R04_1	MC	B0	P4	0.0003059331600041682	SPACELIKE	0.0	5.204170427930421e-18	1.214306433183765e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R04_1_MD_B0_P4	R04_1	MD	B0	P4	0.0003073089274203987	SPACELIKE	0.0	6.938893903907228e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R04_1_ME_B0_P4	R04_1	ME	B0	P4	0.0002858752171462412	SPACELIKE	0.0	1.0408340855860843e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R04_1_MF_B0_P4	R04_1	MF	B0	P4	0.00028725098456247166	SPACELIKE	0.0	1.3877787807814457e-17	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_M0_B0_P4	R05_1	M0	B0	P4	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_M1_B0_P4	R05_1	M1	B0	P4	0.0	ZERO	0.0	3.469446951953614e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_M2_B0_P4	R05_1	M2	B0	P4	0.0	ZERO	0.0	4.336808689942018e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_M3_B0_P4	R05_1	M3	B0	P4	0.0	ZERO	0.0	3.469446951953614e-18	1.214306433183765e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_M4_B0_P4	R05_1	M4	B0	P4	0.0	ZERO	0.0	4.336808689942018e-18	1.0408340855860843e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_M5_B0_P4	R05_1	M5	B0	P4	0.0	ZERO	0.0	2.0816681711721685e-17	1.3877787807814457e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_M6_B0_P4	R05_1	M6	B0	P4	0.0	ZERO	0.0	1.3877787807814457e-17	1.1275702593849246e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_M7_B0_P4	R05_1	M7	B0	P4	0.0	ZERO	0.0	1.3877787807814457e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_M8_B0_P4	R05_1	M8	B0	P4	0.00031980724776446093	SPACELIKE	0.0	6.938893903907228e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_M9_B0_P4	R05_1	M9	B0	P4	0.00031945894436601356	SPACELIKE	0.0	6.938893903907228e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_MA_B0_P4	R05_1	MA	B0	P4	0.0003140212755375991	SPACELIKE	0.0	6.938893903907228e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_MB_B0_P4	R05_1	MB	B0	P4	0.0003136729721391514	SPACELIKE	0.0	6.938893903907228e-18	1.214306433183765e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_MC_B0_P4	R05_1	MC	B0	P4	0.0003310033440452021	SPACELIKE	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_MD_B0_P4	R05_1	MD	B0	P4	0.00033073531422312373	SPACELIKE	0.0	2.0816681711721685e-17	1.3877787807814457e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_ME_B0_P4	R05_1	ME	B0	P4	0.00032521737181833983	SPACELIKE	0.0	1.3877787807814457e-17	1.1275702593849246e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R05_1_MF_B0_P4	R05_1	MF	B0	P4	0.000324949341996262	SPACELIKE	0.0	1.3877787807814457e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_M0_B0_P4	R06_1	M0	B0	P4	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_M1_B0_P4	R06_1	M1	B0	P4	0.0	ZERO	0.0	3.469446951953614e-18	1.1384122811097797e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_M2_B0_P4	R06_1	M2	B0	P4	0.0	ZERO	0.0	4.336808689942018e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_M3_B0_P4	R06_1	M3	B0	P4	0.0	ZERO	0.0	2.0816681711721685e-17	1.9081958235744878e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_M4_B0_P4	R06_1	M4	B0	P4	0.0	ZERO	0.0	6.938893903907228e-18	9.595189226496714e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_M5_B0_P4	R06_1	M5	B0	P4	0.0	ZERO	0.0	1.214306433183765e-17	1.3193915606686837e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_M6_B0_P4	R06_1	M6	B0	P4	0.0	ZERO	0.0	3.469446951953614e-18	2.42861286636753e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_M7_B0_P4	R06_1	M7	B0	P4	0.0	ZERO	0.0	1.3010426069826053e-17	1.7424702108229764e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_M8_B0_P4	R06_1	M8	B0	P4	0.00031980724776446093	SPACELIKE	0.0	6.938893903907228e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_M9_B0_P4	R06_1	M9	B0	P4	0.00032024361630902183	SPACELIKE	0.0	6.938893903907228e-18	1.1384122811097797e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_MA_B0_P4	R06_1	MA	B0	P4	0.0003140212755375991	SPACELIKE	0.0	6.938893903907228e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_MB_B0_P4	R06_1	MB	B0	P4	0.0003144576440821601	SPACELIKE	0.0	2.0816681711721685e-17	1.9081958235744878e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_MC_B0_P4	R06_1	MC	B0	P4	0.00030905826029987017	SPACELIKE	0.0	6.938893903907228e-18	9.595189226496714e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_MD_B0_P4	R06_1	MD	B0	P4	0.0003094963307036406	SPACELIKE	0.0	1.214306433183765e-17	1.3193915606686837e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_ME_B0_P4	R06_1	ME	B0	P4	0.0003032722880730082	SPACELIKE	0.0	5.204170427930421e-18	2.42861286636753e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R06_1_MF_B0_P4	R06_1	MF	B0	P4	0.00030371035847677865	SPACELIKE	0.0	1.3010426069826053e-17	1.7424702108229764e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M0_B0_P4	R07_1	M0	B0	P4	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M1_B0_P4	R07_1	M1	B0	P4	0.0	ZERO	0.0	8.673617379884035e-18	6.938893903907228e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M2_B0_P4	R07_1	M2	B0	P4	0.0	ZERO	0.0	3.469446951953614e-18	8.202386641768087e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M3_B0_P4	R07_1	M3	B0	P4	0.0	ZERO	0.0	1.214306433183765e-17	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M4_B0_P4	R07_1	M4	B0	P4	0.0	ZERO	0.0	6.938893903907228e-18	1.214306433183765e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M5_B0_P4	R07_1	M5	B0	P4	0.0	ZERO	0.0	1.3877787807814457e-17	6.938893903907228e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M6_B0_P4	R07_1	M6	B0	P4	0.0	ZERO	0.0	6.938893903907228e-18	1.3892529297941392e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M7_B0_P4	R07_1	M7	B0	P4	0.0	ZERO	0.0	6.938893903907228e-18	1.3880182173552722e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M8_B0_P4	R07_1	M8	B0	P4	0.00031980724776446093	SPACELIKE	0.0	6.938893903907228e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_M9_B0_P4	R07_1	M9	B0	P4	0.0003184600600853175	SPACELIKE	0.0	8.673617379884035e-18	6.938893903907228e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_MA_B0_P4	R07_1	MA	B0	P4	0.0002997493049065339	SPACELIKE	0.0	3.469446951953614e-18	8.202386641768087e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_MB_B0_P4	R07_1	MB	B0	P4	0.00029840211722739025	SPACELIKE	0.0	1.214306433183765e-17	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_MC_B0_P4	R07_1	MC	B0	P4	0.0003331482350606915	SPACELIKE	0.0	6.938893903907228e-18	1.214306433183765e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_MD_B0_P4	R07_1	MD	B0	P4	0.0003318196762523223	SPACELIKE	0.0	1.3877787807814457e-17	6.938893903907228e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_ME_B0_P4	R07_1	ME	B0	P4	0.0003130902922027647	SPACELIKE	0.0	6.938893903907228e-18	1.3892529297941392e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R07_1_MF_B0_P4	R07_1	MF	B0	P4	0.0003117617333943956	SPACELIKE	0.0	6.938893903907228e-18	1.3880182173552722e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M0_B0_P4	R08_1	M0	B0	P4	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M1_B0_P4	R08_1	M1	B0	P4	0.0	ZERO	0.0	5.204170427930421e-18	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M2_B0_P4	R08_1	M2	B0	P4	0.0	ZERO	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M3_B0_P4	R08_1	M3	B0	P4	0.0	ZERO	0.0	1.0408340855860843e-17	1.431146867680866e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M4_B0_P4	R08_1	M4	B0	P4	0.0	ZERO	0.0	3.469446951953614e-18	1.3877787807814457e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M5_B0_P4	R08_1	M5	B0	P4	0.0	ZERO	0.0	6.071532165918825e-18	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M6_B0_P4	R08_1	M6	B0	P4	0.0	ZERO	0.0	5.204170427930421e-18	1.5612511283791264e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M7_B0_P4	R08_1	M7	B0	P4	0.0	ZERO	0.0	6.938893903907228e-18	1.268903506936214e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M8_B0_P4	R08_1	M8	B0	P4	0.00031980724776446093	SPACELIKE	0.0	6.938893903907228e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_M9_B0_P4	R08_1	M9	B0	P4	0.0003212365307338407	SPACELIKE	0.0	5.204170427930421e-18	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_MA_B0_P4	R08_1	MA	B0	P4	0.0003064918216132925	SPACELIKE	0.0	6.938893903907228e-18	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_MB_B0_P4	R08_1	MB	B0	P4	0.00030792110458267245	SPACELIKE	0.0	1.0408340855860843e-17	1.431146867680866e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_MC_B0_P4	R08_1	MC	B0	P4	0.0003336574076509254	SPACELIKE	0.0	3.469446951953614e-18	1.3877787807814457e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_MD_B0_P4	R08_1	MD	B0	P4	0.0003351455476808578	SPACELIKE	0.0	6.071532165918825e-18	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_ME_B0_P4	R08_1	ME	B0	P4	0.0003203419814997568	SPACELIKE	0.0	6.938893903907228e-18	1.5612511283791264e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R08_1_MF_B0_P4	R08_1	MF	B0	P4	0.00032183012152968925	SPACELIKE	0.0	6.938893903907228e-18	1.268903506936214e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M0_B0_P4	R09_1	M0	B0	P4	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M1_B0_P4	R09_1	M1	B0	P4	0.0	ZERO	0.0	1.3877787807814457e-17	1.8106176280507924e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M2_B0_P4	R09_1	M2	B0	P4	0.0	ZERO	0.0	5.204170427930421e-18	1.474514954580286e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M3_B0_P4	R09_1	M3	B0	P4	0.0	ZERO	0.0	6.938893903907228e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M4_B0_P4	R09_1	M4	B0	P4	0.0	ZERO	0.0	4.336808689942018e-18	8.673617379884035e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M5_B0_P4	R09_1	M5	B0	P4	0.0	ZERO	0.0	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M6_B0_P4	R09_1	M6	B0	P4	0.0	ZERO	0.0	1.3877787807814457e-17	2.0816681711721685e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M7_B0_P4	R09_1	M7	B0	P4	0.0	ZERO	0.0	8.673617379884035e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M8_B0_P4	R09_1	M8	B0	P4	0.00031980724776446093	SPACELIKE	0.0	6.938893903907228e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_M9_B0_P4	R09_1	M9	B0	P4	0.0003194504589386476	SPACELIKE	0.0	1.3877787807814457e-17	1.8106176280507924e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_MA_B0_P4	R09_1	MA	B0	P4	0.0003207466912056019	SPACELIKE	0.0	5.204170427930421e-18	1.474514954580286e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_MB_B0_P4	R09_1	MB	B0	P4	0.00032038990237978854	SPACELIKE	0.0	6.938893903907228e-18	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_MC_B0_P4	R09_1	MC	B0	P4	0.0003086158359862923	SPACELIKE	0.0	4.336808689942018e-18	8.673617379884035e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_MD_B0_P4	R09_1	MD	B0	P4	0.00030818004065887375	SPACELIKE	0.0	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_ME_B0_P4	R09_1	ME	B0	P4	0.0003095552794274329	SPACELIKE	0.0	1.3877787807814457e-17	2.0816681711721685e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R09_1_MF_B0_P4	R09_1	MF	B0	P4	0.0003091194841000145	SPACELIKE	0.0	8.673617379884035e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M0_B0_P4	R10_1	M0	B0	P4	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M1_B0_P4	R10_1	M1	B0	P4	0.0	ZERO	0.0	3.469446951953614e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M2_B0_P4	R10_1	M2	B0	P4	0.0	ZERO	0.0	5.204170427930421e-18	1.474514954580286e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M3_B0_P4	R10_1	M3	B0	P4	0.0	ZERO	0.0	8.673617379884035e-18	1.417677586724053e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M4_B0_P4	R10_1	M4	B0	P4	0.0	ZERO	0.0	3.469446951953614e-18	8.673617379884035e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M5_B0_P4	R10_1	M5	B0	P4	0.0	ZERO	0.0	5.204170427930421e-18	8.081375474387515e-18	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M6_B0_P4	R10_1	M6	B0	P4	0.0	ZERO	0.0	1.0408340855860843e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M7_B0_P4	R10_1	M7	B0	P4	0.0	ZERO	0.0	6.938893903907228e-18	3.122502256758253e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M8_B0_P4	R10_1	M8	B0	P4	0.00031980724776446093	SPACELIKE	0.0	6.938893903907228e-18	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_M9_B0_P4	R10_1	M9	B0	P4	0.000320239275816026	SPACELIKE	0.0	3.469446951953614e-18	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_MA_B0_P4	R10_1	MA	B0	P4	0.0003207466912056019	SPACELIKE	0.0	5.204170427930421e-18	1.474514954580286e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_MB_B0_P4	R10_1	MB	B0	P4	0.00032117871925716693	SPACELIKE	0.0	8.673617379884035e-18	1.417677586724053e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_MC_B0_P4	R10_1	MC	B0	P4	0.0003304966435729019	SPACELIKE	0.0	6.938893903907228e-18	8.673617379884035e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_MD_B0_P4	R10_1	MD	B0	P4	0.0003309270770071836	SPACELIKE	0.0	5.204170427930421e-18	8.081375474387515e-18	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_ME_B0_P4	R10_1	ME	B0	P4	0.0003314360870140424	SPACELIKE	0.0	1.0408340855860843e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R10_1_MF_B0_P4	R10_1	MF	B0	P4	0.0003318665204483242	SPACELIKE	0.0	6.938893903907228e-18	3.122502256758253e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_M0_B0_P4	R11_1	M0	B0	P4	0.0	ZERO	0.0	0.0	0.0	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
R11_1_M1_B0_P4	R11_1	M1	B0	P4	0.0	ZERO	0.0	1.3877787807814457e-17	6.938893903907228e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	NOT_EVALUATED
