configuration_id	transform_id	covariance_metric	covariance_gradient	covariance_ricci_operator	covariance_hessian_operator	covariance_phi_dyad	covariance_curvature_generators	covariance_maximum	riemann_isolated_real_simple_eigenplanes	riemann_nondegenerate_simple_eigenplanes	riemann_complementary_split_count	riemann_repeated_eigenvalue_multiplicity	riemann_complex_isolated_count	riemann_numeric_status	weyl_isolated_real_simple_eigenplanes	weyl_nondegenerate_simple_eigenplanes	weyl_complementary_split_count	weyl_repeated_eigenvalue_multiplicity	weyl_complex_isolated_count	weyl_numeric_status	riemann_summary_agreement	weyl_summary_agreement	retained
R05_1_MA_B1_P1	N02_CROSS_NONLINEAR	2.1408025267115498e-17	1.734723475976807e-18	1.8214596497756474e-17	5.204170427930421e-18	5.421010862427522e-20	1.734723475976807e-17	2.1408025267115498e-17	0	0	0	0	0	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R05_1_MB_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.5612511283791264e-17	1.734723475976807e-18	0.0	1.3877787807814457e-17	1.5612511283791264e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R05_1_MB_B1_P1	N02_CROSS_NONLINEAR	1.0702458279191832e-17	1.734723475976807e-18	8.673617379884035e-18	3.469446951953614e-18	1.0842021724855044e-19	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R05_1_MC_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	5.204170427930421e-18	1.734723475976807e-18	0.0	8.239936510889834e-18	8.239936510889834e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R05_1_MC_B1_P1	N02_CROSS_NONLINEAR	8.630915405005811e-17	3.469446951953614e-18	1.0408340855860843e-17	5.204170427930421e-18	5.421010862427522e-20	1.734723475976807e-17	8.630915405005811e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R05_1_MD_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	9.540979117872439e-18	8.673617379884035e-19	0.0	1.6479873021779667e-17	1.6479873021779667e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R05_1_MD_B1_P1	N02_CROSS_NONLINEAR	8.629652181944167e-17	6.938893903907228e-18	2.42861286636753e-17	6.938893903907228e-18	1.6263032587282567e-19	2.7755575615628914e-17	8.629652181944167e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R05_1_ME_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	1.734723475976807e-18	0.0	2.42861286636753e-17	2.42861286636753e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R05_1_ME_B1_P1	N02_CROSS_NONLINEAR	1.7174556632017025e-16	6.938893903907228e-18	1.8106176280507924e-17	5.204170427930421e-18	2.168404344971009e-19	2.42861286636753e-17	1.7174556632017025e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R05_1_MF_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.5612511283791264e-17	3.469446951953614e-18	0.0	1.734723475976807e-17	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R05_1_MF_B1_P1	N02_CROSS_NONLINEAR	1.7172055666405162e-16	3.469446951953614e-18	2.0816681711721685e-17	1.0408340855860843e-17	1.0842021724855044e-19	1.734723475976807e-17	1.7172055666405162e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M0_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M0_B1_P1	N02_CROSS_NONLINEAR	1.721357532173647e-16	0.0	2.254338121946934e-18	0.0	0.0	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M1_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.42861286636753e-17	0.0	0.0	2.0816681711721685e-17	2.42861286636753e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M1_B1_P1	N02_CROSS_NONLINEAR	1.7216116718998416e-16	0.0	2.0816681711721685e-17	0.0	0.0	1.0408340855860843e-17	1.7216116718998416e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M2_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.0408340855860843e-17	0.0	0.0	1.214306433183765e-17	1.214306433183765e-17	0	0	0	0	0	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M2_B1_P1	N02_CROSS_NONLINEAR	2.1408025267115498e-17	0.0	1.8214596497756474e-17	0.0	0.0	1.734723475976807e-17	2.1408025267115498e-17	0	0	0	0	0	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M3_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	1.3010426069826053e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M3_B1_P1	N02_CROSS_NONLINEAR	2.1411169924019514e-17	0.0	1.3877787807814457e-17	0.0	0.0	1.3877787807814457e-17	2.1411169924019514e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M4_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.0816681711721685e-17	0.0	0.0	1.9949319973733282e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M4_B1_P1	N02_CROSS_NONLINEAR	2.1456899183212015e-17	0.0	1.3877787807814457e-17	0.0	0.0	2.168404344971009e-17	2.168404344971009e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M5_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	8.673617379884035e-18	0.0	0.0	1.431146867680866e-17	1.431146867680866e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M5_B1_P1	N02_CROSS_NONLINEAR	1.71680465727126e-16	0.0	1.3877787807814457e-17	0.0	0.0	1.5612511283791264e-17	1.71680465727126e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M6_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.5612511283791264e-17	0.0	0.0	1.734723475976807e-17	1.734723475976807e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M6_B1_P1	N02_CROSS_NONLINEAR	2.134810421301034e-17	0.0	1.0842021724855044e-17	0.0	0.0	1.734723475976807e-17	2.134810421301034e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M7_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.734723475976807e-17	0.0	0.0	1.3877787807814457e-17	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M7_B1_P1	N02_CROSS_NONLINEAR	1.7080985031582674e-16	0.0	1.3877787807814457e-17	0.0	0.0	2.0816681711721685e-17	1.7080985031582674e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M8_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M8_B1_P1	N02_CROSS_NONLINEAR	1.721357532173647e-16	3.469446951953614e-18	2.254338121946934e-18	6.938893903907228e-18	1.0842021724855044e-19	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M9_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.42861286636753e-17	3.469446951953614e-18	0.0	2.0816681711721685e-17	2.42861286636753e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_M9_B1_P1	N02_CROSS_NONLINEAR	1.7216116718998416e-16	5.204170427930421e-18	2.0816681711721685e-17	1.0408340855860843e-17	1.0842021724855044e-19	1.0408340855860843e-17	1.7216116718998416e-16	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_MA_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.0408340855860843e-17	3.469446951953614e-18	0.0	1.214306433183765e-17	1.214306433183765e-17	0	0	0	0	0	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_MA_B1_P1	N02_CROSS_NONLINEAR	2.1408025267115498e-17	1.734723475976807e-18	1.8214596497756474e-17	5.204170427930421e-18	5.421010862427522e-20	1.734723475976807e-17	2.1408025267115498e-17	0	0	0	0	0	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_MB_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	8.673617379884035e-19	0.0	1.3010426069826053e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_MB_B1_P1	N02_CROSS_NONLINEAR	2.1411169924019514e-17	6.938893903907228e-18	1.3877787807814457e-17	6.938893903907228e-18	2.168404344971009e-19	1.3877787807814457e-17	2.1411169924019514e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_MC_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.0816681711721685e-17	1.734723475976807e-18	0.0	1.9949319973733282e-17	2.0816681711721685e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_MC_B1_P1	N02_CROSS_NONLINEAR	2.1456899183212015e-17	1.0408340855860843e-17	1.3877787807814457e-17	6.938893903907228e-18	2.710505431213761e-19	2.168404344971009e-17	2.168404344971009e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_MD_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	8.673617379884035e-18	1.734723475976807e-18	0.0	1.431146867680866e-17	1.431146867680866e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_MD_B1_P1	N02_CROSS_NONLINEAR	1.71680465727126e-16	5.204170427930421e-18	1.3877787807814457e-17	5.204170427930421e-18	1.0842021724855044e-19	1.5612511283791264e-17	1.71680465727126e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_ME_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.5612511283791264e-17	3.469446951953614e-18	0.0	1.734723475976807e-17	1.734723475976807e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_ME_B1_P1	N02_CROSS_NONLINEAR	2.134810421301034e-17	3.469446951953614e-18	1.0842021724855044e-17	6.938893903907228e-18	1.0842021724855044e-19	1.734723475976807e-17	2.134810421301034e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_MF_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.734723475976807e-17	1.734723475976807e-18	0.0	1.3877787807814457e-17	1.734723475976807e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R06_1_MF_B1_P1	N02_CROSS_NONLINEAR	1.7080985031582674e-16	1.734723475976807e-18	1.3877787807814457e-17	3.469446951953614e-18	1.0842021724855044e-19	2.0816681711721685e-17	1.7080985031582674e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M0_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M0_B1_P1	N02_CROSS_NONLINEAR	1.721357532173647e-16	0.0	2.254338121946934e-18	0.0	0.0	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M1_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	1.8214596497756474e-17	1.8214596497756474e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M1_B1_P1	N02_CROSS_NONLINEAR	1.7211062980213563e-16	0.0	4.85722573273506e-17	0.0	0.0	1.1806898130896099e-17	1.7211062980213563e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M2_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	0.0	0.0	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M2_B1_P1	N02_CROSS_NONLINEAR	2.1408020758422967e-17	0.0	1.3877787807814457e-17	0.0	0.0	1.214306433183765e-17	2.1408020758422967e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M3_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.0816681711721685e-17	0.0	0.0	2.0816681711721685e-17	2.0816681711721685e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M3_B1_P1	N02_CROSS_NONLINEAR	2.1404912051000476e-17	0.0	1.3877787807814457e-17	0.0	0.0	1.5612511283791264e-17	2.1404912051000476e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M4_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	0.0	0.0	1.1492543028346347e-17	1.1492543028346347e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M4_B1_P1	N02_CROSS_NONLINEAR	1.725970970123114e-16	0.0	1.0408340855860843e-17	0.0	0.0	3.2959746043559335e-17	1.725970970123114e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M5_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	1.474514954580286e-17	1.474514954580286e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M5_B1_P1	N02_CROSS_NONLINEAR	1.7257183875916368e-16	0.0	1.3877787807814457e-17	0.0	0.0	1.214306433183765e-17	1.7257183875916368e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M6_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	1.214306433183765e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M6_B1_P1	N02_CROSS_NONLINEAR	1.7172177164075242e-16	0.0	2.7755575615628914e-17	0.0	0.0	1.734723475976807e-17	1.7172177164075242e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M7_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.0816681711721685e-17	0.0	0.0	2.2551405187698492e-17	2.2551405187698492e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M7_B1_P1	N02_CROSS_NONLINEAR	2.1462096114203777e-17	0.0	2.7755575615628914e-17	0.0	0.0	3.469446951953614e-17	3.469446951953614e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M8_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M8_B1_P1	N02_CROSS_NONLINEAR	1.721357532173647e-16	3.469446951953614e-18	2.254338121946934e-18	6.938893903907228e-18	1.0842021724855044e-19	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M9_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	1.734723475976807e-18	0.0	1.8214596497756474e-17	1.8214596497756474e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_M9_B1_P1	N02_CROSS_NONLINEAR	1.7211062980213563e-16	3.469446951953614e-18	4.85722573273506e-17	6.938893903907228e-18	5.421010862427522e-20	1.1806898130896099e-17	1.7211062980213563e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_MA_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	5.421010862427522e-19	0.0	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_MA_B1_P1	N02_CROSS_NONLINEAR	2.1408020758422967e-17	5.204170427930421e-18	1.3877787807814457e-17	3.469446951953614e-18	1.0842021724855044e-19	1.214306433183765e-17	2.1408020758422967e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_MB_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.0816681711721685e-17	1.734723475976807e-18	0.0	2.0816681711721685e-17	2.0816681711721685e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_MB_B1_P1	N02_CROSS_NONLINEAR	2.1404912051000476e-17	5.204170427930421e-18	1.3877787807814457e-17	5.204170427930421e-18	1.0842021724855044e-19	1.5612511283791264e-17	2.1404912051000476e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_MC_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	1.734723475976807e-18	0.0	1.1492543028346347e-17	1.1492543028346347e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_MC_B1_P1	N02_CROSS_NONLINEAR	1.725970970123114e-16	1.0408340855860843e-17	1.0408340855860843e-17	1.0408340855860843e-17	2.168404344971009e-19	3.2959746043559335e-17	1.725970970123114e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_MD_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	3.469446951953614e-18	0.0	1.474514954580286e-17	1.474514954580286e-17	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_MD_B1_P1	N02_CROSS_NONLINEAR	1.7257183875916368e-16	3.469446951953614e-18	1.3877787807814457e-17	3.469446951953614e-18	1.0842021724855044e-19	1.214306433183765e-17	1.7257183875916368e-16	0	0	0	0	6	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_ME_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	1.734723475976807e-18	0.0	1.214306433183765e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_ME_B1_P1	N02_CROSS_NONLINEAR	1.7172177164075242e-16	3.469446951953614e-18	2.7755575615628914e-17	5.204170427930421e-18	1.0842021724855044e-19	1.734723475976807e-17	1.7172177164075242e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_MF_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.0816681711721685e-17	3.469446951953614e-18	0.0	2.2551405187698492e-17	2.2551405187698492e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R07_1_MF_B1_P1	N02_CROSS_NONLINEAR	2.1462096114203777e-17	6.938893903907228e-18	2.7755575615628914e-17	2.0816681711721685e-17	2.168404344971009e-19	3.469446951953614e-17	3.469446951953614e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M0_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	2.438700771842557e-18	0.0	0.0	4.5470950675645325e-18	4.5470950675645325e-18	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M0_B1_P1	N02_CROSS_NONLINEAR	1.721357532173647e-16	0.0	2.254338121946934e-18	0.0	0.0	3.582733909366194e-18	1.721357532173647e-16	0	0	0	6	0	NUMERIC_CLASSIFIED	0	0	0	6	0	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M1_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M1_B1_P1	N02_CROSS_NONLINEAR	1.7216116718998416e-16	0.0	2.7755575615628914e-17	0.0	0.0	3.642919299551295e-17	1.7216116718998416e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M2_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.5395670849294163e-17	0.0	0.0	1.3877787807814457e-17	1.5395670849294163e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M2_B1_P1	N02_CROSS_NONLINEAR	2.1618330496979457e-17	0.0	8.673617379884035e-18	0.0	0.0	1.5612511283791264e-17	2.1618330496979457e-17	0	0	0	0	2	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M3_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	0.0	0.0	1.0408340855860843e-17	1.0408340855860843e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M3_B1_P1	N02_CROSS_NONLINEAR	4.3243074492169044e-17	0.0	1.734723475976807e-17	0.0	0.0	1.734723475976807e-17	4.3243074492169044e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M4_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	6.938893903907228e-18	0.0	0.0	9.540979117872439e-18	9.540979117872439e-18	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M4_B1_P1	N02_CROSS_NONLINEAR	1.725970970123114e-16	0.0	1.0408340855860843e-17	0.0	0.0	2.42861286636753e-17	1.725970970123114e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M5_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.3877787807814457e-17	0.0	0.0	1.3877787807814457e-17	1.3877787807814457e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M5_B1_P1	N02_CROSS_NONLINEAR	1.7262264740238186e-16	0.0	1.3877787807814457e-17	0.0	0.0	2.42861286636753e-17	1.7262264740238186e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M6_B1_P1	N01_IDENTITY_NONLINEAR	0.0	0.0	1.5612511283791264e-17	0.0	0.0	1.3877787807814457e-17	1.5612511283791264e-17	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
R08_1_M6_B1_P1	N02_CROSS_NONLINEAR	1.7340873909052157e-16	0.0	3.469446951953614e-17	0.0	0.0	2.0816681711721685e-17	1.7340873909052157e-16	0	0	0	0	4	NUMERIC_CLASSIFIED	0	0	0	0	6	NUMERIC_CLASSIFIED	YES	YES	YES
