candidate_id	profile_id	role	a	loop_id	parameter_name	parameter_value	H_256	H_512	H_1024	H_2048	convergence_difference	convergence_threshold	orientation_reverse_H_2048	orientation_reversal_error	status
C09	C09	PRIMARY_OWNER	1	R05	rho	0.05	-0.00000000150148596207182482800664616816334115307062270217456294485270123468299367126290642560711998055647131953293	-0.0000000015014865326064731309113788814270095287099231886613649343640780235075075962879035211866658724890413016128	-0.00000000150148653260657005629523301753142636439054757271376573585582350067086443760891646808340419454548333321963	-0.00000000150148653260657005629523301880089388143280841891760817391499043598712300296824655034635126256088217144936	1.26946751704226084620384243805916693531625856535933008226294706801539883822972602895276469543045763196803e-36	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.00000000150148653260657005629523301880089388143280841891760817391499043598712300296824655034635126256087683033106	5.34111829268372413570017278707130785503977709044534539580036838130445013464047145050382081324628825785209e-105	UNRESOLVED_NUMERICAL
C09	C09	PRIMARY_OWNER	1	R05	rho	0.1	-0.0000000464339436774672448462340778514005152303527221616768994626078523640680880760766285952064430829040468324154	-0.0000000464339475025453524824443263035111917820096233869428609006633834914634013609986472626041750425216590958354	-0.000000046433947502545470380730593734033160008199032846437297741743417574549698180465325306938135701986097445421	-0.0000000464339475025454703807305937340135961758667651679604763040134011467402834472285336489182086936232522805044	1.95638323322676784768214377300164278094147332367916580199270083628451649165432053728356353159976437409241e-38	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	0.0000000464339475025454703807305937340135961758667651679604763040134011467402834472285336489182086936232573449219	5.06441743370569446626101789010454914410450215578912469614025457924211866090995971089742286950531829917706e-105	UNRESOLVED_NUMERICAL
C09	C09	PRIMARY_OWNER	1	R06	rho	0.01	0.000000000000484115892429098865742851581743768196268099473488822748688301169330436337032155457786975811042357644017064	0.000000000000484113977268214128978350969356920698994861686302634307038974741527212581545713032751601751245697069299991	0.000000000000484113977267667566825952446334069866926285087905478033386950930316913253272248589377595049356058851466822	0.00000000000048411397726766756682595252010326429361030662682308942056976380977011087358659368363561417957921840174999	7.37691944266840215389176113871828128794531976203143450942580191302231595502831677828248980727979293286057e-38	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000000000484113977267667566825952520103264293610306626823089420569763809770110873586593683635614179579020440941773	1.97960808216759069724210312725875022373878603048786288969843309740164613658857104464305005727695979567123e-106	UNRESOLVED_NUMERICAL
C09	C09	PRIMARY_OWNER	1	R06	rho	0.05	0.00000000149451860083720429987848468994484619165892351139746559359415928449114294845520994798063099324215406014153	0.00000000149451917139010100192255106890723897540700767360101919810060518350317798099343171612073702598779892222568	0.00000000149451917139019787754280747819551224466399579379138937198846033038337941792393893460395968121758712138382	0.00000000149451917139019787754280747945940781211815167327012674454862495022555653762942893077403278772006975242316	1.26389556745415587947873737256016461984217711970548999617007310650248263103934354355040144935820499793045e-36	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.00000000149451917139019787754280747945940781211815167327012674454862495022555653762942893077403278772007121472633	1.46230316417929918645610991642009531404923825409544054967768821857388997203953107225411468253432919204184e-105	UNRESOLVED_NUMERICAL
C09	C09	PRIMARY_OWNER	1	R06	rho	0.1	0.0000000462120929257490026585497563606692499487310002576645771524824079980493015233665250346100180270932027758544	0.0000000462120967455263061765839777029415945420506812452586990588505987316833336948890613622180670506998632950824	0.0000000462120967455264232915484371736421129523439361634219006188782723881150090162084341067922044996160831770794	0.0000000462120967455264232915484371736197325994435802560022264221033710922507291741323097398421490685073654503459	2.238035290035590741967419677490129586427984207612436695005543110871772673356415614417866240348523755613e-38	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000046212096745526423291548437173619732599443580256002226422103371092250729174132309739842149068507346631015	1.88193309008680245518584554150698556474803082463063505397685363959427577412895913319526060186981720352302e-104	UNRESOLVED_NUMERICAL
C09	C09	PRIMARY_OWNER	1	PN01	delta	0.05	-0.000416584721057544318173373389449858717757045853374023090348118064461696848587879365975580234763827955739178	-0.000416584721057544318173373389449858717757045853374023090405573118707967316597604995699949554767836054004432	-0.000416584721057544318173373389449858717757045853374023090405573118707967316597604995699949554767836053997455	-0.000416584721057544318173373389449858717757045853374023090405573118707967316597604995699949554767836053993967	3.48812070093467706975031600434979540848361204474731036747780103524057811250835631004470221514945077407588e-105	4.16584721057544318173373389449858717757045853374023090405573118707967316597604995699949554767836053994972e-69	0.000416584721057544318173373389449858717757045853374023090405573118707967316597604995699949554767836053993967	0.0	PASS_PRIMARY
C09	C09	PRIMARY_OWNER	1	PN01	delta	0.1	-0.00157856330166658854247503979474887610048628881119012765569877693956999843125968446119640681789619525709869	-0.00157856330166658854247503979474887610048628881119012765569878713637835934135063658786119805816315874904754	-0.00157856330166658854247503979474887610048628881119012765569878713637835934135063658786119805816315874904754	-0.00157856330166658854247503979474887610048628881119012765569878713637835934135063658786119805816315874904754	0.0	1.57856330166658854247503979474887610048628881119012765569878713637835934135063658786119805816315874905999e-68	0.00157856330166658854247503979474887610048628881119012765569878713637835934135063658786119805816315874904754	0.0	PASS_PRIMARY
C09	C09	PRIMARY_OWNER	1	PN02	delta	0.05	-0.000416547916206311851048099331222989352194909837701183143704812776498072944504744101510198762193296670436382	-0.000416547916206311851048099331222989352194909837701183143699188435731534405238508586231084744205859362748477	-0.000416547916206311851048099331222989352194909837701183143699188435731534405238508586231084744205859362744989	-0.000416547916206311851048099331222989352194909837701183143699188435731534405238508586231084744205859362738013	6.97624140186935413950063200869959081696722408949462073495560207048115622501671262008940443029890154815175e-105	4.16547916206311851048099331222989352194909837701183143699188435731534405238508586231084744205859362740899e-69	0.000416547916206311851048099331222989352194909837701183143699188435731534405238508586231084744205859362738013	0.0	PASS_PRIMARY
C09	C09	PRIMARY_OWNER	1	PN02	delta	0.1	-0.00157848306983700465014718834593349237921615312290511128632468427035747506956108200126331068274048618405553	-0.00157848306983700465014718834593349237921615312290511128632468681017399725710148534738000424031330581210697	-0.00157848306983700465014718834593349237921615312290511128632468681017399725710148534738000424031330581210697	-0.00157848306983700465014718834593349237921615312290511128632468681017399725710148534738000424031330581210697	0.0	1.57848306983700465014718834593349237921615312290511128632468681017399725710148534738000424031330581212058e-68	0.00157848306983700465014718834593349237921615312290511128632468681017399725710148534738000424031330581210697	0.0	PASS_PRIMARY
C09	C09	PRIMARY_OWNER	1	PN03	delta	0.05	0.0000000290990900940540231515994124148383895838958496281740549691679218033646981737447058105936092789962564130035	0.000000029099090094054048095356126334437891796108348659722265908302816225308540521881258306432856604404836214164	0.0000000290990900940540480953561263344397465074277700768454549378855914908738199052064367120999079689574236635504	0.0000000290990900940540480953561263344397465074277700768454549378855914920899039103289343546533028573137626996839	1.21608400512249764255339488835633903613352248425424255057499224192186107328294737808718413131103741355834e-72	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.0000000290990900940540480953561263344397465074277700768454549378855914920899039103289343546533028573137626187826	8.09012369601548636782910206086988681166853379519029504175759517450817677461654905894157007908197811370137e-107	PASS_PRIMARY
C09	C09	PRIMARY_OWNER	1	PN03	delta	0.1	0.000000119621192451839471079266966857963246671685823685631337672434593450399962855828014585956029818359996506417	0.000000119621192451839522975403863712934501867297272229738439573953025981153742483963056495997408040826258252969	0.000000119621192451839522975403863712934034087120068212424632931788391936346077544219602359270102037637115779336	0.000000119621192451839522975403863712934034087120068212424632931788391904368844704177627487864610739245717827774	3.19772328400419748714054912983913979515623692088328455497012053681905732903850838912960137900715733310127e-71	9.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999363e-71	-0.000000119621192451839522975403863712934034087120068212424632931788391904368844704177627487864610739245717449667	3.7810683379272378392801277000276102572429779000678852616214444815596110399260502970211127527498929289299e-106	PASS_PRIMARY
