configuration_id	design_id	design_family	bank	point_id	configuration_sha256	metric_jet_sha256	phi_jet_sha256	parameter_tangent_sha256	alpha_0	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	beta	determinant	inertia	identity_residual	latent_to_slot_rank	latent_rank_status	scalar_curvature	ricci_rank	ricci_rank_status	curvature_operator_rank	curvature_rank_status	riemann_max_abs	ricci_max_abs	weyl_max_abs	weyl_trace_residual	ricci_square	riemann_square	weyl_square	mixed_curvature_max_abs	time_derivative_activity	depth_derivative_activity	angular2_derivative_activity	angular3_derivative_activity	expansion_0	expansion_1	expansion_rank	shear_rank	twist_rank	twist_max_abs	shear_max_abs	phi	phi_gradient_norm	phi_gradient_max_abs	phi_horizontal_support	phi_vertical_support	phi_hessian_max_abs	complete_metric_parameter_rank	combined_parameter_rank	retained	physical_merit
A06M_B3_P3	A06M	METRIC_AXIS	B3	P3	c574e0c9258eb1bc4972fa638dd63cd6b5eb4bee71c57c9e95a6bb8b01cfa8e4	acf4289bfc8223f45c36a872e90c180b3eda59e77c1208a5ba6baa0ca02c52a2	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	0e3ef05082ec7b4591b00a3fd040859943a696845bd186f4b8d323a534c7bc1b	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.16356282965678098	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.0723322900950093	0.0997906555104611	0.07297622200819223	2.7755575615628914e-17	0.010537165264731809	-0.03985633046786247	-0.05201306124888174	0.0723322900950093	0.04339285714285714	0.14020833333333335	0.05172619047619048	0.1604761904761905	0.05172619047619048	0.0	1	1	1	0.13844464285714286	0.10200261039483653	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A06M_B3_P7	A06M	METRIC_AXIS	B3	P7	8887ff823fbf023d2a185681470be542dc034cd3c9a40812f7b0c332549a9b2b	bc1d5dc1fd14ce8d106d799b0208d338f425adbb58793bf6972b2d1046da1330	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	de43ea06d19b0a5b3a9b269025364e72d6ed03f67d5808333f35caff62a5b547	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.16621672290213918	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.08428534017458035	0.09702879602279488	0.07230702996575737	4.85722573273506e-17	0.011992693902208336	-0.03490941564494982	-0.04968547045859084	0.08428534017458034	0.0675925925925926	0.14166666666666664	0.08796296296296297	0.09722222222222222	0.08796296296296297	0.0	1	1	1	0.1456944444444444	0.061796833696179394	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07P_B0_P0	A07P	METRIC_AXIS	B0	P0	92b60b9f1d56c44365c5b32ea5b318601ed605b81491aa2f4066879cfc1323dc	ae920e6958945a1e9656e5b039787fc0ef00d38180c0099c1fc858b0dcc8009b	527b82953b39c16712bbe090e5ef96084c4fc4a68dffaba71cac8efea50ac945	6fdc120096694c8fd804a7ffa0c1267bcbf6ea5f6fe355fd882d573c9465fd73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.12108699341724732	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.09334547761080801	0.08669548156390094	0.0336373000453096	2.42861286636753e-17	0.00256734308722969	-0.003222507412067017	-0.0034698402615835414	0.09334547761080798	0.13333333333333333	0.08333333333333333	0.016666666666666666	0.11666666666666667	-0.11666666666666667	0.0	1	1	1	0.0895	0.07584744571278434	-0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07P_B0_P4	A07P	METRIC_AXIS	B0	P4	eff9b625d5a8177fd0cb7af9c44b3fa18d7d5c2894d9925b7389faa7bac86f38	3ce0d126390fda2d7882bfbc2c9ce228c95f590691de139e9cc60c78a550d71b	527b82953b39c16712bbe090e5ef96084c4fc4a68dffaba71cac8efea50ac945	d1c3751ddf45569021e7ef182c45b66817b61cbeefbbf6d2701c4fa9b9ce7ae2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.11608825663488959	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.09042247478614807	0.08368113593068989	0.03270969517746018	2.0816681711721685e-17	0.00200207134263275	-0.004298017744154239	-0.003809999319910416	0.09042247478614802	0.14343584656084654	0.08191137566137566	0.012103174603174604	0.10499889770723106	-0.10499889770723106	0.0	1	1	1	0.08720061728395062	0.06796804596082832	-0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07P_B1_P1	A07P	METRIC_AXIS	B1	P1	1d6dcbbc2861dadc46afa459acaa6f7bdc5a5d88094c6ce2c2b7e0e32d0996c6	25a2a44bf433524473ce687f89b9f7b4a7c3bf51feb07a2af212afb4114cab0f	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	4f61149f1c21d96bb6daeea658b7ca4d89c395de5be9d9dbd34a524794f30793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.027244259650983614	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.04341388165968523	0.04160368718536179	0.04590138903693864	5.685873504323752e-18	0.0009545842921892544	-0.02538611474557224	-0.027047866768640662	0.03795136526805695	0.17560185185185184	0.03972222222222222	0.07222222222222222	0.09717592592592592	0.09717592592592592	0.0	1	1	1	0.042335185185185184	0.0544386770972486	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07P_B1_P5	A07P	METRIC_AXIS	B1	P5	e68ff53510a807fa4cbcad5a5899e18e7e33d6a2928a956b9e6968ca0d2c852d	08fedaaadde31e62ba25e01491a9facdb24a2cc6a459b172275e16d44f649f1c	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	a9a7c5baea1843b497047bea2eeddc34eec8e36eb869c0e961568e30bb55abc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.025877714016660183	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.0434666539812232	0.04730659785894617	0.045248282717159576	8.61940727125976e-18	0.0018473259712108627	-0.02174255442828372	-0.025213987676462726	0.038127281824800394	0.12777777777777777	0.024305555555555552	0.10185185185185185	0.11111111111111112	0.11111111111111113	0.0	1	1	1	0.01958333333333333	0.061848384337535985	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07P_B2_P2	A07P	METRIC_AXIS	B2	P2	68e13c001c7d7ce4bbd574e02bee5a5eb670d49918ca4b72f8b69bf5b2d3897f	d587f449b5738f3b130b84e74cb0efd06b550f71917fd2a5e835a4efeb0143f2	46f491a8f59ba536515f87502a4e3a4bac051a35b7d80a81f3a0845f7359914c	030c66083d3a156b84b2b356b61a345fd3c93bcbc20f35ee2af81d113c068a0e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.4622845894342253	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.079775865574501	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.047440951600529205	0.04455089246261226	0.03110250876417134	1.0083080204115191e-17	0.003438633540301228	-0.003548159698968158	-0.008304030536850334	0.0474409516005292	0.14968253968253967	0.006448412698412699	0.13849206349206347	0.05255952380952381	0.05255952380952382	0.0	1	1	1	0.01681031746031746	0.07708959333500019	0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07P_B2_P6	A07P	METRIC_AXIS	B2	P6	0d521f6da1c63ef8c2bb0b1ed3688ed182fa8bc48c6dbf15bed421ff6eb73e57	b020d73791e0fb3cf2b76edd864fecbb10f81f67f7c0fd5f3b7427103455e0e4	46f491a8f59ba536515f87502a4e3a4bac051a35b7d80a81f3a0845f7359914c	2236eba96ed03f650f4548f8484521f6f876157a58ce31c05f10d5fe25a822be	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	4.440892098500626e-16	10	NUMERIC_CLASSIFIED	0.07645968179971772	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.03532775289031283	0.04362777883533055	0.031220510135888224	6.938893903907228e-18	0.002275631394872164	-0.007682062493437631	-0.010284630969543965	0.03532775289031282	0.08750000000000001	0.07152777777777777	0.13194444444444442	0.025462962962962965	-0.025462962962962965	0.0	1	1	1	0.05863425925925926	0.07344495640082396	0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07P_B3_P3	A07P	METRIC_AXIS	B3	P3	5a27930e409a74aca71297312849b3dde33a15cd794b83254b779c9fe315118c	98cdc92dbfc77bd74e7ad23bbde51e625bdfb9927f18d5ee6b9abce828a13760	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	1b330aba333ce90b3e4eb9cd55c75982e3095b5f345d8f9656cf3bcd30637489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	4.440892098500626e-16	10	NUMERIC_CLASSIFIED	-0.135339826968776	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.0804731560688073	0.08190343561605072	0.0349500890726948	1.3877787807814457e-17	0.008979335799277297	0.011987722831344184	0.00013467415410233283	0.0804731560688073	0.11957341269841269	0.04822751322751324	0.08827380952380952	0.07710317460317462	-0.07710317460317462	0.0	1	1	1	0.05308802910052911	0.049136332485303136	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07P_B3_P7	A07P	METRIC_AXIS	B3	P7	5f1f3ab8952f03c72b88340b761a18fe2886c7f711ff9eb4614d6f2895d06e22	9eb9ccca6112f4f1696b329677a3b3734e9206a3fb79d02a204536708d16bb98	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	ee8981f5868e38ea5e07fef56d4e69ae66385f7d5339bbcc1fcc822387cf41f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.12479564575427965	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.0808964431080778	0.08551403231655537	0.03490391258634033	1.5612511283791264e-17	0.009116777143190667	0.015280403771708303	0.002238167218402785	0.0808964431080778	0.11203703703703702	0.06851851851851852	0.14074074074074075	0.09537037037037037	-0.09537037037037037	0.0	1	1	1	0.07737037037037037	0.07834128682754558	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07M_B0_P0	A07M	METRIC_AXIS	B0	P0	922937d2e92ea398411f618f9224d27203f4c0b26f4a10221cac1a74eb44a3c0	b6d92640d1ede1beaee4eba36efb81c64e5ffd0965fab0267969f4b87b8c0f2f	527b82953b39c16712bbe090e5ef96084c4fc4a68dffaba71cac8efea50ac945	6fdc120096694c8fd804a7ffa0c1267bcbf6ea5f6fe355fd882d573c9465fd73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.06660195201027017	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.06894927328086764	0.048307279305305185	0.02734234048295471	1.7186646880474138e-17	-0.0014464510105500735	-0.009051443839935887	-0.004679935148309635	0.06894927328086763	0.13333333333333333	0.08333333333333333	0.016666666666666666	0.11666666666666667	0.11666666666666667	0.0	1	1	1	0.0895	0.07584744571278434	-0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07M_B0_P4	A07M	METRIC_AXIS	B0	P4	5d4b642512488eed237a2b656d29a0ab58f6c956f55b8569cd31db48fde885e6	f9e1060a8e0a180c0ed385052b305561d0a92b07ab84ec509dab86fdb22ed654	527b82953b39c16712bbe090e5ef96084c4fc4a68dffaba71cac8efea50ac945	d1c3751ddf45569021e7ef182c45b66817b61cbeefbbf6d2701c4fa9b9ce7ae2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.4622845894342253	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	-0.0716006887926279	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.0718722761055276	0.051306273167364816	0.028269945350804147	1.3647826698401816e-17	-0.0011957076946255063	-0.00873930920023802	-0.004639007599127449	0.07187227610552759	0.14343584656084654	0.08191137566137566	0.012103174603174604	0.10499889770723106	0.10499889770723106	0.0	1	1	1	0.08720061728395062	0.06796804596082832	-0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07M_B1_P1	A07M	METRIC_AXIS	B1	P1	9696c88bb0e8d2bad3ba51d22543f4700a2c731b6fc2effceac67bfe98a4f384	60543cdc0c2621cce4cbd37bf67e93bbec3fe94ed343f0e7c2ba9bd207d015f1	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	7c689d36d6fc51057b35689685d8c0ef9b8cbad426d8dbf757decf9984dddd48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.4622845894342253	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	0.06271818003138215	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.0477380077775608	0.050676821840416976	0.0449887829074105	5.259279011558561e-18	0.00417441512672358	-0.01569811182995355	-0.02273575204791777	0.0477380077775608	0.17560185185185184	0.03972222222222222	0.07222222222222222	0.09717592592592592	-0.09717592592592592	0.0	1	1	1	0.042335185185185184	0.0544386770972486	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07M_B1_P5	A07M	METRIC_AXIS	B1	P5	e1c96bd183140009a36cdc46ae8531bfb1320980692bea14a6dbbcaba141a232	67394ce121903de2be840a04b2f5674e596e78a778c296b3d8cfc378d032703f	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	a9a7c5baea1843b497047bea2eeddc34eec8e36eb869c0e961568e30bb55abc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.06408472566570561	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.04745581711493925	0.04580032527594409	0.04640476496185406	1.5829351718288365e-17	0.003617193605003981	-0.018100279874031875	-0.023965716396156973	0.04745581711493925	0.12777777777777777	0.024305555555555552	0.10185185185185185	0.11111111111111112	-0.11111111111111113	0.0	1	1	1	0.01958333333333333	0.061848384337535985	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07M_B2_P2	A07M	METRIC_AXIS	B2	P2	562a4d262fbdf3870d357af17cad9642e652fa676ce6593e10c1c709bb03cbe8	5906631467b4f72fd2050f6acfc4e6f0eeb09ff95978c32bcc57b5e1f2e467ca	46f491a8f59ba536515f87502a4e3a4bac051a35b7d80a81f3a0845f7359914c	030c66083d3a156b84b2b356b61a345fd3c93bcbc20f35ee2af81d113c068a0e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	3.255847268052604e-17	10	NUMERIC_CLASSIFIED	-0.05835115347737137	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.037494612054211715	0.043704611586366945	0.031635515530213855	1.1655173354219173e-17	0.0016489368098993981	-0.007747615004554376	-0.009910536253639936	0.03749461205421171	0.14968253968253967	0.006448412698412699	0.13849206349206347	0.05255952380952381	-0.05255952380952382	0.0	1	1	1	0.01681031746031746	0.07708959333500019	0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07M_B2_P6	A07M	METRIC_AXIS	B2	P6	257e0c54cf09722fcd01a732b4224e1cbd265b2db909a3dd4d4295927b30e775	e6dd39e7d2201b088a53905b849c19d75ca99505cca91770cc6297442ff0a4a3	46f491a8f59ba536515f87502a4e3a4bac051a35b7d80a81f3a0845f7359914c	2236eba96ed03f650f4548f8484521f6f876157a58ce31c05f10d5fe25a822be	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.06166733725215464	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.04440142474093826	0.048461322496372576	0.03152577826839764	1.2548001868874522e-17	0.0028677593854561567	-0.003270328073958594	-0.007738226683613915	0.04440142474093826	0.08750000000000001	0.07152777777777777	0.13194444444444442	0.025462962962962965	0.025462962962962965	0.0	1	1	1	0.05863425925925926	0.07344495640082396	0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07M_B3_P3	A07M	METRIC_AXIS	B3	P3	713743b99c52fa39b6f7400aa689440c17e84e47c6a1ba7f99ce3ad25448299c	d8ab3ae27510aec31dc76809c03eeacbadcf1ac496d2b771d8ceb770921b2aa5	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	1b330aba333ce90b3e4eb9cd55c75982e3095b5f345d8f9656cf3bcd30637489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	2.7755575615628914e-17	10	NUMERIC_CLASSIFIED	0.16282952239081339	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.08849728571133833	0.08406819703573357	0.03427895177064965	2.2194255980041837e-17	0.010805156706602813	0.011094421862564097	-0.001678073763301407	0.08849728571133833	0.11957341269841269	0.04822751322751324	0.08827380952380952	0.07710317460317462	0.07710317460317462	0.0	1	1	1	0.05308802910052911	0.049136332485303136	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A07M_B3_P7	A07M	METRIC_AXIS	B3	P7	84ebdd9db039beab2297bc50a1b63e7435f6c6b2c2b935fb500990cbd0767585	62cd1cc00c81d8ed6eafc2c2face12ecfba4cd1d78d4dd710f3a9b0c0e148b8f	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	ee8981f5868e38ea5e07fef56d4e69ae66385f7d5339bbcc1fcc822387cf41f0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	-1.4622845894342251	1,3,0	1.1102230246251565e-16	10	NUMERIC_CLASSIFIED	0.1733737036053098	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.08807399867206783	0.09287149001063952	0.03440528160232847	2.1049862297160625e-17	0.011625492966652787	0.010830779162962541	-0.00240072640306905	0.08807399867206783	0.11203703703703702	0.06851851851851852	0.14074074074074075	0.09537037037037037	0.09537037037037037	0.0	1	1	1	0.07737037037037037	0.07834128682754558	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A08P_B0_P0	A08P	METRIC_AXIS	B0	P0	e86942d8057bbebe7c09c90130ae6f323172e783fac29c9148d783f21c56aa23	d29be08002e849462bd565c8fbe8509e6ce84558f575672812df9fd74de7ff8b	527b82953b39c16712bbe090e5ef96084c4fc4a68dffaba71cac8efea50ac945	69ba35636b6ab4574844de507de428678155c2c93ad45b8b988d871bae04000d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.08815259656635155	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.05570501858936423	0.05781020434251193	0.02787091539405837	6.938893903907228e-18	0.0009677199659772195	-0.002672824799031523	-0.0020179713038560093	0.04049901206974566	0.05	0.05	0.15	0.06666666666666667	0.0	-0.15	1	1	1	0.07116666666666667	0.09534368627410535	-0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A08P_B0_P4	A08P	METRIC_AXIS	B0	P4	bcf2f3aafa0014f38c1a066b3b405c9aa39aa38c9143e0ae8e8ada7a23e1d4fe	bb791fc74ab6bf17760293a30c1d929d28bbfb0684880cf75e5c4cb48ea9c331	527b82953b39c16712bbe090e5ef96084c4fc4a68dffaba71cac8efea50ac945	21fa8855a6619ea3bd37e36230232d7ec4b181fb1114607dd34654c4b72e5650	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	0.09652312238310251	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.05928425766763949	0.06123374424323324	0.029521051302557028	1.734723475976807e-17	0.0012774371477181617	-0.00297978894526124	-0.002429092189169785	0.04298239537338434	0.06736111111111111	0.027347883597883604	0.14332010582010582	0.05952932098765432	0.0	-0.14332010582010582	1	1	1	0.08729337522045855	0.09109778137389167	-0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A08P_B1_P1	A08P	METRIC_AXIS	B1	P1	aed41590f20ee6d14137901056ad519a2e6ebaea6e4734896a33560c526bf734	50d3c6c41ba6b944bdd4d9953eef6bcbd11f95ae26cec54b9ea409849532d472	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	fad5379e686af84a53779040883902dede14b9511efca6d218926c1e6c7a0eb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.462284589434225	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.0009262672587170362	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.0598642141728917	0.09994731194616478	0.0335510179042366	1.0408340855860843e-17	0.02139198235083753	0.040588033511142055	-0.0021956452001881802	0.044442469432444426	0.037083333333333336	0.11277777777777777	0.05430555555555555	0.008148148148148151	0.0	0.05430555555555555	1	1	1	0.04362731481481482	0.034517945678865916	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A08P_B1_P5	A08P	METRIC_AXIS	B1	P5	9264ee0cc01bec9f3475cd3d566823510f06b46776dfa5da7e543b2628224eac	f0cdca8f7dfbff38d76b06b101e4650751db7734530d672845c1a6bb4bcad015	28dfda44cf903e60c76839d44e49e280426e9e9f9c40f719d00f92a62ae4d998	d8c42c435b63f13effde63ad4deaa13e788063f8fd6a788be8c76ca5640683f7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.017436022403266346	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.05988020643151924	0.09826797081842906	0.0340074630357996	1.3877787807814457e-17	0.02145590627042265	0.040540572283269946	-0.002269901965159675	0.04653896264087259	0.004166666666666673	0.12638888888888888	0.08148148148148149	0.002777777777777782	0.0	0.08148148148148149	1	1	1	0.012935185185185192	0.051791632050131306	0.0	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A08P_B2_P2	A08P	METRIC_AXIS	B2	P2	b2bb254142738b85fec1dc4c4ad50727bf77159b1b277653933caa00a18f4846	bbd2c514c6d4463a48cf6c8263cda606acd114f3e60b5877430c0c8280e0cd00	46f491a8f59ba536515f87502a4e3a4bac051a35b7d80a81f3a0845f7359914c	caab0e47d5a0c5942a397db594bc183fdddc417a443c333ad2954d322eba5bd5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.06855005799872455	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.04974042014047171	0.05410334964898241	0.04300850215861281	1.5600738583291254e-17	0.0017221576441710648	-0.01828527354178184	-0.02016321867958111	0.04111670249815078	0.05305555555555556	0.0931547619047619	0.014861111111111108	0.13831349206349203	0.0	-0.01486111111111111	1	1	1	0.06110277777777778	0.0879154546318503	0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A08P_B2_P6	A08P	METRIC_AXIS	B2	P6	c295d44346d2ea83325e0b72dbda8763085eec3f4c8a10744f95f54652964839	c08889e770e60a325aeebbc19746e820c18989882fd4a2f672e34ab768c38501	46f491a8f59ba536515f87502a4e3a4bac051a35b7d80a81f3a0845f7359914c	d91597604b294064bfb633530c3acc8cbd95257cbf63e699b160a081332bb23b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.05405374137858095	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.05155594420000459	0.05666625282592484	0.042894687336856	1.9081958235744878e-17	0.0007940750925652795	-0.020220300253599	-0.020834514786388703	0.04096750127293352	0.06597222222222221	0.18055555555555552	0.03611111111111111	0.09467592592592591	0.0	-0.036111111111111115	1	1	1	0.06862731481481481	0.060178345194612785	0.25	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
A08P_B3_P3	A08P	METRIC_AXIS	B3	P3	6c7e0df7cd8294434eed908cd4a37a7bc15713b8be6135ad6970c5b54a6e6ea9	32157b81869863a5e4e282cb83e25738ec8d61c7ec2c59249a81bd3727a649be	ac335f35da29702418f5d8cf71dd82a02d637b793c3f7cbcab1e4cc1bbed6d89	f4965a4731c27a1806cad35f7ffce79cfa27e902f346440fff8208f2bf6d5679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.4622845894342251	1,3,0	2.220446049250313e-16	10	NUMERIC_CLASSIFIED	-0.1657676230237501	4	NUMERIC_CLASSIFIED	5	NUMERIC_CLASSIFIED	0.10364767230641359	0.11129757188500176	0.037485157815943644	3.8163916471489756e-17	0.023915765931916556	0.05054178072063848	0.011869883804453328	0.10364767230641356	0.12014880952380953	0.06268849206349207	0.043363095238095235	0.08404761904761904	0.0	-0.043363095238095235	1	1	1	0.10949553571428572	0.053422732150411406	0.125	0.0	0.0	0.0	0.0	0.0	10	11	YES	NOT_EVALUATED
