chain_id	A	B	C	rank_AB	rank_BC	rank_AC	transition_composes	Gram_increments_add	reciprocal_character_composes	delta_beta_telescopes	nontrivial_directed_loop
C004_009_085	S004	S009	S085	1	2	2	1	1	1	1	0
C004_009_086	S004	S009	S086	1	2	2	1	1	1	1	0
C004_009_087	S004	S009	S087	1	2	2	1	1	1	1	0
C004_009_088	S004	S009	S088	1	2	2	1	1	1	1	0
C004_009_089	S004	S009	S089	1	2	2	1	1	1	1	0
C004_009_090	S004	S009	S090	1	2	2	1	1	1	1	0
C004_009_091	S004	S009	S091	1	2	2	1	1	1	1	0
C004_009_092	S004	S009	S092	1	2	2	1	1	1	1	0
C004_009_093	S004	S009	S093	1	2	2	1	1	1	1	0
C004_009_094	S004	S009	S094	1	2	2	1	1	1	1	0
C004_009_095	S004	S009	S095	1	2	2	1	1	1	1	0
C004_009_096	S004	S009	S096	1	2	2	1	1	1	1	0
C004_009_097	S004	S009	S097	1	2	2	1	1	1	1	0
C004_009_098	S004	S009	S098	1	2	2	1	1	1	1	0
C004_009_099	S004	S009	S099	1	2	2	1	1	1	1	0
C004_014_014	S004	S014	S014	1	0	1	1	1	1	1	0
C004_014_019	S004	S014	S019	1	1	1	1	1	1	1	0
C004_014_024	S004	S014	S024	1	1	1	1	1	1	1	0
C004_014_039	S004	S014	S039	1	1	2	1	1	1	1	0
C004_014_043	S004	S014	S043	1	2	2	1	1	1	1	0
C004_014_044	S004	S014	S044	1	2	2	1	1	1	1	0
C004_014_048	S004	S014	S048	1	2	2	1	1	1	1	0
C004_014_049	S004	S014	S049	1	2	2	1	1	1	1	0
C004_014_064	S004	S014	S064	1	1	2	1	1	1	1	0
C004_014_067	S004	S014	S067	1	2	2	1	1	1	1	0
C004_014_068	S004	S014	S068	1	2	2	1	1	1	1	0
C004_014_069	S004	S014	S069	1	2	2	1	1	1	1	0
C004_014_071	S004	S014	S071	1	2	2	1	1	1	1	0
C004_014_072	S004	S014	S072	1	2	2	1	1	1	1	0
C004_014_073	S004	S014	S073	1	2	2	1	1	1	1	0
C004_014_074	S004	S014	S074	1	2	2	1	1	1	1	0
C004_014_089	S004	S014	S089	1	1	2	1	1	1	1	0
C004_014_090	S004	S014	S090	1	2	2	1	1	1	1	0
C004_014_091	S004	S014	S091	1	2	2	1	1	1	1	0
C004_014_092	S004	S014	S092	1	2	2	1	1	1	1	0
C004_014_093	S004	S014	S093	1	2	2	1	1	1	1	0
C004_014_094	S004	S014	S094	1	2	2	1	1	1	1	0
C004_014_095	S004	S014	S095	1	2	2	1	1	1	1	0
C004_014_096	S004	S014	S096	1	2	2	1	1	1	1	0
C004_014_097	S004	S014	S097	1	2	2	1	1	1	1	0
C004_014_098	S004	S014	S098	1	2	2	1	1	1	1	0
C004_014_099	S004	S014	S099	1	2	2	1	1	1	1	0
C004_019_019	S004	S019	S019	1	0	1	1	1	1	1	0
C004_019_024	S004	S019	S024	1	1	1	1	1	1	1	0
C004_019_044	S004	S019	S044	1	1	2	1	1	1	1	0
C004_019_048	S004	S019	S048	1	2	2	1	1	1	1	0
C004_019_049	S004	S019	S049	1	2	2	1	1	1	1	0
C004_019_069	S004	S019	S069	1	1	2	1	1	1	1	0
C004_019_072	S004	S019	S072	1	2	2	1	1	1	1	0
C004_019_073	S004	S019	S073	1	2	2	1	1	1	1	0
C004_019_074	S004	S019	S074	1	2	2	1	1	1	1	0
C004_019_094	S004	S019	S094	1	1	2	1	1	1	1	0
C004_019_095	S004	S019	S095	1	2	2	1	1	1	1	0
C004_019_096	S004	S019	S096	1	2	2	1	1	1	1	0
C004_019_097	S004	S019	S097	1	2	2	1	1	1	1	0
C004_019_098	S004	S019	S098	1	2	2	1	1	1	1	0
C004_019_099	S004	S019	S099	1	2	2	1	1	1	1	0
C004_024_024	S004	S024	S024	1	0	1	1	1	1	1	0
C004_024_049	S004	S024	S049	1	1	2	1	1	1	1	0
C004_024_074	S004	S024	S074	1	1	2	1	1	1	1	0
C004_024_099	S004	S024	S099	1	1	2	1	1	1	1	0
C004_029_029	S004	S029	S029	1	0	1	1	1	1	1	0
C004_029_034	S004	S029	S034	1	1	2	1	1	1	1	0
C004_029_039	S004	S029	S039	1	1	2	1	1	1	1	0
C004_029_044	S004	S029	S044	1	1	2	1	1	1	1	0
C004_029_049	S004	S029	S049	1	1	2	1	1	1	1	0
C004_029_054	S004	S029	S054	1	1	1	1	1	1	1	0
C004_029_058	S004	S029	S058	1	2	2	1	1	1	1	0
C004_029_059	S004	S029	S059	1	2	2	1	1	1	1	0
C004_029_062	S004	S029	S062	1	2	2	1	1	1	1	0
C004_029_063	S004	S029	S063	1	2	2	1	1	1	1	0
C004_029_064	S004	S029	S064	1	2	2	1	1	1	1	0
C004_029_067	S004	S029	S067	1	2	2	1	1	1	1	0
C004_029_068	S004	S029	S068	1	2	2	1	1	1	1	0
C004_029_069	S004	S029	S069	1	2	2	1	1	1	1	0
C004_029_071	S004	S029	S071	1	2	2	1	1	1	1	0
C004_029_072	S004	S029	S072	1	2	2	1	1	1	1	0
C004_029_073	S004	S029	S073	1	2	2	1	1	1	1	0
C004_029_074	S004	S029	S074	1	2	2	1	1	1	1	0
C004_029_079	S004	S029	S079	1	1	1	1	1	1	1	0
C004_029_081	S004	S029	S081	1	2	2	1	1	1	1	0
C004_029_082	S004	S029	S082	1	2	2	1	1	1	1	0
C004_029_083	S004	S029	S083	1	2	2	1	1	1	1	0
C004_029_084	S004	S029	S084	1	2	2	1	1	1	1	0
C004_029_085	S004	S029	S085	1	2	2	1	1	1	1	0
C004_029_086	S004	S029	S086	1	2	2	1	1	1	1	0
C004_029_087	S004	S029	S087	1	2	2	1	1	1	1	0
C004_029_088	S004	S029	S088	1	2	2	1	1	1	1	0
C004_029_089	S004	S029	S089	1	2	2	1	1	1	1	0
C004_029_090	S004	S029	S090	1	2	2	1	1	1	1	0
C004_029_091	S004	S029	S091	1	2	2	1	1	1	1	0
C004_029_092	S004	S029	S092	1	2	2	1	1	1	1	0
C004_029_093	S004	S029	S093	1	2	2	1	1	1	1	0
C004_029_094	S004	S029	S094	1	2	2	1	1	1	1	0
C004_029_095	S004	S029	S095	1	2	2	1	1	1	1	0
C004_029_096	S004	S029	S096	1	2	2	1	1	1	1	0
C004_029_097	S004	S029	S097	1	2	2	1	1	1	1	0
C004_029_098	S004	S029	S098	1	2	2	1	1	1	1	0
C004_029_099	S004	S029	S099	1	2	2	1	1	1	1	0
C004_034_034	S004	S034	S034	2	0	2	1	1	1	1	0
C004_034_039	S004	S034	S039	2	1	2	1	1	1	1	0
C004_034_044	S004	S034	S044	2	1	2	1	1	1	1	0
C004_034_049	S004	S034	S049	2	1	2	1	1	1	1	0
C004_034_059	S004	S034	S059	2	1	2	1	1	1	1	0
C004_034_063	S004	S034	S063	2	2	2	1	1	1	1	0
C004_034_064	S004	S034	S064	2	2	2	1	1	1	1	0
C004_034_067	S004	S034	S067	2	2	2	1	1	1	1	0
C004_034_068	S004	S034	S068	2	2	2	1	1	1	1	0
C004_034_069	S004	S034	S069	2	2	2	1	1	1	1	0
C004_034_071	S004	S034	S071	2	2	2	1	1	1	1	0
C004_034_072	S004	S034	S072	2	2	2	1	1	1	1	0
C004_034_073	S004	S034	S073	2	2	2	1	1	1	1	0
C004_034_074	S004	S034	S074	2	2	2	1	1	1	1	0
C004_034_084	S004	S034	S084	2	1	2	1	1	1	1	0
C004_034_085	S004	S034	S085	2	2	2	1	1	1	1	0
C004_034_086	S004	S034	S086	2	2	2	1	1	1	1	0
C004_034_087	S004	S034	S087	2	2	2	1	1	1	1	0
C004_034_088	S004	S034	S088	2	2	2	1	1	1	1	0
C004_034_089	S004	S034	S089	2	2	2	1	1	1	1	0
C004_034_090	S004	S034	S090	2	2	2	1	1	1	1	0
C004_034_091	S004	S034	S091	2	2	2	1	1	1	1	0
C004_034_092	S004	S034	S092	2	2	2	1	1	1	1	0
C004_034_093	S004	S034	S093	2	2	2	1	1	1	1	0
C004_034_094	S004	S034	S094	2	2	2	1	1	1	1	0
C004_034_095	S004	S034	S095	2	2	2	1	1	1	1	0
C004_034_096	S004	S034	S096	2	2	2	1	1	1	1	0
C004_034_097	S004	S034	S097	2	2	2	1	1	1	1	0
C004_034_098	S004	S034	S098	2	2	2	1	1	1	1	0
C004_034_099	S004	S034	S099	2	2	2	1	1	1	1	0
C004_038_038	S004	S038	S038	2	0	2	1	1	1	1	0
C004_038_043	S004	S038	S043	2	1	2	1	1	1	1	0
C004_038_048	S004	S038	S048	2	1	2	1	1	1	1	0
C004_038_063	S004	S038	S063	2	1	2	1	1	1	1	0
C004_038_067	S004	S038	S067	2	2	2	1	1	1	1	0
C004_038_068	S004	S038	S068	2	2	2	1	1	1	1	0
C004_038_069	S004	S038	S069	2	2	2	1	1	1	1	0
C004_038_071	S004	S038	S071	2	2	2	1	1	1	1	0
C004_038_072	S004	S038	S072	2	2	2	1	1	1	1	0
C004_038_073	S004	S038	S073	2	2	2	1	1	1	1	0
C004_038_074	S004	S038	S074	2	2	2	1	1	1	1	0
C004_038_088	S004	S038	S088	2	1	2	1	1	1	1	0
C004_038_090	S004	S038	S090	2	2	2	1	1	1	1	0
C004_038_091	S004	S038	S091	2	2	2	1	1	1	1	0
C004_038_092	S004	S038	S092	2	2	2	1	1	1	1	0
C004_038_093	S004	S038	S093	2	2	2	1	1	1	1	0
C004_038_094	S004	S038	S094	2	2	2	1	1	1	1	0
C004_038_095	S004	S038	S095	2	2	2	1	1	1	1	0
C004_038_096	S004	S038	S096	2	2	2	1	1	1	1	0
C004_038_097	S004	S038	S097	2	2	2	1	1	1	1	0
C004_038_098	S004	S038	S098	2	2	2	1	1	1	1	0
C004_038_099	S004	S038	S099	2	2	2	1	1	1	1	0
C004_039_039	S004	S039	S039	2	0	2	1	1	1	1	0
C004_039_044	S004	S039	S044	2	1	2	1	1	1	1	0
C004_039_049	S004	S039	S049	2	1	2	1	1	1	1	0
C004_039_064	S004	S039	S064	2	1	2	1	1	1	1	0
C004_039_068	S004	S039	S068	2	2	2	1	1	1	1	0
C004_039_069	S004	S039	S069	2	2	2	1	1	1	1	0
C004_039_072	S004	S039	S072	2	2	2	1	1	1	1	0
C004_039_073	S004	S039	S073	2	2	2	1	1	1	1	0
C004_039_074	S004	S039	S074	2	2	2	1	1	1	1	0
C004_039_089	S004	S039	S089	2	1	2	1	1	1	1	0
C004_039_090	S004	S039	S090	2	2	2	1	1	1	1	0
C004_039_091	S004	S039	S091	2	2	2	1	1	1	1	0
C004_039_092	S004	S039	S092	2	2	2	1	1	1	1	0
C004_039_093	S004	S039	S093	2	2	2	1	1	1	1	0
C004_039_094	S004	S039	S094	2	2	2	1	1	1	1	0
C004_039_095	S004	S039	S095	2	2	2	1	1	1	1	0
C004_039_096	S004	S039	S096	2	2	2	1	1	1	1	0
C004_039_097	S004	S039	S097	2	2	2	1	1	1	1	0
C004_039_098	S004	S039	S098	2	2	2	1	1	1	1	0
C004_039_099	S004	S039	S099	2	2	2	1	1	1	1	0
C004_043_043	S004	S043	S043	2	0	2	1	1	1	1	0
C004_043_048	S004	S043	S048	2	1	2	1	1	1	1	0
C004_043_068	S004	S043	S068	2	1	2	1	1	1	1	0
C004_043_071	S004	S043	S071	2	2	2	1	1	1	1	0
C004_043_072	S004	S043	S072	2	2	2	1	1	1	1	0
C004_043_073	S004	S043	S073	2	2	2	1	1	1	1	0
C004_043_074	S004	S043	S074	2	2	2	1	1	1	1	0
C004_043_093	S004	S043	S093	2	1	2	1	1	1	1	0
C004_043_095	S004	S043	S095	2	2	2	1	1	1	1	0
C004_043_096	S004	S043	S096	2	2	2	1	1	1	1	0
C004_043_097	S004	S043	S097	2	2	2	1	1	1	1	0
C004_043_098	S004	S043	S098	2	2	2	1	1	1	1	0
C004_043_099	S004	S043	S099	2	2	2	1	1	1	1	0
C004_044_044	S004	S044	S044	2	0	2	1	1	1	1	0
C004_044_049	S004	S044	S049	2	1	2	1	1	1	1	0
C004_044_069	S004	S044	S069	2	1	2	1	1	1	1	0
C004_044_072	S004	S044	S072	2	2	2	1	1	1	1	0
C004_044_073	S004	S044	S073	2	2	2	1	1	1	1	0
C004_044_074	S004	S044	S074	2	2	2	1	1	1	1	0
C004_044_094	S004	S044	S094	2	1	2	1	1	1	1	0
C004_044_095	S004	S044	S095	2	2	2	1	1	1	1	0
C004_044_096	S004	S044	S096	2	2	2	1	1	1	1	0
C004_044_097	S004	S044	S097	2	2	2	1	1	1	1	0
C004_044_098	S004	S044	S098	2	2	2	1	1	1	1	0
C004_044_099	S004	S044	S099	2	2	2	1	1	1	1	0
C004_047_047	S004	S047	S047	2	0	2	1	1	1	1	0
C004_047_072	S004	S047	S072	2	1	2	1	1	1	1	0
C004_047_097	S004	S047	S097	2	1	2	1	1	1	1	0
C004_048_048	S004	S048	S048	2	0	2	1	1	1	1	0
C004_048_073	S004	S048	S073	2	1	2	1	1	1	1	0
C004_048_098	S004	S048	S098	2	1	2	1	1	1	1	0
C004_049_049	S004	S049	S049	2	0	2	1	1	1	1	0
C004_049_074	S004	S049	S074	2	1	2	1	1	1	1	0
C004_049_099	S004	S049	S099	2	1	2	1	1	1	1	0
C004_054_054	S004	S054	S054	1	0	1	1	1	1	1	0
C004_054_059	S004	S054	S059	1	1	2	1	1	1	1	0
C004_054_064	S004	S054	S064	1	1	2	1	1	1	1	0
C004_054_069	S004	S054	S069	1	1	2	1	1	1	1	0
C004_054_074	S004	S054	S074	1	1	2	1	1	1	1	0
C004_054_079	S004	S054	S079	1	1	1	1	1	1	1	0
C004_054_081	S004	S054	S081	1	1	2	1	1	1	1	0
C004_054_082	S004	S054	S082	1	2	2	1	1	1	1	0
C004_054_083	S004	S054	S083	1	2	2	1	1	1	1	0
C004_054_084	S004	S054	S084	1	2	2	1	1	1	1	0
C004_054_085	S004	S054	S085	1	2	2	1	1	1	1	0
C004_054_086	S004	S054	S086	1	2	2	1	1	1	1	0
C004_054_087	S004	S054	S087	1	2	2	1	1	1	1	0
C004_054_088	S004	S054	S088	1	2	2	1	1	1	1	0
C004_054_089	S004	S054	S089	1	2	2	1	1	1	1	0
C004_054_090	S004	S054	S090	1	2	2	1	1	1	1	0
C004_054_091	S004	S054	S091	1	2	2	1	1	1	1	0
C004_054_092	S004	S054	S092	1	2	2	1	1	1	1	0
C004_054_093	S004	S054	S093	1	2	2	1	1	1	1	0
C004_054_094	S004	S054	S094	1	2	2	1	1	1	1	0
C004_054_095	S004	S054	S095	1	2	2	1	1	1	1	0
C004_054_096	S004	S054	S096	1	2	2	1	1	1	1	0
C004_054_097	S004	S054	S097	1	2	2	1	1	1	1	0
C004_054_098	S004	S054	S098	1	2	2	1	1	1	1	0
C004_054_099	S004	S054	S099	1	2	2	1	1	1	1	0
C004_058_058	S004	S058	S058	2	0	2	1	1	1	1	0
C004_058_063	S004	S058	S063	2	1	2	1	1	1	1	0
C004_058_068	S004	S058	S068	2	1	2	1	1	1	1	0
C004_058_073	S004	S058	S073	2	1	2	1	1	1	1	0
C004_058_083	S004	S058	S083	2	1	2	1	1	1	1	0
C004_058_085	S004	S058	S085	2	2	2	1	1	1	1	0
C004_058_086	S004	S058	S086	2	2	2	1	1	1	1	0
C004_058_087	S004	S058	S087	2	2	2	1	1	1	1	0
C004_058_088	S004	S058	S088	2	2	2	1	1	1	1	0
C004_058_089	S004	S058	S089	2	2	2	1	1	1	1	0
C004_058_090	S004	S058	S090	2	2	2	1	1	1	1	0
C004_058_091	S004	S058	S091	2	2	2	1	1	1	1	0
C004_058_092	S004	S058	S092	2	2	2	1	1	1	1	0
C004_058_093	S004	S058	S093	2	2	2	1	1	1	1	0
C004_058_094	S004	S058	S094	2	2	2	1	1	1	1	0
C004_058_095	S004	S058	S095	2	2	2	1	1	1	1	0
C004_058_096	S004	S058	S096	2	2	2	1	1	1	1	0
C004_058_097	S004	S058	S097	2	2	2	1	1	1	1	0
C004_058_098	S004	S058	S098	2	2	2	1	1	1	1	0
C004_058_099	S004	S058	S099	2	2	2	1	1	1	1	0
C004_059_059	S004	S059	S059	2	0	2	1	1	1	1	0
C004_059_064	S004	S059	S064	2	1	2	1	1	1	1	0
C004_059_069	S004	S059	S069	2	1	2	1	1	1	1	0
C004_059_074	S004	S059	S074	2	1	2	1	1	1	1	0
C004_059_084	S004	S059	S084	2	1	2	1	1	1	1	0
C004_059_086	S004	S059	S086	2	2	2	1	1	1	1	0
C004_059_087	S004	S059	S087	2	2	2	1	1	1	1	0
C004_059_088	S004	S059	S088	2	2	2	1	1	1	1	0
C004_059_089	S004	S059	S089	2	2	2	1	1	1	1	0
C004_059_090	S004	S059	S090	2	2	2	1	1	1	1	0
C004_059_091	S004	S059	S091	2	2	2	1	1	1	1	0
C004_059_092	S004	S059	S092	2	2	2	1	1	1	1	0
C004_059_093	S004	S059	S093	2	2	2	1	1	1	1	0
C004_059_094	S004	S059	S094	2	2	2	1	1	1	1	0
C004_059_095	S004	S059	S095	2	2	2	1	1	1	1	0
C004_059_096	S004	S059	S096	2	2	2	1	1	1	1	0
C004_059_097	S004	S059	S097	2	2	2	1	1	1	1	0
C004_059_098	S004	S059	S098	2	2	2	1	1	1	1	0
C004_059_099	S004	S059	S099	2	2	2	1	1	1	1	0
C004_062_062	S004	S062	S062	2	0	2	1	1	1	1	0
C004_062_067	S004	S062	S067	2	1	2	1	1	1	1	0
C004_062_072	S004	S062	S072	2	1	2	1	1	1	1	0
C004_062_087	S004	S062	S087	2	1	2	1	1	1	1	0
C004_062_090	S004	S062	S090	2	2	2	1	1	1	1	0
C004_062_091	S004	S062	S091	2	2	2	1	1	1	1	0
C004_062_092	S004	S062	S092	2	2	2	1	1	1	1	0
C004_062_093	S004	S062	S093	2	2	2	1	1	1	1	0
C004_062_094	S004	S062	S094	2	2	2	1	1	1	1	0
C004_062_095	S004	S062	S095	2	2	2	1	1	1	1	0
C004_062_096	S004	S062	S096	2	2	2	1	1	1	1	0
C004_062_097	S004	S062	S097	2	2	2	1	1	1	1	0
C004_062_098	S004	S062	S098	2	2	2	1	1	1	1	0
C004_062_099	S004	S062	S099	2	2	2	1	1	1	1	0
C004_063_063	S004	S063	S063	2	0	2	1	1	1	1	0
C004_063_068	S004	S063	S068	2	1	2	1	1	1	1	0
C004_063_073	S004	S063	S073	2	1	2	1	1	1	1	0
C004_063_088	S004	S063	S088	2	1	2	1	1	1	1	0
C004_063_090	S004	S063	S090	2	2	2	1	1	1	1	0
C004_063_091	S004	S063	S091	2	2	2	1	1	1	1	0
C004_063_092	S004	S063	S092	2	2	2	1	1	1	1	0
C004_063_093	S004	S063	S093	2	2	2	1	1	1	1	0
C004_063_094	S004	S063	S094	2	2	2	1	1	1	1	0
C004_063_095	S004	S063	S095	2	2	2	1	1	1	1	0
C004_063_096	S004	S063	S096	2	2	2	1	1	1	1	0
C004_063_097	S004	S063	S097	2	2	2	1	1	1	1	0
C004_063_098	S004	S063	S098	2	2	2	1	1	1	1	0
C004_063_099	S004	S063	S099	2	2	2	1	1	1	1	0
C004_064_064	S004	S064	S064	2	0	2	1	1	1	1	0
C004_064_069	S004	S064	S069	2	1	2	1	1	1	1	0
C004_064_074	S004	S064	S074	2	1	2	1	1	1	1	0
C004_064_089	S004	S064	S089	2	1	2	1	1	1	1	0
C004_064_090	S004	S064	S090	2	2	2	1	1	1	1	0
C004_064_091	S004	S064	S091	2	2	2	1	1	1	1	0
C004_064_092	S004	S064	S092	2	2	2	1	1	1	1	0
C004_064_093	S004	S064	S093	2	2	2	1	1	1	1	0
C004_064_094	S004	S064	S094	2	2	2	1	1	1	1	0
C004_064_095	S004	S064	S095	2	2	2	1	1	1	1	0
C004_064_096	S004	S064	S096	2	2	2	1	1	1	1	0
C004_064_097	S004	S064	S097	2	2	2	1	1	1	1	0
C004_064_098	S004	S064	S098	2	2	2	1	1	1	1	0
C004_064_099	S004	S064	S099	2	2	2	1	1	1	1	0
C004_066_066	S004	S066	S066	2	0	2	1	1	1	1	0
C004_066_071	S004	S066	S071	2	1	2	1	1	1	1	0
C004_066_091	S004	S066	S091	2	1	2	1	1	1	1	0
C004_066_095	S004	S066	S095	2	2	2	1	1	1	1	0
C004_066_096	S004	S066	S096	2	2	2	1	1	1	1	0
C004_066_097	S004	S066	S097	2	2	2	1	1	1	1	0
C004_066_098	S004	S066	S098	2	2	2	1	1	1	1	0
C004_066_099	S004	S066	S099	2	2	2	1	1	1	1	0
C004_067_067	S004	S067	S067	2	0	2	1	1	1	1	0
C004_067_072	S004	S067	S072	2	1	2	1	1	1	1	0
C004_067_092	S004	S067	S092	2	1	2	1	1	1	1	0
C004_067_095	S004	S067	S095	2	2	2	1	1	1	1	0
C004_067_096	S004	S067	S096	2	2	2	1	1	1	1	0
C004_067_097	S004	S067	S097	2	2	2	1	1	1	1	0
C004_067_098	S004	S067	S098	2	2	2	1	1	1	1	0
C004_067_099	S004	S067	S099	2	2	2	1	1	1	1	0
C004_068_068	S004	S068	S068	2	0	2	1	1	1	1	0
C004_068_073	S004	S068	S073	2	1	2	1	1	1	1	0
C004_068_093	S004	S068	S093	2	1	2	1	1	1	1	0
C004_068_095	S004	S068	S095	2	2	2	1	1	1	1	0
C004_068_096	S004	S068	S096	2	2	2	1	1	1	1	0
C004_068_097	S004	S068	S097	2	2	2	1	1	1	1	0
C004_068_098	S004	S068	S098	2	2	2	1	1	1	1	0
C004_068_099	S004	S068	S099	2	2	2	1	1	1	1	0
C004_069_069	S004	S069	S069	2	0	2	1	1	1	1	0
C004_069_074	S004	S069	S074	2	1	2	1	1	1	1	0
C004_069_094	S004	S069	S094	2	1	2	1	1	1	1	0
C004_069_095	S004	S069	S095	2	2	2	1	1	1	1	0
C004_069_096	S004	S069	S096	2	2	2	1	1	1	1	0
C004_069_097	S004	S069	S097	2	2	2	1	1	1	1	0
C004_069_098	S004	S069	S098	2	2	2	1	1	1	1	0
C004_069_099	S004	S069	S099	2	2	2	1	1	1	1	0
C004_070_070	S004	S070	S070	2	0	2	1	1	1	1	0
C004_070_095	S004	S070	S095	2	1	2	1	1	1	1	0
C004_071_071	S004	S071	S071	2	0	2	1	1	1	1	0
C004_071_096	S004	S071	S096	2	1	2	1	1	1	1	0
C004_072_072	S004	S072	S072	2	0	2	1	1	1	1	0
C004_072_097	S004	S072	S097	2	1	2	1	1	1	1	0
C004_073_073	S004	S073	S073	2	0	2	1	1	1	1	0
C004_073_098	S004	S073	S098	2	1	2	1	1	1	1	0
C004_074_074	S004	S074	S074	2	0	2	1	1	1	1	0
C004_074_099	S004	S074	S099	2	1	2	1	1	1	1	0
C004_079_079	S004	S079	S079	1	0	1	1	1	1	1	0
C004_079_084	S004	S079	S084	1	1	2	1	1	1	1	0
C004_079_089	S004	S079	S089	1	1	2	1	1	1	1	0
C004_079_094	S004	S079	S094	1	1	2	1	1	1	1	0
C004_079_099	S004	S079	S099	1	1	2	1	1	1	1	0
C004_081_081	S004	S081	S081	2	0	2	1	1	1	1	0
C004_081_086	S004	S081	S086	2	1	2	1	1	1	1	0
C004_081_091	S004	S081	S091	2	1	2	1	1	1	1	0
C004_081_096	S004	S081	S096	2	1	2	1	1	1	1	0
C004_082_082	S004	S082	S082	2	0	2	1	1	1	1	0
C004_082_087	S004	S082	S087	2	1	2	1	1	1	1	0
C004_082_092	S004	S082	S092	2	1	2	1	1	1	1	0
C004_082_097	S004	S082	S097	2	1	2	1	1	1	1	0
C004_083_083	S004	S083	S083	2	0	2	1	1	1	1	0
C004_083_088	S004	S083	S088	2	1	2	1	1	1	1	0
C004_083_093	S004	S083	S093	2	1	2	1	1	1	1	0
C004_083_098	S004	S083	S098	2	1	2	1	1	1	1	0
C004_084_084	S004	S084	S084	2	0	2	1	1	1	1	0
C004_084_089	S004	S084	S089	2	1	2	1	1	1	1	0
C004_084_094	S004	S084	S094	2	1	2	1	1	1	1	0
C004_084_099	S004	S084	S099	2	1	2	1	1	1	1	0
C004_085_085	S004	S085	S085	2	0	2	1	1	1	1	0
C004_085_090	S004	S085	S090	2	1	2	1	1	1	1	0
C004_085_095	S004	S085	S095	2	1	2	1	1	1	1	0
C004_086_086	S004	S086	S086	2	0	2	1	1	1	1	0
C004_086_091	S004	S086	S091	2	1	2	1	1	1	1	0
C004_086_096	S004	S086	S096	2	1	2	1	1	1	1	0
C004_087_087	S004	S087	S087	2	0	2	1	1	1	1	0
C004_087_092	S004	S087	S092	2	1	2	1	1	1	1	0
C004_087_097	S004	S087	S097	2	1	2	1	1	1	1	0
C004_088_088	S004	S088	S088	2	0	2	1	1	1	1	0
C004_088_093	S004	S088	S093	2	1	2	1	1	1	1	0
C004_088_098	S004	S088	S098	2	1	2	1	1	1	1	0
C004_089_089	S004	S089	S089	2	0	2	1	1	1	1	0
C004_089_094	S004	S089	S094	2	1	2	1	1	1	1	0
C004_089_099	S004	S089	S099	2	1	2	1	1	1	1	0
C004_090_090	S004	S090	S090	2	0	2	1	1	1	1	0
C004_090_095	S004	S090	S095	2	1	2	1	1	1	1	0
C004_091_091	S004	S091	S091	2	0	2	1	1	1	1	0
C004_091_096	S004	S091	S096	2	1	2	1	1	1	1	0
C004_092_092	S004	S092	S092	2	0	2	1	1	1	1	0
C004_092_097	S004	S092	S097	2	1	2	1	1	1	1	0
C004_093_093	S004	S093	S093	2	0	2	1	1	1	1	0
C004_093_098	S004	S093	S098	2	1	2	1	1	1	1	0
C004_094_094	S004	S094	S094	2	0	2	1	1	1	1	0
C004_094_099	S004	S094	S099	2	1	2	1	1	1	1	0
C004_095_095	S004	S095	S095	2	0	2	1	1	1	1	0
C004_096_096	S004	S096	S096	2	0	2	1	1	1	1	0
C004_097_097	S004	S097	S097	2	0	2	1	1	1	1	0
C004_098_098	S004	S098	S098	2	0	2	1	1	1	1	0
C004_099_099	S004	S099	S099	2	0	2	1	1	1	1	0
C005_005_005	S005	S005	S005	0	0	0	1	1	1	1	0
C005_005_010	S005	S005	S010	0	1	1	1	1	1	1	0
C005_005_015	S005	S005	S015	0	1	1	1	1	1	1	0
C005_005_020	S005	S005	S020	0	1	1	1	1	1	1	0
C005_005_030	S005	S005	S030	0	1	1	1	1	1	1	0
C005_005_035	S005	S005	S035	0	2	2	1	1	1	1	0
C005_005_040	S005	S005	S040	0	2	2	1	1	1	1	0
C005_005_041	S005	S005	S041	0	2	2	1	1	1	1	0
C005_005_045	S005	S005	S045	0	2	2	1	1	1	1	0
C005_005_046	S005	S005	S046	0	2	2	1	1	1	1	0
C005_005_047	S005	S005	S047	0	2	2	1	1	1	1	0
C005_005_055	S005	S005	S055	0	1	1	1	1	1	1	0
C005_005_060	S005	S005	S060	0	2	2	1	1	1	1	0
C005_005_061	S005	S005	S061	0	2	2	1	1	1	1	0
C005_005_065	S005	S005	S065	0	2	2	1	1	1	1	0
C005_005_066	S005	S005	S066	0	2	2	1	1	1	1	0
C005_005_067	S005	S005	S067	0	2	2	1	1	1	1	0
C005_005_068	S005	S005	S068	0	1	1	1	1	1	1	0
C005_005_070	S005	S005	S070	0	2	2	1	1	1	1	0
C005_005_071	S005	S005	S071	0	2	2	1	1	1	1	0
C005_005_072	S005	S005	S072	0	2	2	1	1	1	1	0
C005_005_073	S005	S005	S073	0	2	2	1	1	1	1	0
C005_005_080	S005	S005	S080	0	1	1	1	1	1	1	0
C005_005_085	S005	S005	S085	0	2	2	1	1	1	1	0
C005_005_086	S005	S005	S086	0	2	2	1	1	1	1	0
C005_005_087	S005	S005	S087	0	2	2	1	1	1	1	0
C005_005_088	S005	S005	S088	0	2	2	1	1	1	1	0
C005_005_089	S005	S005	S089	0	2	2	1	1	1	1	0
C005_005_090	S005	S005	S090	0	2	2	1	1	1	1	0
C005_005_091	S005	S005	S091	0	2	2	1	1	1	1	0
C005_005_092	S005	S005	S092	0	2	2	1	1	1	1	0
