pair_id	source	target	T_source	L_source	beta_source	T_target	L_target	beta_target	gram_class	reverse_gram_class	R11	R12	R22	area_ratio	reciprocal_ratio	delta_beta
P024_077	S024	S077	4	5	1	1	1	0	INCOMPARABLE	INCOMPARABLE	1/4	-1/5	1/5	1/20	5/4	-1
P024_078	S024	S078	4	5	1	1	1	1/2	INCOMPARABLE	INCOMPARABLE	1/4	-1/10	1/5	1/20	5/4	-1/2
P024_079	S024	S079	4	5	1	1	1	1	INCOMPARABLE	INCOMPARABLE	1/4	0	1/5	1/20	5/4	0
P024_080	S024	S080	4	5	1	1	2	-1	INCOMPARABLE	INCOMPARABLE	1/4	-2/5	2/5	1/10	5/8	-2
P024_081	S024	S081	4	5	1	1	2	-1/2	INCOMPARABLE	INCOMPARABLE	1/4	-3/10	2/5	1/10	5/8	-3/2
P024_082	S024	S082	4	5	1	1	2	0	INCOMPARABLE	INCOMPARABLE	1/4	-1/5	2/5	1/10	5/8	-1
P024_083	S024	S083	4	5	1	1	2	1/2	INCOMPARABLE	INCOMPARABLE	1/4	-1/10	2/5	1/10	5/8	-1/2
P024_084	S024	S084	4	5	1	1	2	1	INCOMPARABLE	INCOMPARABLE	1/4	0	2/5	1/10	5/8	0
P024_085	S024	S085	4	5	1	1	3	-1	INCOMPARABLE	INCOMPARABLE	1/4	-2/5	3/5	3/20	5/12	-2
P024_086	S024	S086	4	5	1	1	3	-1/2	INCOMPARABLE	INCOMPARABLE	1/4	-3/10	3/5	3/20	5/12	-3/2
P024_087	S024	S087	4	5	1	1	3	0	INCOMPARABLE	INCOMPARABLE	1/4	-1/5	3/5	3/20	5/12	-1
P024_088	S024	S088	4	5	1	1	3	1/2	INCOMPARABLE	INCOMPARABLE	1/4	-1/10	3/5	3/20	5/12	-1/2
P024_089	S024	S089	4	5	1	1	3	1	INCOMPARABLE	INCOMPARABLE	1/4	0	3/5	3/20	5/12	0
P024_090	S024	S090	4	5	1	1	4	-1	INCOMPARABLE	INCOMPARABLE	1/4	-2/5	4/5	1/5	5/16	-2
P024_091	S024	S091	4	5	1	1	4	-1/2	INCOMPARABLE	INCOMPARABLE	1/4	-3/10	4/5	1/5	5/16	-3/2
P024_092	S024	S092	4	5	1	1	4	0	INCOMPARABLE	INCOMPARABLE	1/4	-1/5	4/5	1/5	5/16	-1
P024_093	S024	S093	4	5	1	1	4	1/2	INCOMPARABLE	INCOMPARABLE	1/4	-1/10	4/5	1/5	5/16	-1/2
P024_094	S024	S094	4	5	1	1	4	1	INCOMPARABLE	INCOMPARABLE	1/4	0	4/5	1/5	5/16	0
P024_095	S024	S095	4	5	1	1	5	-1	INCOMPARABLE	INCOMPARABLE	1/4	-2/5	1	1/4	1/4	-2
P024_096	S024	S096	4	5	1	1	5	-1/2	INCOMPARABLE	INCOMPARABLE	1/4	-3/10	1	1/4	1/4	-3/2
P024_097	S024	S097	4	5	1	1	5	0	INCOMPARABLE	INCOMPARABLE	1/4	-1/5	1	1/4	1/4	-1
P024_098	S024	S098	4	5	1	1	5	1/2	INCOMPARABLE	INCOMPARABLE	1/4	-1/10	1	1/4	1/4	-1/2
P024_099	S024	S099	4	5	1	1	5	1	PSD_RANK_1	INCOMPARABLE	1/4	0	1	1/4	1/4	0
P025_000	S025	S000	3	1	-1	4	1	-1	INCOMPARABLE	PSD_RANK_1	4/3	0	1	4/3	4/3	0
P025_001	S025	S001	3	1	-1	4	1	-1/2	INCOMPARABLE	INCOMPARABLE	4/3	2	1	4/3	4/3	1/2
P025_002	S025	S002	3	1	-1	4	1	0	INCOMPARABLE	INCOMPARABLE	4/3	4	1	4/3	4/3	1
P025_003	S025	S003	3	1	-1	4	1	1/2	INCOMPARABLE	INCOMPARABLE	4/3	6	1	4/3	4/3	3/2
P025_004	S025	S004	3	1	-1	4	1	1	INCOMPARABLE	INCOMPARABLE	4/3	8	1	4/3	4/3	2
P025_005	S025	S005	3	1	-1	4	2	-1	INCOMPARABLE	INCOMPARABLE	4/3	0	2	8/3	2/3	0
P025_006	S025	S006	3	1	-1	4	2	-1/2	INCOMPARABLE	INCOMPARABLE	4/3	2	2	8/3	2/3	1/2
P025_007	S025	S007	3	1	-1	4	2	0	INCOMPARABLE	INCOMPARABLE	4/3	4	2	8/3	2/3	1
P025_008	S025	S008	3	1	-1	4	2	1/2	INCOMPARABLE	INCOMPARABLE	4/3	6	2	8/3	2/3	3/2
P025_009	S025	S009	3	1	-1	4	2	1	INCOMPARABLE	INCOMPARABLE	4/3	8	2	8/3	2/3	2
P025_010	S025	S010	3	1	-1	4	3	-1	INCOMPARABLE	INCOMPARABLE	4/3	0	3	4	4/9	0
P025_011	S025	S011	3	1	-1	4	3	-1/2	INCOMPARABLE	INCOMPARABLE	4/3	2	3	4	4/9	1/2
P025_012	S025	S012	3	1	-1	4	3	0	INCOMPARABLE	INCOMPARABLE	4/3	4	3	4	4/9	1
P025_013	S025	S013	3	1	-1	4	3	1/2	INCOMPARABLE	INCOMPARABLE	4/3	6	3	4	4/9	3/2
P025_014	S025	S014	3	1	-1	4	3	1	INCOMPARABLE	INCOMPARABLE	4/3	8	3	4	4/9	2
P025_015	S025	S015	3	1	-1	4	4	-1	INCOMPARABLE	INCOMPARABLE	4/3	0	4	16/3	1/3	0
P025_016	S025	S016	3	1	-1	4	4	-1/2	INCOMPARABLE	INCOMPARABLE	4/3	2	4	16/3	1/3	1/2
P025_017	S025	S017	3	1	-1	4	4	0	INCOMPARABLE	INCOMPARABLE	4/3	4	4	16/3	1/3	1
P025_018	S025	S018	3	1	-1	4	4	1/2	INCOMPARABLE	INCOMPARABLE	4/3	6	4	16/3	1/3	3/2
P025_019	S025	S019	3	1	-1	4	4	1	INCOMPARABLE	INCOMPARABLE	4/3	8	4	16/3	1/3	2
P025_020	S025	S020	3	1	-1	4	5	-1	INCOMPARABLE	INCOMPARABLE	4/3	0	5	20/3	4/15	0
P025_021	S025	S021	3	1	-1	4	5	-1/2	INCOMPARABLE	INCOMPARABLE	4/3	2	5	20/3	4/15	1/2
P025_022	S025	S022	3	1	-1	4	5	0	INCOMPARABLE	INCOMPARABLE	4/3	4	5	20/3	4/15	1
P025_023	S025	S023	3	1	-1	4	5	1/2	INCOMPARABLE	INCOMPARABLE	4/3	6	5	20/3	4/15	3/2
P025_024	S025	S024	3	1	-1	4	5	1	INCOMPARABLE	INCOMPARABLE	4/3	8	5	20/3	4/15	2
P025_025	S025	S025	3	1	-1	3	1	-1	PSD_RANK_0	PSD_RANK_0	1	0	1	1	1	0
P025_026	S025	S026	3	1	-1	3	1	-1/2	INCOMPARABLE	INCOMPARABLE	1	3/2	1	1	1	1/2
P025_027	S025	S027	3	1	-1	3	1	0	INCOMPARABLE	INCOMPARABLE	1	3	1	1	1	1
P025_028	S025	S028	3	1	-1	3	1	1/2	INCOMPARABLE	INCOMPARABLE	1	9/2	1	1	1	3/2
P025_029	S025	S029	3	1	-1	3	1	1	INCOMPARABLE	INCOMPARABLE	1	6	1	1	1	2
P025_030	S025	S030	3	1	-1	3	2	-1	PSD_RANK_1	INCOMPARABLE	1	0	2	2	1/2	0
P025_031	S025	S031	3	1	-1	3	2	-1/2	INCOMPARABLE	INCOMPARABLE	1	3/2	2	2	1/2	1/2
P025_032	S025	S032	3	1	-1	3	2	0	INCOMPARABLE	INCOMPARABLE	1	3	2	2	1/2	1
P025_033	S025	S033	3	1	-1	3	2	1/2	INCOMPARABLE	INCOMPARABLE	1	9/2	2	2	1/2	3/2
P025_034	S025	S034	3	1	-1	3	2	1	INCOMPARABLE	INCOMPARABLE	1	6	2	2	1/2	2
P025_035	S025	S035	3	1	-1	3	3	-1	PSD_RANK_1	INCOMPARABLE	1	0	3	3	1/3	0
P025_036	S025	S036	3	1	-1	3	3	-1/2	INCOMPARABLE	INCOMPARABLE	1	3/2	3	3	1/3	1/2
P025_037	S025	S037	3	1	-1	3	3	0	INCOMPARABLE	INCOMPARABLE	1	3	3	3	1/3	1
P025_038	S025	S038	3	1	-1	3	3	1/2	INCOMPARABLE	INCOMPARABLE	1	9/2	3	3	1/3	3/2
P025_039	S025	S039	3	1	-1	3	3	1	INCOMPARABLE	INCOMPARABLE	1	6	3	3	1/3	2
P025_040	S025	S040	3	1	-1	3	4	-1	PSD_RANK_1	INCOMPARABLE	1	0	4	4	1/4	0
P025_041	S025	S041	3	1	-1	3	4	-1/2	INCOMPARABLE	INCOMPARABLE	1	3/2	4	4	1/4	1/2
P025_042	S025	S042	3	1	-1	3	4	0	INCOMPARABLE	INCOMPARABLE	1	3	4	4	1/4	1
P025_043	S025	S043	3	1	-1	3	4	1/2	INCOMPARABLE	INCOMPARABLE	1	9/2	4	4	1/4	3/2
P025_044	S025	S044	3	1	-1	3	4	1	INCOMPARABLE	INCOMPARABLE	1	6	4	4	1/4	2
P025_045	S025	S045	3	1	-1	3	5	-1	PSD_RANK_1	INCOMPARABLE	1	0	5	5	1/5	0
P025_046	S025	S046	3	1	-1	3	5	-1/2	INCOMPARABLE	INCOMPARABLE	1	3/2	5	5	1/5	1/2
P025_047	S025	S047	3	1	-1	3	5	0	INCOMPARABLE	INCOMPARABLE	1	3	5	5	1/5	1
P025_048	S025	S048	3	1	-1	3	5	1/2	INCOMPARABLE	INCOMPARABLE	1	9/2	5	5	1/5	3/2
P025_049	S025	S049	3	1	-1	3	5	1	INCOMPARABLE	INCOMPARABLE	1	6	5	5	1/5	2
P025_050	S025	S050	3	1	-1	2	1	-1	PSD_RANK_1	INCOMPARABLE	2/3	0	1	2/3	2/3	0
P025_051	S025	S051	3	1	-1	2	1	-1/2	INCOMPARABLE	INCOMPARABLE	2/3	1	1	2/3	2/3	1/2
P025_052	S025	S052	3	1	-1	2	1	0	INCOMPARABLE	INCOMPARABLE	2/3	2	1	2/3	2/3	1
P025_053	S025	S053	3	1	-1	2	1	1/2	INCOMPARABLE	INCOMPARABLE	2/3	3	1	2/3	2/3	3/2
P025_054	S025	S054	3	1	-1	2	1	1	INCOMPARABLE	INCOMPARABLE	2/3	4	1	2/3	2/3	2
P025_055	S025	S055	3	1	-1	2	2	-1	PSD_RANK_2	INCOMPARABLE	2/3	0	2	4/3	1/3	0
P025_056	S025	S056	3	1	-1	2	2	-1/2	PSD_RANK_2	INCOMPARABLE	2/3	1	2	4/3	1/3	1/2
P025_057	S025	S057	3	1	-1	2	2	0	INCOMPARABLE	INCOMPARABLE	2/3	2	2	4/3	1/3	1
P025_058	S025	S058	3	1	-1	2	2	1/2	INCOMPARABLE	INCOMPARABLE	2/3	3	2	4/3	1/3	3/2
P025_059	S025	S059	3	1	-1	2	2	1	INCOMPARABLE	INCOMPARABLE	2/3	4	2	4/3	1/3	2
P025_060	S025	S060	3	1	-1	2	3	-1	PSD_RANK_2	INCOMPARABLE	2/3	0	3	2	2/9	0
P025_061	S025	S061	3	1	-1	2	3	-1/2	PSD_RANK_2	INCOMPARABLE	2/3	1	3	2	2/9	1/2
P025_062	S025	S062	3	1	-1	2	3	0	PSD_RANK_2	INCOMPARABLE	2/3	2	3	2	2/9	1
P025_063	S025	S063	3	1	-1	2	3	1/2	INCOMPARABLE	INCOMPARABLE	2/3	3	3	2	2/9	3/2
P025_064	S025	S064	3	1	-1	2	3	1	INCOMPARABLE	INCOMPARABLE	2/3	4	3	2	2/9	2
P025_065	S025	S065	3	1	-1	2	4	-1	PSD_RANK_2	INCOMPARABLE	2/3	0	4	8/3	1/6	0
P025_066	S025	S066	3	1	-1	2	4	-1/2	PSD_RANK_2	INCOMPARABLE	2/3	1	4	8/3	1/6	1/2
P025_067	S025	S067	3	1	-1	2	4	0	PSD_RANK_2	INCOMPARABLE	2/3	2	4	8/3	1/6	1
P025_068	S025	S068	3	1	-1	2	4	1/2	INCOMPARABLE	INCOMPARABLE	2/3	3	4	8/3	1/6	3/2
P025_069	S025	S069	3	1	-1	2	4	1	INCOMPARABLE	INCOMPARABLE	2/3	4	4	8/3	1/6	2
P025_070	S025	S070	3	1	-1	2	5	-1	PSD_RANK_2	INCOMPARABLE	2/3	0	5	10/3	2/15	0
P025_071	S025	S071	3	1	-1	2	5	-1/2	PSD_RANK_2	INCOMPARABLE	2/3	1	5	10/3	2/15	1/2
P025_072	S025	S072	3	1	-1	2	5	0	PSD_RANK_2	INCOMPARABLE	2/3	2	5	10/3	2/15	1
P025_073	S025	S073	3	1	-1	2	5	1/2	PSD_RANK_2	INCOMPARABLE	2/3	3	5	10/3	2/15	3/2
P025_074	S025	S074	3	1	-1	2	5	1	INCOMPARABLE	INCOMPARABLE	2/3	4	5	10/3	2/15	2
P025_075	S025	S075	3	1	-1	1	1	-1	PSD_RANK_1	INCOMPARABLE	1/3	0	1	1/3	1/3	0
P025_076	S025	S076	3	1	-1	1	1	-1/2	INCOMPARABLE	INCOMPARABLE	1/3	1/2	1	1/3	1/3	1/2
P025_077	S025	S077	3	1	-1	1	1	0	INCOMPARABLE	INCOMPARABLE	1/3	1	1	1/3	1/3	1
P025_078	S025	S078	3	1	-1	1	1	1/2	INCOMPARABLE	INCOMPARABLE	1/3	3/2	1	1/3	1/3	3/2
P025_079	S025	S079	3	1	-1	1	1	1	INCOMPARABLE	INCOMPARABLE	1/3	2	1	1/3	1/3	2
P025_080	S025	S080	3	1	-1	1	2	-1	PSD_RANK_2	INCOMPARABLE	1/3	0	2	2/3	1/6	0
P025_081	S025	S081	3	1	-1	1	2	-1/2	PSD_RANK_2	INCOMPARABLE	1/3	1/2	2	2/3	1/6	1/2
P025_082	S025	S082	3	1	-1	1	2	0	PSD_RANK_2	INCOMPARABLE	1/3	1	2	2/3	1/6	1
P025_083	S025	S083	3	1	-1	1	2	1/2	PSD_RANK_2	INCOMPARABLE	1/3	3/2	2	2/3	1/6	3/2
P025_084	S025	S084	3	1	-1	1	2	1	INCOMPARABLE	INCOMPARABLE	1/3	2	2	2/3	1/6	2
P025_085	S025	S085	3	1	-1	1	3	-1	PSD_RANK_2	INCOMPARABLE	1/3	0	3	1	1/9	0
P025_086	S025	S086	3	1	-1	1	3	-1/2	PSD_RANK_2	INCOMPARABLE	1/3	1/2	3	1	1/9	1/2
P025_087	S025	S087	3	1	-1	1	3	0	PSD_RANK_2	INCOMPARABLE	1/3	1	3	1	1/9	1
P025_088	S025	S088	3	1	-1	1	3	1/2	PSD_RANK_2	INCOMPARABLE	1/3	3/2	3	1	1/9	3/2
P025_089	S025	S089	3	1	-1	1	3	1	PSD_RANK_2	INCOMPARABLE	1/3	2	3	1	1/9	2
P025_090	S025	S090	3	1	-1	1	4	-1	PSD_RANK_2	INCOMPARABLE	1/3	0	4	4/3	1/12	0
P025_091	S025	S091	3	1	-1	1	4	-1/2	PSD_RANK_2	INCOMPARABLE	1/3	1/2	4	4/3	1/12	1/2
P025_092	S025	S092	3	1	-1	1	4	0	PSD_RANK_2	INCOMPARABLE	1/3	1	4	4/3	1/12	1
P025_093	S025	S093	3	1	-1	1	4	1/2	PSD_RANK_2	INCOMPARABLE	1/3	3/2	4	4/3	1/12	3/2
P025_094	S025	S094	3	1	-1	1	4	1	PSD_RANK_2	INCOMPARABLE	1/3	2	4	4/3	1/12	2
P025_095	S025	S095	3	1	-1	1	5	-1	PSD_RANK_2	INCOMPARABLE	1/3	0	5	5/3	1/15	0
P025_096	S025	S096	3	1	-1	1	5	-1/2	PSD_RANK_2	INCOMPARABLE	1/3	1/2	5	5/3	1/15	1/2
P025_097	S025	S097	3	1	-1	1	5	0	PSD_RANK_2	INCOMPARABLE	1/3	1	5	5/3	1/15	1
P025_098	S025	S098	3	1	-1	1	5	1/2	PSD_RANK_2	INCOMPARABLE	1/3	3/2	5	5/3	1/15	3/2
P025_099	S025	S099	3	1	-1	1	5	1	PSD_RANK_2	INCOMPARABLE	1/3	2	5	5/3	1/15	2
P026_000	S026	S000	3	1	-1/2	4	1	-1	INCOMPARABLE	INCOMPARABLE	4/3	-2	1	4/3	4/3	-1/2
P026_001	S026	S001	3	1	-1/2	4	1	-1/2	INCOMPARABLE	PSD_RANK_1	4/3	0	1	4/3	4/3	0
P026_002	S026	S002	3	1	-1/2	4	1	0	INCOMPARABLE	INCOMPARABLE	4/3	2	1	4/3	4/3	1/2
P026_003	S026	S003	3	1	-1/2	4	1	1/2	INCOMPARABLE	INCOMPARABLE	4/3	4	1	4/3	4/3	1
P026_004	S026	S004	3	1	-1/2	4	1	1	INCOMPARABLE	INCOMPARABLE	4/3	6	1	4/3	4/3	3/2
P026_005	S026	S005	3	1	-1/2	4	2	-1	INCOMPARABLE	INCOMPARABLE	4/3	-2	2	8/3	2/3	-1/2
P026_006	S026	S006	3	1	-1/2	4	2	-1/2	INCOMPARABLE	INCOMPARABLE	4/3	0	2	8/3	2/3	0
P026_007	S026	S007	3	1	-1/2	4	2	0	INCOMPARABLE	INCOMPARABLE	4/3	2	2	8/3	2/3	1/2
P026_008	S026	S008	3	1	-1/2	4	2	1/2	INCOMPARABLE	INCOMPARABLE	4/3	4	2	8/3	2/3	1
P026_009	S026	S009	3	1	-1/2	4	2	1	INCOMPARABLE	INCOMPARABLE	4/3	6	2	8/3	2/3	3/2
P026_010	S026	S010	3	1	-1/2	4	3	-1	INCOMPARABLE	INCOMPARABLE	4/3	-2	3	4	4/9	-1/2
P026_011	S026	S011	3	1	-1/2	4	3	-1/2	INCOMPARABLE	INCOMPARABLE	4/3	0	3	4	4/9	0
P026_012	S026	S012	3	1	-1/2	4	3	0	INCOMPARABLE	INCOMPARABLE	4/3	2	3	4	4/9	1/2
P026_013	S026	S013	3	1	-1/2	4	3	1/2	INCOMPARABLE	INCOMPARABLE	4/3	4	3	4	4/9	1
P026_014	S026	S014	3	1	-1/2	4	3	1	INCOMPARABLE	INCOMPARABLE	4/3	6	3	4	4/9	3/2
P026_015	S026	S015	3	1	-1/2	4	4	-1	INCOMPARABLE	INCOMPARABLE	4/3	-2	4	16/3	1/3	-1/2
P026_016	S026	S016	3	1	-1/2	4	4	-1/2	INCOMPARABLE	INCOMPARABLE	4/3	0	4	16/3	1/3	0
P026_017	S026	S017	3	1	-1/2	4	4	0	INCOMPARABLE	INCOMPARABLE	4/3	2	4	16/3	1/3	1/2
P026_018	S026	S018	3	1	-1/2	4	4	1/2	INCOMPARABLE	INCOMPARABLE	4/3	4	4	16/3	1/3	1
P026_019	S026	S019	3	1	-1/2	4	4	1	INCOMPARABLE	INCOMPARABLE	4/3	6	4	16/3	1/3	3/2
P026_020	S026	S020	3	1	-1/2	4	5	-1	INCOMPARABLE	INCOMPARABLE	4/3	-2	5	20/3	4/15	-1/2
P026_021	S026	S021	3	1	-1/2	4	5	-1/2	INCOMPARABLE	INCOMPARABLE	4/3	0	5	20/3	4/15	0
P026_022	S026	S022	3	1	-1/2	4	5	0	INCOMPARABLE	INCOMPARABLE	4/3	2	5	20/3	4/15	1/2
P026_023	S026	S023	3	1	-1/2	4	5	1/2	INCOMPARABLE	INCOMPARABLE	4/3	4	5	20/3	4/15	1
P026_024	S026	S024	3	1	-1/2	4	5	1	INCOMPARABLE	INCOMPARABLE	4/3	6	5	20/3	4/15	3/2
P026_025	S026	S025	3	1	-1/2	3	1	-1	INCOMPARABLE	INCOMPARABLE	1	-3/2	1	1	1	-1/2
P026_026	S026	S026	3	1	-1/2	3	1	-1/2	PSD_RANK_0	PSD_RANK_0	1	0	1	1	1	0
P026_027	S026	S027	3	1	-1/2	3	1	0	INCOMPARABLE	INCOMPARABLE	1	3/2	1	1	1	1/2
P026_028	S026	S028	3	1	-1/2	3	1	1/2	INCOMPARABLE	INCOMPARABLE	1	3	1	1	1	1
P026_029	S026	S029	3	1	-1/2	3	1	1	INCOMPARABLE	INCOMPARABLE	1	9/2	1	1	1	3/2
P026_030	S026	S030	3	1	-1/2	3	2	-1	INCOMPARABLE	INCOMPARABLE	1	-3/2	2	2	1/2	-1/2
P026_031	S026	S031	3	1	-1/2	3	2	-1/2	PSD_RANK_1	INCOMPARABLE	1	0	2	2	1/2	0
P026_032	S026	S032	3	1	-1/2	3	2	0	INCOMPARABLE	INCOMPARABLE	1	3/2	2	2	1/2	1/2
P026_033	S026	S033	3	1	-1/2	3	2	1/2	INCOMPARABLE	INCOMPARABLE	1	3	2	2	1/2	1
P026_034	S026	S034	3	1	-1/2	3	2	1	INCOMPARABLE	INCOMPARABLE	1	9/2	2	2	1/2	3/2
P026_035	S026	S035	3	1	-1/2	3	3	-1	INCOMPARABLE	INCOMPARABLE	1	-3/2	3	3	1/3	-1/2
P026_036	S026	S036	3	1	-1/2	3	3	-1/2	PSD_RANK_1	INCOMPARABLE	1	0	3	3	1/3	0
P026_037	S026	S037	3	1	-1/2	3	3	0	INCOMPARABLE	INCOMPARABLE	1	3/2	3	3	1/3	1/2
P026_038	S026	S038	3	1	-1/2	3	3	1/2	INCOMPARABLE	INCOMPARABLE	1	3	3	3	1/3	1
P026_039	S026	S039	3	1	-1/2	3	3	1	INCOMPARABLE	INCOMPARABLE	1	9/2	3	3	1/3	3/2
P026_040	S026	S040	3	1	-1/2	3	4	-1	INCOMPARABLE	INCOMPARABLE	1	-3/2	4	4	1/4	-1/2
P026_041	S026	S041	3	1	-1/2	3	4	-1/2	PSD_RANK_1	INCOMPARABLE	1	0	4	4	1/4	0
P026_042	S026	S042	3	1	-1/2	3	4	0	INCOMPARABLE	INCOMPARABLE	1	3/2	4	4	1/4	1/2
P026_043	S026	S043	3	1	-1/2	3	4	1/2	INCOMPARABLE	INCOMPARABLE	1	3	4	4	1/4	1
P026_044	S026	S044	3	1	-1/2	3	4	1	INCOMPARABLE	INCOMPARABLE	1	9/2	4	4	1/4	3/2
P026_045	S026	S045	3	1	-1/2	3	5	-1	INCOMPARABLE	INCOMPARABLE	1	-3/2	5	5	1/5	-1/2
P026_046	S026	S046	3	1	-1/2	3	5	-1/2	PSD_RANK_1	INCOMPARABLE	1	0	5	5	1/5	0
P026_047	S026	S047	3	1	-1/2	3	5	0	INCOMPARABLE	INCOMPARABLE	1	3/2	5	5	1/5	1/2
P026_048	S026	S048	3	1	-1/2	3	5	1/2	INCOMPARABLE	INCOMPARABLE	1	3	5	5	1/5	1
P026_049	S026	S049	3	1	-1/2	3	5	1	INCOMPARABLE	INCOMPARABLE	1	9/2	5	5	1/5	3/2
P026_050	S026	S050	3	1	-1/2	2	1	-1	INCOMPARABLE	INCOMPARABLE	2/3	-1	1	2/3	2/3	-1/2
P026_051	S026	S051	3	1	-1/2	2	1	-1/2	PSD_RANK_1	INCOMPARABLE	2/3	0	1	2/3	2/3	0
P026_052	S026	S052	3	1	-1/2	2	1	0	INCOMPARABLE	INCOMPARABLE	2/3	1	1	2/3	2/3	1/2
P026_053	S026	S053	3	1	-1/2	2	1	1/2	INCOMPARABLE	INCOMPARABLE	2/3	2	1	2/3	2/3	1
P026_054	S026	S054	3	1	-1/2	2	1	1	INCOMPARABLE	INCOMPARABLE	2/3	3	1	2/3	2/3	3/2
P026_055	S026	S055	3	1	-1/2	2	2	-1	PSD_RANK_2	INCOMPARABLE	2/3	-1	2	4/3	1/3	-1/2
P026_056	S026	S056	3	1	-1/2	2	2	-1/2	PSD_RANK_2	INCOMPARABLE	2/3	0	2	4/3	1/3	0
P026_057	S026	S057	3	1	-1/2	2	2	0	PSD_RANK_2	INCOMPARABLE	2/3	1	2	4/3	1/3	1/2
P026_058	S026	S058	3	1	-1/2	2	2	1/2	INCOMPARABLE	INCOMPARABLE	2/3	2	2	4/3	1/3	1
P026_059	S026	S059	3	1	-1/2	2	2	1	INCOMPARABLE	INCOMPARABLE	2/3	3	2	4/3	1/3	3/2
P026_060	S026	S060	3	1	-1/2	2	3	-1	PSD_RANK_2	INCOMPARABLE	2/3	-1	3	2	2/9	-1/2
P026_061	S026	S061	3	1	-1/2	2	3	-1/2	PSD_RANK_2	INCOMPARABLE	2/3	0	3	2	2/9	0
P026_062	S026	S062	3	1	-1/2	2	3	0	PSD_RANK_2	INCOMPARABLE	2/3	1	3	2	2/9	1/2
P026_063	S026	S063	3	1	-1/2	2	3	1/2	PSD_RANK_2	INCOMPARABLE	2/3	2	3	2	2/9	1
P026_064	S026	S064	3	1	-1/2	2	3	1	INCOMPARABLE	INCOMPARABLE	2/3	3	3	2	2/9	3/2
P026_065	S026	S065	3	1	-1/2	2	4	-1	PSD_RANK_2	INCOMPARABLE	2/3	-1	4	8/3	1/6	-1/2
P026_066	S026	S066	3	1	-1/2	2	4	-1/2	PSD_RANK_2	INCOMPARABLE	2/3	0	4	8/3	1/6	0
P026_067	S026	S067	3	1	-1/2	2	4	0	PSD_RANK_2	INCOMPARABLE	2/3	1	4	8/3	1/6	1/2
P026_068	S026	S068	3	1	-1/2	2	4	1/2	PSD_RANK_2	INCOMPARABLE	2/3	2	4	8/3	1/6	1
P026_069	S026	S069	3	1	-1/2	2	4	1	INCOMPARABLE	INCOMPARABLE	2/3	3	4	8/3	1/6	3/2
P026_070	S026	S070	3	1	-1/2	2	5	-1	PSD_RANK_2	INCOMPARABLE	2/3	-1	5	10/3	2/15	-1/2
P026_071	S026	S071	3	1	-1/2	2	5	-1/2	PSD_RANK_2	INCOMPARABLE	2/3	0	5	10/3	2/15	0
P026_072	S026	S072	3	1	-1/2	2	5	0	PSD_RANK_2	INCOMPARABLE	2/3	1	5	10/3	2/15	1/2
P026_073	S026	S073	3	1	-1/2	2	5	1/2	PSD_RANK_2	INCOMPARABLE	2/3	2	5	10/3	2/15	1
P026_074	S026	S074	3	1	-1/2	2	5	1	PSD_RANK_2	INCOMPARABLE	2/3	3	5	10/3	2/15	3/2
P026_075	S026	S075	3	1	-1/2	1	1	-1	INCOMPARABLE	INCOMPARABLE	1/3	-1/2	1	1/3	1/3	-1/2
P026_076	S026	S076	3	1	-1/2	1	1	-1/2	PSD_RANK_1	INCOMPARABLE	1/3	0	1	1/3	1/3	0
P026_077	S026	S077	3	1	-1/2	1	1	0	INCOMPARABLE	INCOMPARABLE	1/3	1/2	1	1/3	1/3	1/2
P026_078	S026	S078	3	1	-1/2	1	1	1/2	INCOMPARABLE	INCOMPARABLE	1/3	1	1	1/3	1/3	1
P026_079	S026	S079	3	1	-1/2	1	1	1	INCOMPARABLE	INCOMPARABLE	1/3	3/2	1	1/3	1/3	3/2
P026_080	S026	S080	3	1	-1/2	1	2	-1	PSD_RANK_2	INCOMPARABLE	1/3	-1/2	2	2/3	1/6	-1/2
P026_081	S026	S081	3	1	-1/2	1	2	-1/2	PSD_RANK_2	INCOMPARABLE	1/3	0	2	2/3	1/6	0
P026_082	S026	S082	3	1	-1/2	1	2	0	PSD_RANK_2	INCOMPARABLE	1/3	1/2	2	2/3	1/6	1/2
P026_083	S026	S083	3	1	-1/2	1	2	1/2	PSD_RANK_2	INCOMPARABLE	1/3	1	2	2/3	1/6	1
P026_084	S026	S084	3	1	-1/2	1	2	1	PSD_RANK_2	INCOMPARABLE	1/3	3/2	2	2/3	1/6	3/2
P026_085	S026	S085	3	1	-1/2	1	3	-1	PSD_RANK_2	INCOMPARABLE	1/3	-1/2	3	1	1/9	-1/2
P026_086	S026	S086	3	1	-1/2	1	3	-1/2	PSD_RANK_2	INCOMPARABLE	1/3	0	3	1	1/9	0
P026_087	S026	S087	3	1	-1/2	1	3	0	PSD_RANK_2	INCOMPARABLE	1/3	1/2	3	1	1/9	1/2
P026_088	S026	S088	3	1	-1/2	1	3	1/2	PSD_RANK_2	INCOMPARABLE	1/3	1	3	1	1/9	1
P026_089	S026	S089	3	1	-1/2	1	3	1	PSD_RANK_2	INCOMPARABLE	1/3	3/2	3	1	1/9	3/2
P026_090	S026	S090	3	1	-1/2	1	4	-1	PSD_RANK_2	INCOMPARABLE	1/3	-1/2	4	4/3	1/12	-1/2
P026_091	S026	S091	3	1	-1/2	1	4	-1/2	PSD_RANK_2	INCOMPARABLE	1/3	0	4	4/3	1/12	0
