path	group	buckets	bucket_count	qualifying_group
cascade_lemD_cas.py	ROOT::cascade_lemD_cas.py	B3_LIFT;B5_JOINT	2	NO
cascade_lemD_final.py	ROOT::cascade_lemD_final.py	B3_LIFT;B5_JOINT	2	NO
cascade_lemD_reshoot.py	ROOT::cascade_lemD_reshoot.py	B3_LIFT	1	NO
cascade_lemD_table.py	ROOT::cascade_lemD_table.py	B3_LIFT;B5_JOINT	2	NO
cascade_lemD_universal.py	ROOT::cascade_lemD_universal.py	B3_LIFT;B5_JOINT	2	NO
cascade_or_energy_cas.py	ROOT::cascade_or_energy_cas.py	B5_JOINT	1	NO
cascade_or_energy_numeric.py	ROOT::cascade_or_energy_numeric.py	B3_LIFT;B5_JOINT	2	NO
cascade_or_energy_rung1_and_alignment.py	ROOT::cascade_or_energy_rung1_and_alignment.py	B3_LIFT	1	NO
cascade_s2_aggregate.py	ROOT::cascade_s2_aggregate.py	B3_LIFT;B5_JOINT	2	NO
cascade_s2_core.py	ROOT::cascade_s2_core.py	B3_LIFT;B5_JOINT	2	NO
cascade_s2_validate.py	ROOT::cascade_s2_validate.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
cascade_s3_predictions.md	ROOT::cascade_s3_predictions.md	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
cascade_s3_t5.py	ROOT::cascade_s3_t5.py	B3_LIFT;B5_JOINT	2	NO
cascade_sf_cas1_bulk.py	ROOT::cascade_sf_cas1_bulk.py	B5_JOINT	1	NO
cascade_sf_cas4_zeromodes.py	ROOT::cascade_sf_cas4_zeromodes.py	B3_LIFT;B5_JOINT	2	NO
cascade_sf_d5_spotcheck.py	ROOT::cascade_sf_d5_spotcheck.py	B3_LIFT;B4_GLOBAL	2	NO
cascade_stageA_extra.py	ROOT::cascade_stageA_extra.py	B3_LIFT	1	NO
cascade_stageA_lib.py	ROOT::cascade_stageA_lib.py	B3_LIFT	1	NO
cascade_stageA_run.py	ROOT::cascade_stageA_run.py	B3_LIFT	1	NO
cascade_stageA_sanity.py	ROOT::cascade_stageA_sanity.py	B5_JOINT	1	NO
cascade_stageB_analysis.py	ROOT::cascade_stageB_analysis.py	B2_DEPTH;B3_LIFT	2	NO
cascade_stageB_bisect.py	ROOT::cascade_stageB_bisect.py	B2_DEPTH;B3_LIFT	2	NO
cascade_stageB_common.py	ROOT::cascade_stageB_common.py	B2_DEPTH;B3_LIFT	2	NO
cascade_stageB_results.md	ROOT::cascade_stageB_results.md	B5_JOINT	1	NO
cascade_stageB_rungs.json	ROOT::cascade_stageB_rungs.json	B2_DEPTH	1	NO
cascade_stageB_sweep.py	ROOT::cascade_stageB_sweep.py	B3_LIFT	1	NO
cascade_stageB_twomethod.py	ROOT::cascade_stageB_twomethod.py	B3_LIFT;B5_JOINT	2	NO
cascade_stageC_c1_A1m2_Z8.json	ROOT::cascade_stageC_c1_A1m2_Z8.json	B2_DEPTH	1	NO
cascade_stageC_c2_A1m3_Z1.json	ROOT::cascade_stageC_c2_A1m3_Z1.json	B2_DEPTH	1	NO
cascade_stageC_c3_A2k3_Z8.json	ROOT::cascade_stageC_c3_A2k3_Z8.json	B2_DEPTH	1	NO
cascade_stageC_c4_A3_Z8.json	ROOT::cascade_stageC_c4_A3_Z8.json	B2_DEPTH	1	NO
cascade_stageC_c5_A1m4_Z8.json	ROOT::cascade_stageC_c5_A1m4_Z8.json	B2_DEPTH	1	NO
cascade_stageC_lib.py	ROOT::cascade_stageC_lib.py	B2_DEPTH;B3_LIFT	2	NO
cascade_stageC_results.md	ROOT::cascade_stageC_results.md	B5_JOINT	1	NO
cascade_stageD_prereg.md	ROOT::cascade_stageD_prereg.md	B5_JOINT	1	NO
cascade_stageD_results.md	ROOT::cascade_stageD_results.md	B5_JOINT	1	NO
cascade_stageD_sweep_refine.py	ROOT::cascade_stageD_sweep_refine.py	B2_DEPTH;B3_LIFT;B4_GLOBAL	3	NO
cascade_th2_bottom_beta.py	ROOT::cascade_th2_bottom_beta.py	B3_LIFT;B5_JOINT	2	NO
cascade_th2_bottom_system.py	ROOT::cascade_th2_bottom_system.py	B3_LIFT	1	NO
cascade_th2_cas_checks.py	ROOT::cascade_th2_cas_checks.py	B3_LIFT	1	NO
cascade_th2_launch.py	ROOT::cascade_th2_launch.py	B3_LIFT	1	NO
cascade_th2_nodewise.py	ROOT::cascade_th2_nodewise.py	B3_LIFT	1	NO
cascade_th2_predict_measure.py	ROOT::cascade_th2_predict_measure.py	B3_LIFT	1	NO
cascade_tw_cas.py	ROOT::cascade_tw_cas.py	B5_JOINT	1	NO
cascade_tw_confirm.py	ROOT::cascade_tw_confirm.py	B3_LIFT	1	NO
cascade_tw_n1twin.py	ROOT::cascade_tw_n1twin.py	B3_LIFT	1	NO
cascade_tw_pred.py	ROOT::cascade_tw_pred.py	B5_JOINT	1	NO
cascade_tw_probe.py	ROOT::cascade_tw_probe.py	B3_LIFT	1	NO
cascade_tw_reshoot.py	ROOT::cascade_tw_reshoot.py	B3_LIFT;B5_JOINT	2	NO
cell_solver_composite.py	ROOT::cell_solver_composite.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
cell_solver_f2d.py	ROOT::cell_solver_f2d.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
cell_solver_f2d_BUILDNOTES.md	ROOT::cell_solver_f2d_BUILDNOTES.md	B4_GLOBAL;B5_JOINT	2	NO
cell_solver_f2d_N2.py	ROOT::cell_solver_f2d_N2.py	B3_LIFT;B5_JOINT	2	NO
cell_solver_f2d_N2_results.md	ROOT::cell_solver_f2d_N2_results.md	B4_GLOBAL;B5_JOINT	2	NO
cell_solver_f2d_classB_run.py	ROOT::cell_solver_f2d_classB_run.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
cell_solver_f2d_classB_run_results.md	ROOT::cell_solver_f2d_classB_run_results.md	B5_JOINT	1	NO
cell_solver_f2d_embedded_run.py	ROOT::cell_solver_f2d_embedded_run.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
cell_solver_f2d_embedded_run_results.md	ROOT::cell_solver_f2d_embedded_run_results.md	B4_GLOBAL;B5_JOINT	2	NO
cell_solver_f2d_embedded_scan.py	ROOT::cell_solver_f2d_embedded_scan.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
cell_solver_f2d_first_build.py	ROOT::cell_solver_f2d_first_build.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
cell_solver_f2d_first_build_results.md	ROOT::cell_solver_f2d_first_build_results.md	B4_GLOBAL;B5_JOINT	2	NO
cell_solver_round.py	ROOT::cell_solver_round.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
cell_solver_universe_T3.py	ROOT::cell_solver_universe_T3.py	B3_LIFT;B5_JOINT	2	NO
classB_embedded_rung_gatecheck_results.md	ROOT::classB_embedded_rung_gatecheck_results.md	B4_GLOBAL;B5_JOINT	2	NO
classB_rung_resonance_classification_results.md	ROOT::classB_rung_resonance_classification_results.md	B4_GLOBAL;B5_JOINT	2	NO
classB_rung_resonance_owed_first_adjudication.md	ROOT::classB_rung_resonance_owed_first_adjudication.md	B5_JOINT	1	NO
classB_rung_resonance_prebuild_test_DESIGN.md	ROOT::classB_rung_resonance_prebuild_test_DESIGN.md	B4_GLOBAL;B5_JOINT	2	NO
clock_curvature_selector_audit_2026-07-19/AUDIT_REPORT.md	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
clock_curvature_selector_audit_2026-07-19/DERIVATION_RESULT.json	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
clock_curvature_selector_audit_2026-07-19/DERIVATION_TRANSCRIPT.txt	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
clock_curvature_selector_audit_2026-07-19/EXECUTION_LEDGER.tsv	clock_curvature_selector_audit_2026-07-19	B5_JOINT	1	NO
clock_curvature_selector_audit_2026-07-19/EXTERNAL_REVIEW_STATUS.txt	clock_curvature_selector_audit_2026-07-19	B5_JOINT	1	NO
clock_curvature_selector_audit_2026-07-19/LAY_DECISION_TREE.md	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
clock_curvature_selector_audit_2026-07-19/NEXT_DERIVATION.md	clock_curvature_selector_audit_2026-07-19	B4_GLOBAL;B5_JOINT	2	NO
clock_curvature_selector_audit_2026-07-19/PREMISE_LEDGER.tsv	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
clock_curvature_selector_audit_2026-07-19/PREREGISTRATION.md	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
clock_curvature_selector_audit_2026-07-19/PROFILE_FAMILY_LEDGER.tsv	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B5_JOINT	2	NO
clock_curvature_selector_audit_2026-07-19/REPOSITORY_GATES.json	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
clock_curvature_selector_audit_2026-07-19/SHA256SUMS.txt	clock_curvature_selector_audit_2026-07-19	B5_JOINT	1	NO
clock_curvature_selector_audit_2026-07-19/SOURCE_LEDGER.tsv	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
clock_curvature_selector_audit_2026-07-19/STATUS_LEDGER.tsv	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
clock_curvature_selector_audit_2026-07-19/TEST_TRANSCRIPT.txt	clock_curvature_selector_audit_2026-07-19	B5_JOINT	1	NO
clock_curvature_selector_audit_2026-07-19/VERIFICATION_RESULT.json	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
clock_curvature_selector_audit_2026-07-19/VERIFICATION_TRANSCRIPT.txt	clock_curvature_selector_audit_2026-07-19	B5_JOINT	1	NO
clock_curvature_selector_audit_2026-07-19/derive_clock_curvature.py	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
clock_curvature_selector_audit_2026-07-19/verify_clock_curvature.py	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B3_LIFT;B5_JOINT	3	NO
clock_curvature_selector_audit_2026-07-19/verify_repository_gates.py	clock_curvature_selector_audit_2026-07-19	B1_FOUNDING;B3_LIFT;B5_JOINT	3	NO
codex_rehearsal_final.md	ROOT::codex_rehearsal_final.md	B5_JOINT	1	NO
codex_rehearsal_transcript.txt	ROOT::codex_rehearsal_transcript.txt	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
cognitive_corral_triggers_results.md	ROOT::cognitive_corral_triggers_results.md	B4_GLOBAL;B5_JOINT	2	NO
complete_coframe_seal_involution_2026-07-20/AUDIT_REPORT.md	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
complete_coframe_seal_involution_2026-07-20/BLOCK_REALIZATION_LEDGER.tsv	complete_coframe_seal_involution_2026-07-20	B5_JOINT	1	NO
complete_coframe_seal_involution_2026-07-20/COMPLETENESS_SCOPE.tsv	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
complete_coframe_seal_involution_2026-07-20/COMPLETE_EXTENSION_WITNESSES.tsv	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
complete_coframe_seal_involution_2026-07-20/DERIVATION_RESULT.json	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
complete_coframe_seal_involution_2026-07-20/DERIVATION_TRANSCRIPT.txt	complete_coframe_seal_involution_2026-07-20	B4_GLOBAL	1	NO
complete_coframe_seal_involution_2026-07-20/EXECUTION_LEDGER.tsv	complete_coframe_seal_involution_2026-07-20	B3_LIFT;B5_JOINT	2	NO
complete_coframe_seal_involution_2026-07-20/EXECUTION_RESULT.json	complete_coframe_seal_involution_2026-07-20	B3_LIFT;B5_JOINT	2	NO
complete_coframe_seal_involution_2026-07-20/EXTENSION_FAMILY_LEDGER.tsv	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
complete_coframe_seal_involution_2026-07-20/ISOLATED_VERIFICATION_TRANSCRIPT.txt	complete_coframe_seal_involution_2026-07-20	B4_GLOBAL;B5_JOINT	2	NO
complete_coframe_seal_involution_2026-07-20/LAY_DECISION_TREE.md	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
complete_coframe_seal_involution_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	complete_coframe_seal_involution_2026-07-20	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
complete_coframe_seal_involution_2026-07-20/OUTCOME_BRANCH_LEDGER.tsv	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B4_GLOBAL	2	NO
complete_coframe_seal_involution_2026-07-20/PREREGISTRATION.md	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
complete_coframe_seal_involution_2026-07-20/REPOSITORY_GATES.json	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
complete_coframe_seal_involution_2026-07-20/REQUIREMENT_MATRIX.tsv	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B4_GLOBAL	2	NO
complete_coframe_seal_involution_2026-07-20/SHA256SUMS.txt	complete_coframe_seal_involution_2026-07-20	B3_LIFT;B5_JOINT	2	NO
complete_coframe_seal_involution_2026-07-20/SOURCE_ADJUDICATION.tsv	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
complete_coframe_seal_involution_2026-07-20/SOURCE_CENSUS.tsv	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
complete_coframe_seal_involution_2026-07-20/STATUS_LEDGER.tsv	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
complete_coframe_seal_involution_2026-07-20/TEST_TRANSCRIPT.txt	complete_coframe_seal_involution_2026-07-20	B5_JOINT	1	NO
complete_coframe_seal_involution_2026-07-20/VERIFICATION_RESULT.json	complete_coframe_seal_involution_2026-07-20	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
complete_coframe_seal_involution_2026-07-20/VERIFICATION_TRANSCRIPT.txt	complete_coframe_seal_involution_2026-07-20	B4_GLOBAL;B5_JOINT	2	NO
complete_coframe_seal_involution_2026-07-20/build_source_adjudication.py	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
complete_coframe_seal_involution_2026-07-20/build_source_census.py	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
complete_coframe_seal_involution_2026-07-20/derive_complete_coframe_involution.py	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
complete_coframe_seal_involution_2026-07-20/run_audit_replays.py	complete_coframe_seal_involution_2026-07-20	B3_LIFT;B5_JOINT	2	NO
complete_coframe_seal_involution_2026-07-20/verify_complete_coframe_involution.py	complete_coframe_seal_involution_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
complete_coframe_seal_involution_2026-07-20/verify_repository_gates.py	complete_coframe_seal_involution_2026-07-20	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
copresence_causal_accessibility_selector_2026-07-19/ADVERSARIAL_AUDIT.md	copresence_causal_accessibility_selector_2026-07-19	B1_FOUNDING;B5_JOINT	2	NO
copresence_causal_accessibility_selector_2026-07-19/DERIVATION_REPORT.md	copresence_causal_accessibility_selector_2026-07-19	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
copresence_causal_accessibility_selector_2026-07-19/DERIVATION_RESULT.json	copresence_causal_accessibility_selector_2026-07-19	B1_FOUNDING;B3_LIFT;B5_JOINT	3	NO
copresence_causal_accessibility_selector_2026-07-19/DERIVATION_TRANSCRIPT.txt	copresence_causal_accessibility_selector_2026-07-19	B5_JOINT	1	NO
copresence_causal_accessibility_selector_2026-07-19/LAY_DECISION_TREE.md	copresence_causal_accessibility_selector_2026-07-19	B1_FOUNDING;B5_JOINT	2	NO
copresence_causal_accessibility_selector_2026-07-19/POST_PREREG_FORMALIZATION_CORRECTION.md	copresence_causal_accessibility_selector_2026-07-19	B5_JOINT	1	NO
copresence_causal_accessibility_selector_2026-07-19/PREMISE_LEDGER.tsv	copresence_causal_accessibility_selector_2026-07-19	B1_FOUNDING;B5_JOINT	2	NO
copresence_causal_accessibility_selector_2026-07-19/PREREGISTRATION.md	copresence_causal_accessibility_selector_2026-07-19	B1_FOUNDING;B5_JOINT	2	NO
copresence_causal_accessibility_selector_2026-07-19/REPOSITORY_GATE_RESULT.json	copresence_causal_accessibility_selector_2026-07-19	B5_JOINT	1	NO
copresence_causal_accessibility_selector_2026-07-19/REVIEW_CONCEPTUAL.md	copresence_causal_accessibility_selector_2026-07-19	B5_JOINT	1	NO
copresence_causal_accessibility_selector_2026-07-19/REVIEW_MATH_ACTION.md	copresence_causal_accessibility_selector_2026-07-19	B3_LIFT;B5_JOINT	2	NO
copresence_causal_accessibility_selector_2026-07-19/SELECTOR_LAYER_MAP.tsv	copresence_causal_accessibility_selector_2026-07-19	B1_FOUNDING;B5_JOINT	2	NO
copresence_causal_accessibility_selector_2026-07-19/SHA256SUMS.txt	copresence_causal_accessibility_selector_2026-07-19	B5_JOINT	1	NO
copresence_causal_accessibility_selector_2026-07-19/STATUS_LEDGER.tsv	copresence_causal_accessibility_selector_2026-07-19	B1_FOUNDING;B5_JOINT	2	NO
copresence_causal_accessibility_selector_2026-07-19/VERIFICATION_RESULT.json	copresence_causal_accessibility_selector_2026-07-19	B1_FOUNDING;B5_JOINT	2	NO
copresence_causal_accessibility_selector_2026-07-19/derive_copresence_causal_accessibility.py	copresence_causal_accessibility_selector_2026-07-19	B1_FOUNDING;B3_LIFT;B5_JOINT	3	NO
copresence_causal_accessibility_selector_2026-07-19/verify_copresence_causal_accessibility.py	copresence_causal_accessibility_selector_2026-07-19	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
copresence_causal_accessibility_selector_2026-07-19/verify_repository_gates.py	copresence_causal_accessibility_selector_2026-07-19	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
copresence_gr_constraint_regrade_2026-07-19/ADVERSARIAL_AUDIT.md	copresence_gr_constraint_regrade_2026-07-19	B1_FOUNDING;B5_JOINT	2	NO
copresence_gr_constraint_regrade_2026-07-19/DERIVATION_REPORT.md	copresence_gr_constraint_regrade_2026-07-19	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
copresence_gr_constraint_regrade_2026-07-19/DERIVATION_RESULT.json	copresence_gr_constraint_regrade_2026-07-19	B3_LIFT;B5_JOINT	2	NO
copresence_gr_constraint_regrade_2026-07-19/DERIVATION_TRANSCRIPT.txt	copresence_gr_constraint_regrade_2026-07-19	B5_JOINT	1	NO
copresence_gr_constraint_regrade_2026-07-19/LAY_DECISION_TREE.md	copresence_gr_constraint_regrade_2026-07-19	B4_GLOBAL;B5_JOINT	2	NO
copresence_gr_constraint_regrade_2026-07-19/POST_PREREG_SEMANTIC_CORRECTION.md	copresence_gr_constraint_regrade_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
copresence_gr_constraint_regrade_2026-07-19/PREMISE_LEDGER.tsv	copresence_gr_constraint_regrade_2026-07-19	B4_GLOBAL;B5_JOINT	2	NO
copresence_gr_constraint_regrade_2026-07-19/PREREGISTRATION.md	copresence_gr_constraint_regrade_2026-07-19	B4_GLOBAL;B5_JOINT	2	NO
copresence_gr_constraint_regrade_2026-07-19/RECLASSIFICATION_TABLE.tsv	copresence_gr_constraint_regrade_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
copresence_gr_constraint_regrade_2026-07-19/REPOSITORY_GATE_RESULT.json	copresence_gr_constraint_regrade_2026-07-19	B5_JOINT	1	NO
copresence_gr_constraint_regrade_2026-07-19/REVIEW_MATH.md	copresence_gr_constraint_regrade_2026-07-19	B5_JOINT	1	NO
copresence_gr_constraint_regrade_2026-07-19/REVIEW_SEMANTIC.md	copresence_gr_constraint_regrade_2026-07-19	B1_FOUNDING;B5_JOINT	2	NO
copresence_gr_constraint_regrade_2026-07-19/ROLE_TAXONOMY.tsv	copresence_gr_constraint_regrade_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
copresence_gr_constraint_regrade_2026-07-19/SHA256SUMS.txt	copresence_gr_constraint_regrade_2026-07-19	B5_JOINT	1	NO
copresence_gr_constraint_regrade_2026-07-19/SOURCE_CONCLUSION_CROSSWALK.tsv	copresence_gr_constraint_regrade_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
copresence_gr_constraint_regrade_2026-07-19/STATUS_LEDGER.tsv	copresence_gr_constraint_regrade_2026-07-19	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
copresence_gr_constraint_regrade_2026-07-19/VERIFICATION_RESULT.json	copresence_gr_constraint_regrade_2026-07-19	B4_GLOBAL;B5_JOINT	2	NO
copresence_gr_constraint_regrade_2026-07-19/derive_copresence_gr_constraint_regrade.py	copresence_gr_constraint_regrade_2026-07-19	B3_LIFT;B5_JOINT	2	NO
copresence_gr_constraint_regrade_2026-07-19/verify_copresence_gr_constraint_regrade.py	copresence_gr_constraint_regrade_2026-07-19	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
copresence_gr_constraint_regrade_2026-07-19/verify_repository_gates.py	copresence_gr_constraint_regrade_2026-07-19	B3_LIFT;B4_GLOBAL	2	NO
cosine_native_reconciliation_results.md	ROOT::cosine_native_reconciliation_results.md	B1_FOUNDING;B5_JOINT	2	NO
cosine_reconciliation_check.py	ROOT::cosine_reconciliation_check.py	B3_LIFT;B5_JOINT	2	NO
d1_angular_constants_native_rederivation.md	ROOT::d1_angular_constants_native_rederivation.md	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
d1_bv_n3_attack.py	ROOT::d1_bv_n3_attack.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
d1_bv_q13_steelman.py	ROOT::d1_bv_q13_steelman.py	B1_FOUNDING;B5_JOINT	2	NO
d1_charge_channel_projection_MAP.md	ROOT::d1_charge_channel_projection_MAP.md	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
d1_charge_channel_projection_cas.py	ROOT::d1_charge_channel_projection_cas.py	B5_JOINT	1	NO
d1_rederive_eta18.py	ROOT::d1_rederive_eta18.py	B1_FOUNDING;B3_LIFT;B5_JOINT	3	NO
d1_rederive_n3.py	ROOT::d1_rederive_n3.py	B3_LIFT;B5_JOINT	2	NO
d1_rederive_q13.py	ROOT::d1_rederive_q13.py	B1_FOUNDING;B3_LIFT;B5_JOINT	3	NO
d2_bv_algebra.py	ROOT::d2_bv_algebra.py	B5_JOINT	1	NO
d2a_switch_criterion_interior.md	ROOT::d2a_switch_criterion_interior.md	B5_JOINT	1	NO
d2a_switch_criterion_interior.py	ROOT::d2a_switch_criterion_interior.py	B3_LIFT;B5_JOINT	2	NO
d2b_closure_endcases_cas.py	ROOT::d2b_closure_endcases_cas.py	B4_GLOBAL;B5_JOINT	2	NO
d2b_matter_escape_cas.py	ROOT::d2b_matter_escape_cas.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
d2b_no_structure_in_G.md	ROOT::d2b_no_structure_in_G.md	B4_GLOBAL;B5_JOINT	2	NO
d2b_reduction_flux_cas.py	ROOT::d2b_reduction_flux_cas.py	B3_LIFT;B5_JOINT	2	NO
d2b_routeB_mixing_cas.py	ROOT::d2b_routeB_mixing_cas.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
d2c_gp_composite_conditions.md	ROOT::d2c_gp_composite_conditions.md	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
d2c_part1_mixing.py	ROOT::d2c_part1_mixing.py	B3_LIFT;B5_JOINT	2	NO
d2c_part2_gp_conditions.py	ROOT::d2c_part2_gp_conditions.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
derive_universe_einstein_d3.py	ROOT::derive_universe_einstein_d3.py	B3_LIFT;B5_JOINT	2	NO
derive_universe_fold_d1.py	ROOT::derive_universe_fold_d1.py	B3_LIFT;B5_JOINT	2	NO
derive_universe_sigma_d3.py	ROOT::derive_universe_sigma_d3.py	B5_JOINT	1	NO
derive_xmax_boost.py	ROOT::derive_xmax_boost.py	B1_FOUNDING;B3_LIFT;B5_JOINT	3	NO
derived_background_and_phi_coupling_DESIGN.md	ROOT::derived_background_and_phi_coupling_DESIGN.md	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
dimension_ladder_null_audit.md	ROOT::dimension_ladder_null_audit.md	B1_FOUNDING;B4_GLOBAL;B5_JOINT	3	NO
discreteness_preregistration.md	ROOT::discreteness_preregistration.md	B4_GLOBAL;B5_JOINT	2	NO
e2c_bv_gauge.py	ROOT::e2c_bv_gauge.py	B3_LIFT;B5_JOINT	2	NO
e2c_bv_gauntlet.py	ROOT::e2c_bv_gauntlet.py	B3_LIFT	1	NO
e2c_mms_certification.py	ROOT::e2c_mms_certification.py	B3_LIFT;B4_GLOBAL;B5_JOINT	3	NO
e2d_bv_cert.py	ROOT::e2d_bv_cert.py	B3_LIFT;B4_GLOBAL	2	NO
e2d_bv_checks.py	ROOT::e2d_bv_checks.py	B3_LIFT;B4_GLOBAL	2	NO
e2d_continuation_driver.py	ROOT::e2d_continuation_driver.py	B3_LIFT;B4_GLOBAL	2	NO
e2d_gridhomotopy_probe.py	ROOT::e2d_gridhomotopy_probe.py	B3_LIFT;B4_GLOBAL	2	NO
e2d_mms_fieldaxis_certification.py	ROOT::e2d_mms_fieldaxis_certification.py	B3_LIFT;B4_GLOBAL	2	NO
e2e_bv_null_and_stiffness.py	ROOT::e2e_bv_null_and_stiffness.py	B3_LIFT;B4_GLOBAL	2	NO
e2e_mms_combinedcell_certification.json	ROOT::e2e_mms_combinedcell_certification.json	B5_JOINT	1	NO
e2e_mms_combinedcell_certification.py	ROOT::e2e_mms_combinedcell_certification.py	B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT	4	NO
e2e_physinformed_seed.py	ROOT::e2e_physinformed_seed.py	B3_LIFT;B5_JOINT	2	NO
e2e_physinformed_sweep.py	ROOT::e2e_physinformed_sweep.py	B3_LIFT;B4_GLOBAL	2	NO
embedded_cell_closure_H_amb_results.md	ROOT::embedded_cell_closure_H_amb_results.md	B4_GLOBAL;B5_JOINT	2	NO
embedded_cell_scan_results.md	ROOT::embedded_cell_scan_results.md	B4_GLOBAL;B5_JOINT	2	NO
embedded_classB_mini_MAP.md	ROOT::embedded_classB_mini_MAP.md	B5_JOINT	1	NO
embedded_run_gate_rulings.md	ROOT::embedded_run_gate_rulings.md	B5_JOINT	1	NO
