source_id	path	group	affirmative_terms	conditional_terms	open_terms	joint_terms	review_scope
S0488	legacy/root_oneoffs_2026-07-01/em_forcing_verify.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0489	legacy/root_oneoffs_2026-07-01/em_forcing_verify3.py	legacy/root_oneoffs_2026-07-01	0	0	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0490	legacy/root_oneoffs_2026-07-01/em_forcing_verify6.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0491	legacy/root_oneoffs_2026-07-01/energy_minimizer.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0492	legacy/root_oneoffs_2026-07-01/ens_scan_2cell.py	legacy/root_oneoffs_2026-07-01	1	0	3	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0493	legacy/root_oneoffs_2026-07-01/ens_scan_chain.py	legacy/root_oneoffs_2026-07-01	0	0	3	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0494	legacy/root_oneoffs_2026-07-01/ens_scan_whole.py	legacy/root_oneoffs_2026-07-01	3	0	4	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0495	legacy/root_oneoffs_2026-07-01/ext_scan_fold.py	legacy/root_oneoffs_2026-07-01	0	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0496	legacy/root_oneoffs_2026-07-01/ext_scan_verify.py	legacy/root_oneoffs_2026-07-01	0	0	3	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0497	legacy/root_oneoffs_2026-07-01/ext_scan_whole.py	legacy/root_oneoffs_2026-07-01	4	0	5	9	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0498	legacy/root_oneoffs_2026-07-01/external_source_analysis.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0499	legacy/root_oneoffs_2026-07-01/fermion_forcing.py	legacy/root_oneoffs_2026-07-01	1	3	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0500	legacy/root_oneoffs_2026-07-01/fermion_forcing2.py	legacy/root_oneoffs_2026-07-01	2	1	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0501	legacy/root_oneoffs_2026-07-01/ff_numcheck.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0502	legacy/root_oneoffs_2026-07-01/ff_spotcheck.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0503	legacy/root_oneoffs_2026-07-01/ffv_hinge.py	legacy/root_oneoffs_2026-07-01	4	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0504	legacy/root_oneoffs_2026-07-01/ffv_numeric.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0505	legacy/root_oneoffs_2026-07-01/ffv_winding.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0506	legacy/root_oneoffs_2026-07-01/fourth_component_adversary.py	legacy/root_oneoffs_2026-07-01	4	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0507	legacy/root_oneoffs_2026-07-01/fourth_component_regularity_energetics.py	legacy/root_oneoffs_2026-07-01	1	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0508	legacy/root_oneoffs_2026-07-01/fourth_component_sourced_check.py	legacy/root_oneoffs_2026-07-01	3	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0509	legacy/root_oneoffs_2026-07-01/full3d_solver.py	legacy/root_oneoffs_2026-07-01	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0510	legacy/root_oneoffs_2026-07-01/galerkin_basis_validate.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0511	legacy/root_oneoffs_2026-07-01/gapcloser_axisym.py	legacy/root_oneoffs_2026-07-01	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0512	legacy/root_oneoffs_2026-07-01/gapcloser_solver.py	legacy/root_oneoffs_2026-07-01	1	4	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0513	legacy/root_oneoffs_2026-07-01/gen_correct_axisym_el.py	legacy/root_oneoffs_2026-07-01	0	0	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0514	legacy/root_oneoffs_2026-07-01/gen_correct_axisym_el2.py	legacy/root_oneoffs_2026-07-01	0	0	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0515	legacy/root_oneoffs_2026-07-01/gen_einstein_3d_general.py	legacy/root_oneoffs_2026-07-01	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0516	legacy/root_oneoffs_2026-07-01/gen_einstein_3d_weyl.py	legacy/root_oneoffs_2026-07-01	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0517	legacy/root_oneoffs_2026-07-01/gen_matter_el_3d.py	legacy/root_oneoffs_2026-07-01	0	0	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0518	legacy/root_oneoffs_2026-07-01/global_spin_structure.py	legacy/root_oneoffs_2026-07-01	12	2	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0519	legacy/root_oneoffs_2026-07-01/gravity_local_c1_vs_fphiR.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0520	legacy/root_oneoffs_2026-07-01/gravity_local_kinetic_escape.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0521	legacy/root_oneoffs_2026-07-01/gravity_local_ppn_solve.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0522	legacy/root_oneoffs_2026-07-01/gravity_sector_newvacuum.py	legacy/root_oneoffs_2026-07-01	0	1	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0523	legacy/root_oneoffs_2026-07-01/gravity_sector_slaved.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0524	legacy/root_oneoffs_2026-07-01/gravity_sector_vacuum_solve.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0525	legacy/root_oneoffs_2026-07-01/h1_types_adversary.py	legacy/root_oneoffs_2026-07-01	1	0	1	4	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0526	legacy/root_oneoffs_2026-07-01/h1_types_derive.py	legacy/root_oneoffs_2026-07-01	12	1	1	4	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0527	legacy/root_oneoffs_2026-07-01/hbar_a_action_invariance.py	legacy/root_oneoffs_2026-07-01	6	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0528	legacy/root_oneoffs_2026-07-01/hopf_spinor.py	legacy/root_oneoffs_2026-07-01	4	0	0	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0529	legacy/root_oneoffs_2026-07-01/koide_target.py	legacy/root_oneoffs_2026-07-01	4	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0530	legacy/root_oneoffs_2026-07-01/kte_grid_measure.py	legacy/root_oneoffs_2026-07-01	1	2	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0531	legacy/root_oneoffs_2026-07-01/large_grid_solver.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0532	legacy/root_oneoffs_2026-07-01/lepton_soliton_spectrum.py	legacy/root_oneoffs_2026-07-01	3	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0533	legacy/root_oneoffs_2026-07-01/lepton_soliton_spectrum_mpmath.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0534	legacy/root_oneoffs_2026-07-01/mass_cost_ladder.py	legacy/root_oneoffs_2026-07-01	0	2	3	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0535	legacy/root_oneoffs_2026-07-01/mass_cost_robustness.py	legacy/root_oneoffs_2026-07-01	3	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0536	legacy/root_oneoffs_2026-07-01/matter_ansatz_derive.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0537	legacy/root_oneoffs_2026-07-01/matter_el_2d.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0538	legacy/root_oneoffs_2026-07-01/matter_el_2d_gate.py	legacy/root_oneoffs_2026-07-01	1	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0539	legacy/root_oneoffs_2026-07-01/micro_mass_shape.py	legacy/root_oneoffs_2026-07-01	0	0	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0540	legacy/root_oneoffs_2026-07-01/monodromy_collective_reduction.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0541	legacy/root_oneoffs_2026-07-01/monodromy_depth_probe.py	legacy/root_oneoffs_2026-07-01	1	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0542	legacy/root_oneoffs_2026-07-01/n3_analytic_audit.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0543	legacy/root_oneoffs_2026-07-01/n3_direction_iso_inertia.py	legacy/root_oneoffs_2026-07-01	5	6	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0544	legacy/root_oneoffs_2026-07-01/n3_isotropy_check.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0545	legacy/root_oneoffs_2026-07-01/n3_split_characterize.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0546	legacy/root_oneoffs_2026-07-01/native_activation_action_requirements.py	legacy/root_oneoffs_2026-07-01	2	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0547	legacy/root_oneoffs_2026-07-01/native_activation_coefficient_selection_logic.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0548	legacy/root_oneoffs_2026-07-01/native_activation_law_alternative_scan.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0549	legacy/root_oneoffs_2026-07-01/native_active_chain_after_h1_merge.py	legacy/root_oneoffs_2026-07-01	2	2	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0550	legacy/root_oneoffs_2026-07-01/native_active_lane_consequence_map.py	legacy/root_oneoffs_2026-07-01	4	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0551	legacy/root_oneoffs_2026-07-01/native_active_lane_postulate_ledger_after_tier_c.py	legacy/root_oneoffs_2026-07-01	4	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0552	legacy/root_oneoffs_2026-07-01/native_active_lane_work_order.py	legacy/root_oneoffs_2026-07-01	2	2	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0553	legacy/root_oneoffs_2026-07-01/native_active_m2_selector_status.py	legacy/root_oneoffs_2026-07-01	0	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0554	legacy/root_oneoffs_2026-07-01/native_angular_admissibility.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0555	legacy/root_oneoffs_2026-07-01/native_angular_bridge_coupling_modes.py	legacy/root_oneoffs_2026-07-01	0	0	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0556	legacy/root_oneoffs_2026-07-01/native_angular_constraint_orthogonality.py	legacy/root_oneoffs_2026-07-01	0	0	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0557	legacy/root_oneoffs_2026-07-01/native_angular_determinant.py	legacy/root_oneoffs_2026-07-01	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0558	legacy/root_oneoffs_2026-07-01/native_angular_diophantine_survivor_audit.py	legacy/root_oneoffs_2026-07-01	2	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0559	legacy/root_oneoffs_2026-07-01/native_angular_frame_transport.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0560	legacy/root_oneoffs_2026-07-01/native_angular_invariants.py	legacy/root_oneoffs_2026-07-01	2	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0561	legacy/root_oneoffs_2026-07-01/native_angular_ms_subtraction.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0562	legacy/root_oneoffs_2026-07-01/native_angular_operator_catalog.py	legacy/root_oneoffs_2026-07-01	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0563	legacy/root_oneoffs_2026-07-01/native_angular_source_softening.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0564	legacy/root_oneoffs_2026-07-01/native_angular_staging.py	legacy/root_oneoffs_2026-07-01	5	1	2	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0565	legacy/root_oneoffs_2026-07-01/native_areal_function_field_equations.py	legacy/root_oneoffs_2026-07-01	15	15	18	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0566	legacy/root_oneoffs_2026-07-01/native_banked_p_phi0_chain.py	legacy/root_oneoffs_2026-07-01	3	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0567	legacy/root_oneoffs_2026-07-01/native_bare_measure_coefficient_no_go.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0568	legacy/root_oneoffs_2026-07-01/native_big_ponder_hyperfocus_audit.py	legacy/root_oneoffs_2026-07-01	1	0	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0569	legacy/root_oneoffs_2026-07-01/native_block_action_variation.py	legacy/root_oneoffs_2026-07-01	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0570	legacy/root_oneoffs_2026-07-01/native_boundary_action_blocks.py	legacy/root_oneoffs_2026-07-01	0	0	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0571	legacy/root_oneoffs_2026-07-01/native_boundary_constraint_origin_audit.py	legacy/root_oneoffs_2026-07-01	1	1	2	5	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0572	legacy/root_oneoffs_2026-07-01/native_boundary_depth_model.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0573	legacy/root_oneoffs_2026-07-01/native_boundary_free_action.py	legacy/root_oneoffs_2026-07-01	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0574	legacy/root_oneoffs_2026-07-01/native_boundary_functional_q_correction.py	legacy/root_oneoffs_2026-07-01	0	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0575	legacy/root_oneoffs_2026-07-01/native_boundary_functional_stress_audit.py	legacy/root_oneoffs_2026-07-01	4	1	1	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0576	legacy/root_oneoffs_2026-07-01/native_boundary_functional_two_conditions.py	legacy/root_oneoffs_2026-07-01	1	0	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0577	legacy/root_oneoffs_2026-07-01/native_boundary_hessian_constructibility_audit.py	legacy/root_oneoffs_2026-07-01	2	0	1	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0578	legacy/root_oneoffs_2026-07-01/native_boundary_normal_operator_caveat.py	legacy/root_oneoffs_2026-07-01	1	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0579	legacy/root_oneoffs_2026-07-01/native_boundary_operation_reduction_table.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0580	legacy/root_oneoffs_2026-07-01/native_boundary_rank_model.py	legacy/root_oneoffs_2026-07-01	0	0	1	5	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0581	legacy/root_oneoffs_2026-07-01/native_boundary_ratio_limits.py	legacy/root_oneoffs_2026-07-01	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0582	legacy/root_oneoffs_2026-07-01/native_boundary_reduction_current_map.py	legacy/root_oneoffs_2026-07-01	1	2	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0583	legacy/root_oneoffs_2026-07-01/native_boundary_scan.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0584	legacy/root_oneoffs_2026-07-01/native_boundary_topology_composition_audit.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0585	legacy/root_oneoffs_2026-07-01/native_boundary_transfer_audit.py	legacy/root_oneoffs_2026-07-01	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0586	legacy/root_oneoffs_2026-07-01/native_boundary_variation_c1.py	legacy/root_oneoffs_2026-07-01	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0587	legacy/root_oneoffs_2026-07-01/native_boundary_variation_skeleton.py	legacy/root_oneoffs_2026-07-01	0	0	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0588	legacy/root_oneoffs_2026-07-01/native_branch_coefficient_active_lane_gate.py	legacy/root_oneoffs_2026-07-01	1	1	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0589	legacy/root_oneoffs_2026-07-01/native_branch_coefficient_dependency_audit.py	legacy/root_oneoffs_2026-07-01	0	0	4	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0590	legacy/root_oneoffs_2026-07-01/native_branch_source_sign_requirements.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0591	legacy/root_oneoffs_2026-07-01/native_bridge_imprint_selection_filter.py	legacy/root_oneoffs_2026-07-01	1	3	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0592	legacy/root_oneoffs_2026-07-01/native_brown_york_phi0_stress_audit.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0593	legacy/root_oneoffs_2026-07-01/native_bundle_topology_audit.py	legacy/root_oneoffs_2026-07-01	2	1	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0594	legacy/root_oneoffs_2026-07-01/native_c1_edge_phase_space_audit.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0595	legacy/root_oneoffs_2026-07-01/native_c1_gluing_composition_audit.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0596	legacy/root_oneoffs_2026-07-01/native_c1_phi0_boundary_conjugate.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0597	legacy/root_oneoffs_2026-07-01/native_c1_value_action_q_condition.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0598	legacy/root_oneoffs_2026-07-01/native_c1_value_momentum_pair.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0599	legacy/root_oneoffs_2026-07-01/native_calderon_projector_gap_status.py	legacy/root_oneoffs_2026-07-01	1	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0600	legacy/root_oneoffs_2026-07-01/native_candidate_dependency_ledger.py	legacy/root_oneoffs_2026-07-01	5	1	2	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0601	legacy/root_oneoffs_2026-07-01/native_catalog_phase1_hopf.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0602	legacy/root_oneoffs_2026-07-01/native_catalog_phase1_topology.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0603	legacy/root_oneoffs_2026-07-01/native_catalog_phase2_converge.py	legacy/root_oneoffs_2026-07-01	0	0	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0604	legacy/root_oneoffs_2026-07-01/native_catalog_phase2_derrick.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0605	legacy/root_oneoffs_2026-07-01/native_catalog_phase2_energy_derive.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0606	legacy/root_oneoffs_2026-07-01/native_catalog_phase2_held.py	legacy/root_oneoffs_2026-07-01	0	0	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0607	legacy/root_oneoffs_2026-07-01/native_catalog_phase2_solve.py	legacy/root_oneoffs_2026-07-01	0	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0608	legacy/root_oneoffs_2026-07-01/native_cauchy_graph_projector_idempotence.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0609	legacy/root_oneoffs_2026-07-01/native_cell_spectrum.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0610	legacy/root_oneoffs_2026-07-01/native_channel_admissibility_classes.py	legacy/root_oneoffs_2026-07-01	2	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0611	legacy/root_oneoffs_2026-07-01/native_channel_global_quotient_audit.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0612	legacy/root_oneoffs_2026-07-01/native_closure_constraint_count.py	legacy/root_oneoffs_2026-07-01	0	0	0	4	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0613	legacy/root_oneoffs_2026-07-01/native_collar_h1_action_accept_reject_gate.py	legacy/root_oneoffs_2026-07-01	1	1	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0614	legacy/root_oneoffs_2026-07-01/native_collar_h1_action_candidate_scan.py	legacy/root_oneoffs_2026-07-01	0	1	2	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0615	legacy/root_oneoffs_2026-07-01/native_collar_hodge_carrier_audit.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0616	legacy/root_oneoffs_2026-07-01/native_collar_slope_renormalization_audit.py	legacy/root_oneoffs_2026-07-01	0	0	0	1	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0617	legacy/root_oneoffs_2026-07-01/native_commutator_c1_weight_closure.py	legacy/root_oneoffs_2026-07-01	0	0	0	2	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0618	legacy/root_oneoffs_2026-07-01/native_commutator_dimension_fractions.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0619	legacy/root_oneoffs_2026-07-01/native_commutator_isotropy_c1_weight.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0620	legacy/root_oneoffs_2026-07-01/native_commutator_kernel_image_split.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0621	legacy/root_oneoffs_2026-07-01/native_commutator_threeform_84_audit.py	legacy/root_oneoffs_2026-07-01	0	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0622	legacy/root_oneoffs_2026-07-01/native_composite_counting.py	legacy/root_oneoffs_2026-07-01	1	1	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0623	legacy/root_oneoffs_2026-07-01/native_consequence_map_after_h1_merge.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0624	legacy/root_oneoffs_2026-07-01/native_constant_h1_source_mode_filter.py	legacy/root_oneoffs_2026-07-01	0	0	1	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0625	legacy/root_oneoffs_2026-07-01/native_constrained_q_action_test.py	legacy/root_oneoffs_2026-07-01	1	0	0	0	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
S0626	legacy/root_oneoffs_2026-07-01/native_constraint_entropy_count.py	legacy/root_oneoffs_2026-07-01	0	0	0	3	FIXED_BASE_BLOB_MECHANICAL_PROPOSITION_CENSUS
