source_id	path	git_blob	size_bytes	sha256	group	hit_buckets
S0338	c2_failed_basin_homotopy_2026-07-20/SOURCE_ADJUDICATION.tsv	732c2db986d1e92c90b0db667783262110725809	18993	d86149faf7f4c423a6d777b980fa08c05b787cfe76d3046de6ef9bd6ccd13a1f	c2_failed_basin_homotopy_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0339	c2_failed_basin_homotopy_2026-07-20/SOURCE_CENSUS.tsv	3044a1c78c4c55461f8bd23a446ed2e0ac0c8b7f	977401	bd3fa22549db8922082643593e5e96023079c52fb6c3ac455ced9efa78bb438d	c2_failed_basin_homotopy_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0340	c2_failed_basin_homotopy_2026-07-20/STATUS_LEDGER.tsv	d1b2b672d06847dfa1eb391980557169166d3b55	2929	5dac73b603a3a57fd05bacbfa788ebacb99217edd52ec4190728ff0e4f563f37	c2_failed_basin_homotopy_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0341	c2_failed_basin_homotopy_2026-07-20/SUMMARY_RESULT.json	b4f2a86b7841a17d6acfcfddc080cfcbc032aaf6	1498	91efa0b6b949b9a02bb2d8e5e457a17db304cce02febe5da83ec8c383f728228	c2_failed_basin_homotopy_2026-07-20	B5_JOINT
S0342	c2_failed_basin_homotopy_2026-07-20/TEST_TRANSCRIPT.txt	1654a698c5334fbb97d6a292ee1e39a9b93725a7	10768	7e7c89fa548ef360b5afa71295d08a3465cbb65d87585db0bc3b4f61cd86f5b3	c2_failed_basin_homotopy_2026-07-20	B5_JOINT
S0343	c2_failed_basin_homotopy_2026-07-20/VERIFICATION_RESULT.json	6864e55b81c13cff3985462f814abeebbb343303	3676	0d0b3098a2a3d2342c5b336311aa6efc408958849022eab34c36ccedc07c56d2	c2_failed_basin_homotopy_2026-07-20	B3_LIFT
S0344	c2_failed_basin_homotopy_2026-07-20/build_source_adjudication.py	f4dafc4e564de31ab5bd17692f5a8b6958de9f6f	3482	f878fc5fdabf6601e156a411eac0d62344ec1307089e8f9c0341739d80db3cc6	c2_failed_basin_homotopy_2026-07-20	B4_GLOBAL;B5_JOINT
S0345	c2_failed_basin_homotopy_2026-07-20/build_source_census.py	c69c103db5346a7bece3e6f15692bf4a1f20bbed	1252	2e04ad3fb8a87229e35d53e8cdf68b24aef4396923d7066c42ed3d138cf52807	c2_failed_basin_homotopy_2026-07-20	B5_JOINT
S0346	c2_failed_basin_homotopy_2026-07-20/continue_failed_basins.py	93aa2fc2185c7bc76d1ce7104d8c2f1f79458bcf	11909	30e343535d447c35f2457d7121e5e8fe8c67ea33c10b7210a0a7f2cb56cc0a80	c2_failed_basin_homotopy_2026-07-20	B3_LIFT;B5_JOINT
S0347	c2_failed_basin_homotopy_2026-07-20/full_bach.py	d3268050f8ea6b18d42b8cb913ae426a453677b6	5094	a6bd3294b1ad1fabfb0325bda67fded8b491fcb5793b6a912e9f238f3e2e9973	c2_failed_basin_homotopy_2026-07-20	B4_GLOBAL
S0348	c2_failed_basin_homotopy_2026-07-20/summarize_homotopy.py	4a3034ecc13361f5874f1653381dd53c762fd8b6	9890	44da78ce7328382466da1de4bba1ee4574b4937962d51356a2ff190747ad6951	c2_failed_basin_homotopy_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0349	c2_failed_basin_homotopy_2026-07-20/verify_homotopy.py	39f1ad89681bdba60a5e5c35665c0384a28204ef	12810	538c8cae3a6ade1a8ee95f9a67be194e7f438cefd13920eab3089e51c30cb73a	c2_failed_basin_homotopy_2026-07-20	B3_LIFT;B5_JOINT
S0350	c2_failed_basin_homotopy_2026-07-20/verify_raw_artifact.py	801ab87e2eb56e4ff27cde548dc3f54fbd43688e	1352	9aa505ac6d7bd20e65e0bea966f20a11394fb1a078324870585de0ee8993be51	c2_failed_basin_homotopy_2026-07-20	B3_LIFT
S0351	c2_failed_basin_homotopy_2026-07-20/verify_repository_gates.py	9804d3a65fea43b37702a951aedb501adfd0a8a0	6316	c2fb50dfe4d1f8da9251d2b866f10eee2d6b3b4afa90ee2dd0e8faad24c543f3	c2_failed_basin_homotopy_2026-07-20	B3_LIFT;B4_GLOBAL;B5_JOINT
S0352	c2_open_path_checkpoint_continuation_2026-07-20/AUDIT_REPORT.md	9db0fc56e0c1058766218e0dd2f2fd299b1ed922	6026	ce3ab2c0324f2e2bcb42cf33f62510e8f25a7109d0a9c36d00e71f305b23921a	c2_open_path_checkpoint_continuation_2026-07-20	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S0353	c2_open_path_checkpoint_continuation_2026-07-20/COMPLETENESS_MAP.tsv	de0ba7d1083e624147fc8e72912a1ba84250b44f	351	4850bbfe191eba83897411f92917d8e37ead73ff30cd3b42f87975c9f167aac9	c2_open_path_checkpoint_continuation_2026-07-20	EVIDENCE_COMPANION
S0354	c2_open_path_checkpoint_continuation_2026-07-20/EXECUTION_LEDGER.tsv	a49b1c4e78595b3f1c761bd8eacec4d8fb03b9c6	1603	5a128a73de4b4e31011d08eb143997ae749906e020a8fdbb3d89aa0b4d12caa7	c2_open_path_checkpoint_continuation_2026-07-20	EVIDENCE_COMPANION
S0355	c2_open_path_checkpoint_continuation_2026-07-20/EXTENDED_PATH_CENSUS.tsv	d56b995b5a82f372ce84c546c21e9df534b3187d	203	ea90138a8bc75dd0c29511bdb9ed25bd199307ed2e44b3384ff9d06bfad6fcd2	c2_open_path_checkpoint_continuation_2026-07-20	B3_LIFT
S0356	c2_open_path_checkpoint_continuation_2026-07-20/EXTENDED_TRANSCRIPT.txt	644bf15c70dd2763e2e6422279064fd83930a40a	751	da0b5689dc85448d87dbdb45bfc158e2e1c9a092897c85087d2a31323138eab3	c2_open_path_checkpoint_continuation_2026-07-20	B3_LIFT
S0357	c2_open_path_checkpoint_continuation_2026-07-20/LAY_DECISION_TREE.md	4379e09a2fbce252450fd17614c1fa6c9229c4f6	1880	79af55827ce5a0717cf45f8b07cc2ddda8260b92aef2de4806caa0591f51bb6f	c2_open_path_checkpoint_continuation_2026-07-20	B4_GLOBAL;B5_JOINT
S0358	c2_open_path_checkpoint_continuation_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	796c15312ae2ebd476e5b5c17315307cd1a32ee5	1631	b94577be7d031993d813438546660132ef5af190d81e346465a020c852586c94	c2_open_path_checkpoint_continuation_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0359	c2_open_path_checkpoint_continuation_2026-07-20/OFFICIAL_EXTENDED_TRANSCRIPT.txt	f0472d4c079417a9fdb92971d8d6623f33c1c404	8160	a0d9fad10ce2058bc8d23d7699374129f305e1a1dec2eab8e8f6611df790e978	c2_open_path_checkpoint_continuation_2026-07-20	B3_LIFT
S0360	c2_open_path_checkpoint_continuation_2026-07-20/PATH_STATUS_LEDGER.tsv	d1e960ea0626c7f540571d5ebdc0615e06b08ede	5575	d065a2d40b9c8a16d6f92a7632a20ef54ecde0589aa62d20d0675e76cabe90e6	c2_open_path_checkpoint_continuation_2026-07-20	B3_LIFT
S0361	c2_open_path_checkpoint_continuation_2026-07-20/PREREGISTRATION.md	7587e9fbcdee8620460fe56c50884aee90a6ce86	4536	122e7f0cca8a07f2cccb0534f8cbfb8d06248feee5970997b92e86fe688597c4	c2_open_path_checkpoint_continuation_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0362	c2_open_path_checkpoint_continuation_2026-07-20/PRESOLVE_IMPLEMENTATION_NOTE.md	e988b73063713343ccfa8f2fb0ebd24203f81e0e	806	05ff4db26a7d36684303cec9d9b11b043114e6b936e4017a733d2c80be038abd	c2_open_path_checkpoint_continuation_2026-07-20	B5_JOINT
S0363	c2_open_path_checkpoint_continuation_2026-07-20/RAW_EXTENDED_PATHS.json	24d72316f12931283fde9279ec03715b3d5baaf5	7255650	c784c6aeb0c8d122bf7f485708c5c132fdcf8a90c3ea3320f66702812db9fa2b	c2_open_path_checkpoint_continuation_2026-07-20	B3_LIFT
S0364	c2_open_path_checkpoint_continuation_2026-07-20/REPOSITORY_GATES.json	d8ea0bcd725d6809008e6c428fe2baa3c5080097	14597	f6d3f64f850f565873f7cb58e69768f21965cc3eb229429203845e4d6f2e09a5	c2_open_path_checkpoint_continuation_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0365	c2_open_path_checkpoint_continuation_2026-07-20/SOURCE_LINEAGE.tsv	19def2f8a07f0638ea527ffba45663ad183d38ec	1719	cf2208d97a8cbd3eb18e89e1e9047a4e4477e6aa95e52bf48188d1a4ee3a2400	c2_open_path_checkpoint_continuation_2026-07-20	EVIDENCE_COMPANION
S0366	c2_open_path_checkpoint_continuation_2026-07-20/STATUS_LEDGER.tsv	cf109e0084a9445b8c9a2a3aee1c83c33cc0a950	2198	d8c13e3599b343a860ebb588da1361295f2148d358e1459a8e36c8f83a545dda	c2_open_path_checkpoint_continuation_2026-07-20	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S0367	c2_open_path_checkpoint_continuation_2026-07-20/SUMMARY_RESULT.json	6152851c16b29f42df80a1caa5975da4f1d8f7a2	1342	9b4aa3ac88ff8b24db69a12350fd4a41bb30376117409badafebfd941fce0fa4	c2_open_path_checkpoint_continuation_2026-07-20	B5_JOINT
S0368	c2_open_path_checkpoint_continuation_2026-07-20/TEST_TRANSCRIPT.txt	f48517c1d2dde31db2ea268ffbf715a39c99ce73	10768	3868b958a15eddab0fd4f86731bae5852907e6ff51c119b77239b03743db6557	c2_open_path_checkpoint_continuation_2026-07-20	B5_JOINT
S0369	c2_open_path_checkpoint_continuation_2026-07-20/VERIFIER_CORRECTION_NOTE.md	d5c360e7607865ca2e3dc3b0d1b50543dca4f70b	833	cc2c3d82bf64c858a71ea7977f0af76ac9afe2aa6efb46ae9b32be1030db6953	c2_open_path_checkpoint_continuation_2026-07-20	B4_GLOBAL
S0370	c2_open_path_checkpoint_continuation_2026-07-20/continue_open_checkpoints.py	06a7ed1739388c6df28a9ecd1b6606d42a46f859	8979	d41f4c26b441574f6ce1078db2896fea411e52634329708ae9b1ffc1d4fbcb8c	c2_open_path_checkpoint_continuation_2026-07-20	B3_LIFT;B5_JOINT
S0371	c2_open_path_checkpoint_continuation_2026-07-20/summarize_extended.py	842b8fa0a77b21144f2c61cbdee1272c2b23c64e	10579	41ae39d978dc6a26b4a13d35a78dea1a547e26a4a6a12e2536f896b543a10ac4	c2_open_path_checkpoint_continuation_2026-07-20	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S0372	c2_open_path_checkpoint_continuation_2026-07-20/verify_extended.py	39159e9dd793ec1a319097f31629e89b4a355a05	14844	b303ce6b9f94f8a0e26b1338eca95c563a95f6048761801f2391a4d28fefc896	c2_open_path_checkpoint_continuation_2026-07-20	B3_LIFT;B5_JOINT
S0373	c2_open_path_checkpoint_continuation_2026-07-20/verify_repository_gates.py	faed3290eb0c6b2dde0ad7d32f291d92e0154486	5732	f1850814f2358eca0dc500c539ae709dc846c89c326bd964a4bdcda6000302cd	c2_open_path_checkpoint_continuation_2026-07-20	B3_LIFT;B5_JOINT
S0374	c2_transverse_coframe_closure_2026-07-20/ANGULAR_INTEGRATION_WEIGHT_CORRECTION.md	1df1589c8b500ed36bb74d63f052b378a71ac30e	1211	752f93c46f048dc365ca33e771d6c206b8c994df35174ecf03b595c20307dbe4	c2_transverse_coframe_closure_2026-07-20	B4_GLOBAL;B5_JOINT
S0375	c2_transverse_coframe_closure_2026-07-20/AUDIT_REPORT.md	6a6a6eb24727df6ab43f0bcb68ea2f69afb92b55	8484	3b938f3db946695df8cb080b06aa9310eae5ace3dd45f9de033dfbd735b8cee3	c2_transverse_coframe_closure_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0376	c2_transverse_coframe_closure_2026-07-20/BACKGROUND_CLOSURE.json	cc064653214d99b07d40a3c7d8ce55dbf37fbc26	26507	c746ecf4e486ff0a202da0bc0b654c4fcd3dc6e19b6c45ba07128e0f34dde868	c2_transverse_coframe_closure_2026-07-20	B2_DEPTH;B5_JOINT
S0377	c2_transverse_coframe_closure_2026-07-20/CLOSURE_ANALYSIS.json	771705d1308ee22880666a9f1abe76adb27557ed	1767	8923c0d04b98e6cff52178b27b85badeed304e662404add5ef8b5640b810be97	c2_transverse_coframe_closure_2026-07-20	B4_GLOBAL;B5_JOINT
S0378	c2_transverse_coframe_closure_2026-07-20/COMMANDS.md	97d00da26603ea00b734eb4f2a2c8809066a7405	916	702fcdc8b5bd0e995e7d7fc364777eb8f68a2df0fd65786cac1967b806b8ab22	c2_transverse_coframe_closure_2026-07-20	B5_JOINT
S0379	c2_transverse_coframe_closure_2026-07-20/COMPLETENESS_MAP.tsv	0bc303a9e8b4e596a9cf748fafaaf4887583c9ea	2246	ffaf91175f4f61ae53b5e22029ebf30543d34d74f9c556dda8f1e015e3a6da44	c2_transverse_coframe_closure_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0380	c2_transverse_coframe_closure_2026-07-20/GAUGE_STRUCTURE.json	767e20d450e55eddc86784e993502ad9bac56017	1298	e06325cd7141228dd8a4ca8abe6afdc5187899adada61436fb3f1ecea6b9edf8	c2_transverse_coframe_closure_2026-07-20	B3_LIFT;B4_GLOBAL
S0381	c2_transverse_coframe_closure_2026-07-20/GENERAL_TWIST_TIMEOUT.md	ab60dda349316edf74585efaba9d24f18fff5cf2	1291	8025579c95d908930c5081417d232d30912ed3545d1268ea32bc877b915bd1f1	c2_transverse_coframe_closure_2026-07-20	B1_FOUNDING;B5_JOINT
S0382	c2_transverse_coframe_closure_2026-07-20/LAY_DECISION_TREE.md	30c8c82c729ff640a5c88027cd36b021275be07a	1215	704e5cfb2fc1697497f047ee57f6de77eb0e30a4bff4c7f0829548257fc5f942	c2_transverse_coframe_closure_2026-07-20	B4_GLOBAL;B5_JOINT
S0383	c2_transverse_coframe_closure_2026-07-20/NEXT_SCIENTIFIC_DECISION.md	42ef1370a377259c49c3338d2ba60b537a7fca8d	1173	f5b18eacb928c1a919a607555b9f440e16c6b7effe6b9522a3afbc6d7a6e78dd	c2_transverse_coframe_closure_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0384	c2_transverse_coframe_closure_2026-07-20/PACKAGE_VERIFICATION.json	dd069a280c5c315df52b40d6dae27118b59840f6	2619	2fd7d191893fdadc032cffc8a288eb61e2e39bfc0f400efea251ab6be92b3884	c2_transverse_coframe_closure_2026-07-20	B4_GLOBAL;B5_JOINT
S0385	c2_transverse_coframe_closure_2026-07-20/PREREGISTRATION.md	b0107728b34df94ab5fb3f33947d37bcbc706c7b	7048	b770bea7a143679aad643e2b4cb39bae83dc5dc289bec7ec08af91f22cb1d2d1	c2_transverse_coframe_closure_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0386	c2_transverse_coframe_closure_2026-07-20/RADIAL_SHEAR_VARIATION_DOMAIN_CORRECTION.md	bdf1166855789fc5dbd192eca87e25ffb5d4c63e	1685	7801615eb6a3c42d30c4343b6d08af019dc38369e162c70f8b7758577b83e64f	c2_transverse_coframe_closure_2026-07-20	B4_GLOBAL;B5_JOINT
S0387	c2_transverse_coframe_closure_2026-07-20/REPOSITORY_GATES.json	ea2aba8a3f31355f8674284ece50f18b68cce16a	14861	104aa5ac451aea84d81c8f312b7b61c1428bc4b02e2ea74ae9ff705eb2087cd1	c2_transverse_coframe_closure_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0388	c2_transverse_coframe_closure_2026-07-20/SHA256SUMS.txt	52c9bbd15db4c6cd00b9de9cec7e471fec88ffef	2637	21a72d4e2f1afdb582042b0378bb6e3006277b832fd1daec0ddcf11df2b75d2a	c2_transverse_coframe_closure_2026-07-20	B5_JOINT
S0389	c2_transverse_coframe_closure_2026-07-20/SOURCE_LINEAGE.tsv	159561a88c95046e0d8d10bbc46921cddbe218b9	1272	55f11f3b43e567444bcb33b2f1fd7d75e5d9c33332175c54cdbea1966607d83a	c2_transverse_coframe_closure_2026-07-20	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0390	c2_transverse_coframe_closure_2026-07-20/STATUS_LEDGER.tsv	40bb8f6840fd82d24460201ed9db51c94ab3c180	3274	1119e9c44e9e6858aaf791078ab4ac3566a1d2c68f2aebefe0be4004df7e0a6b	c2_transverse_coframe_closure_2026-07-20	B3_LIFT;B4_GLOBAL;B5_JOINT
S0391	c2_transverse_coframe_closure_2026-07-20/analyze_closure.py	f3789ddfbf06773ea2286d548a0c3eaa0738c43a	3733	6afef88b28287b351f937cb873dbd52d3504028a6625a3452efa724b4443b45b	c2_transverse_coframe_closure_2026-07-20	B4_GLOBAL;B5_JOINT
S0392	c2_transverse_coframe_closure_2026-07-20/derive_gauge_structure.py	7b64c0aa6b4c08ce1085715ddcc107e93e8f19b9	3163	44509a5634591f3e599471c059e186aec568a27d5adda193c70f1e26bad69ad5	c2_transverse_coframe_closure_2026-07-20	B3_LIFT;B4_GLOBAL
S0393	c2_transverse_coframe_closure_2026-07-20/derive_transverse_background.py	57429bfa17fda8d1bf40f5afc7029ff1b9da8535	10548	27ce5a65d6fb773d30f5ff90f3697dcb39ddec14b32e97654888e046dcd8ac9a	c2_transverse_coframe_closure_2026-07-20	B2_DEPTH;B5_JOINT
S0394	c2_transverse_coframe_closure_2026-07-20/derive_transverse_twist.py	eea33b9123dfcf95a887f98356b0bf63f7ffcd7b	8269	7f547353ff2df89eb322de25ec5f5fe73be7ac82e94c501bb4161ea9b61b663c	c2_transverse_coframe_closure_2026-07-20	B5_JOINT
S0395	c2_transverse_coframe_closure_2026-07-20/verify_package.py	3e23219be5a7fe9a9d692a17e26e673b00dd7f0c	7083	06230b38bd76d023ff2c87789bf19c808ca53c9db499f5427c9421a96f23d141	c2_transverse_coframe_closure_2026-07-20	B2_DEPTH;B4_GLOBAL;B5_JOINT
S0396	c2_transverse_coframe_closure_2026-07-20/verify_repository_gates.py	a805748cc1b209da734f06c0ad656c9122c3e9a9	5938	3f2ed92b39392f8e583c6ff67291123162108d3c411c3879cd1c9c536ca124b6	c2_transverse_coframe_closure_2026-07-20	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0397	c2_transverse_coframe_closure_2026-07-20/verify_transverse_coframe.py	cc8957d2a1bbc44a7cc726f96a0245bd72b57f53	14670	e34e19592c9d8380ee172ad741cf7fd7b2f221b6a9d60f64c75d05ffa115e092	c2_transverse_coframe_closure_2026-07-20	B3_LIFT;B5_JOINT
S0398	invariant_reciprocal_causal_flow_2026-07-18/ADVERSARIAL_AUDIT.md	bf79fdc0158bb91f634cf96cc3919508ea1b6008	1226	c8e6eb426551592c07a817176e4ef5179138543866c9fa30f9f82c3636344538	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B5_JOINT
S0399	invariant_reciprocal_causal_flow_2026-07-18/DERIVATION_REPORT.md	26f18453d056d5d77724cc3a664c508ea743311f	8878	d4c91e6f3ed0c45fce88c8e8f58a070469c94dd4cd2bd78852a4157056887bc2	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0400	invariant_reciprocal_causal_flow_2026-07-18/DERIVATION_RESULT.json	a96c8738c503a758fe153bf5e114efb5cdafda83	7144	491401f2235ee3c33ec2e637845b20ba7c3b2199ef9d9163a494313b12c836f4	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S0401	invariant_reciprocal_causal_flow_2026-07-18/DERIVATION_TRANSCRIPT.txt	46b978d7493b7d53d09a4c3ca5f75d2e3ab13c75	886	63d6cd288bc67f08d9bfe1188a1e93a5b3dda02c115281c660fc6ca021869b8b	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING
S0402	invariant_reciprocal_causal_flow_2026-07-18/LAY_DECISION_TREE.md	196013f65e4c2615e2f059031d8c61765c42aa7e	2235	d19377de047873638a10baba573e75cc5ad99fe71fc94b9b4ec4e3115c3e242f	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0403	invariant_reciprocal_causal_flow_2026-07-18/POST_PREREG_SUBSTRATE_FALLBACK.md	204c8f39b54d18640af67de0721593ba54244afb	1483	d909497d2a137d4746a5a467a2fd6c5c6339beb5b208977ba0f904adf21db35f	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0404	invariant_reciprocal_causal_flow_2026-07-18/PREMISE_LEDGER.tsv	af9ee4bfce24490eb84bd16e58c4a50ceeb8f5d7	2628	37f0a63c376c3daca7650d9a672ef0290f60ac1a954b4ca7b782dbfb410d2f5c	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B5_JOINT
S0405	invariant_reciprocal_causal_flow_2026-07-18/PREREGISTRATION.md	ef5dc8b7cbea9ce14b92dfe0f5ead21cb6185938	6415	776176cfec41194c9dd6f9d66262e356e2344a731e98116e16e18a0b22150efa	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B2_DEPTH;B4_GLOBAL;B5_JOINT
S0406	invariant_reciprocal_causal_flow_2026-07-18/REVIEW_BOUNDARY_SUBSTRATE.md	cace6a1a72b3bf154f61df4e6ef1abd395ff020e	1477	d5dbebf5673d9d6757fa0f8059b3445329e1c1c98a8e62797fe99518c8489861	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B5_JOINT
S0407	invariant_reciprocal_causal_flow_2026-07-18/REVIEW_INVARIANT_GEOMETRY.md	cc9e4e9bb5ee83a93f6e8461dea7b9f2cec488a7	1277	8787b0f848f564786dba99674d77a3f4f97d321989dbbf1adb21acafe79517e5	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B3_LIFT;B4_GLOBAL;B5_JOINT
S0408	invariant_reciprocal_causal_flow_2026-07-18/SHA256SUMS.txt	6c7099841aab2679a5d4cd404856913f4d7b4cb8	1269	786f3dc190d929bac6540a452c4bade8c41517f2169dfdc7de13daf46978801c	invariant_reciprocal_causal_flow_2026-07-18	B5_JOINT
S0409	invariant_reciprocal_causal_flow_2026-07-18/STATUS_LEDGER.tsv	5720920205833cc7a9382d15d775abbb1c0e8eca	3259	f490bba0c4b0fc819f575e0d3062d8e78529901303d0d7df2d080746d0f98ef0	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B2_DEPTH;B4_GLOBAL;B5_JOINT
S0410	invariant_reciprocal_causal_flow_2026-07-18/VERIFICATION_RESULT.json	c6820a13624d119b225c111d81f8f9abec82415a	6901	eb041a66c83cbf1597487c4be9b210ffe63246d956309028e5a78a1da1ad4275	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B4_GLOBAL;B5_JOINT
S0411	invariant_reciprocal_causal_flow_2026-07-18/derive_invariant_causal_flow.py	9ed48f4cab2324c0c6b0185b56365ade923e1cdf	19249	899180ca9f5f8be008dbba16b1aac24be41abbd120bb82e6615b66e473f72abe	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S0412	invariant_reciprocal_causal_flow_2026-07-18/verify_invariant_causal_flow.py	c36eb8b2761b5097446b32a3d7dbd24a9bb8614a	30727	11d52cd81d86cbca774a603abf89137dcd477e26774debd1e2527ead608da54e	invariant_reciprocal_causal_flow_2026-07-18	B1_FOUNDING;B2_DEPTH;B3_LIFT;B4_GLOBAL;B5_JOINT
S0413	legacy/root_oneoffs_2026-07-01/B1_mass_charge_identities.py	c6330a7c26b4717364079c67b027883a00d54a43	7631	6e75c759b000fdfd7805c28958a1a2324a5e85676594b97c2d4b560301e056f7	legacy/root_oneoffs_2026-07-01	B3_LIFT;B5_JOINT
S0414	legacy/root_oneoffs_2026-07-01/B2_spectrum_native_audit.py	26e5f35e0e67b8636ebcbd8f4636afc32d4665a7	8257	b17a448ecb256d951ab0dba72bba5c60cf87a6d385712b537d0fafdb0cf1a35b	legacy/root_oneoffs_2026-07-01	B3_LIFT;B5_JOINT
S0415	legacy/root_oneoffs_2026-07-01/VERIF_el_radial_derive.py	0d1ed07a7725e4828a258fdc3cb93400918ac291	2128	ec51c7cb691c5a33bc6feff4b597df763aa6c6be73686e3be6eaebccd9c68690	legacy/root_oneoffs_2026-07-01	B5_JOINT
S0416	legacy/root_oneoffs_2026-07-01/VERIF_indep_gr.py	fad42fcf7bdb8343aab034f1ca792bfcdc7dc5f5	5781	ea4c1c32d91318d0f94356bfe907281aded2d19d2f10c820d777f0518637e6dd	legacy/root_oneoffs_2026-07-01	B5_JOINT
S0417	legacy/root_oneoffs_2026-07-01/VERIF_indep_matter.py	28e9fdde07c50768656eb41a834c9671194eba01	6069	9d14e82bc45b85bd99bebe1039c072ccfbc436a2b089e06a635feef78cbee8bb	legacy/root_oneoffs_2026-07-01	B5_JOINT
S0418	legacy/root_oneoffs_2026-07-01/VERIF_radial_el_check.py	398ff3b9ea7e69a59042640ffcd97fe4b2ce1733	1805	8b1726e73407242034d05dfba6b1853a4ec66fa67d0a1ccb178392fb43b9fde7	legacy/root_oneoffs_2026-07-01	B3_LIFT
S0419	legacy/root_oneoffs_2026-07-01/VERIF_stress_compare.py	3f9036d058ba7dcf0b21a01ab8f2cfbabc16a273	2139	87bd4d7ebf84b809c679c63e18a5b57bac502117290488a28e1fb9bc0f5a7a37	legacy/root_oneoffs_2026-07-01	B3_LIFT
S0420	legacy/root_oneoffs_2026-07-01/a_function_both_extremes.py	11df89626ed30ca231988fa4e19ef1c9daf48387	11303	a221477f3c65d9e6a0561130811b36ce4a2dbc10ec838739883a3ef1cc9518c2	legacy/root_oneoffs_2026-07-01	B3_LIFT;B5_JOINT
S0421	legacy/root_oneoffs_2026-07-01/a_function_carrier_robustness.py	8e5e7bba4de74196e74ca65c71ecae0582e6822b	4280	006ad8e49855f1cb3cd790929e4a433f59d049e5d006cc3b42d2b0eae2baa60c	legacy/root_oneoffs_2026-07-01	B3_LIFT
S0422	legacy/root_oneoffs_2026-07-01/a_profile_absorb_and_cassini.py	fe65fe12f20aa38134d3cecd4fd608c15d83ff86	6511	927bbc099ac00708f803f005ccaa7320ea9d6ec5852dbfd3a11e91d0283333fe	legacy/root_oneoffs_2026-07-01	B5_JOINT
S0423	legacy/root_oneoffs_2026-07-01/angular_lag_verif_anchor.py	7e858caa21fd2740f75c1b009e48d06d2cd0c4f6	1251	ef18fb63d4c9f57b4b08568cd698d8e50bfffa4b32868fe3fdf279555762e896	legacy/root_oneoffs_2026-07-01	B3_LIFT
S0424	legacy/root_oneoffs_2026-07-01/angular_lag_verif_failartifact.py	bc8cb0068867e75f5e583b60ff12f114e236bb25	619	aa0705a38733e159d28c9cabbe1c5de3736fbddd21c6ce1601e92d72eaac78b9	legacy/root_oneoffs_2026-07-01	B3_LIFT
S0425	legacy/root_oneoffs_2026-07-01/angular_lag_verif_skyrme.py	9482da6f30d0c8c921587da0427c930978805caf	2180	bc0165b2566fd04b255bca0ca01061ec45356032674105af0c19dcfcd6960601	legacy/root_oneoffs_2026-07-01	B3_LIFT
S0426	legacy/root_oneoffs_2026-07-01/angular_lagrangian_derive.py	8a7ffd4da3af83fb6e7f91948284026aa0ce480b	12445	f2ad314dfbdf6ce9da1cf4d0650dc62c593a5b692b40da0bf82f60047c038966	legacy/root_oneoffs_2026-07-01	B3_LIFT;B5_JOINT
