source	line	category	kind	raw_target	resolved_target	status	detail
cascade_tw_n1twin.py	4	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
cascade_tw_n1twin.py	5	PYTHON_IMPORT	PY_FROM_IMPORT	scipy.integrate	scipy.integrate	EXTERNAL_OR_STDLIB	solve_ivp
cascade_tw_n1twin.py	7	PYTHON_IMPORT	PY_FROM_IMPORT	cell_solver_universe_T3	cell_solver_universe_T3.py	RESOLVED_INTERNAL	rhs,PHI_C,make_risefall_slice,miss
cascade_tw_n1twin.py	8	PYTHON_IMPORT	PY_FROM_IMPORT	cascade_stageB_common	cascade_stageB_common.py	RESOLVED_INTERNAL	graded_count
cascade_tw_pred.py	7	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
cascade_tw_pred.py	8	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
cascade_tw_pred.py	9	PYTHON_IMPORT	PY_FROM_IMPORT	scipy.integrate	scipy.integrate	EXTERNAL_OR_STDLIB	solve_ivp
cascade_tw_pred.py	15	TEXT_REFERENCE	TEXT_REFERENCE	cascade_stageB_rungs.json	cascade_stageB_rungs.json	RESOLVED_TRACKED	-
cascade_tw_pred.py	16	FILE_PATH	FILE_PATH_CALL	/home/udt-admin/udt_mass_codex/cascade_stageB_rungs.json	/home/udt-admin/udt_mass_codex/cascade_stageB_rungs.json	ABSOLUTE_EXTERNAL	open
cascade_tw_pred.py	16	FILE_PATH	FILE_PATH_CALL	open('/home/udt-admin/udt_mass_codex/cascade_stageB_rungs.json')	open('/home/udt-admin/udt_mass_codex/cascade_stageB_rungs.json')	DYNAMIC	json.load
cascade_tw_probe.py	9	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
cascade_tw_probe.py	10	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
cascade_tw_probe.py	11	PYTHON_IMPORT	PY_FROM_IMPORT	scipy.optimize	scipy.optimize	EXTERNAL_OR_STDLIB	brentq
cascade_tw_probe.py	13	PYTHON_IMPORT	PY_FROM_IMPORT	cell_solver_universe_T3	cell_solver_universe_T3.py	RESOLVED_INTERNAL	make_risefall_slice,miss
cascade_tw_reshoot.py	6	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
cascade_tw_reshoot.py	7	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
cascade_tw_reshoot.py	8	PYTHON_IMPORT	PY_FROM_IMPORT	scipy.integrate	scipy.integrate	EXTERNAL_OR_STDLIB	solve_ivp,cumulative_trapezoid
cascade_tw_reshoot.py	9	PYTHON_IMPORT	PY_FROM_IMPORT	scipy.optimize	scipy.optimize	EXTERNAL_OR_STDLIB	brentq
cascade_tw_reshoot.py	11	PYTHON_IMPORT	PY_FROM_IMPORT	cell_solver_universe_T3	cell_solver_universe_T3.py	RESOLVED_INTERNAL	rhs,PHI_C,make_risefall_slice
cell_solver_composite.py	1	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_composite.py	cell_solver_composite.py	RESOLVED_TRACKED	-
cell_solver_composite.py	4	TEXT_REFERENCE	TEXT_REFERENCE	microphysics_E2_battle_plan.md	microphysics_E2_battle_plan.md	RESOLVED_TRACKED	-
cell_solver_composite.py	6	TEXT_REFERENCE	TEXT_REFERENCE	microphysics_E1_composite_closure_results.md	microphysics_E1_composite_closure_results.md	RESOLVED_TRACKED	-
cell_solver_composite.py	9	TEXT_REFERENCE	TEXT_REFERENCE	verify_f2d_reduction.py	verify_f2d_reduction.py	RESOLVED_TRACKED	-
cell_solver_composite.py	10	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_universe_T3.py	cell_solver_universe_T3.py	RESOLVED_TRACKED	-
cell_solver_composite.py	11	TEXT_REFERENCE	TEXT_REFERENCE	microphysics_E1_composite_conditions.py	microphysics_E1_composite_conditions.py	RESOLVED_TRACKED	-
cell_solver_composite.py	12	TEXT_REFERENCE	TEXT_REFERENCE	verify_composite_reduction.py	verify_composite_reduction.py	RESOLVED_TRACKED	-
cell_solver_composite.py	15	TEXT_REFERENCE	TEXT_REFERENCE	microphysics_E0_ambient_tables.json	microphysics_E0_ambient_tables.json	RESOLVED_TRACKED	-
cell_solver_composite.py	21	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d.py	cell_solver_f2d.py	RESOLVED_TRACKED	-
cell_solver_composite.py	76	TEXT_REFERENCE	TEXT_REFERENCE	universe_cell_fold_jc_sigma_results.md	universe_cell_fold_jc_sigma_results.md	RESOLVED_TRACKED	-
cell_solver_composite.py	79	TEXT_REFERENCE	TEXT_REFERENCE	derive_universe_einstein_d3.py	derive_universe_einstein_d3.py	RESOLVED_TRACKED	-
cell_solver_composite.py	85	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_first_build_results.md	cell_solver_f2d_first_build_results.md	RESOLVED_TRACKED	-
cell_solver_composite.py	87	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_N2_results.md	cell_solver_f2d_N2_results.md	RESOLVED_TRACKED	-
cell_solver_composite.py	102	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
cell_solver_composite.py	104	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
cell_solver_composite.py	105	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
cell_solver_composite.py	106	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
cell_solver_composite.py	107	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
cell_solver_composite.py	110	PYTHON_IMPORT	PY_IMPORT	cell_solver_f2d	cell_solver_f2d.py	RESOLVED_INTERNAL	-
cell_solver_composite.py	113	FILE_PATH	FILE_PATH_CALL	REPO	REPO	DYNAMIC	os.path.join
cell_solver_composite.py	124	FILE_PATH	FILE_PATH_CALL	E0_TABLES	E0_TABLES	DYNAMIC	open
cell_solver_composite.py	125	FILE_PATH	FILE_PATH_CALL	fh	fh	DYNAMIC	json.load
cell_solver_composite.py	137	TEXT_REFERENCE	TEXT_REFERENCE	cascade_stageA_lib.py	cascade_stageA_lib.py	RESOLVED_TRACKED	-
cell_solver_composite.py	330	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
cell_solver_composite.py	331	PYTHON_IMPORT	PY_FROM_IMPORT	torch.func	torch.func	EXTERNAL_OR_STDLIB	jacrev
cell_solver_composite.py	380	TEXT_REFERENCE	TEXT_REFERENCE	microphysics_E2c_optimizer_hardening_results.md	microphysics_E2c_optimizer_hardening_results.md	RESOLVED_TRACKED	-
cell_solver_composite.py	446	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
cell_solver_composite.py	447	PYTHON_IMPORT	PY_FROM_IMPORT	torch.func	torch.func	EXTERNAL_OR_STDLIB	jacrev
cell_solver_f2d.py	1	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d.py	cell_solver_f2d.py	RESOLVED_TRACKED	-
cell_solver_f2d.py	3	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_round.py	cell_solver_round.py	RESOLVED_TRACKED	-
cell_solver_f2d.py	5	TEXT_REFERENCE	TEXT_REFERENCE	discreteness_preregistration.md	discreteness_preregistration.md	RESOLVED_TRACKED	-
cell_solver_f2d.py	10	TEXT_REFERENCE	TEXT_REFERENCE	f_rtheta_free_field_MAP.md	f_rtheta_free_field_MAP.md	RESOLVED_TRACKED	-
cell_solver_f2d.py	11	TEXT_REFERENCE	TEXT_REFERENCE	f2d_virial_step0_results.md	f2d_virial_step0_results.md	RESOLVED_TRACKED	-
cell_solver_f2d.py	12	TEXT_REFERENCE	TEXT_REFERENCE	round_matter_reduction_results.md	round_matter_reduction_results.md	RESOLVED_TRACKED	-
cell_solver_f2d.py	47	TEXT_REFERENCE	TEXT_REFERENCE	spectral_sph_exact.py	spectral_sph_exact.py	RESOLVED_TRACKED	-
cell_solver_f2d.py	59	TEXT_REFERENCE	TEXT_REFERENCE	spectral_cheb.py	spectral_cheb.py	RESOLVED_TRACKED	-
cell_solver_f2d.py	64	TEXT_REFERENCE	TEXT_REFERENCE	p1_residual_general_einstein.py	p1_residual_general_einstein.py	RESOLVED_TRACKED	-
cell_solver_f2d.py	70	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
cell_solver_f2d.py	72	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
cell_solver_f2d.py	73	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
cell_solver_f2d.py	74	PYTHON_IMPORT	PY_FROM_IMPORT	numpy.polynomial	numpy.polynomial	EXTERNAL_OR_STDLIB	legendre
cell_solver_f2d.py	75	PYTHON_IMPORT	PY_FROM_IMPORT	scipy.special	scipy.special	EXTERNAL_OR_STDLIB	roots_legendre
cell_solver_f2d.py	76	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
cell_solver_f2d.py	81	TEXT_REFERENCE	TEXT_REFERENCE	n5d_shear.py	n5d_shear.py	RESOLVED_TRACKED	-
cell_solver_f2d.py	82	PYTHON_IMPORT	PY_IMPORT	n5d_shear	n5d_shear.py	RESOLVED_INTERNAL	-
cell_solver_f2d.py	271	TEXT_REFERENCE	TEXT_REFERENCE	n5d_stage2a_cas_results.md	n5d_stage2a_cas_results.md	RESOLVED_TRACKED	-
cell_solver_f2d.py	271	TEXT_REFERENCE	TEXT_REFERENCE	n5d_stage2b_gate05_report.md	n5d_stage2b_gate05_report.md	RESOLVED_TRACKED	-
cell_solver_f2d.py	558	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
cell_solver_f2d.py	559	PYTHON_IMPORT	PY_FROM_IMPORT	torch.func	torch.func	EXTERNAL_OR_STDLIB	jacrev
cell_solver_f2d.py	619	PYTHON_IMPORT	PY_FROM_IMPORT	torch.func	torch.func	EXTERNAL_OR_STDLIB	jacrev
cell_solver_f2d.py	632	TEXT_REFERENCE	TEXT_REFERENCE	N5d_solver_build_plan.md	N5d_solver_build_plan.md	RESOLVED_TRACKED	-
cell_solver_f2d.py	652	PYTHON_IMPORT	PY_IMPORT	argparse	argparse	EXTERNAL_OR_STDLIB	-
cell_solver_f2d.py	652	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_BUILDNOTES.md	4	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d.py	cell_solver_f2d.py	RESOLVED_TRACKED	-
cell_solver_f2d_BUILDNOTES.md	5	TEXT_REFERENCE	TEXT_REFERENCE	verify_f2d_reduction.py	verify_f2d_reduction.py	RESOLVED_TRACKED	-
cell_solver_f2d_BUILDNOTES.md	6	TEXT_REFERENCE	TEXT_REFERENCE	discreteness_preregistration.md	discreteness_preregistration.md	RESOLVED_TRACKED	-
cell_solver_f2d_BUILDNOTES.md	7	TEXT_REFERENCE	TEXT_REFERENCE	f2d_virial_step0_results.md	f2d_virial_step0_results.md	RESOLVED_TRACKED	-
cell_solver_f2d_BUILDNOTES.md	7	TEXT_REFERENCE	TEXT_REFERENCE	f_rtheta_free_field_MAP.md	f_rtheta_free_field_MAP.md	RESOLVED_TRACKED	-
cell_solver_f2d_BUILDNOTES.md	8	TEXT_REFERENCE	TEXT_REFERENCE	round_matter_reduction_results.md	round_matter_reduction_results.md	RESOLVED_TRACKED	-
cell_solver_f2d_BUILDNOTES.md	25	TEXT_REFERENCE	TEXT_REFERENCE	spectral_sph_exact.py	spectral_sph_exact.py	RESOLVED_TRACKED	-
cell_solver_f2d_BUILDNOTES.md	41	TEXT_REFERENCE	TEXT_REFERENCE	spectral_cheb.py	spectral_cheb.py	RESOLVED_TRACKED	-
cell_solver_f2d_N2.py	1	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_N2.py	cell_solver_f2d_N2.py	RESOLVED_TRACKED	-
cell_solver_f2d_N2.py	4	TEXT_REFERENCE	TEXT_REFERENCE	f_rtheta_free_field_MAP.md	f_rtheta_free_field_MAP.md	RESOLVED_TRACKED	-
cell_solver_f2d_N2.py	5	TEXT_REFERENCE	TEXT_REFERENCE	f2d_virial_step0_results.md	f2d_virial_step0_results.md	RESOLVED_TRACKED	-
cell_solver_f2d_N2.py	6	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_first_build.py	cell_solver_f2d_first_build.py	RESOLVED_TRACKED	-
cell_solver_f2d_N2.py	6	TEXT_REFERENCE	TEXT_REFERENCE	discreteness_preregistration.md	discreteness_preregistration.md	RESOLVED_TRACKED	-
cell_solver_f2d_N2.py	7	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_first_build_results.md	cell_solver_f2d_first_build_results.md	RESOLVED_TRACKED	-
cell_solver_f2d_N2.py	39	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_N2.py	41	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_N2.py	42	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_N2.py	43	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_N2.py	44	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_N2.py	45	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_N2.py	46	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_N2.py	48	PYTHON_IMPORT	PY_FROM_IMPORT	torch.func	torch.func	EXTERNAL_OR_STDLIB	hessian
cell_solver_f2d_N2.py	50	PYTHON_IMPORT	PY_IMPORT	cell_solver_f2d	cell_solver_f2d.py	RESOLVED_INTERNAL	-
cell_solver_f2d_N2.py	51	PYTHON_IMPORT	PY_IMPORT	cell_solver_f2d_first_build	cell_solver_f2d_first_build.py	RESOLVED_INTERNAL	-
cell_solver_f2d_N2.py	117	PYTHON_IMPORT	PY_FROM_IMPORT	torch.func	torch.func	EXTERNAL_OR_STDLIB	grad
cell_solver_f2d_N2.py	176	PYTHON_IMPORT	PY_FROM_IMPORT	torch.func	torch.func	EXTERNAL_OR_STDLIB	grad
cell_solver_f2d_N2.py	450	FILE_PATH	FILE_PATH_CALL	os.path.dirname(os.path.abspath(__file__))	os.path.dirname(os.path.abspath(__file__))	DYNAMIC	os.path.join
cell_solver_f2d_N2.py	453	FILE_PATH	FILE_PATH_CALL	outpath	outpath	DYNAMIC	open
cell_solver_f2d_N2.py	454	FILE_PATH	FILE_PATH_CALL	grand	grand	DYNAMIC	json.dump
cell_solver_f2d_N2_results.md	3	TEXT_REFERENCE	TEXT_REFERENCE	discreteness_preregistration.md	discreteness_preregistration.md	RESOLVED_TRACKED	-
cell_solver_f2d_N2_results.md	5	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_N2.py	cell_solver_f2d_N2.py	RESOLVED_TRACKED	-
cell_solver_f2d_N2_results.md	6	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d.py	cell_solver_f2d.py	RESOLVED_TRACKED	-
cell_solver_f2d_N2_results.md	7	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_first_build.py	cell_solver_f2d_first_build.py	RESOLVED_TRACKED	-
cell_solver_f2d_classB_run.py	1	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_classB_run.py	cell_solver_f2d_classB_run.py	RESOLVED_TRACKED	-
cell_solver_f2d_classB_run.py	3	TEXT_REFERENCE	TEXT_REFERENCE	embedded_classB_mini_MAP.md	embedded_classB_mini_MAP.md	RESOLVED_TRACKED	-
cell_solver_f2d_classB_run.py	52	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_classB_run.py	54	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_classB_run.py	55	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_classB_run.py	56	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_classB_run.py	57	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_classB_run.py	58	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_classB_run.py	59	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_classB_run.py	62	PYTHON_IMPORT	PY_IMPORT	cell_solver_f2d	cell_solver_f2d.py	RESOLVED_INTERNAL	-
cell_solver_f2d_classB_run.py	63	PYTHON_IMPORT	PY_IMPORT	cell_solver_f2d_first_build	cell_solver_f2d_first_build.py	RESOLVED_INTERNAL	-
cell_solver_f2d_classB_run.py	64	PYTHON_IMPORT	PY_IMPORT	cell_solver_f2d_N2	cell_solver_f2d_N2.py	RESOLVED_INTERNAL	-
cell_solver_f2d_classB_run.py	65	PYTHON_IMPORT	PY_IMPORT	cell_solver_f2d_embedded_run	cell_solver_f2d_embedded_run.py	RESOLVED_INTERNAL	-
cell_solver_f2d_classB_run.py	557	FILE_PATH	FILE_PATH_CALL	os.path.dirname(os.path.abspath(__file__))	os.path.dirname(os.path.abspath(__file__))	DYNAMIC	os.path.join
cell_solver_f2d_classB_run.py	559	FILE_PATH	FILE_PATH_CALL	outpath	outpath	DYNAMIC	open
cell_solver_f2d_classB_run.py	560	FILE_PATH	FILE_PATH_CALL	grand	grand	DYNAMIC	json.dump
cell_solver_f2d_classB_run_results.md	4	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_classB_run.py	cell_solver_f2d_classB_run.py	RESOLVED_TRACKED	-
cell_solver_f2d_classB_run_results.md	8	TEXT_REFERENCE	TEXT_REFERENCE	embedded_classB_mini_MAP.md	embedded_classB_mini_MAP.md	RESOLVED_TRACKED	-
cell_solver_f2d_classB_run_results.md	8	TEXT_REFERENCE	TEXT_REFERENCE	verify_classB_derivations.py	verify_classB_derivations.py	RESOLVED_TRACKED	-
cell_solver_f2d_classB_run_results.md	9	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_embedded_run_results.md	cell_solver_f2d_embedded_run_results.md	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run.py	1	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_embedded_run.py	cell_solver_f2d_embedded_run.py	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run.py	13	TEXT_REFERENCE	TEXT_REFERENCE	embedded_run_mini_MAP.md	embedded_run_mini_MAP.md	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run.py	15	TEXT_REFERENCE	TEXT_REFERENCE	embedded_run_gate_rulings.md	embedded_run_gate_rulings.md	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run.py	17	TEXT_REFERENCE	TEXT_REFERENCE	embedded_cell_closure_H_amb_results.md	embedded_cell_closure_H_amb_results.md	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run.py	18	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d.py	cell_solver_f2d.py	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run.py	20	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_N2.py	cell_solver_f2d_N2.py	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run.py	58	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_embedded_run.py	60	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_embedded_run.py	61	PYTHON_IMPORT	PY_IMPORT	json	json	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_embedded_run.py	62	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_embedded_run.py	63	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_embedded_run.py	64	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_embedded_run.py	65	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_embedded_run.py	68	PYTHON_IMPORT	PY_IMPORT	cell_solver_f2d	cell_solver_f2d.py	RESOLVED_INTERNAL	-
cell_solver_f2d_embedded_run.py	69	PYTHON_IMPORT	PY_IMPORT	cell_solver_f2d_first_build	cell_solver_f2d_first_build.py	RESOLVED_INTERNAL	-
cell_solver_f2d_embedded_run.py	70	PYTHON_IMPORT	PY_IMPORT	cell_solver_f2d_N2	cell_solver_f2d_N2.py	RESOLVED_INTERNAL	-
cell_solver_f2d_embedded_run.py	595	FILE_PATH	FILE_PATH_CALL	os.path.dirname(os.path.abspath(__file__))	os.path.dirname(os.path.abspath(__file__))	DYNAMIC	os.path.join
cell_solver_f2d_embedded_run.py	597	FILE_PATH	FILE_PATH_CALL	outpath	outpath	DYNAMIC	open
cell_solver_f2d_embedded_run.py	598	FILE_PATH	FILE_PATH_CALL	grand	grand	DYNAMIC	json.dump
cell_solver_f2d_embedded_run_results.md	4	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_embedded_run.py	cell_solver_f2d_embedded_run.py	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run_results.md	5	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d.py	cell_solver_f2d.py	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run_results.md	6	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_N2.py	cell_solver_f2d_N2.py	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run_results.md	8	TEXT_REFERENCE	TEXT_REFERENCE	embedded_run_gate_rulings.md	embedded_run_gate_rulings.md	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run_results.md	8	TEXT_REFERENCE	TEXT_REFERENCE	embedded_run_mini_MAP.md	embedded_run_mini_MAP.md	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run_results.md	9	TEXT_REFERENCE	TEXT_REFERENCE	embedded_cell_closure_H_amb_results.md	embedded_cell_closure_H_amb_results.md	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_run_results.md	9	TEXT_REFERENCE	TEXT_REFERENCE	seal_matching_junction_results.md	seal_matching_junction_results.md	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_scan.py	1	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_embedded_scan.py	cell_solver_f2d_embedded_scan.py	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_scan.py	2	TEXT_REFERENCE	TEXT_REFERENCE	embedded_cell_closure_H_amb_results.md	embedded_cell_closure_H_amb_results.md	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_scan.py	10	TEXT_REFERENCE	TEXT_REFERENCE	embedded_cell_scan_results.md	embedded_cell_scan_results.md	RESOLVED_TRACKED	-
cell_solver_f2d_embedded_scan.py	18	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_embedded_scan.py	18	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_embedded_scan.py	18	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_embedded_scan.py	19	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_embedded_scan.py	19	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_embedded_scan.py	20	PYTHON_IMPORT	PY_FROM_IMPORT	cell_solver_f2d	cell_solver_f2d.py	RESOLVED_INTERNAL	make_ctx,seed,fields,H_of_r,derrick,unpack,pack
cell_solver_f2d_embedded_scan.py	24	PYTHON_IMPORT	PY_FROM_IMPORT	torch.func	torch.func	EXTERNAL_OR_STDLIB	jacrev
cell_solver_f2d_first_build.py	1	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_first_build.py	cell_solver_f2d_first_build.py	RESOLVED_TRACKED	-
cell_solver_f2d_first_build.py	5	TEXT_REFERENCE	TEXT_REFERENCE	f_rtheta_free_field_MAP.md	f_rtheta_free_field_MAP.md	RESOLVED_TRACKED	-
cell_solver_f2d_first_build.py	7	TEXT_REFERENCE	TEXT_REFERENCE	f2d_virial_step0_results.md	f2d_virial_step0_results.md	RESOLVED_TRACKED	-
cell_solver_f2d_first_build.py	9	TEXT_REFERENCE	TEXT_REFERENCE	discreteness_preregistration.md	discreteness_preregistration.md	RESOLVED_TRACKED	-
cell_solver_f2d_first_build.py	11	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d.py	cell_solver_f2d.py	RESOLVED_TRACKED	-
cell_solver_f2d_first_build.py	41	PYTHON_IMPORT	PY_IMPORT	os	os	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_first_build.py	43	PYTHON_IMPORT	PY_IMPORT	math	math	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_first_build.py	44	PYTHON_IMPORT	PY_IMPORT	time	time	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_first_build.py	45	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_first_build.py	46	PYTHON_IMPORT	PY_IMPORT	torch	torch	EXTERNAL_OR_STDLIB	-
cell_solver_f2d_first_build.py	48	PYTHON_IMPORT	PY_FROM_IMPORT	torch.func	torch.func	EXTERNAL_OR_STDLIB	jacrev,hessian,grad
cell_solver_f2d_first_build.py	50	PYTHON_IMPORT	PY_IMPORT	cell_solver_f2d	cell_solver_f2d.py	RESOLVED_INTERNAL	-
cell_solver_f2d_first_build_results.md	3	TEXT_REFERENCE	TEXT_REFERENCE	discreteness_preregistration.md	discreteness_preregistration.md	RESOLVED_TRACKED	-
cell_solver_f2d_first_build_results.md	5	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d_first_build.py	cell_solver_f2d_first_build.py	RESOLVED_TRACKED	-
cell_solver_f2d_first_build_results.md	6	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_f2d.py	cell_solver_f2d.py	RESOLVED_TRACKED	-
cell_solver_f2d_first_build_results.md	6	TEXT_REFERENCE	TEXT_REFERENCE	verify_f2d_reduction.py	verify_f2d_reduction.py	RESOLVED_TRACKED	-
cell_solver_round.py	1	TEXT_REFERENCE	TEXT_REFERENCE	cell_solver_round.py	cell_solver_round.py	RESOLVED_TRACKED	-
cell_solver_round.py	19	PYTHON_IMPORT	PY_IMPORT	numpy	numpy	EXTERNAL_OR_STDLIB	-
cell_solver_round.py	20	PYTHON_IMPORT	PY_FROM_IMPORT	scipy.integrate	scipy.integrate	EXTERNAL_OR_STDLIB	solve_ivp
cell_solver_round.py	120	PYTHON_IMPORT	PY_IMPORT	sys	sys	EXTERNAL_OR_STDLIB	-
